"/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/del_uav/KF_pose/y_x","/del_uav/KF_pose/y_y","/ual/pose/pose/position/y_x","/ual/pose/pose/position/y_y"
4.66,0.0002883362348,7.614,-0.09827367026,7.592,-0.002026078757,
4.68,0.0002671526234,7.648,-0.0982736706,7.635,-0.007285591681,
4.7,0.0002470953449,7.674,-0.1056683647,7.671,-0.01164333336,
4.72,0.0002274282862,7.712,-0.105668365,7.69,-0.01339644939,
4.74,0.0002080263599,7.753,-0.1056683654,7.735,-0.01682165265,
4.76,0.0001892730886,7.778,-0.1056683656,7.773,-0.01926100627,
4.78,0.0001706337182,7.813,-0.1056683658,7.812,-0.02271897905,
4.8,0.0001521816093,7.849,-0.1158222558,7.836,-0.02474173158,
4.82,0.0001341661917,7.874,-0.115822256,7.872,-0.02851768769,
4.84,0.0001167800675,7.907,-0.1158222565,7.909,-0.03110107407,
4.86,9.979662205e-05,7.937,-0.1158222569,7.942,-0.0321915485,
4.88,8.243149161e-05,7.978,-0.1202929462,7.96,-0.03275626153,
4.9,6.509225984e-05,8.006,-0.1202929464,8.009,-0.03409628198,
4.92,4.780565717e-05,8.049,-0.1310502104,8.032,-0.03599571064,
4.94,3.064016052e-05,8.087,-0.1310502106,8.074,-0.03891674057,
4.96,1.400235586e-05,8.116,-0.1310502109,8.099,-0.03995667025,
4.98,-2.00810542e-06,8.14,-0.1310502114,8.141,-0.04198666289,
5,-1.791273231e-05,8.178,-0.1310502117,8.159,-0.0425882861,
5.02,-3.435086522e-05,8.216,-0.1310502119,8.204,-0.04274994135,
5.04,-5.112332261e-05,8.237,-0.1312772163,8.219,-0.04254658893,
5.06,-6.790117623e-05,8.275,-0.1312772166,8.272,-0.04473052546,
5.08,-8.459072851e-05,8.309,-0.1419653969,8.309,-0.04800786078,
5.1,-0.000100943805,8.341,-0.1419653972,8.329,-0.04913523793,
5.12,-0.0001172339054,8.373,-0.1419653974,8.373,-0.05097557977,
5.14,-0.0001334812948,8.408,-0.1419653978,8.397,-0.05117043108,
5.16,-0.0001496283075,8.44,-0.1526735913,8.428,-0.05504584685,
5.18,-0.0001655335913,8.473,-0.1526735915,8.476,-0.05876951665,
5.2,-0.0001745811586,8.507,-0.152673592,8.502,-0.06129394472,
5.22,-0.000193551074,8.54,-0.1516870949,8.54,-0.06266669184,
5.24,-0.0002238832384,8.576,-0.1516870951,8.579,-0.06292489171,
5.26,-0.0002395648537,8.611,-0.1516870954,8.596,-0.06272147596,
5.28,-0.0002671870386,8.641,-0.1516870956,8.637,-0.065237239,
5.3,-0.0002833356536,8.673,-0.163583758,8.671,-0.06878655404,
5.32,-0.0002994369556,8.708,-0.1635837584,8.711,-0.07250402123,
5.34,-0.0003174586641,8.739,-0.1635837588,8.744,-0.07508502901,
5.36,-0.0003337216159,8.771,-0.163583759,8.777,-0.07637677342,
5.38,-0.0003490368855,8.807,-0.1643176053,8.812,-0.0809225589,
5.4,-0.0003646527873,8.842,-0.1750409558,8.837,-0.08303225785,
5.42,-0.0003793093917,8.878,-0.1750409561,8.877,-0.08576355875,
5.44,-0.0003949345403,8.907,-0.1757235346,8.91,-0.08694047481,
5.46,-0.0004116893862,8.941,-0.1757235349,8.927,-0.08699273318,
5.48,-0.000428052296,8.973,-0.1757235352,8.969,-0.08642992377,
5.5,-0.0004438844193,9.014,-0.1760347362,8.993,-0.08573069423,
5.52,-0.0004597701529,9.048,-0.1760347365,9.027,-0.08881811053,
5.54,-0.0004765014279,9.074,-0.1868964958,9.066,-0.09322157502,
5.56,-0.0004936207137,9.106,-0.1872483558,9.099,-0.09536503255,
5.58,-0.0005114474496,9.14,-0.1872483561,9.135,-0.09532594681,
5.6,-0.0005279553723,9.173,-0.1872483563,9.173,-0.0938019082,
5.62,-0.00054306592,9.207,-0.1870695125,9.209,-0.09223878384,
5.64,-0.0005582107418,9.24,-0.1870695127,9.241,-0.0954965502,
5.66,-0.0005736508933,9.273,-0.1870695129,9.279,-0.09626796842,
5.68,-0.0005894196721,9.307,-0.1871988869,9.302,-0.09680065513,
5.7,-0.0006052531713,9.347,-0.187198887,9.332,-0.09633351862,
5.72,-0.0006201922139,9.373,-0.1871988872,9.372,-0.09484376758,
5.74,-0.0006357280901,9.408,-0.187264784,9.41,-0.09471385181,
5.76,-0.0006512488465,9.439,-0.1872647841,9.444,-0.09631218016,
5.78,-0.0006669155794,9.473,-0.1872647841,9.478,-0.09705604613,
5.8,-0.0006760440205,9.509,-0.1872647842,9.504,-0.09620197117,
5.82,-0.0006878453412,9.551,-0.1872647843,9.527,-0.09538195282,
5.84,-0.000698489814,9.577,-0.1872647843,9.578,-0.09228274971,
5.86,-0.0007099478184,9.607,-0.1872647843,9.598,-0.09019318223,
5.88,-0.0007209651363,9.642,-0.1762723684,9.632,-0.08839990199,
5.9,-0.000741811131,9.674,-0.1871114583,9.673,-0.09070345759,
5.92,-0.0007501698848,9.706,-0.1871114583,9.701,-0.09087894112,
5.94,-0.0007639577485,9.74,-0.1867205276,9.731,-0.08996666968,
5.96,-0.000770203757,9.773,-0.1760289657,9.773,-0.08722374588,
5.98,-0.0007795872449,9.807,-0.1760289658,9.808,-0.08311631531,
6,-0.0007859230408,9.84,-0.1760289659,9.826,-0.08054168522,
6.02,-0.0007948404836,9.873,-0.176028966,9.861,-0.08379868418,
6.04,-0.0008010174386,9.908,-0.1764414986,9.901,-0.08768639714,
6.06,-0.0008108327213,9.941,-0.1873065732,9.941,-0.08915477246,
6.08,-0.0008195713622,9.973,-0.1873065732,9.978,-0.08859935403,
6.1,-0.0008266425999,10.007,-0.1764414986,9.999,-0.08787168562,
6.12,-0.0008334359356,10.041,-0.1873065732,10.031,-0.09034255892,
6.14,-0.0008326842789,10.073,-0.1873065732,10.062,-0.09263571352,
6.16,-0.0008441517116,10.111,-0.1874746858,10.108,-0.09380586445,
6.18,-0.0008157830632,10.143,-0.1874746858,10.143,-0.09251011163,
6.2,-0.0007984903747,10.173,-0.1874746858,10.161,-0.09116149694,
6.22,-0.0007808909023,10.209,-0.1765709018,10.2,-0.08788990229,
6.24,-0.0007649616523,10.242,-0.1874746859,10.237,-0.0919213742,
6.26,-0.0007539036709,10.273,-0.1874746859,10.273,-0.09498845786,
6.28,-0.0007515941776,10.31,-0.1874980708,10.296,-0.09517849982,
6.3,-0.0007623543297,10.342,-0.1874980708,10.33,-0.09504513443,
6.32,-0.0007910387836,10.373,-0.1874980708,10.372,-0.0929184258,
6.34,-0.0008427192227,10.412,-0.1874980708,10.41,-0.09017364681,
6.36,-0.0009222755998,10.439,-0.1874980708,10.445,-0.09393518418,
6.38,-0.001031906635,10.473,-0.1874980708,10.461,-0.09494217485,
6.4,-0.001169640247,10.507,-0.1876537637,10.501,-0.09526108205,
6.42,-0.001332981534,10.54,-0.1876537637,10.537,-0.09407054633,
6.44,-0.001519402435,10.573,-0.1876537637,10.575,-0.09207836539,
6.46,-0.001726656876,10.607,-0.1876537637,10.602,-0.09016912431,
6.48,-0.001953162557,10.641,-0.1876537636,10.643,-0.09048847109,
6.5,-0.002198337178,10.674,-0.1876537636,10.661,-0.09242044389,
6.52,-0.002462925773,10.714,-0.1876391955,10.707,-0.0942260772,
6.54,-0.002746297137,10.748,-0.1876391954,10.741,-0.09405609965,
6.56,-0.003047392133,10.772,-0.1876391954,10.772,-0.09259787947,
6.58,-0.003365587987,10.806,-0.1876391954,10.804,-0.08917046338,
6.6,-0.003701462226,10.839,-0.1876391954,10.839,-0.09103415906,
6.62,-0.00405669909,10.872,-0.1877591343,10.858,-0.09161215276,
6.64,-0.004432066327,10.908,-0.1877591343,10.899,-0.09293010086,
6.66,-0.00482777348,10.94,-0.1877591342,10.933,-0.09170667082,
6.68,-0.00524404117,10.973,-0.1877591342,10.969,-0.08697541058,
6.7,-0.005681709048,11.013,-0.1768364007,11.01,-0.0815045312,
6.72,-0.006142698999,11.053,-0.1768364006,11.032,-0.08300492913,
6.74,-0.006627739494,11.074,-0.1768364006,11.073,-0.08500237018,
6.76,-0.007136854537,11.107,-0.1768364005,11.098,-0.08445029706,
6.78,-0.007670208777,11.141,-0.1768891183,11.131,-0.08325362951,
6.8,-0.00822854467,11.173,-0.1768891182,11.172,-0.07953887433,
6.82,-0.008813350369,11.21,-0.1662312516,11.194,-0.07747492939,
6.84,-0.009424405022,11.253,-0.1662312515,11.232,-0.07214357704,
6.86,-0.01006031871,11.276,-0.1661787828,11.272,-0.07666741312,
6.88,-0.01071961915,11.308,-0.1661787828,11.294,-0.07613002509,
6.9,-0.01140148341,11.344,-0.1661787828,11.34,-0.07703070343,
6.92,-0.01210573079,11.373,-0.1661787827,11.358,-0.07598666102,
6.94,-0.01283115749,11.407,-0.1661787827,11.402,-0.07355526835,
6.96,-0.01357628187,11.442,-0.1661787827,11.443,-0.07542225718,
6.98,-0.01433987722,11.473,-0.1660659705,11.478,-0.07852391899,
7,-0.01512137889,11.511,-0.17693591,11.511,-0.07708539814,
7.02,-0.01592095977,11.542,-0.1660659705,11.544,-0.07521785051,
7.04,-0.01673813753,11.573,-0.1660659705,11.561,-0.07293757051,
7.06,-0.01757206689,11.612,-0.1660997522,11.601,-0.0684871152,
7.08,-0.01842193642,11.641,-0.1552147389,11.641,-0.06890958548,
7.1,-0.01928743801,11.673,-0.1660997522,11.661,-0.07217116654,
7.12,-0.02016899247,11.71,-0.1660997522,11.7,-0.07202208787,
7.14,-0.02106680013,11.744,-0.1666792438,11.73,-0.07260972261,
7.16,-0.02198101462,11.773,-0.1666792437,11.769,-0.0700474903,
7.18,-0.02291169731,11.809,-0.1666792437,11.806,-0.06515625119,
7.2,-0.02385900758,11.84,-0.1562178912,11.843,-0.06903874129,
7.22,-0.02482326774,11.873,-0.1666792437,11.879,-0.07070092112,
7.24,-0.02580445578,11.908,-0.1666792437,11.912,-0.07057282329,
7.26,-0.02680226574,11.941,-0.166444972,11.926,-0.0700705722,
7.28,-0.02781623779,11.973,-0.166444972,11.972,-0.06782110035,
7.3,-0.02884569916,12.007,-0.1558024797,12.009,-0.0641822964,
7.32,-0.02989008511,12.045,-0.1558024797,12.031,-0.06134151295,
7.34,-0.03094868056,12.075,-0.1558024797,12.062,-0.06272396445,
7.36,-0.0320208352,12.107,-0.1555168472,12.1,-0.06575097144,
7.38,-0.03310598409,12.14,-0.1555168471,12.134,-0.06531484425,
7.4,-0.03420356292,12.173,-0.1555168471,12.173,-0.06309018284,
7.42,-0.03531313559,12.209,-0.1554861106,12.197,-0.06140455231,
7.44,-0.03643400298,12.241,-0.1554861106,12.239,-0.05643475428,
7.46,-0.03756501947,12.273,-0.1554861106,12.274,-0.05917147174,
7.48,-0.03870467923,12.308,-0.1553785599,12.296,-0.06040664017,
7.5,-0.03985131505,12.342,-0.1553785598,12.331,-0.06180123612,
7.52,-0.0410033463,12.374,-0.1553785598,12.364,-0.06091403216,
7.54,-0.04215967364,12.405,-0.1553785598,12.403,-0.05742425844,
7.56,-0.04331955787,12.441,-0.1444829587,12.44,-0.05547558516,
7.58,-0.04448270173,12.476,-0.1553637217,12.479,-0.05958693475,
7.6,-0.04564907887,12.509,-0.1553637217,12.511,-0.06194723025,
7.62,-0.04681891079,12.541,-0.1553637216,12.543,-0.06157643721,
7.64,-0.04799256889,12.573,-0.1555585542,12.574,-0.05908276886,
7.66,-0.04917028333,12.607,-0.1555585542,12.611,-0.0559079051,
7.68,-0.05035205278,12.642,-0.1447521833,12.645,-0.05588170514,
7.7,-0.0515376245,12.673,-0.1555585541,12.667,-0.0595828481,
7.72,-0.05272664662,12.706,-0.1555974217,12.706,-0.06099827588,
7.74,-0.0539187226,12.74,-0.1555974217,12.731,-0.06094441935,
7.76,-0.05511343023,12.77,-0.1555974217,12.775,-0.05881115049,
7.78,-0.05631030896,12.808,-0.1555974217,12.8,-0.05753189698,
7.8,-0.057508817,12.841,-0.1555974217,12.836,-0.05831732228,
7.82,-0.05870826682,12.873,-0.1555974218,12.857,-0.06053371355,
7.84,-0.05990787873,12.907,-0.1556702692,12.912,-0.06248911098,
