"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y"
4.763,0.001386493623,4.783,0.0008086168205,4.783,0.2999999999,
4.783,0.001386493623,4.803,0.0008086168174,4.803,0.2999999999,
4.803,0.001386493623,4.823,0.0008086168166,4.823,0.2999999999,
4.823,0.001386493623,4.843,0.0008086168147,4.843,0.2999999999,
4.843,0.001386493623,4.863,0.0008086168132,4.863,0.2999999999,
4.863,0.001386493623,4.883,0.0008086168118,4.883,0.2999999999,
4.883,0.001386493623,4.903,0.0008086168094,4.903,0.2999999999,
4.903,0.001386493623,4.923,0.0008086168067,4.923,0.2999999999,
4.923,0.001386493623,4.943,0.0008086168032,4.943,0.2999999999,
4.943,0.001386493624,4.963,0.0008086168035,4.963,0.2999999999,
4.963,0.001386493623,4.983,0.0008086168006,4.983,0.2999999999,
4.983,0.001386493623,5.003,0.0008086167988,5.003,0.2999999999,
5.003,0.001386493623,5.023,0.0008086167964,5.023,0.2999999999,
5.023,0.001386493623,5.043,0.0008086167942,5.043,0.2999999999,
5.043,0.001386493623,5.063,0.0008086167919,5.063,0.2999999999,
5.063,0.001386493623,5.083,0.0008086167908,5.083,0.2999999999,
5.083,0.001386493623,5.103,0.0008086167903,5.103,0.2999999999,
5.103,0.001386493622,5.123,0.0008086167864,5.123,0.2999999999,
5.123,0.001386493623,5.143,0.0008086116318,5.143,0.3000000004,
5.143,0.001388937346,5.163,0.0008132953131,5.163,0.2999970287,
5.163,0.001387599849,5.183,0.0008158551963,5.183,0.3000000001,
5.183,0.001394476283,5.203,0.0008204478399,5.203,0.3000000001,
5.203,0.001404242906,5.223,0.0008224885456,5.223,0.3,
5.223,0.001417653702,5.243,0.0008252420229,5.243,0.299998937,
5.243,0.001423564189,5.263,0.0008273572819,5.263,0.3,
5.263,0.001430789606,5.283,0.000833948885,5.283,0.2999999827,
5.283,0.001439746567,5.303,0.0008375147911,5.303,0.2999999999,
5.303,0.001450407738,5.323,0.0008479813174,5.323,0.299999836,
5.323,0.001464833829,5.343,0.0008583680212,5.343,0.2999999362,
5.343,0.001480862279,5.363,0.000866627829,5.363,0.2999999999,
5.363,0.001491743348,5.383,0.0008713472563,5.383,0.3000000001,
5.383,0.001497620894,5.403,0.0008767339904,5.403,0.3000001024,
5.403,0.001513942896,5.423,0.0008742527495,5.423,0.3000000002,
5.423,0.001539587501,5.443,0.0008699464912,5.443,0.3000000001,
5.443,0.001564683981,5.463,0.0008642455786,5.463,0.3000000001,
5.463,0.001589257324,5.483,0.0008592262907,5.483,0.2999999999,
5.483,0.001609339433,5.503,0.0008517759403,5.503,0.2999965758,
5.503,0.001631910788,5.523,0.0008476013103,5.523,0.2999966559,
5.523,0.001667752047,5.543,0.0008435929464,5.543,0.2999966863,
5.543,0.001704220236,5.563,0.0008400934399,5.563,0.2999967182,
5.563,0.0017409988,5.583,0.0008369598802,5.583,0.2999966117,
5.583,0.001776180197,5.603,0.0008283380637,5.603,0.299996406,
5.603,0.001802709397,5.623,0.0008139268452,5.623,0.2999963629,
5.623,0.001822307378,5.643,0.0008016999672,5.643,0.2999963622,
5.643,0.001843116785,5.663,0.0007916211788,5.663,0.2999963499,
5.663,0.001865087265,5.683,0.0007798091744,5.683,0.2999963483,
5.683,0.001886066252,5.703,0.0007693866017,5.703,0.2999963419,
5.703,0.001907826963,5.723,0.0007584888144,5.723,0.2999964602,
5.723,0.001930367219,5.743,0.0007448407428,5.743,0.2999964184,
