"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
17.436,3.282194181,28.79,3.075845718,28.832,3.018086128,
17.456,3.28223692,28.835,3.075335979,28.881,3.012344403,
17.476,3.282287273,28.866,3.074066877,28.908,3.012344403,
17.496,3.282345033,28.895,3.073226929,28.944,3.012344403,
17.516,3.282410247,28.914,3.072302103,28.971,3.009500613,
17.536,3.282484236,28.964,3.07017827,29.002,3.023487952,
17.556,3.282581821,28.999,3.068038225,29.036,3.023487952,
17.576,3.282693246,29.016,3.067269802,29.069,3.021292598,
17.596,3.282802134,29.066,3.065759659,29.103,3.021292598,
17.616,3.282892784,29.087,3.06492281,29.137,3.018229163,
17.636,3.282959627,29.133,3.062580109,29.17,3.018229163,
17.656,3.282997665,29.168,3.059261799,29.203,3.013195952,
17.676,3.283010025,29.188,3.057356119,29.237,3.019559335,
17.696,3.283014357,29.224,3.052200317,29.27,3.011724455,
17.716,3.283020029,29.266,3.046496868,29.304,3.011724455,
17.736,3.283015265,29.302,3.041303873,29.338,3.00400692,
17.756,3.282984705,29.326,3.038912535,29.37,2.996844235,
17.776,3.282927391,29.366,3.03391099,29.404,2.996844235,
17.796,3.282850321,29.402,3.029028893,29.437,2.978935609,
17.816,3.282768034,29.42,3.02684617,29.468,2.978935609,
17.836,3.282689303,29.466,3.022794485,29.502,2.973585295,
17.856,3.28261429,29.488,3.021270752,29.536,2.973585295,
17.876,3.282542815,29.52,3.018516541,29.567,2.969854603,
17.896,3.282470311,29.559,3.016224146,29.602,2.96577363,
17.916,3.28238507,29.595,3.013130426,29.634,2.96577363,
17.936,3.28228349,29.616,3.011935711,29.668,2.96779644,
17.956,3.282169926,29.663,3.009704351,29.705,2.96779644,
17.976,3.282050033,29.698,3.008217573,29.737,2.965640143,
17.996,3.281926803,29.738,3.006826401,29.77,2.965640143,
18.016,3.281803228,29.756,3.005520105,29.801,2.962584298,
18.036,3.281673083,29.791,3.002784967,29.837,2.959070512,
18.056,3.281531882,29.823,3.000659227,29.867,2.961312753,
18.076,3.281374314,29.868,2.998639822,29.902,2.957575543,
18.096,3.28119897,29.884,2.99679327,29.935,2.957575543,
18.116,3.28100954,29.925,2.993399858,29.967,2.952755314,
18.136,3.280823486,29.964,2.990066528,30.002,2.952755314,
18.156,3.280639537,30.002,2.986798048,30.036,2.947946352,
18.176,3.280451553,30.037,2.982717752,30.068,2.942786663,
18.196,3.28025975,30.051,2.981462002,30.102,2.942786663,
18.216,3.280065152,30.093,2.978808641,30.135,2.938719497,
18.236,3.279859378,30.137,2.976138353,30.168,2.938719497,
18.256,3.279639073,30.171,2.97334981,30.202,2.935166332,
18.276,3.279421092,30.191,2.971174002,30.237,2.930402049,
18.296,3.279206335,30.23,2.968423605,30.274,2.930402049,
18.316,3.278988537,30.253,2.966959,30.306,2.925546917,
18.336,3.278767312,30.296,2.963403463,30.338,2.925546917,
18.356,3.278550163,30.338,2.960468054,30.372,2.920357732,
18.376,3.278349656,30.359,2.958624363,30.402,2.920357732,
18.396,3.27816934,30.402,2.956123829,30.436,2.917012715,
18.416,3.277996266,30.42,2.955282211,30.47,2.917012715,
18.436,3.277810488,30.47,2.954254627,30.503,2.915649734,
18.456,3.27761204,30.495,2.953871727,30.537,2.919589804,
18.476,3.277416121,30.533,2.952839851,30.568,2.917793179,
18.496,3.277229131,30.568,2.951387167,30.603,2.917793179,
18.516,3.27703772,30.603,2.951046467,30.637,2.916850483,
18.536,3.276834662,30.62,2.9509027,30.669,2.916089483,
18.556,3.276627648,30.656,2.950261593,30.702,2.916089483,
18.576,3.276438729,30.69,2.950817347,30.736,2.906826607,
18.596,3.27625896,30.731,2.951346397,30.771,2.906826607,
18.616,3.276071899,30.769,2.951843739,30.809,2.907721876,
18.636,3.275866653,30.789,2.952195644,30.835,2.908943967,
18.656,3.275638493,30.831,2.953181505,30.869,2.908943967,
18.676,3.275394026,30.862,2.954689503,30.902,2.911300203,
18.696,3.275128724,30.896,2.954998016,30.952,2.911300203,
18.716,3.274837706,30.926,2.954347134,30.973,2.917226608,
18.736,3.274526488,30.961,2.952404976,31.009,2.917226608,
18.756,3.274202789,31.004,2.95116806,31.038,2.914713874,
18.776,3.273890386,31.026,2.950763464,31.07,2.913677184,
18.796,3.273592996,31.064,2.950096369,31.101,2.913677184,
18.816,3.273295536,31.102,2.949482441,31.135,2.912611895,
18.836,3.272987925,31.138,2.949011564,31.169,2.904537374,
18.856,3.272665494,31.16,2.949124575,31.2,2.905069569,
18.876,3.272338241,31.203,2.950036526,31.236,2.905069569,
18.896,3.272005817,31.221,2.950662136,31.268,2.912609692,
18.916,3.27166842,31.269,2.952216625,31.303,2.91396249,
18.936,3.271337566,31.301,2.953078032,31.336,2.91396249,
18.956,3.271010084,31.336,2.953873396,31.369,2.915144865,
18.976,3.270677936,31.367,2.955227613,31.402,2.918518951,
18.996,3.270342946,31.402,2.956006765,31.433,2.918518951,
19.016,3.269996899,31.419,2.956415892,31.468,2.919358556,
19.036,3.269646666,31.465,2.95690155,31.503,2.919508699,
19.056,3.269309421,31.501,2.956859827,31.536,2.916617591,
19.076,3.268982812,31.519,2.957046509,31.569,2.917318513,
19.096,3.268681135,31.565,2.957587481,31.602,2.917318513,
19.116,3.26841026,31.585,2.957672834,31.637,2.918006574,
19.136,3.268160313,31.621,2.958301783,31.671,2.918006574,
19.156,3.267917747,31.66,2.958795071,31.702,2.92865947,
19.176,3.267679087,31.698,2.959223747,31.735,2.929559855,
19.196,3.267445103,31.728,2.959924221,31.768,2.929559855,
19.216,3.267225756,31.765,2.960044622,31.8,2.916366795,
19.236,3.267035732,31.802,2.960509777,31.834,2.916366795,
19.256,3.266879773,31.819,2.960172653,31.872,2.915561842,
19.276,3.266754728,31.853,2.959620476,31.904,2.915561842,
19.296,3.266661685,31.898,2.958978653,31.937,2.920934074,
19.316,3.266584841,31.919,2.958851814,31.97,2.920934074,
19.336,3.266501947,31.959,2.959046364,32.002,2.921827715,
19.356,3.266402489,31.993,2.959974051,32.034,2.922961916,
19.376,3.266288197,32.029,2.960765123,32.069,2.925324187,
19.396,3.266156346,32.066,2.961221695,32.104,2.92591857,
19.416,3.266023763,32.1,2.961555958,32.136,2.92591857,
19.436,3.265904401,32.138,2.961620808,32.169,2.926271139,
19.456,3.265777485,32.152,2.961849928,32.203,2.929139333,
19.476,3.265628921,32.192,2.96250701,32.234,2.929139333,
19.496,3.265468754,32.235,2.96309638,32.269,2.929785523,
19.516,3.265321288,32.252,2.963275671,32.302,2.929785523,
19.536,3.265197406,32.291,2.963634968,32.335,2.924128187,
19.556,3.265089839,32.323,2.963594198,32.367,2.924643487,
19.576,3.264988471,32.356,2.964286327,32.402,2.924643487,
19.596,3.264889185,32.394,2.965060711,32.435,2.925791714,
19.616,3.26479757,32.436,2.965677023,32.468,2.923361106,
19.636,3.264718918,32.463,2.966142178,32.505,2.923361106,
19.656,3.264655692,32.504,2.966691017,32.539,2.923761315,
19.676,3.264611207,32.527,2.966558218,32.569,2.923761315,
19.696,3.2645876,32.567,2.966994286,32.602,2.924308994,
19.716,3.264579052,32.604,2.967195511,32.635,2.924308994,
19.736,3.264573448,32.624,2.96717906,32.669,2.924378486,
19.756,3.264560129,32.665,2.967077971,32.701,2.929366389,
19.776,3.264529452,32.697,2.967315912,32.738,2.929366389,
19.796,3.26447419,32.719,2.967525005,32.77,2.929911141,
19.816,3.264400418,32.759,2.967880487,32.806,2.929911141,
19.836,3.264314473,32.793,2.968237877,32.835,2.929337507,
19.856,3.264217766,32.828,2.968838453,32.869,2.929979235,
19.876,3.264117029,32.865,2.969235659,32.903,2.929979235,
19.896,3.264023366,32.901,2.968636751,32.936,2.928832767,
19.916,3.263941913,32.936,2.966751814,32.968,2.924843695,
19.936,3.263863024,32.953,2.965983868,33.002,2.922228649,
19.956,3.263777304,32.988,2.964857578,33.035,2.920390598,
19.976,3.263688607,33.02,2.963415623,33.068,2.920390598,
19.996,3.263610916,33.066,2.96194315,33.099,2.924206846,
20.016,3.263540049,33.099,2.961539507,33.135,2.924206846,
20.036,3.263470862,33.136,2.961344481,33.168,2.923914848,
20.056,3.263406408,33.151,2.961341619,33.203,2.923372568,
20.076,3.263353432,33.19,2.960783482,33.234,2.927865851,
20.096,3.263317299,33.232,2.96036911,33.268,2.92742312,
20.116,3.26328895,33.268,2.960020304,33.304,2.92742312,
20.136,3.263259038,33.304,2.95996356,33.338,2.927069952,
20.156,3.26323346,33.318,2.959456444,33.369,2.921113229,
20.176,3.263211511,33.362,2.959651947,33.401,2.921113229,
20.196,3.263182648,33.402,2.959830523,33.434,2.921485912,
20.216,3.263137668,33.419,2.960038424,33.47,2.921485912,
20.236,3.263070932,33.46,2.960804939,33.503,2.923053203,
20.256,3.262987909,33.499,2.9623909,33.532,2.929601431,
20.276,3.26291204,33.519,2.963015556,33.568,2.931371109,
20.296,3.262855751,33.56,2.963840723,33.603,2.931932464,
20.316,3.262815795,33.597,2.964065552,33.639,2.931932464,
20.336,3.262786171,33.636,2.964310169,33.672,2.922204626,
20.356,3.262763996,33.65,2.964283705,33.703,2.922204626,
20.376,3.262738751,33.696,2.963904381,33.735,2.921660095,
20.396,3.26269062,33.732,2.963818073,33.768,2.922412897,
20.416,3.262615968,33.758,2.964500189,33.804,2.926248369,
20.436,3.262526934,33.8,2.965000629,33.837,2.926983832,
20.456,3.262436802,33.819,2.965157747,33.868,2.926983832,
20.476,3.262352316,33.868,2.96568656,33.909,2.927543659,
20.496,3.262262648,33.903,2.966180325,33.94,2.927543659,
20.516,3.262163455,33.93,2.966582537,33.971,2.928529571,
20.536,3.262052787,33.968,2.967039824,34.004,2.922951847,
20.556,3.261928052,34.003,2.967374086,34.036,2.923443002,
20.576,3.26178709,34.02,2.967230082,34.073,2.923180701,
20.596,3.26163361,34.061,2.967101097,34.101,2.923180701,
20.616,3.261470625,34.083,2.967211723,34.135,2.923658341,
20.636,3.261307724,34.127,2.967655897,34.168,2.923658341,
20.656,3.261146399,34.17,2.968039751,34.205,2.928873789,
20.676,3.260984259,34.187,2.967951059,34.24,2.928873789,
20.696,3.260807084,34.227,2.968316078,34.273,2.929590433,
20.716,3.26061448,34.251,2.968693495,34.307,2.929590433,
20.736,3.260417081,34.29,2.969267368,34.352,2.930256676,
20.756,3.260231581,34.333,2.969568014,34.377,2.930799797,
20.776,3.260067145,34.365,2.970024109,34.411,2.92188657,
20.796,3.259932533,34.397,2.970655203,34.439,2.922770219,
20.816,3.259813101,34.43,2.971088648,34.47,2.923429705,
20.836,3.259693811,34.465,2.971559763,34.505,2.930282622,
20.856,3.259571319,34.501,2.972364426,34.538,2.931606395,
20.876,3.259443356,34.538,2.973544598,34.568,2.931606395,
20.896,3.259307997,34.571,2.974709749,34.602,2.933310093,
20.916,3.259153926,34.586,2.975007772,34.638,2.933082378,
20.936,3.25899044,34.629,2.97580409,34.667,2.933082378,
20.956,3.258836397,34.667,2.976892948,34.702,2.934694294,
20.976,3.258710474,34.685,2.977481127,34.735,2.934694294,
20.996,3.258617247,34.726,2.978227854,34.767,2.935662726,
21.016,3.258544571,34.762,2.978974819,34.801,2.940403766,
21.036,3.258481545,34.803,2.979746103,34.839,2.94161772,
21.056,3.2584248,34.822,2.979925156,34.869,2.942507585,
21.076,3.258372485,34.863,2.980568171,34.903,2.942507585,
21.096,3.258320702,34.892,2.980568409,34.935,2.944415904,
21.116,3.258276895,34.928,2.980033398,34.966,2.944100084,
21.136,3.258250647,34.965,2.979872227,35.002,2.944100084,
21.156,3.258247624,34.98,2.980127573,35.036,2.944100084,
21.176,3.258265274,35.037,2.9809196,35.067,2.950316036,
21.196,3.258285993,35.07,2.981534004,35.102,2.95084809,
21.216,3.258304458,35.09,2.98146677,35.151,2.95084809,
21.236,3.25831957,35.112,2.981547117,35.169,2.951235714,
21.256,3.258337548,35.17,2.982072592,35.203,2.93721421,
21.276,3.258360579,35.184,2.982419014,35.249,2.937969257,
21.296,3.258393953,35.233,2.982918739,35.269,2.937969257,
21.316,3.258428645,35.271,2.983413696,35.308,2.938619709,
21.336,3.25846245,35.291,2.983342648,35.337,2.939009706,
21.356,3.258494118,35.332,2.9837358,35.369,2.939009706,
21.376,3.258525262,35.365,2.984338284,35.4,2.939863625,
21.396,3.258560565,35.384,2.98462534,35.436,2.947294799,
21.416,3.258600942,35.424,2.985146046,35.473,2.947934086,
21.436,3.25864927,35.449,2.985286713,35.503,2.947934086,
21.456,3.258713639,35.494,2.985319614,35.536,2.947881081,
21.476,3.258809289,35.517,2.985182285,35.567,2.947881081,
21.496,3.258935755,35.555,2.984798908,35.605,2.947259309,
21.516,3.259077742,35.587,2.984588623,35.635,2.947259309,
21.536,3.25923124,35.631,2.983677149,35.668,2.947731752,
21.556,3.259409847,35.664,2.981642485,35.702,2.945244791,
21.576,3.259625016,35.697,2.980059624,35.734,2.945244791,
21.596,3.259871686,35.736,2.979243517,35.768,2.943801859,
21.616,3.260147147,35.765,2.977875948,35.802,2.939954753,
21.636,3.260443984,35.792,2.977634192,35.842,2.939954753,
21.656,3.260765506,35.822,2.977771759,35.87,2.940265123,
21.676,3.261095924,35.862,2.978429079,35.901,2.940786857,
21.696,3.261428622,35.896,2.978495836,35.939,2.940786857,
21.716,3.261764419,35.92,2.978597641,35.968,2.94043857,
21.736,3.262104538,35.959,2.979041815,36.002,2.94043857,
21.756,3.262452337,35.995,2.979380846,36.034,2.940788241,
21.776,3.262804188,36.037,2.979419947,36.067,2.940788241,
21.796,3.263156286,36.053,2.979445696,36.102,2.94083195,
21.816,3.263498187,36.09,2.979501247,36.136,2.947759414,
21.836,3.263834615,36.13,2.980466604,36.17,2.947759414,
21.856,3.264177402,36.167,2.981736422,36.204,2.949779585,
21.876,3.264526365,36.184,2.982450485,36.235,2.949779585,
21.896,3.264882208,36.224,2.98440814,36.268,2.952736288,
21.916,3.265245151,36.261,2.986832619,36.302,2.949004297,
21.936,3.265613347,36.305,2.989162207,36.347,2.952450644,
21.956,3.265978966,36.327,2.990504503,36.368,2.956109925,
21.976,3.266339652,36.364,2.992948055,36.402,2.956109925,
21.996,3.266700064,36.384,2.994109392,36.433,2.959254846,
22.016,3.267070204,36.429,2.996046543,36.467,2.956691891,
22.036,3.267445328,36.464,2.997273684,36.501,2.958205593,
22.056,3.26782171,36.499,2.998266459,36.531,2.958205593,
22.076,3.268198415,36.538,2.999518394,36.568,2.959889144,
22.096,3.26857502,36.557,3.000304222,36.602,2.960743552,
22.116,3.268949908,36.595,3.002093077,36.635,2.960743552,
22.136,3.269332913,36.639,3.004000425,36.671,2.962713213,
22.156,3.269734225,36.656,3.004139662,36.708,2.962713213,
22.176,3.27014935,36.696,3.003437042,36.739,2.959720293,
22.196,3.270567976,36.735,3.00336647,36.767,2.959720293,
22.216,3.27098232,36.769,3.004382133,36.803,2.960746029,
22.236,3.271384904,36.803,3.005491495,36.839,2.962404682,
22.256,3.271762741,36.818,3.006011486,36.868,2.962404682,
22.276,3.272120952,36.861,3.007321119,36.905,2.964341119,
22.296,3.272470516,36.887,3.008027315,36.936,2.964341119,
22.316,3.272808045,36.932,3.009242296,36.968,2.966060665,
22.336,3.273133378,36.952,3.009817362,37.002,2.966060665,
22.356,3.273455298,36.996,3.011116743,37.035,2.968019775,
22.376,3.273776691,37.03,3.0121696,37.07,2.969798852,
22.396,3.27409178,37.07,3.013491869,37.102,2.971335659,
22.416,3.274398303,37.084,3.014484167,37.134,2.973750741,
22.436,3.274703372,37.121,3.015964508,37.168,2.961511403,
22.456,3.275026814,37.155,3.017442942,37.205,2.963363126,
22.476,3.275378953,37.192,3.017726898,37.237,2.962694946,
22.496,3.275759323,37.231,3.017209053,37.268,2.951839145,
22.516,3.276157564,37.265,3.017090082,37.303,2.951860459,
22.536,3.276566093,37.3,3.017180681,37.341,2.951860459,
22.556,3.27698351,37.317,3.01713872,37.368,2.951884914,
22.576,3.277401886,37.365,3.017499924,37.402,2.953107434,
22.596,3.277828238,37.4,3.018556833,37.435,2.953107434,
22.616,3.278258762,37.437,3.019755602,37.47,2.953069255,
22.636,3.278694399,37.459,3.020506144,37.508,2.953069255,
22.656,3.279145519,37.481,3.021310091,37.54,2.95596753,
22.676,3.279604725,37.527,3.023331881,37.57,2.95596753,
22.696,3.280065001,37.556,3.024196863,37.602,2.977218133,
22.716,3.280518199,37.59,3.022420406,37.634,2.977218133,
22.736,3.280976706,37.636,3.019969702,37.667,2.974867289,
22.756,3.281447296,37.671,3.018523455,37.702,2.976697679,
22.776,3.281935062,37.702,3.017111063,37.739,2.976697679,
22.796,3.282431065,37.729,3.016798496,37.767,2.975394532,
22.816,3.28292521,37.744,3.016433716,37.802,2.975394532,
22.836,3.28340275,37.795,3.016088486,37.835,2.980486073,
22.856,3.283858001,37.833,3.016112804,37.868,2.980436014,
22.876,3.284290031,37.867,3.016088247,37.901,2.980436014,
22.896,3.284700355,37.892,3.016558409,37.948,2.97688821,
22.916,3.285097279,37.915,3.016987801,37.974,2.97688821,
22.936,3.285490856,37.962,3.017778635,38.005,2.977935811,
22.956,3.285883964,38,3.018407106,38.038,2.977935811,
22.976,3.286282596,38.036,3.018824577,38.071,2.978657717,
22.996,3.286697695,38.055,3.018918753,38.104,2.978764062,
23.016,3.287125923,38.09,3.018934965,38.136,2.9826218,
23.036,3.287560063,38.138,3.017970324,38.168,2.981719888,
23.056,3.288006854,38.157,3.017864466,38.202,2.981791128,
23.076,3.288479389,38.189,3.018075943,38.237,2.981791128,
23.096,3.288967406,38.22,3.017860651,38.268,2.979187096,
23.116,3.289459628,38.257,3.017509222,38.307,2.979347682,
23.136,3.289946917,38.289,3.017735481,38.337,2.979347682,
23.156,3.290431221,38.33,3.018486261,38.369,2.980244935,
23.176,3.290910127,38.371,3.019033432,38.402,2.987501359,
23.196,3.291383626,38.392,3.019787788,38.439,2.9891498,
23.216,3.291843846,38.435,3.021287203,38.47,2.9891498,
23.236,3.292286979,38.461,3.021279573,38.501,2.990091337,
23.256,3.29271528,38.494,3.021551371,38.535,2.990091337,
23.276,3.293132817,38.535,3.022237778,38.568,2.982904969,
23.296,3.293544885,38.557,3.022968769,38.603,2.984733957,
23.316,3.293942339,38.592,3.02395153,38.634,2.984733957,
23.336,3.294330032,38.629,3.024985552,38.668,2.985770061,
23.356,3.294713792,38.669,3.024523258,38.702,2.990193635,
23.376,3.295102735,38.683,3.023694277,38.736,2.988009855,
23.396,3.295502189,38.72,3.022328377,38.768,2.985515854,
23.416,3.295910469,38.762,3.020377398,38.804,2.985515854,
23.436,3.296312974,38.795,3.019263744,38.837,2.984231807,
23.456,3.296721505,38.833,3.018457413,38.868,2.974580435,
23.476,3.297141096,38.866,3.017973185,38.904,2.974580435,
23.496,3.297562855,38.887,3.017891407,38.932,2.981613477,
23.516,3.297986002,38.921,3.019193888,38.968,2.981613477,
23.536,3.298400293,38.959,3.02061367,39.003,2.983344376,
23.556,3.298809364,38.983,3.020996094,39.044,2.983345988,
23.576,3.299211599,39.032,3.020908356,39.068,2.980439084,
23.596,3.299612488,39.053,3.02112484,39.123,2.981085825,
23.616,3.300027233,39.094,3.021580458,39.136,2.981085825,
23.636,3.300458984,39.118,3.021841049,39.168,2.980794229,
23.656,3.300895548,39.171,3.021079063,39.202,2.981903344,
23.676,3.301328148,39.204,3.021220922,39.234,2.981848912,
23.696,3.301762344,39.221,3.021298409,39.268,2.976092963,
23.716,3.302201929,39.263,3.015664816,39.302,2.981880848,
23.736,3.30264565,39.302,3.011800766,39.338,2.977089852,
23.756,3.303095232,39.322,3.010366917,39.367,2.977089852,
23.776,3.303551047,39.363,3.008495331,39.399,2.974846894,
23.796,3.304003724,39.399,3.007701874,39.435,2.975003201,
23.816,3.30444943,39.429,3.007489681,39.466,2.975003201,
23.836,3.304884293,39.456,3.007358789,39.5,2.975355573,
23.856,3.305307188,39.501,3.00785327,39.535,2.975355573,
23.876,3.305727827,39.538,3.009349108,39.568,2.977221278,
23.896,3.306152201,39.552,3.010566711,39.605,2.977221278,
23.916,3.306571745,39.592,3.012595415,39.634,2.979971612,
23.936,3.306986878,39.626,3.0145123,39.669,2.979971612,
23.956,3.307400882,39.646,3.015893459,39.702,2.981598922,
23.976,3.307811308,39.695,3.018084764,39.736,2.981598922,
23.996,3.308218104,39.718,3.018630266,39.768,2.984548705,
24.016,3.30862187,39.763,3.020862579,39.802,2.987261814,
24.036,3.309018764,39.797,3.022736788,39.835,2.987261814,
24.056,3.309406269,39.831,3.024688482,39.87,2.990825817,
24.076,3.309779252,39.853,3.025342703,39.903,2.990825817,
24.096,3.31013697,39.886,3.027409554,39.94,2.993833872,
24.116,3.310485211,39.937,3.028747559,39.973,2.993833872,
24.136,3.31083658,39.957,3.029475212,40.005,2.994973888,
24.156,3.311193831,39.994,3.03000474,40.045,2.978320543,
24.176,3.311553789,40.014,3.030299425,40.07,2.979251993,
24.196,3.311910681,40.064,3.030921459,40.102,2.980191386,
24.216,3.31226696,40.1,3.03159523,40.137,2.972292469,
24.236,3.31260935,40.137,3.031731844,40.169,2.972425342,
24.256,3.312927583,40.161,3.031603813,40.201,2.972425342,
24.276,3.313233317,40.194,3.032312632,40.234,2.973626153,
24.296,3.313535224,40.233,3.033692598,40.272,2.973626153,
24.316,3.313829776,40.268,3.035005093,40.305,2.975513399,
24.336,3.314117791,40.302,3.036254883,40.337,3.003803701,
24.356,3.314405595,40.322,3.036892891,40.369,3.003803701,
24.376,3.314704044,40.359,3.037862778,40.402,3.00552575,
24.396,3.315020838,40.396,3.039095402,40.433,3.004333929,
24.416,3.315355251,40.417,3.039562464,40.475,3.005526309,
24.436,3.315695344,40.466,3.040042639,40.504,3.005526309,
24.456,3.316036655,40.486,3.040375471,40.534,3.005861781,
24.476,3.316377161,40.526,3.040167809,40.567,2.979958273,
24.496,3.316710325,40.567,3.0402143,40.602,2.979958273,
24.516,3.317030671,40.578,3.040365219,40.636,2.980625792,
24.536,3.317334826,40.631,3.040921926,40.668,2.996958092,
24.556,3.317630419,40.651,3.04066658,40.702,2.996411631,
24.576,3.317919038,40.686,3.040351868,40.743,2.996411631,
24.596,3.318207805,40.725,3.040035963,40.768,2.996014641,
24.616,3.318515372,40.769,3.039423704,40.799,3.003344515,
24.636,3.318833882,40.788,3.039401293,40.835,3.00232837,
24.656,3.319141233,40.825,3.038757086,40.869,3.00232837,
24.676,3.319413599,40.868,3.039438486,40.901,2.994865825,
24.696,3.319641411,40.895,3.039922714,40.937,2.995376106,
24.716,3.319828636,40.927,3.040326834,40.972,2.995376106,
24.736,3.31999174,40.946,3.040496588,41.005,2.996159768,
24.756,3.320145971,40.989,3.041618347,41.035,3.006654652,
24.776,3.320293286,41.031,3.042746544,41.068,3.006654652,
24.796,3.320438435,41.062,3.04047513,41.097,3.003501364,
24.816,3.3205776,41.094,3.038270473,41.136,3.003501364,
24.836,3.320698354,41.137,3.036033154,41.173,2.993171409,
24.856,3.3207926,41.163,3.035337448,41.202,2.990446402,
24.876,3.320865996,41.199,3.03319025,41.235,2.990446402,
24.896,3.320932257,41.235,3.031255245,41.269,2.987545654,
24.916,3.321001516,41.255,3.030294895,41.305,2.995829917,
24.936,3.321074248,41.289,3.0289042,41.336,2.994190583,
24.956,3.3211417,41.324,3.028254747,41.37,2.994197262,
24.976,3.321201394,41.357,3.028625488,41.403,2.994197262,
24.996,3.321245235,41.394,3.028564453,41.431,2.997392802,
25.016,3.321268973,41.413,3.028770447,41.469,2.997392802,
25.036,3.321275508,41.461,3.028966904,41.502,2.9977167,
25.056,3.3212623,41.496,3.029065371,41.561,2.9977167,
25.076,3.321219621,41.513,3.029208899,41.568,2.9975298,
25.096,3.321147256,41.545,3.028911829,41.602,2.996053105,
25.116,3.321055639,41.59,3.028346777,41.635,2.995351176,
25.136,3.32096372,41.624,3.028023958,41.668,2.995294911,
25.156,3.320881986,41.66,3.028127909,41.703,2.995294911,
25.176,3.320821253,41.698,3.028235912,41.735,2.997647836,
25.196,3.320776344,41.729,3.027997017,41.769,2.997647836,
25.216,3.320732647,41.768,3.028506041,41.804,2.998144349,
25.236,3.320673759,41.785,3.028238535,41.845,2.998129787,
25.256,3.320579262,41.831,3.02849102,41.87,2.998129787,
25.276,3.320447559,41.87,3.027367115,41.909,2.99646388,
25.296,3.320291769,41.904,3.026094437,41.946,2.986952318,
25.316,3.320121969,41.904,3.026094437,41.969,2.986952318,
25.336,3.319937888,41.947,3.025495529,42.007,2.98407588,
25.356,3.319746717,41.999,3.022034407,42.039,2.979552887,
25.376,3.31954994,42.036,3.019062757,42.075,2.979552887,
25.396,3.319350133,42.059,3.018131256,42.102,2.976908468,
25.416,3.319150167,42.098,3.016307354,42.14,2.981374033,
25.436,3.318958639,42.134,3.015056372,42.167,2.979896184,
25.456,3.318776243,42.158,3.014774323,42.203,2.979896184,
25.476,3.318597622,42.196,3.014817238,42.236,2.979752996,
25.496,3.318414732,42.218,3.014595032,42.268,2.979752996,
25.516,3.318217393,42.264,3.014423609,42.302,2.979204836,
25.536,3.318001998,42.299,3.013672829,42.34,2.976867003,
25.556,3.317779613,42.315,3.01358366,42.369,2.976403909,
25.576,3.317546755,42.365,3.013610363,42.402,2.976403909,
25.596,3.317300058,42.387,3.013792038,42.435,2.977069106,
25.616,3.317054339,42.423,3.014745474,42.468,2.977069106,
25.636,3.316817421,42.469,3.012513876,42.504,2.975383772,
25.656,3.316591733,42.503,3.008618116,42.54,2.970324525,
25.676,3.316375576,42.518,3.006478786,42.574,2.970324525,
25.696,3.316165526,42.562,3.004109144,42.604,2.967433532,
25.716,3.315951929,42.602,3.003135681,42.637,2.964260496,
25.736,3.315730204,42.634,3.003293514,42.667,2.964118152,
25.756,3.315498018,42.65,3.003626108,42.707,2.965564664,
25.776,3.315275526,42.687,3.004783154,42.741,2.965564664,
25.796,3.315066853,42.729,3.005856276,42.769,2.967165399,
25.816,3.31486359,42.77,3.006989479,42.801,2.975544778,
25.836,3.314663985,42.799,3.008454561,42.836,2.975544778,
25.856,3.314468231,42.814,3.009238005,42.868,2.977493398,
25.876,3.314276251,42.861,3.010473967,42.904,2.975476353,
25.896,3.314095244,42.896,3.011225224,42.937,2.976627767,
25.916,3.313928128,42.937,3.01093173,42.968,2.976627767,
25.936,3.313779076,42.958,3.010196209,43.005,2.974450606,
25.956,3.313652302,42.996,3.008677483,43.039,2.973115278,
25.976,3.313551196,43.033,3.008019209,43.071,2.973115278,
25.996,3.313460212,43.056,3.008037567,43.104,2.976546693,
26.016,3.313379165,43.096,3.008401394,43.138,2.976546693,
26.036,3.313316905,43.115,3.008575201,43.168,2.976546693,
26.056,3.313094163,43.168,3.009733438,43.202,2.977789296,
26.076,3.312870947,43.2,3.010843277,43.237,2.97945669,
26.096,3.312655916,43.221,3.01145792,43.268,2.978895728,
26.116,3.31248677,43.269,3.01264143,43.301,2.980626322,
26.136,3.3124579,43.3,3.013663769,43.337,2.980626322,
26.156,3.312453839,43.334,3.014708996,43.369,2.982002826,
26.176,3.31222716,43.351,3.015313864,43.404,2.981802605,
26.196,3.311663109,43.388,3.016745806,43.433,2.981802605,
26.216,3.310912084,43.435,3.01845026,43.484,2.984149852,
26.236,3.310407363,43.455,3.019180298,43.502,2.984149852,
26.256,3.31062052,43.488,3.020036936,43.54,2.984149852,
26.276,3.311573038,43.514,3.020843983,43.569,2.985735065,
26.296,3.312954141,43.568,3.020773411,43.603,2.985735065,
26.316,3.314437723,43.602,3.020316124,43.634,2.984699581,
26.336,3.315839535,43.636,3.020687342,43.668,2.98526556,
26.356,3.31722242,43.653,3.020903111,43.704,2.98526556,
26.376,3.318802822,43.693,3.020404577,43.735,2.983746934,
