"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
1.779,0.0008908164347,2.798,-4.096916167e-05,2.797,0.02005378902,
1.799,0.0008937805553,2.832,-4.096916142e-05,2.831,0.02363033965,
1.819,0.0008968128275,2.858,-3.726799008e-05,2.865,0.02918821573,
1.839,0.0008998292671,2.898,-2.700089633e-05,2.894,0.03486542404,
1.859,0.000902957956,2.932,0.000633909191,2.928,0.03911055997,
1.879,0.0009063193811,2.964,0.0006339091913,2.96,0.04216568545,
1.899,0.0009085884121,3.002,0.0006339091914,2.992,0.04448143765,
1.919,0.0009113302601,3.034,0.0007380397846,3.015,0.04498147964,
1.939,0.0009147765146,3.067,0.0007380397845,3.062,0.04746255651,
1.959,0.0009181412161,3.098,0.0007380397844,3.092,0.05222894996,
1.979,0.0009216152792,3.131,0.0007380397842,3.129,0.05634031817,
1.999,0.0009250109454,3.165,5.12722878e-05,3.162,0.06038568169,
2.019,0.0009278128779,3.197,5.127228764e-05,3.197,0.06648436189,
2.039,0.0009276680965,3.231,0.0005867566067,3.213,0.06926374137,
2.059,0.0009299444813,3.265,0.0002870758528,3.256,0.07631918788,
2.079,0.000929940793,3.298,0.000296728232,3.28,0.08045888692,
2.099,0.0009318775387,3.332,0.000296728232,3.327,0.0875588879,
2.119,0.0009350056433,3.376,0.000296728232,3.351,0.08897917718,
2.139,0.0009380745701,3.398,0.000296728232,3.391,0.08630891889,
2.159,0.0009413964774,3.431,0.0002967282322,3.43,0.08346735686,
2.179,0.000944234959,3.465,0.00114307536,3.45,0.07976738364,
2.199,0.0009472689821,3.499,0.00114307536,3.48,0.07836017013,
2.219,0.000950410301,3.531,0.001132412103,3.524,0.07387284935,
2.239,0.0009563420873,3.571,0.0003460499593,3.562,0.06386832893,
2.259,0.0009547703585,3.601,0.0003360932101,3.599,0.05232325941,
2.279,0.0009602749948,3.633,0.0003360932101,3.631,0.04646351188,
2.299,0.000959815727,3.667,0.0003261364607,3.665,0.03379065171,
2.319,0.000962991539,3.699,0.000765839513,3.701,0.02202917263,
2.339,0.0009657185317,3.731,0.0007554338877,3.718,0.01900083572,
2.359,0.0009691454086,3.76,0.0007554338875,3.758,0.01218289416,
2.379,0.0009725437756,3.798,-5.571783415e-05,3.795,0.006271087099,
