"/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/del_uav/KF_pose/y_x","/del_uav/KF_pose/y_y","/ual/pose/pose/position/y_x","/ual/pose/pose/position/y_y"
1.039,0.0004373774461,1.523,0.002419909131,1.542,-0.08140579611,
1.059,0.0004387509891,1.562,0.002419909127,1.582,-0.07780638337,
1.079,0.0004400153812,1.594,0.00311164674,1.613,-0.07512959838,
1.099,0.0004413415203,1.626,0.004130075419,1.65,-0.07132548839,
1.119,0.0004427048034,1.662,0.004130075421,1.685,-0.06655955315,
1.139,0.000443747772,1.694,0.00514850411,1.722,-0.06258807331,
1.159,0.0004474123143,1.74,0.004017707625,1.76,-0.05629405752,
1.179,0.0004453524142,1.767,0.004017707634,1.78,-0.05243979767,
1.199,0.0004460805687,1.802,0.004670212368,1.82,-0.04500664771,
1.219,0.0004506162508,1.83,0.004670212395,1.853,-0.03295342624,
1.239,0.0004522307881,1.86,0.005663156793,1.891,-0.02291112021,
1.259,0.0004534783751,1.897,0.005703724057,1.926,-0.007701463997,
1.279,0.0004549874812,1.929,0.006626952132,1.948,-0.0001911196741,
1.299,0.0004565485879,1.96,0.007550180223,1.981,0.01194198523,
1.319,0.0004581374077,1.992,0.01018481676,2.02,0.02358444594,
1.339,0.0004596902027,2.026,0.01116892802,2.043,0.02858911641,
1.359,0.0004609305303,2.06,0.01128419072,2.08,0.03717922419,
1.379,0.0004625470569,2.096,0.012286375,2.119,0.04358901829,
1.399,0.0004642408047,2.126,0.01228637511,2.15,0.04819469154,
1.419,0.0004657074656,2.165,0.01328855938,2.177,0.04756363109,
1.439,0.0004671457199,2.199,0.01328855947,2.216,0.04404714331,
1.459,0.0004683973639,2.225,0.01171634789,2.25,0.04290158674,
1.479,0.0004699513853,2.26,0.01171634796,2.282,0.04321155325,
1.499,0.0004719511644,2.293,0.01171634801,2.32,0.04452811927,
1.519,0.0004737600684,2.326,0.01334600268,2.359,0.04250452667,
1.539,0.0004760459828,2.361,0.01233683129,2.374,0.04033613205,
1.559,0.0004780855371,2.393,0.01233683131,2.413,0.03711843118,
1.579,0.0004803919717,2.431,0.01204976701,2.446,0.0345111154,
1.599,0.0004829478706,2.459,0.01124841511,2.479,0.03498694301,
1.619,0.000485398764,2.495,0.01124841512,2.514,0.03630409762,
1.639,0.0004876010489,2.536,0.0112484151,2.548,0.03598340601,
1.659,0.0004897445518,2.565,0.01124841508,2.58,0.03528749198,
1.679,0.0004918236182,2.6,0.011831514,2.619,0.03695187718,
1.699,0.0004936714645,2.626,0.01183151394,2.647,0.04176431522,
1.719,0.0004931445159,2.66,0.01183151392,2.683,0.04904828966,
1.739,0.0004920611814,2.697,0.01461878859,2.722,0.05850960687,
1.759,0.000494205742,2.73,0.01564971967,2.759,0.06528450549,
1.779,0.0004965255678,2.76,0.01564971968,2.791,0.06407887489,
1.799,0.0004992302013,2.793,0.01564971967,2.809,0.06424192339,
1.819,0.0005022137921,2.829,0.01344419344,2.853,0.06598877162,
1.839,0.0005047339276,2.86,0.01344419338,2.872,0.06685034186,
1.859,0.000507223886,2.899,0.01445041341,2.897,0.06886600703,
1.879,0.000509868215,2.93,0.01445041338,2.959,0.07314290851,
1.899,0.0005128318267,2.96,0.01445041329,2.979,0.07297450304,
1.919,0.0005157526127,2.991,0.01557605123,3.017,0.07082097977,
1.939,0.0005188665228,3.036,0.01557605121,3.061,0.07239576429,
1.959,0.0005221559503,3.061,0.01557605119,3.081,0.07319801301,
1.979,0.0005252222133,3.095,0.01557605115,3.125,0.07422327995,
1.999,0.0005281162328,3.122,0.01557605109,3.149,0.07242520154,
2.019,0.0005309708878,3.165,0.01492574539,3.194,0.06297571957,
2.039,0.0005339178526,3.198,0.01492574534,3.213,0.05959482491,
2.059,0.0005366753922,3.239,0.01450342744,3.253,0.05556424335,
2.079,0.0005395123104,3.269,0.01450342742,3.293,0.05373836309,
2.099,0.0005425792605,3.303,0.01344957619,3.311,0.05194274336,
2.119,0.0005457861512,3.331,0.01366087493,3.356,0.04394482449,
2.139,0.0005488104812,3.36,0.01229601994,3.379,0.04190859571,
2.159,0.0005527287735,3.395,0.01133024449,3.419,0.03456251323,
2.179,0.0005534577642,3.425,0.01036446903,3.447,0.02126766928,
2.199,0.0005558812407,3.459,0.009398693615,3.491,0.009837280028,
2.219,0.0005586495903,3.495,0.0121740595,3.509,0.005127662327,
2.239,0.0005616279651,3.531,0.01104960677,3.553,-0.003346087644,
2.259,0.0005644888115,3.562,0.0110496068,3.585,-0.00760324765,
2.279,0.0005664682302,3.596,0.01104960682,3.622,-0.01066990197,
2.299,0.0005688153285,3.622,0.009838757332,3.639,-0.01096582226,
2.319,0.0005709665172,3.66,0.009838757347,3.674,-0.009700527415,
2.339,0.000571749837,3.694,0.009838757365,3.713,-0.009770572186,
2.359,0.0005737118496,3.726,0.009360413204,3.751,-0.01133041549,
2.379,0.0005764276802,3.765,0.008188008727,3.785,-0.01724129543,
2.399,0.0005790741847,3.796,0.00921483944,3.827,-0.02478791215,
2.419,0.0005817632858,3.837,0.008099703951,3.844,-0.02875147946,
2.439,0.0005846896125,3.866,0.007153068043,3.883,-0.03454828262,
2.459,0.0005874237853,3.901,0.006048069688,3.924,-0.04039428756,
2.479,0.0005900075468,3.925,0.006048069677,3.962,-0.04447325319,
2.499,0.0005922194248,3.96,0.006021811051,3.978,-0.04557586461,
2.519,0.0005945619007,3.999,0.006021811039,4.026,-0.04763296247,
2.539,0.0005969939643,4.026,0.006021811036,4.051,-0.04888280109,
2.559,0.0005992526106,4.06,0.006021811026,4.085,-0.0501170978,
2.579,0.0006017764277,4.092,0.006021811015,4.119,-0.05029299483,
2.599,0.0006044664955,4.128,0.006021811,4.149,-0.04860985652,
2.619,0.000606998849,4.163,0.005154929549,4.186,-0.04415445775,
2.639,0.0006083619884,4.194,0.00515492954,4.222,-0.04119381681,
2.659,0.0006075653412,4.23,0.006221824141,4.256,-0.04185531288,
2.679,0.0006100646183,4.26,0.006809585353,4.293,-0.04332815483,
2.699,0.0006127383664,4.292,0.006809585331,4.327,-0.04393188283,
2.719,0.0006152156248,4.325,0.005469223726,4.338,-0.04389055073,
2.739,0.0006177637691,4.355,0.005469223713,4.384,-0.03817397729,
2.759,0.0006205527917,4.394,0.005469223699,4.411,-0.03294403851,
2.779,0.0006228976917,4.427,0.007562228461,4.451,-0.02588590421,
2.799,0.0006253853677,4.459,0.007562228429,4.473,-0.02352464013,
2.819,0.0006276907512,4.493,0.0075622284,4.513,-0.01847649552,
2.839,0.0006300562259,4.526,0.008254725635,4.553,-0.01159377769,
2.859,0.0006323149361,4.563,0.00904573898,4.594,-0.004868661053,
2.879,0.0006344065078,4.598,0.0101405979,4.61,-0.0002976870164,
2.899,0.0006366569797,4.627,0.01014059789,4.643,0.00367581239,
2.919,0.0006391767778,4.664,0.01014059788,4.687,0.01161104441,
2.939,0.0006422226039,4.694,0.01014059787,4.724,0.01923533157,
2.959,0.0006449725202,4.73,0.0112354568,4.744,0.02343822271,
2.979,0.0006471701863,4.765,0.0122792235,4.786,0.02804400772,
2.999,0.000648924015,4.796,0.01227922353,4.825,0.0285973046,
3.019,0.0006510272094,4.827,0.01227922355,4.845,0.02832242288,
3.039,0.0006534789916,4.862,0.01305495004,4.88,0.02877015062,
3.059,0.0006559394831,4.894,0.01305495011,4.92,0.02886095271,
3.079,0.0006580956974,4.926,0.01305495017,4.96,0.02799858153,
3.099,0.0006603112322,4.958,0.01295771343,4.977,0.02690129727,
3.119,0.0006625765659,4.995,0.01295771349,5.021,0.02543803863,
3.139,0.0006645891374,5.026,0.01295771354,5.044,0.0242928043,
3.159,0.0006667120951,5.061,0.01318945656,5.084,0.02394354716,
3.179,0.0006685277976,5.092,0.01318945659,5.128,0.02424815856,
3.199,0.0006705636546,5.125,0.01328120247,5.142,0.02447190881,
3.219,0.0006728550159,5.16,0.01262164957,5.188,0.02419275418,
3.239,0.0006739255117,5.208,0.0126216496,5.212,0.02390929684,
3.259,0.0006779746039,5.229,0.01262164966,5.237,0.02444357239,
3.279,0.0006814452681,5.26,0.01262164971,5.285,0.02531425282,
3.299,0.0006785559375,5.296,0.01262164975,5.32,0.02759681828,
3.319,0.000683716037,5.325,0.01262164981,5.361,0.0296288915,
3.339,0.0006858780511,5.359,0.01285575679,5.372,0.03029589728,
3.359,0.000687968244,5.394,0.01285575686,5.408,0.03193045035,
3.379,0.0006902243563,5.427,0.01304366068,5.46,0.03896952793,
3.399,0.0006923548888,5.474,0.01414335798,5.487,0.04221057892,
3.419,0.0006942732724,5.498,0.01414335799,5.506,0.04531456903,
3.439,0.0006970440804,5.53,0.01524305526,5.557,0.05451502278,
3.459,0.0006994395957,5.56,0.01499020276,5.585,0.05741972104,
3.479,0.0007013905538,5.592,0.01600271565,5.614,0.0564565137,
3.499,0.0007033528155,5.627,0.01742062978,5.635,0.05495032668,
3.519,0.0007037775488,5.66,0.01631434457,5.681,0.05741459504,
3.539,0.0007053450648,5.694,0.01742062976,5.725,0.06110432744,
3.559,0.0007071545725,5.728,0.0169105971,5.746,0.06206248701,
3.579,0.0007092515561,5.761,0.01691059709,5.787,0.0584990792,
3.599,0.0007114517614,5.803,0.01691059707,5.827,0.05255753547,
3.619,0.0007134369698,5.828,0.01579684665,5.85,0.04820558056,
3.639,0.0007149792206,5.859,0.01528378465,5.878,0.04206397384,
3.659,0.000716766604,5.892,0.01419615331,5.911,0.03605871648,
3.679,0.0007184435963,5.926,0.01419615331,5.951,0.03218447417,
3.699,0.0007202870439,5.96,0.01305586855,5.987,0.02844415978,
3.719,0.0007220432785,5.993,0.01305586857,6.02,0.02543089166,
3.739,0.000723710722,6.038,0.01305586861,6.039,0.02471302822,
3.759,0.0007257102238,6.07,0.01394322776,6.078,0.02430456132,
3.779,0.0007280079362,6.104,0.01394322779,6.115,0.02306891046,
3.799,0.0007279829286,6.13,0.01394322782,6.149,0.02218155935,
3.819,0.0007299594681,6.16,0.01269743511,6.174,0.02114971355,
3.839,0.000728464258,6.193,0.01269743512,6.215,0.01856860518,
3.859,0.0007306705988,6.227,0.01269743513,6.255,0.01729745232,
3.879,0.0007325755791,6.259,0.01155385027,6.283,0.01711882092,
3.899,0.0007363419717,6.295,0.01155385027,6.324,0.01745107025,
3.919,0.0007343829648,6.326,0.0118035301,6.356,0.01923937351,
3.939,0.0007373711255,6.359,0.01180353009,6.386,0.02018797398,
3.959,0.0007391070173,6.392,0.0118035301,6.416,0.02170641534,
3.979,0.0007409814252,6.425,0.01414649115,6.45,0.02489529736,
3.999,0.0007425431546,6.46,0.01414649117,6.481,0.02867250331,
4.019,0.0007431646693,6.485,0.01470983394,6.504,0.0310599599,
4.039,0.0007434130945,6.527,0.01470983395,6.557,0.03662285209,
4.059,0.0007435138866,6.56,0.01578431615,6.573,0.03883978352,
4.079,0.0007422646973,6.583,0.01479196641,6.62,0.03853116184,
4.099,0.0007453513675,6.628,0.01479196643,6.658,0.04010990262,
4.119,0.000745367795,6.665,0.01479196645,6.678,0.04076352343,
4.139,0.0007453649468,6.701,0.01479196646,6.718,0.04318403453,
4.159,0.0007453816919,6.73,0.01479196647,6.752,0.04602482542,
4.179,0.0007453841439,6.76,0.01683714157,6.785,0.04672333226,
4.199,0.0007453713172,6.794,0.01683714156,6.824,0.05139505118,
4.219,0.0007453844302,6.828,0.01682142982,6.842,0.05434019491,
4.239,0.000745388483,6.862,0.01788942686,6.882,0.06176806614,
4.259,0.0007453878944,6.893,0.01876953873,6.921,0.07165174186,
4.279,0.0007453832963,6.928,0.01984752876,6.958,0.08033431321,
4.299,0.0007453805593,6.957,0.02092551877,6.969,0.07870145142,
4.319,0.0007453779627,6.991,0.02017989552,7.017,0.07444068789,
4.339,0.0007453761185,7.027,0.01906728144,7.048,0.07367792726,
4.359,0.0007453756354,7.06,0.01906728149,7.083,0.06965991855,
4.379,0.0007453762792,7.093,0.01906728157,7.117,0.06486397982,
4.399,0.0007453773336,7.125,0.01948867642,7.133,0.06102847308,
4.419,0.0007453869818,7.162,0.01835942938,7.184,0.05202753469,
4.439,0.0007453952054,7.193,0.01723018225,7.224,0.03611717746,
4.459,0.0007453931257,7.227,0.0161009351,7.249,0.02829361893,
4.479,0.0007453927248,7.259,0.02793977339,7.284,0.01185267139,
4.499,0.0007453932614,7.295,0.02490849478,7.321,-0.006740121637,
4.519,0.0007453993089,7.326,0.02187721616,7.357,-0.02426923998,
4.539,0.0007461915144,7.365,0.01160082848,7.387,-0.03162068501,
4.559,0.0007720733715,7.401,0.01160082851,7.413,-0.03989627212,
4.579,0.000827755659,7.429,0.008628704081,7.446,-0.05650479719,
4.599,0.0008901300423,7.462,0.002684455129,7.48,-0.07360251248,
4.619,0.0009613910876,7.493,-0.0002876693559,7.517,-0.09136799723,
4.639,0.001072824707,7.526,-0.01139519122,7.556,-0.109551236,
4.659,0.001224997925,7.562,-0.01769810499,7.568,-0.1155512556,
4.679,0.001383557727,7.59,-0.02084956191,7.619,-0.1253626049,
4.699,0.001571775341,7.621,-0.02400101887,7.638,-0.1309471279,
4.719,0.001648162586,7.653,-0.04381285309,7.69,-0.1431408077,
4.739,0.001739821395,7.693,-0.04381285312,7.727,-0.1554426104,
4.759,0.00179586899,7.726,-0.04745478261,7.752,-0.161758095,
4.779,0.001948290756,7.765,-0.05109671214,7.79,-0.1720132679,
4.799,0.001990021062,7.801,-0.06458483342,7.808,-0.1748707145,
4.819,0.002017594048,7.836,-0.06458483353,7.852,-0.1807704717,
4.839,0.002032332502,7.861,-0.0684192322,7.886,-0.1870430261,
4.859,0.002046651825,7.894,-0.06841923248,7.927,-0.1946874559,
4.879,0.002061421987,7.927,-0.07225363124,7.949,-0.1979938298,
4.899,0.002076850812,7.962,-0.08177860523,7.978,-0.2040484697,
4.919,0.00209153193,7.994,-0.08594848071,7.997,-0.2036642879,
4.939,0.002105609714,8.032,-0.08594848082,8.052,-0.2048415244,
4.959,0.002120183447,8.061,-0.07886287655,8.088,-0.2075995803,
4.979,0.002135601257,8.094,-0.07886287667,8.123,-0.2106437087,
4.999,0.002150490619,8.126,-0.07886287686,8.158,-0.2128745615,
5.019,0.002164402329,8.16,-0.08200219698,8.192,-0.2130541056,
5.039,0.002178409787,8.194,-0.09380765318,8.21,-0.2125348002,
5.059,0.002192726591,8.227,-0.09380765344,8.255,-0.2119456679,
5.079,0.002208616151,8.26,-0.09380765361,8.273,-0.2121676654,
5.099,0.002224523952,8.296,-0.09380765371,8.317,-0.2131086886,
5.119,0.002240782951,8.331,-0.08801713457,8.353,-0.2136271596,
5.139,0.002257022601,8.361,-0.08801713472,8.385,-0.2133522034,
5.159,0.00227389096,8.393,-0.08801713481,8.425,-0.2131361812,
5.179,0.002294989687,8.424,-0.1154395109,8.446,-0.2130127251,
5.199,0.002315742018,8.459,-0.115439511,8.491,-0.2128425092,
5.219,0.002339331202,8.494,-0.1154395111,8.505,-0.2128857523,
5.239,0.002363390527,8.526,-0.1154395113,8.557,-0.2126350403,
5.259,0.002385632018,8.561,-0.1154395114,8.573,-0.2125463635,
5.279,0.002404969971,8.597,-0.1183411268,8.616,-0.2132928073,
5.299,0.002427553948,8.626,-0.1183411268,8.635,-0.2136086524,
5.319,0.002451244443,8.661,-0.1183411269,8.678,-0.2144229859,
5.339,0.002475235763,8.7,-0.118341127,8.711,-0.2147128582,
5.359,0.002493963824,8.724,-0.118341127,8.739,-0.2151487172,
5.379,0.002517365496,8.771,-0.1183411271,8.78,-0.2159646153,
5.399,0.002540583439,8.795,-0.1272817945,8.822,-0.2162876129,
5.419,0.002558705279,8.831,-0.1272817946,8.859,-0.2166935652,
5.439,0.002578922801,8.864,-0.1272817947,8.894,-0.2168963552,
5.459,0.002602852703,8.894,-0.1272817948,8.911,-0.2169403583,
5.479,0.00262684522,8.927,-0.1272817949,8.955,-0.2169461995,
5.499,0.002642529625,8.96,-0.1388925641,8.973,-0.2168614268,
5.519,0.002666648714,8.992,-0.1388925642,9.016,-0.21848692,
5.539,0.002690724269,9.03,-0.1388925642,9.057,-0.219476074,
5.559,0.002714798832,9.06,-0.1388925644,9.074,-0.2199635208,
5.579,0.002738921191,9.093,-0.1388925645,9.115,-0.2203533202,
5.599,0.002763143386,9.126,-0.1493949854,9.151,-0.220372349,
5.619,0.002787234214,9.168,-0.1493949855,9.189,-0.2207988352,
5.639,0.002811231029,9.193,-0.1493949856,9.224,-0.2222418487,
5.659,0.00283539368,9.227,-0.1493949858,9.24,-0.2223433107,
5.679,0.002859578317,9.26,-0.1527426973,9.282,-0.2228198498,
5.699,0.002883784631,9.294,-0.1591347736,9.32,-0.2227229923,
5.719,0.002907992087,9.326,-0.1591347736,9.36,-0.2221707702,
5.739,0.002930458561,9.36,-0.1565672367,9.377,-0.2234651893,
5.759,0.002954520646,9.394,-0.1591347738,9.419,-0.2253739834,
5.779,0.002978373058,9.427,-0.1591347739,9.458,-0.2262431979,
5.799,0.003001238131,9.46,-0.159134774,9.479,-0.2263837904,
5.819,0.003021675955,9.493,-0.159134774,9.516,-0.2261233032,
5.839,0.003038158348,9.526,-0.1647077098,9.552,-0.2251121998,
5.859,0.003053257753,9.562,-0.1647077099,9.586,-0.2236154079,
5.879,0.003068413744,9.606,-0.16470771,9.617,-0.2235395908,
5.899,0.003084575173,9.626,-0.16470771,9.653,-0.2238809615,
5.919,0.003101753212,9.661,-0.1647077101,9.688,-0.223478049,
5.939,0.00311721014,9.693,-0.1707954489,9.707,-0.2233575583,
5.959,0.003131549599,9.732,-0.170795449,9.747,-0.2221759111,
5.979,0.003146748548,9.76,-0.1673232989,9.794,-0.2225943804,
5.999,0.003161051288,9.789,-0.1707954492,9.807,-0.2230669856,
6.019,0.003174200553,9.828,-0.1845840258,9.85,-0.2235628217,
6.039,0.003190314611,9.857,-0.1845840259,9.891,-0.2229655087,
6.059,0.003210541822,9.905,-0.1845840259,9.891,-0.2229655087,
6.079,0.003230342014,9.93,-0.1845840259,9.956,-0.2217470706,
6.099,0.003244837147,9.957,-0.1823189914,9.992,-0.2203833908,
6.119,0.003255853524,9.992,-0.1862119781,10.009,-0.2213791758,
6.139,0.003265960203,10.027,-0.1862119781,10.048,-0.2225849032,
6.159,0.003274093753,10.059,-0.1881761869,10.086,-0.222817108,
6.179,0.003281616425,10.092,-0.1881761869,10.11,-0.2229412794,
6.199,0.003289826882,10.127,-0.183668274,10.155,-0.2225230485,
6.219,0.003302451204,10.162,-0.1836682741,10.189,-0.2230090946,
6.239,0.003314866396,10.192,-0.1806994137,10.211,-0.2234693021,
6.259,0.003326173708,10.234,-0.1836682742,10.261,-0.2243449837,
6.279,0.00333906299,10.261,-0.1836682742,10.279,-0.2241905928,
6.299,0.003351489769,10.295,-0.1956269813,10.325,-0.2231453508,
6.319,0.003363011304,10.325,-0.1956269813,10.361,-0.2217002809,
6.339,0.003373281246,10.361,-0.1956269813,10.378,-0.2202854156,
6.359,0.003384873752,10.395,-0.1935673964,10.419,-0.2213920951,
6.379,0.003396406383,10.427,-0.1935673964,10.458,-0.2214855105,
6.399,0.003408020975,10.46,-0.1903172185,10.477,-0.2213677466,
6.419,0.00342010444,10.492,-0.1903172186,10.52,-0.2203371376,
6.439,0.003433431557,10.525,-0.1903172186,10.556,-0.2182884365,
6.459,0.003450000365,10.56,-0.1903172186,10.571,-0.2183505148,
6.479,0.00346520181,10.592,-0.1997579894,10.617,-0.2193865925,
6.499,0.003480007765,10.627,-0.1997579894,10.657,-0.2201777101,
6.519,0.003497355243,10.661,-0.1997579894,10.673,-0.2204324752,
6.539,0.003514914247,10.699,-0.1997579894,10.723,-0.2189961374,
6.559,0.003531912332,10.737,-0.1997579894,10.755,-0.2169228494,
6.579,0.003547946089,10.763,-0.1997579895,10.78,-0.2154488415,
6.599,0.003559314244,10.795,-0.1997579895,10.817,-0.2161662579,
6.619,0.003571387198,10.83,-0.2062073328,10.858,-0.2161842138,
6.639,0.003591142273,10.86,-0.2062073328,10.883,-0.2158286273,
6.659,0.003610592501,10.899,-0.2062073328,10.921,-0.213997066,
6.679,0.00362994188,10.93,-0.2062073328,10.941,-0.2126975656,
6.699,0.003649439601,10.965,-0.2001640861,10.981,-0.2094624937,
6.719,0.003669183002,10.999,-0.1980637756,11.02,-0.2079733014,
6.739,0.003691308563,11.038,-0.1980637756,11.044,-0.2085303068,
6.759,0.003716123814,11.07,-0.1980637756,11.078,-0.2076980025,
6.779,0.003743614373,11.1,-0.200982306,11.122,-0.2061410695,
6.799,0.003772962107,11.143,-0.200982306,11.159,-0.2034803331,
6.819,0.003806808427,11.167,-0.200982306,11.19,-0.2007865608,
6.839,0.003844032289,11.2,-0.200982306,11.211,-0.2012506872,
6.859,0.003878080366,11.23,-0.200982306,11.261,-0.1996454149,
6.879,0.003911306828,11.266,-0.200982306,11.292,-0.1968481392,
6.899,0.003969424365,11.298,-0.1669306,11.314,-0.1951756626,
6.919,0.00412718318,11.331,-0.1669306,11.349,-0.1915628612,
6.939,0.00420147163,11.36,-0.1943657873,11.383,-0.1889187247,
6.959,0.003967143024,11.393,-0.1924047993,11.406,-0.1894583404,
6.979,0.003504193522,11.426,-0.1924047993,11.442,-0.1897230148,
6.999,0.002944142993,11.461,-0.196749921,11.471,-0.1891763359,
7.019,0.002307887209,11.498,-0.196749921,11.517,-0.1882005185,
7.039,0.001592742775,11.526,-0.1950620096,11.539,-0.1871930808,
7.059,0.0007754954732,11.562,-0.1950620096,11.562,-0.1859028041,
7.079,-0.0001762049414,11.6,-0.1950620096,11.615,-0.1850563884,
7.099,-0.001289270945,11.636,-0.1950620096,11.644,-0.185342446,
7.119,-0.002567407714,11.665,-0.1950620096,11.694,-0.1849262416,
7.139,-0.003997205295,11.698,-0.1745638162,11.712,-0.1843061596,
7.159,-0.005564236887,11.73,-0.1745638162,11.759,-0.1805818081,
7.179,-0.00725913485,11.759,-0.1745638162,11.794,-0.1818096042,
7.199,-0.009088242131,11.794,-0.1605293113,11.813,-0.1821088195,
7.219,-0.01105652225,11.826,-0.1605293113,11.848,-0.1822655648,
7.239,-0.01315297761,11.86,-0.1605293113,11.885,-0.1808238775,
7.259,-0.01536266605,11.893,-0.1605293113,11.922,-0.1790125519,
7.279,-0.01767304008,11.926,-0.1625886198,11.959,-0.1759043038,
7.299,-0.02007984677,11.961,-0.1585838904,11.974,-0.1738756001,
7.319,-0.02257036056,11.991,-0.1585838904,12.013,-0.172077179,
7.339,-0.02512768394,12.027,-0.166782418,12.044,-0.1713055521,
7.359,-0.02773674895,12.06,-0.166782418,12.081,-0.1705069244,
7.379,-0.0303856817,12.095,-0.166782418,12.124,-0.1679705083,
7.399,-0.03306864246,12.126,-0.166782418,12.147,-0.1665323228,
7.419,-0.03578040528,12.156,-0.162843884,12.194,-0.163032189,
7.439,-0.03851357999,12.196,-0.1594506336,12.211,-0.1606136411,
7.459,-0.04126068248,12.227,-0.1594506336,12.25,-0.1602624804,
7.479,-0.0440154328,12.261,-0.1594506336,12.287,-0.1600224078,
7.499,-0.04677403127,12.293,-0.1594506336,12.304,-0.159232825,
7.519,-0.04953270094,12.327,-0.1594506336,12.354,-0.1554574072,
7.539,-0.05228815295,12.37,-0.1523839908,12.387,-0.1536542624,
7.559,-0.05503782288,12.402,-0.1488082645,12.41,-0.1512480676,
7.579,-0.0577796709,12.426,-0.1488082645,12.456,-0.1483976096,
7.599,-0.06051185548,12.459,-0.1488082645,12.472,-0.1477201879,
7.619,-0.06323193772,12.492,-0.1466610071,12.525,-0.1448264271,
7.639,-0.06593719699,12.528,-0.1466610071,12.559,-0.141379416,
7.659,-0.06862519134,12.558,-0.1430718868,12.574,-0.139477253,
7.679,-0.07129359292,12.597,-0.1430718868,12.625,-0.1388508528,
7.699,-0.07393982538,12.626,-0.1430718868,12.638,-0.1393070221,
7.719,-0.07656116736,12.661,-0.1430718868,12.684,-0.1378192157,
7.739,-0.07915603381,12.695,-0.1430718867,12.725,-0.1363967359,
7.759,-0.08172392212,12.727,-0.1334516073,12.759,-0.1333031207,
7.779,-0.08426470092,12.759,-0.1334516073,12.793,-0.1294521838,
7.799,-0.08677750385,12.793,-0.1295566948,12.809,-0.1295890063,
7.819,-0.08926145124,12.83,-0.1295566948,12.846,-0.1289909333,
7.839,-0.09171575462,12.86,-0.1230908074,12.883,-0.1272646785,
7.859,-0.09413959943,12.894,-0.1230908074,12.919,-0.1244083494,
7.879,-0.09653195062,12.926,-0.1230908074,12.961,-0.1212411374,
7.899,-0.09889108152,12.96,-0.1191656009,12.974,-0.1189321503,
7.919,-0.1012163698,12.992,-0.1327173027,13.011,-0.1156971529,
7.939,-0.1035080202,13.025,-0.1327173027,13.049,-0.1149254814,
7.959,-0.1057664176,13.064,-0.1327173027,13.085,-0.1136050746,
7.979,-0.107991515,13.097,-0.1327173027,13.106,-0.1122608259,
7.999,-0.1101824243,13.134,-0.1166093214,13.149,-0.1096005738,
8.019,-0.1123386024,13.17,-0.1166093214,13.186,-0.1062453315,
