"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
33.168,2.565091552e-05,
33.2,2.565091552e-05,
33.233,2.220199391e-05,
33.264,2.220199391e-05,
33.303,2.220199391e-05,
33.335,2.206374932e-05,
33.365,2.206374932e-05,
33.404,2.206374932e-05,
33.434,2.109625038e-05,
33.464,2.244884994e-05,
33.496,2.244884994e-05,
33.533,2.244884994e-05,
33.568,2.244884994e-05,
33.6,1.969122954e-05,
33.637,1.969122954e-05,
33.671,1.969122954e-05,
33.699,1.969122954e-05,
33.737,2.64970512e-05,
33.771,2.64970512e-05,
33.809,2.64970512e-05,
33.832,2.64970512e-05,
33.874,2.228954016e-05,
33.902,2.228954016e-05,
33.936,2.228954016e-05,
33.967,2.228954016e-05,
34.001,2.21433448e-05,
34.046,2.21433448e-05,
34.071,2.21433448e-05,
34.104,2.21433448e-05,
34.135,2.21433448e-05,
34.168,2.21433448e-05,
34.2,2.21433448e-05,
34.234,2.203735759e-05,
34.267,2.203735759e-05,
34.301,2.203735759e-05,
34.335,2.203735759e-05,
34.367,2.203735759e-05,
34.401,2.203735759e-05,
34.434,1.92351532e-05,
34.469,1.92351532e-05,
34.5,1.92351532e-05,
34.534,1.92351532e-05,
34.567,1.92351532e-05,
34.6,2.133131937e-05,
34.634,2.133131937e-05,
34.667,2.133131937e-05,
34.703,2.133131937e-05,
34.734,2.144488715e-05,
34.767,2.144488715e-05,
34.798,2.144488715e-05,
34.837,2.144488715e-05,
34.87,2.496816232e-05,
34.9,2.496816232e-05,
34.933,2.496816232e-05,
34.967,2.496816232e-05,
35.003,1.903291469e-05,
35.033,1.903291469e-05,
35.067,1.903291469e-05,
35.1,1.903291469e-05,
35.134,1.903291469e-05,
35.167,1.903291469e-05,
35.2,2.569205808e-05,
35.234,2.569205808e-05,
35.267,2.569205808e-05,
35.311,2.569205808e-05,
35.337,2.569205808e-05,
35.374,2.569205808e-05,
35.413,1.6348038e-05,
35.439,1.6348038e-05,
35.485,1.6348038e-05,
35.505,1.6348038e-05,
35.537,1.6348038e-05,
35.567,1.6348038e-05,
35.601,2.347695836e-05,
35.634,2.347695836e-05,
35.667,2.347695836e-05,
35.7,2.347695836e-05,
35.73,2.347695836e-05,
35.77,2.121493388e-05,
35.799,2.121493388e-05,
35.835,2.121493388e-05,
35.867,2.121493388e-05,
35.905,1.692889827e-05,
35.94,1.692889827e-05,
35.977,1.692889827e-05,
36.01,1.890940003e-05,
36.038,1.890940003e-05,
36.067,1.890940003e-05,
36.101,1.890940003e-05,
36.134,2.01261016e-05,
36.166,2.01261016e-05,
36.2,2.01261016e-05,
36.232,2.078472377e-05,
36.267,2.078472377e-05,
36.299,2.078472377e-05,
36.337,2.078472377e-05,
36.373,2.159303209e-05,
36.402,2.159303209e-05,
36.433,2.159303209e-05,
36.483,2.159303209e-05,
36.508,2.15431744e-05,
36.537,2.15431744e-05,
36.568,2.15431744e-05,
36.601,2.15431744e-05,
36.636,1.767455928e-05,
36.667,1.767455928e-05,
36.701,1.767455928e-05,
36.737,1.415954317e-05,
36.77,1.415954317e-05,
36.803,1.415954317e-05,
36.834,1.415954317e-05,
36.868,1.415954317e-05,
36.901,1.45424779e-05,
36.934,1.45424779e-05,
36.967,1.45424779e-05,
37.001,1.45424779e-05,
37.037,2.041437524e-05,
37.068,2.041437524e-05,
37.1,2.041437524e-05,
37.135,2.041437524e-05,
37.167,2.205090241e-05,
37.2,2.205090241e-05,
37.235,2.205090241e-05,
37.267,2.205090241e-05,
37.3,2.205090241e-05,
37.334,2.205090241e-05,
37.367,2.118243402e-05,
37.401,2.118243402e-05,
37.437,2.118243402e-05,
37.467,2.118243402e-05,
37.499,1.569253469e-05,
37.534,1.569253469e-05,
37.565,1.569253469e-05,
37.601,1.569253469e-05,
37.636,1.503028266e-05,
37.669,1.503028266e-05,
37.703,1.503028266e-05,
37.743,1.503028266e-05,
37.768,1.336189006e-05,
37.803,1.336189006e-05,
37.835,1.336189006e-05,
37.868,1.465447268e-05,
37.91,1.465447268e-05,
37.939,1.465447268e-05,
37.968,1.856455419e-05,
38.003,1.856455419e-05,
38.039,1.856455419e-05,
38.074,1.856455419e-05,
38.106,2.140454915e-05,
38.137,2.140454915e-05,
38.167,2.140454915e-05,
38.2,2.140454915e-05,
38.236,2.140454915e-05,
38.267,2.140454915e-05,
38.3,2.140454915e-05,
38.334,2.285030864e-05,
38.368,2.285030864e-05,
38.402,2.285030864e-05,
38.435,2.285030864e-05,
38.468,2.285030864e-05,
38.503,2.369665925e-05,
38.535,2.369665925e-05,
38.571,2.369665925e-05,
38.603,2.369665925e-05,
38.635,2.369665925e-05,
38.667,1.939656319e-05,
38.701,1.939656319e-05,
38.736,1.939656319e-05,
38.768,2.131181496e-05,
38.8,2.131181496e-05,
38.835,2.131181496e-05,
38.866,2.131181496e-05,
38.9,2.159538229e-05,
38.936,2.159538229e-05,
38.967,2.159538229e-05,
39.014,2.159538229e-05,
39.047,2.174377558e-05,
39.068,2.174377558e-05,
39.106,2.174377558e-05,
39.14,2.174377558e-05,
39.17,2.174377558e-05,
39.203,2.563168865e-05,
39.234,2.563168865e-05,
39.268,2.563168865e-05,
39.303,2.563168865e-05,
39.336,2.563168865e-05,
39.373,2.061556622e-05,
39.406,2.061556622e-05,
39.437,2.061556622e-05,
39.467,2.061556622e-05,
39.5,2.240480847e-05,
39.534,2.240480847e-05,
39.57,2.240480847e-05,
39.602,2.240480847e-05,
39.639,2.497964949e-05,
39.685,2.497964949e-05,
39.705,2.497964949e-05,
39.734,2.11231636e-05,
39.769,2.11231636e-05,
39.801,2.11231636e-05,
39.834,2.115855967e-05,
39.871,2.115855967e-05,
39.901,2.115855967e-05,
39.934,2.115855967e-05,
39.969,2.115855967e-05,
40,2.384648103e-05,
40.036,2.384648103e-05,
40.069,2.384648103e-05,
40.1,2.333881914e-05,
40.136,2.333881914e-05,
40.167,2.333881914e-05,
40.2,2.333881914e-05,
40.232,1.989138247e-05,
40.269,1.989138247e-05,
40.3,2.410081362e-05,
40.322,2.410081362e-05,
40.368,2.410081362e-05,
40.401,2.410081362e-05,
40.434,2.410081362e-05,
40.466,1.853638935e-05,
40.5,1.853638935e-05,
40.539,1.853638935e-05,
40.572,1.853638935e-05,
40.6,2.353846817e-05,
40.654,2.353846817e-05,
40.689,2.353846817e-05,
40.7,2.353846817e-05,
40.734,2.353846817e-05,
40.768,2.386580835e-05,
40.8,2.386580835e-05,
40.832,2.386580835e-05,
40.867,2.386580835e-05,
40.9,2.164064408e-05,
40.934,2.164064408e-05,
40.967,2.164064408e-05,
41.001,2.164064408e-05,
41.034,1.92241535e-05,
41.067,1.92241535e-05,
41.098,1.92241535e-05,
41.134,1.86916855e-05,
41.167,1.86916855e-05,
41.201,1.86916855e-05,
41.235,1.86916855e-05,
41.258,1.9814518e-05,
41.3,1.9814518e-05,
41.334,1.9814518e-05,
41.376,1.9814518e-05,
41.41,1.9814518e-05,
41.466,2.148495187e-05,
41.477,2.148495187e-05,
41.503,2.148495187e-05,
41.534,2.148495187e-05,
41.572,1.609278557e-05,
41.602,1.609278557e-05,
41.637,1.609278557e-05,
41.67,1.609278557e-05,
41.705,1.711009228e-05,
41.738,1.711009228e-05,
41.774,1.711009228e-05,
41.805,1.711009228e-05,
41.836,1.715114543e-05,
41.871,1.715114543e-05,
41.902,1.715114543e-05,
41.934,1.715114543e-05,
41.966,1.715114543e-05,
42,1.715114543e-05,
42.039,2.193201874e-05,
42.072,2.193201874e-05,
42.101,2.193201874e-05,
42.14,2.115922454e-05,
42.182,2.115922454e-05,
42.205,2.115922454e-05,
42.24,2.115922454e-05,
42.269,2.115922454e-05,
42.305,2.115922454e-05,
42.341,2.115922454e-05,
42.374,2.115922454e-05,
42.406,2.416737348e-05,
42.442,2.416737348e-05,
42.472,2.416737348e-05,
42.503,2.416737348e-05,
42.539,2.416737348e-05,
42.57,2.416737348e-05,
42.601,2.236393443e-05,
42.634,2.236393443e-05,
42.668,2.236393443e-05,
42.7,2.236393443e-05,
42.734,2.274855395e-05,
42.767,2.274855395e-05,
42.822,2.274855395e-05,
42.836,2.274855395e-05,
42.88,2.14165781e-05,
42.902,2.14165781e-05,
42.935,2.14165781e-05,
42.968,1.804094461e-05,
43.005,1.804094461e-05,
43.038,1.804094461e-05,
43.069,1.804094461e-05,
43.105,1.804094461e-05,
43.148,1.804094461e-05,
43.168,1.804094461e-05,
43.198,2.682726437e-05,
43.235,2.682726437e-05,
43.266,2.682726437e-05,
43.301,2.682726437e-05,
43.334,2.682726437e-05,
43.367,2.217862794e-05,
43.4,2.217862794e-05,
43.434,2.217862794e-05,
43.467,2.217862794e-05,
43.501,2.217862794e-05,
43.54,2.217862794e-05,
43.567,1.766545924e-05,
43.6,1.766545924e-05,
43.635,1.766545924e-05,
43.672,2.33661256e-05,
43.708,2.33661256e-05,
43.738,2.33661256e-05,
43.768,2.33661256e-05,
43.797,2.33661256e-05,
43.834,2.33661256e-05,
43.868,1.995588225e-05,
43.9,1.995588225e-05,
43.933,1.995588225e-05,
43.967,1.995588225e-05,
44.004,1.995588225e-05,
44.038,1.995588225e-05,
44.067,1.995588225e-05,
44.102,2.229818059e-05,
44.135,2.229818059e-05,
44.168,2.229818059e-05,
44.202,2.229818059e-05,
44.234,2.229818059e-05,
44.267,1.96614176e-05,
44.305,1.96614176e-05,
44.339,1.96614176e-05,
44.37,1.96614176e-05,
44.4,2.255419323e-05,
44.437,2.255419323e-05,
44.466,2.258587707e-05,
44.502,2.258587707e-05,
44.538,2.258587707e-05,
44.563,2.258587707e-05,
44.6,1.966783852e-05,
44.634,1.966783852e-05,
44.669,1.966783852e-05,
44.701,1.966783852e-05,
44.746,2.619450898e-05,
44.766,2.619450898e-05,
44.806,2.619450898e-05,
44.835,2.619450898e-05,
44.867,2.619450898e-05,
44.9,1.90055799e-05,
44.936,1.90055799e-05,
44.968,1.90055799e-05,
45.005,1.90055799e-05,
45.033,1.90055799e-05,
45.072,2.157499821e-05,
45.101,2.157499821e-05,
45.137,2.157499821e-05,
45.167,2.157499821e-05,
45.21,2.294622777e-05,
45.235,2.294622777e-05,
45.267,2.294622777e-05,
45.3,2.294622777e-05,
45.334,2.294622777e-05,
45.368,1.951596553e-05,
45.406,1.951596553e-05,
45.439,1.895043133e-05,
45.467,1.895043133e-05,
45.504,1.895043133e-05,
45.539,1.895043133e-05,
45.567,1.895043133e-05,
45.603,2.20390389e-05,
45.638,2.20390389e-05,
45.692,2.20390389e-05,
45.708,2.20390389e-05,
45.735,2.20390389e-05,
45.767,2.20390389e-05,
45.807,2.20390389e-05,
45.839,2.031989269e-05,
45.869,2.031989269e-05,
45.901,2.031989269e-05,
45.937,2.031989269e-05,
45.97,1.735470684e-05,
46.005,1.735470684e-05,
46.034,1.8286346e-05,
46.07,1.8286346e-05,
46.11,1.8286346e-05,
46.134,1.43083707e-05,
46.166,1.43083707e-05,
46.2,1.43083707e-05,
46.236,1.43083707e-05,
46.269,1.678763736e-05,
46.302,1.678763736e-05,
46.335,1.678763736e-05,
46.368,1.962089488e-05,
46.4,1.962089488e-05,
46.435,1.962089488e-05,
46.467,1.962089488e-05,
46.505,2.277282587e-05,
46.536,2.277282587e-05,
46.568,2.277282587e-05,
46.6,2.277282587e-05,
46.634,1.571018446e-05,
46.665,1.571018446e-05,
46.7,1.571018446e-05,
46.734,1.571018446e-05,
46.767,1.571018446e-05,
46.806,1.532485245e-05,
46.835,1.532485245e-05,
46.867,1.532485245e-05,
46.905,1.532485245e-05,
46.937,1.984855169e-05,
46.967,1.984855169e-05,
47.01,1.984855169e-05,
47.036,1.984855169e-05,
47.071,1.984855169e-05,
47.104,1.940433967e-05,
47.137,1.940433967e-05,
47.171,1.940433967e-05,
47.204,1.940433967e-05,
47.234,1.940433967e-05,
47.268,1.539246468e-05,
47.302,1.539246468e-05,
47.337,1.539246468e-05,
47.369,1.539246468e-05,
47.406,1.539246468e-05,
47.437,1.514509302e-05,
47.471,1.514509302e-05,
47.508,1.514509302e-05,
47.535,1.514509302e-05,
47.57,1.514509302e-05,
47.601,9.783149448e-06,
47.634,9.783149448e-06,
47.668,9.783149448e-06,
47.702,9.783149448e-06,
47.735,9.783149448e-06,
47.767,2.209669756e-05,
47.807,2.209669756e-05,
47.834,2.209669756e-05,
47.868,2.209669756e-05,
47.9,1.731555837e-05,
47.934,1.731555837e-05,
47.963,1.731555837e-05,
47.999,1.731555837e-05,
48.034,1.607533623e-05,
48.067,1.607533623e-05,
48.102,1.607533623e-05,
48.137,1.607533623e-05,
48.175,1.146008394e-05,
48.202,1.146008394e-05,
48.233,1.146008394e-05,
48.269,1.146008394e-05,
48.29,1.146008394e-05,
48.334,1.518528322e-05,
48.368,1.518528322e-05,
48.402,1.518528322e-05,
48.434,1.518528322e-05,
48.467,1.621193191e-05,
48.5,1.621193191e-05,
48.535,1.621193191e-05,
48.567,1.680319949e-05,
48.6,1.680319949e-05,
48.634,1.680319949e-05,
48.668,1.423253728e-05,
48.7,1.423253728e-05,
48.735,1.423253728e-05,
48.771,1.423253728e-05,
48.802,1.53023005e-05,
48.839,1.53023005e-05,
48.869,1.53023005e-05,
48.907,1.53023005e-05,
48.935,1.45759197e-05,
48.968,1.45759197e-05,
49.001,1.45759197e-05,
49.034,1.45759197e-05,
49.068,1.45759197e-05,
49.1,1.983974097e-05,
49.136,1.983974097e-05,
49.169,1.983974097e-05,
49.199,2.121942071e-05,
49.242,2.121942071e-05,
49.267,2.121942071e-05,
49.3,2.121942071e-05,
49.336,2.081862892e-05,
49.369,2.081862892e-05,
49.4,2.081862892e-05,
49.437,2.081862892e-05,
49.467,1.510268196e-05,
49.499,1.510268196e-05,
49.535,1.510268196e-05,
49.567,1.510268196e-05,
49.6,2.126065332e-05,
49.633,2.126065332e-05,
49.667,2.126065332e-05,
49.7,2.126065332e-05,
49.734,1.435027049e-05,
49.767,1.435027049e-05,
49.8,1.435027049e-05,
49.835,1.689749727e-05,
49.867,1.689749727e-05,
49.899,1.689749727e-05,
49.937,1.689749727e-05,
49.969,2.12523709e-05,
50.003,2.12523709e-05,
50.036,2.12523709e-05,
50.07,2.12523709e-05,
50.104,1.394714263e-05,
50.137,1.394714263e-05,
50.171,1.394714263e-05,
50.207,1.394714263e-05,
50.234,1.789051765e-05,
50.268,1.789051765e-05,
50.304,1.789051765e-05,
50.336,2.304336357e-05,
50.38,2.304336357e-05,
50.406,2.304336357e-05,
50.437,2.037234541e-05,
50.472,2.037234541e-05,
50.5,2.037234541e-05,
50.535,2.037234541e-05,
50.569,1.486390364e-05,
50.602,1.486390364e-05,
50.634,1.486390364e-05,
50.667,1.159961326e-05,
50.703,1.159961326e-05,
50.74,1.159961326e-05,
50.768,1.159961326e-05,
50.801,1.159961326e-05,
50.839,1.576467732e-05,
50.877,1.576467732e-05,
50.907,1.576467732e-05,
50.937,1.576467732e-05,
50.969,1.576467732e-05,
51.001,1.765196635e-05,
51.035,1.765196635e-05,
51.066,1.765196635e-05,
51.1,1.765196635e-05,
51.134,1.84186473e-05,
51.173,1.84186473e-05,
51.207,1.84186473e-05,
51.237,1.84186473e-05,
51.268,1.78370701e-05,
51.3,1.78370701e-05,
51.332,1.78370701e-05,
51.366,1.78370701e-05,
51.403,1.78370701e-05,
51.445,1.78370701e-05,
51.467,2.079879559e-05,
51.499,2.079879559e-05,
51.535,2.079879559e-05,
51.57,2.079879559e-05,
51.599,1.711397062e-05,
51.634,1.711397062e-05,
51.666,1.711397062e-05,
51.7,1.711397062e-05,
51.735,2.086952039e-05,
51.767,2.086952039e-05,
51.801,2.086952039e-05,
51.835,2.291410688e-05,
51.867,2.291410688e-05,
51.903,2.291410688e-05,
51.936,2.291410688e-05,
51.968,1.743134702e-05,
52.005,1.743134702e-05,
52.036,1.743134702e-05,
52.068,1.743134702e-05,
52.102,1.743134702e-05,
52.136,1.743134702e-05,
52.167,1.845533254e-05,
52.202,1.845533254e-05,
52.235,1.845533254e-05,
52.267,1.845533254e-05,
52.3,1.845533254e-05,
52.334,1.845533254e-05,
52.367,1.718472352e-05,
52.4,1.718472352e-05,
52.434,1.718472352e-05,
52.467,1.718472352e-05,
52.5,1.895309053e-05,
52.534,1.895309053e-05,
52.569,1.895309053e-05,
52.601,1.895309053e-05,
52.634,1.895309053e-05,
52.672,1.790147133e-05,
52.706,1.790147133e-05,
52.741,1.790147133e-05,
52.768,1.790147133e-05,
52.805,1.790147133e-05,
52.836,2.025526082e-05,
52.867,2.025526082e-05,
52.9,2.025526082e-05,
52.935,2.025526082e-05,
52.968,2.025526082e-05,
53.004,1.763412924e-05,
53.036,1.763412924e-05,
53.07,1.763412924e-05,
53.108,1.763412924e-05,
53.136,1.763412924e-05,
53.169,1.763412924e-05,
53.201,2.360293802e-05,
53.234,2.360293802e-05,
53.27,2.360293802e-05,
53.303,2.380091241e-05,
53.335,2.380091241e-05,
53.368,2.380091241e-05,
53.404,2.380091241e-05,
53.436,2.380091241e-05,
53.477,1.704111906e-05,
53.509,1.704111906e-05,
53.537,1.704111906e-05,
53.568,1.704111906e-05,
53.604,1.781790804e-05,
53.636,1.781790804e-05,
53.668,1.781790804e-05,
53.7,1.781790804e-05,
53.734,1.812211499e-05,
53.767,1.812211499e-05,
53.807,1.812211499e-05,
53.837,1.918665788e-05,
53.869,1.918665788e-05,
53.901,1.918665788e-05,
53.934,1.918665788e-05,
53.967,1.918665788e-05,
54.008,1.699412487e-05,
54.034,1.699412487e-05,
54.069,1.699412487e-05,
54.104,1.91269978e-05,
54.14,1.91269978e-05,
54.167,1.91269978e-05,
54.2,1.91269978e-05,
54.234,1.884634014e-05,
54.267,1.884634014e-05,
54.3,1.884634014e-05,
54.334,1.804959494e-05,
54.367,1.804959494e-05,
54.4,1.804959494e-05,
54.436,1.804959494e-05,
54.469,1.910701115e-05,
54.506,1.910701115e-05,
54.535,1.910701115e-05,
54.568,1.910701115e-05,
54.604,2.14549636e-05,
54.636,2.14549636e-05,
54.668,2.14549636e-05,
54.704,2.14549636e-05,
54.741,2.091028285e-05,
54.769,2.091028285e-05,
54.801,2.091028285e-05,
54.834,2.091028285e-05,
54.87,2.170291576e-05,
54.91,2.170291576e-05,
54.945,2.170291576e-05,
54.975,2.170291576e-05,
55.004,1.899088376e-05,
55.035,1.899088376e-05,
55.068,1.899088376e-05,
55.1,1.899088376e-05,
55.134,1.899088376e-05,
55.168,1.974118346e-05,
55.202,1.974118346e-05,
55.238,1.974118346e-05,
55.272,1.974118346e-05,
55.307,1.974118346e-05,
55.336,1.759184004e-05,
55.367,1.759184004e-05,
55.4,1.759184004e-05,
55.444,1.49340684e-05,
55.471,1.49340684e-05,
55.504,1.49340684e-05,
55.538,1.49340684e-05,
55.587,1.957840984e-05,
55.601,1.957840984e-05,
55.634,1.957840984e-05,
55.667,1.957840984e-05,
55.7,1.957840984e-05,
55.734,1.957840984e-05,
55.767,1.957840984e-05,
55.8,1.957840984e-05,
55.834,2.030543726e-05,
55.867,2.030543726e-05,
55.9,2.030543726e-05,
55.934,2.368745231e-05,
55.967,2.368745231e-05,
55.998,2.368745231e-05,
56.036,1.839650273e-05,
56.084,1.839650273e-05,
56.103,1.839650273e-05,
56.134,1.839650273e-05,
56.169,1.478548318e-05,
56.2,1.478548318e-05,
56.235,1.478548318e-05,
56.269,1.478548318e-05,
56.302,1.467969571e-05,
56.334,1.467969571e-05,
56.367,1.467969571e-05,
56.409,1.467969571e-05,
56.444,1.738064754e-05,
56.469,1.738064754e-05,
56.506,1.738064754e-05,
56.537,1.738064754e-05,
56.573,1.738064754e-05,
56.602,1.738064754e-05,
56.635,1.411712622e-05,
56.666,1.411712622e-05,
56.704,1.411712622e-05,
56.736,1.411712622e-05,
56.775,1.411712622e-05,
56.803,1.990035424e-05,
56.842,1.990035424e-05,
56.864,1.990035424e-05,
56.901,1.990035424e-05,
56.938,1.990035424e-05,
56.965,1.990035424e-05,
57.002,1.990035424e-05,
57.035,1.702293703e-05,
57.069,1.702293703e-05,
57.102,1.702293703e-05,
57.147,1.702293703e-05,
57.169,1.895236776e-05,
57.202,1.895236776e-05,
57.237,1.895236776e-05,
57.267,1.895236776e-05,
57.302,1.895236776e-05,
57.344,1.895236776e-05,
57.37,1.46483121e-05,
57.402,1.46483121e-05,
57.439,1.46483121e-05,
57.467,1.46483121e-05,
57.5,1.46483121e-05,
57.534,2.477552083e-05,
57.568,2.477552083e-05,
57.6,2.477552083e-05,
57.634,2.477552083e-05,
57.667,2.477552083e-05,
57.7,1.525656698e-05,
57.743,1.525656698e-05,
57.771,1.525656698e-05,
57.8,1.525656698e-05,
57.841,1.195955338e-05,
57.868,1.195955338e-05,
57.901,1.195955338e-05,
57.939,1.195955338e-05,
57.969,1.195955338e-05,
58,1.76406136e-05,
58.032,1.76406136e-05,
58.069,1.76406136e-05,
58.1,1.76406136e-05,
58.135,1.76406136e-05,
58.17,1.883462739e-05,
58.2,1.883462739e-05,
58.236,1.883462739e-05,
58.265,2.090864695e-05,
58.299,2.090864695e-05,
58.342,2.090864695e-05,
58.367,2.090864695e-05,
58.4,2.087338496e-05,
58.438,2.087338496e-05,
58.468,2.087338496e-05,
58.501,2.087338496e-05,
58.534,1.949656042e-05,
58.567,1.949656042e-05,
58.599,1.949656042e-05,
58.631,1.780602446e-05,
58.674,1.780602446e-05,
58.714,1.780602446e-05,
58.737,1.780602446e-05,
58.773,1.780602446e-05,
58.804,1.736748135e-05,
58.837,1.736748135e-05,
58.867,1.736748135e-05,
58.9,1.736748135e-05,
58.934,1.390059937e-05,
58.968,1.390059937e-05,
59.001,1.390059937e-05,
59.038,1.390059937e-05,
59.062,1.390059937e-05,
59.105,1.487421016e-05,
59.139,1.487421016e-05,
59.173,1.487421016e-05,
59.2,1.487421016e-05,
59.234,1.487421016e-05,
59.27,1.994593241e-05,
59.305,1.994593241e-05,
59.335,1.994593241e-05,
59.37,1.994593241e-05,
59.401,1.994593241e-05,
59.434,1.56847094e-05,
59.469,1.56847094e-05,
59.522,1.56847094e-05,
59.535,1.56847094e-05,
59.582,1.56847094e-05,
59.611,2.194306357e-05,
59.637,2.194306357e-05,
59.675,2.194306357e-05,
59.702,2.194306357e-05,
59.735,2.018000639e-05,
59.771,2.018000639e-05,
59.801,2.018000639e-05,
59.836,2.018000639e-05,
59.867,2.135196801e-05,
59.9,2.135196801e-05,
59.935,2.135196801e-05,
59.971,2.135196801e-05,
60.002,2.135196801e-05,
60.036,1.715452905e-05,
60.067,1.715452905e-05,
60.1,1.715452905e-05,
60.134,1.715452905e-05,
60.17,1.898793986e-05,
60.199,1.898793986e-05,
60.233,1.898793986e-05,
60.271,1.898793986e-05,
60.3,1.898793986e-05,
60.342,1.993892439e-05,
60.38,1.993892439e-05,
60.403,1.993892439e-05,
60.434,1.993892439e-05,
60.467,1.993892439e-05,
60.501,2.121723215e-05,
60.534,2.121723215e-05,
60.571,2.121723215e-05,
60.604,2.121723215e-05,
60.64,2.121723215e-05,
60.669,1.498037623e-05,
60.7,1.498037623e-05,
60.734,1.498037623e-05,
60.767,1.498037623e-05,
60.8,1.654459809e-05,
60.834,1.654459809e-05,
60.867,1.654459809e-05,
60.901,1.654459809e-05,
60.939,1.756146613e-05,
60.976,1.756146613e-05,
61,1.756146613e-05,
61.034,1.756146613e-05,
61.067,1.756146613e-05,
61.101,2.127952185e-05,
61.139,2.127952185e-05,
61.167,2.127952185e-05,
61.202,2.127952185e-05,
61.238,1.554237789e-05,
61.272,1.554237789e-05,
61.312,1.554237789e-05,
61.338,1.554237789e-05,
61.367,1.554237789e-05,
61.399,1.554237789e-05,
61.433,1.485775285e-05,
61.469,1.485775285e-05,
61.499,1.485775285e-05,
61.538,2.628054806e-05,
61.575,2.628054806e-05,
61.603,2.628054806e-05,
61.636,2.628054806e-05,
61.675,2.628054806e-05,
61.705,2.628054806e-05,
61.735,2.628054806e-05,
61.768,2.628054806e-05,
61.801,2.00558417e-05,
61.831,2.00558417e-05,
61.867,2.00558417e-05,
61.902,2.00558417e-05,
61.934,2.174963921e-05,
61.969,2.174963921e-05,
62.001,2.174963921e-05,
62.036,2.174963921e-05,
62.069,2.174963921e-05,
62.103,1.937180578e-05,
62.133,1.937180578e-05,
62.168,1.937180578e-05,
62.2,1.937180578e-05,
62.234,1.937180578e-05,
62.268,1.937180578e-05,
62.303,2.111870084e-05,
62.333,2.111870084e-05,
62.367,2.111870084e-05,
62.399,2.111870084e-05,
62.434,2.508364574e-05,
62.467,2.508364574e-05,
62.504,1.637309775e-05,
62.531,1.637309775e-05,
62.567,1.637309775e-05,
62.6,1.637309775e-05,
62.635,1.637309775e-05,
62.675,1.439814318e-05,
62.702,1.439814318e-05,
62.736,1.439814318e-05,
62.771,1.439814318e-05,
62.804,1.439814318e-05,
62.834,2.076862455e-05,
62.868,2.076862455e-05,
62.9,2.076862455e-05,
62.937,2.076862455e-05,
62.974,2.076862455e-05,
63.007,2.076862455e-05,
63.036,1.155627142e-05,
63.068,1.155627142e-05,
63.1,1.155627142e-05,
63.138,2.51428617e-05,
63.171,2.51428617e-05,
63.2,2.51428617e-05,
63.234,2.354173538e-05,
63.267,2.354173538e-05,
63.3,2.354173538e-05,
63.334,2.354173538e-05,
63.368,2.364884958e-05,
63.399,2.364884958e-05,
63.434,2.364884958e-05,
63.468,2.364884958e-05,
63.5,2.364884958e-05,
63.534,2.260572838e-05,
63.568,2.260572838e-05,
63.6,2.260572838e-05,
63.634,2.218137706e-05,
63.667,2.218137706e-05,
63.7,2.218137706e-05,
63.737,2.218137706e-05,
63.767,2.198734717e-05,
63.8,2.198734717e-05,
63.834,2.198734717e-05,
63.867,2.198734717e-05,
63.9,2.198734717e-05,
63.934,2.275422828e-05,
63.968,2.275422828e-05,
64,2.275422828e-05,
64.034,2.077492272e-05,
64.067,2.077492272e-05,
64.101,2.077492272e-05,
64.135,2.077492272e-05,
64.167,2.036219536e-05,
64.2,2.036219536e-05,
64.234,1.761574861e-05,
64.262,1.761574861e-05,
64.299,1.761574861e-05,
64.334,2.04062348e-05,
64.368,2.04062348e-05,
64.4,2.04062348e-05,
64.435,2.04062348e-05,
64.468,1.895881008e-05,
64.5,1.895881008e-05,
64.534,1.895881008e-05,
64.567,1.895881008e-05,
64.6,1.990203704e-05,
64.636,1.990203704e-05,
64.669,1.990203704e-05,
64.7,1.990203704e-05,
64.735,1.990203704e-05,
64.767,1.903773902e-05,
64.801,1.903773902e-05,
64.835,1.903773902e-05,
64.868,1.903773902e-05,
64.9,1.649195938e-05,
64.935,1.649195938e-05,
64.967,1.649195938e-05,
65.001,1.649195938e-05,
65.035,1.649195938e-05,
65.068,1.649195938e-05,
65.102,1.649195938e-05,
65.134,2.174147502e-05,
65.17,2.174147502e-05,
65.204,2.174147502e-05,
65.242,2.256456559e-05,
65.273,2.256456559e-05,
65.305,2.256456559e-05,
65.34,2.256456559e-05,
65.373,2.293393614e-05,
65.401,2.293393614e-05,
65.439,2.293393614e-05,
65.483,2.293393614e-05,
65.502,2.293393614e-05,
65.537,2.210872207e-05,
65.582,2.210872207e-05,
65.597,2.210872207e-05,
65.635,2.210872207e-05,
65.673,1.992929518e-05,
65.7,1.992929518e-05,
65.734,1.992929518e-05,
65.767,1.992929518e-05,
65.799,2.044128747e-05,
65.834,2.044128747e-05,
65.868,2.044128747e-05,
65.9,2.044128747e-05,
65.934,2.097683165e-05,
65.968,2.097683165e-05,
66.002,2.097683165e-05,
66.033,2.051155734e-05,
66.066,2.051155734e-05,
66.1,2.051155734e-05,
66.133,1.981343207e-05,
66.167,1.981343207e-05,
66.199,1.981343207e-05,
66.235,1.948391654e-05,
66.263,1.948391654e-05,
66.304,1.948391654e-05,
66.336,2.259303808e-05,
66.368,2.259303808e-05,
