"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
1.46,0.002068164899,2.242,-0.01792465577,2.255,-0.003358597402,
1.48,0.002072680855,2.274,-0.0179246558,2.294,-0.005336657632,
1.5,0.002078576587,2.312,-0.01836258392,2.327,-0.005330535583,
1.52,0.002084056767,2.34,-0.01787905944,2.36,-0.005038137082,
1.54,0.002089819366,2.376,-0.01787905946,2.395,-0.005223579239,
1.56,0.002095324513,2.417,-0.01787905942,2.429,-0.007156719454,
1.58,0.002098980379,2.446,-0.01787905938,2.461,-0.008414871059,
1.6,0.002100388797,2.481,-0.01790002221,2.5,-0.0102078421,
1.62,0.002100490783,2.507,-0.01790002212,2.528,-0.01263836864,
1.64,0.002105156469,2.541,-0.01892497711,2.564,-0.01290849689,
1.66,0.002109830022,2.578,-0.02032932668,2.603,-0.01427190844,
1.68,0.002114921027,2.611,-0.02032932668,2.64,-0.01006717049,
1.7,0.00212010371,2.641,-0.01929144766,2.672,-0.00717276521,
1.72,0.002125195715,2.674,-0.01929144764,2.69,-0.005990891252,
1.74,0.002130364794,2.71,-0.01822551143,2.734,-0.004522386007,
1.76,0.002135529493,2.741,-0.01822551134,2.753,-0.002098731231,
1.78,0.00214072292,2.78,-0.01822551129,2.778,-0.0003740083193,
1.8,0.002146205493,2.811,-0.01822551126,2.84,0.005619548261,
1.82,0.00215220614,2.841,-0.01822551113,2.86,0.009060758166,
1.84,0.002158158399,2.872,-0.01921680437,2.898,0.009343363345,
1.86,0.002163708541,2.918,-0.01921680434,2.942,0.007571431808,
1.88,0.002168923009,2.942,-0.01921680432,2.962,0.007026865613,
1.9,0.002173954447,2.976,-0.01921680426,3.006,0.007927645929,
1.92,0.002178798893,3.003,-0.01921680419,3.03,0.009674126282,
1.94,0.002183767818,3.046,-0.01848690105,3.075,0.01456127223,
1.96,0.00218889262,3.079,-0.01746833955,3.094,0.01798165962,
1.98,0.002194287957,3.12,-0.01774295403,3.134,0.02325070091,
2,0.002199761386,3.15,-0.01668200038,3.174,0.02575572766,
2.02,0.002204983923,3.184,-0.01668200036,3.192,0.02686800621,
2.04,0.002210902331,3.212,-0.01689986953,3.237,0.0262620803,
2.06,0.002213869674,3.241,-0.01522930223,3.26,0.02542946115,
2.08,0.002216341541,3.276,-0.01522930217,3.3,0.02190827578,
2.1,0.002220870865,3.306,-0.01620158634,3.328,0.01516584493,
2.12,0.002226200224,3.34,-0.01620158633,3.372,0.01022037491,
2.14,0.002231455663,3.376,-0.01980585786,3.39,0.008358137682,
2.16,0.002235321829,3.412,-0.02093788891,3.434,0.009668095037,
2.18,0.002239857704,3.443,-0.020937889,3.466,0.01145083271,
2.2,0.002243713437,3.477,-0.02093788905,3.503,0.01359594706,
2.22,0.002245148812,3.503,-0.01868140363,3.52,0.01315075718,
2.24,0.0022486792,3.541,-0.01868140367,3.555,0.01128423586,
2.26,0.002253765418,3.575,-0.01868140371,3.594,0.0132610742,
2.28,0.002258804923,3.607,-0.01959892532,3.632,0.01750040799,
2.3,0.002264100564,3.646,-0.01959892534,3.666,0.02618766949,
2.32,0.002269341578,3.678,-0.01827711337,3.708,0.0383313261,
2.34,0.002274689945,3.718,-0.01715446244,3.725,0.0453196615,
2.36,0.002280170232,3.747,-0.01517756924,3.764,0.05978545174,
2.38,0.002285655916,3.782,-0.01406512374,3.805,0.0753877759,
2.4,0.002290928101,3.806,-0.01295267826,3.843,0.0846292451,
2.42,0.002296173519,3.841,-0.0118142649,3.859,0.08583649248,
2.44,0.002301737346,3.88,-0.01181426487,3.907,0.08935727179,
2.46,0.002307349245,3.907,-0.01181426486,3.932,0.09168979526,
2.48,0.002312538883,3.941,-0.01068865199,3.966,0.09940249473,
2.5,0.002317512866,3.973,-0.01068865196,4,0.1095808819,
2.52,0.002320054283,4.009,-0.009563039095,4.03,0.1215233952,
2.54,0.002328381077,4.044,-0.008579585648,4.067,0.1205188558,
2.56,0.002333580688,4.075,-0.008579585628,4.103,0.1238506362,
2.58,0.002338642085,4.111,-0.008579585611,4.137,0.13348943,
2.6,0.002343933858,4.141,-0.008022442279,4.174,0.1441524476,
2.62,0.002349613208,4.173,-0.00686448884,4.208,0.154810071,
2.64,0.002354912979,4.206,-0.004615165687,4.219,0.1603538394,
2.66,0.002360068255,4.236,-0.003534363078,4.265,0.1524952054,
2.68,0.002365346744,4.275,-0.004615165655,4.292,0.142715022,
2.7,0.002370669721,4.308,-0.005897971018,4.332,0.1306833327,
2.72,0.002376368321,4.34,-0.005897970981,4.354,0.128398031,
2.74,0.002381873845,4.374,-0.00695146139,4.394,0.1223255172,
2.76,0.002387189517,4.407,-0.007028645426,4.434,0.1120048687,
2.78,0.002392462256,4.444,-0.008096657409,4.475,0.09884399921,
2.8,0.002397730438,4.479,-0.009198895107,4.491,0.09192078561,
2.82,0.002402066934,4.508,-0.0103011328,4.524,0.08719205856,
2.84,0.002406412536,4.545,-0.0114033705,4.568,0.08138961345,
2.86,0.00241170326,4.575,-0.01140337049,4.605,0.07503264397,
2.88,0.002417079398,4.611,-0.01250560819,4.625,0.07135171443,
2.9,0.002422565787,4.646,-0.01257904537,4.667,0.06479134411,
2.92,0.002427419574,4.677,-0.01368659434,4.706,0.05633815378,
2.94,0.002432464396,4.708,-0.01368659437,4.726,0.05235492811,
2.96,0.002437719342,4.743,-0.01558010093,4.761,0.04517066106,
2.98,0.002442931334,4.775,-0.01669370165,4.801,0.03967320174,
3,0.002447860056,4.807,-0.01669370175,4.841,0.03629845008,
3.02,0.002453174665,4.839,-0.01484335653,4.858,0.03449091688,
3.04,0.002458312173,4.876,-0.01484335663,4.902,0.03461706266,
3.06,0.002463474172,4.907,-0.01484335671,4.925,0.03374087811,
3.08,0.002468552032,4.942,-0.01486108671,4.965,0.03222190961,
3.1,0.002473523938,4.973,-0.01596814737,5.009,0.03012662195,
3.12,0.002471844679,5.006,-0.0157219712,5.023,0.02980867215,
3.14,0.002478050108,5.041,-0.01593785235,5.069,0.02512150817,
3.16,0.002480012766,5.089,-0.01593785241,5.093,0.02223048359,
3.18,0.002483860996,5.11,-0.01703976133,5.118,0.0192479305,
3.2,0.002493017142,5.141,-0.01703976141,5.166,0.01598804817,
3.22,0.00249825771,5.177,-0.01703976149,5.201,0.0118664233,
3.24,0.002503385945,5.207,-0.01703976159,5.242,0.004331212491,
3.26,0.002508542222,5.24,-0.01753063763,5.253,0.0003159313346,
3.28,0.002513493971,5.275,-0.01753063776,5.289,-0.006514493376,
3.3,0.002518284515,5.308,-0.01804837286,5.341,-0.01600445621,
3.32,0.002523396439,5.355,-0.01915548161,5.368,-0.01914492249,
3.34,0.002528509784,5.379,-0.01915548162,5.387,-0.02161224745,
3.36,0.002533324084,5.411,-0.0202625903,5.438,-0.02851087227,
3.38,0.002537291623,5.441,-0.01879967436,5.466,-0.03117456287,
3.4,0.002540111451,5.473,-0.01879967435,5.495,-0.03040935099,
3.42,0.002545280708,5.509,-0.02074131045,5.516,-0.02932086401,
3.44,0.002550486529,5.541,-0.02074131042,5.562,-0.02993385494,
3.46,0.002555494576,5.575,-0.0207413104,5.606,-0.02930054069,
3.48,0.002560397273,5.609,-0.02061527192,5.627,-0.02711864747,
3.5,0.002565648615,5.642,-0.02061527191,5.668,-0.0193941053,
3.52,0.002570935919,5.684,-0.01949401538,5.708,-0.006656203419,
3.54,0.002576408115,5.709,-0.01837275885,5.731,0.003430877347,
3.56,0.002582003174,5.74,-0.01793129058,5.759,0.02060361393,
3.58,0.002587454016,5.773,-0.01683632917,5.792,0.04131827876,
3.6,0.002593260412,5.807,-0.01464640636,5.832,0.05860352144,
3.62,0.002599021405,5.841,-0.0115422737,5.868,0.06614606082,
3.64,0.002602940367,5.874,-0.01154227373,5.901,0.07503613085,
3.66,0.002604176885,5.919,-0.01049116698,5.92,0.07972665876,
3.68,0.002610656466,5.951,-0.01064370728,5.959,0.08942957222,
3.7,0.00261578084,5.985,-0.009525984801,5.996,0.1033996567,
3.72,0.002616963696,6.011,-0.008408262309,6.03,0.1208113134,
3.74,0.002621797903,6.041,-0.005970383585,6.055,0.1249810755,
3.76,0.002626989044,6.074,-0.005970383591,6.096,0.126130417,
3.78,0.002633293909,6.108,-0.0059703836,6.136,0.1306465566,
3.8,0.002633997341,6.14,-0.004883433604,6.164,0.133873716,
3.82,0.00263996657,6.176,-0.004883433599,6.205,0.1477758139,
3.84,0.002645416513,6.207,-0.002731920554,6.237,0.159896642,
3.86,0.002650723314,6.24,-0.001665456977,6.267,0.1585112959,
3.88,0.002655150924,6.273,-0.00166545698,6.297,0.1569217443,
3.9,0.002656823012,6.306,-0.002096002772,6.331,0.1546881199,
3.92,0.002657475566,6.341,-0.003247543428,6.362,0.1576479226,
3.94,0.002657761429,6.366,-0.002120665051,6.385,0.1580998003,
3.96,0.002656702341,6.408,-0.002120665057,6.438,0.162221536,
3.98,0.002659812229,6.441,-0.002120665064,6.454,0.1625135094,
4,0.002663308726,6.464,-0.001416320301,6.501,0.1510554701,
4.02,0.002659824785,6.509,-0.00251510662,6.539,0.1434569061,
4.04,0.002659834145,6.546,-0.003613892947,6.559,0.1403160095,
4.06,0.002659838185,6.582,-0.003613892953,6.599,0.1365153939,
4.08,0.002659832266,6.611,-0.003613892959,6.633,0.1345893145,
4.1,0.002659829149,6.641,-0.004786574733,6.666,0.1294836253,
4.12,0.002659827745,6.675,-0.005874681557,6.705,0.127052933,
4.14,0.002659826411,6.709,-0.005560561135,6.723,0.1267914772,
4.16,0.002659826372,6.743,-0.005560561123,6.763,0.1273122579,
4.18,0.002659825787,6.776,-0.00558216872,6.802,0.1309655458,
4.2,0.002659825435,6.809,-0.005582168714,6.839,0.1344605535,
4.22,0.002659825145,6.839,-0.004496913574,6.85,0.1297777742,
4.24,0.002659823617,6.872,-0.004197380834,6.898,0.1206416413,
4.26,0.002659823417,6.908,-0.004197380839,6.929,0.1181258708,
4.28,0.002659824082,6.941,-0.005317493397,6.964,0.111888513,
4.3,0.00265981943,6.974,-0.005317493446,6.998,0.1068709567,
4.32,0.002659814283,7.006,-0.008055780607,7.014,0.103559956,
4.34,0.002659813187,7.043,-0.00805578072,7.065,0.09606191516,
4.36,0.002659812651,7.074,-0.009192638513,7.105,0.08180843294,
4.38,0.002659812851,7.108,-0.0103294963,7.13,0.07542959601,
4.4,0.002659811133,7.14,-0.03747643715,7.165,0.06285522878,
4.42,0.002662950763,7.177,-0.04052814527,7.202,0.0500992015,
4.44,0.002689735412,7.207,-0.04357985346,7.238,0.0383281,
4.46,0.002758453271,7.246,-0.0520405465,7.268,0.0314784497,
4.48,0.002853955792,7.282,-0.05204054657,7.294,0.02386512607,
4.5,0.00295692394,7.31,-0.0580248569,7.327,0.01013230253,
4.52,0.003104187189,7.343,-0.06101701227,7.361,-0.002700717421,
4.54,0.003328883472,7.374,-0.06101701255,7.398,-0.01494448259,
4.56,0.003550053425,7.407,-0.07007779902,7.437,-0.02626525797,
4.58,0.003804531035,7.443,-0.07325049556,7.449,-0.03191777691,
4.6,0.003911526218,7.471,-0.0732504958,7.5,-0.04223730043,
4.62,0.004037698771,7.502,-0.07642319224,7.519,-0.04758604243,
4.64,0.004114136103,7.534,-0.1058762236,7.571,-0.05718903244,
4.66,0.004293950549,7.574,-0.1058762237,7.608,-0.0653989017,
4.68,0.004346716332,7.607,-0.1095426983,7.633,-0.06922943145,
4.7,0.004378328272,7.646,-0.1132091729,7.671,-0.07727597654,
4.72,0.004395414815,7.683,-0.1233415101,7.689,-0.08158698678,
4.74,0.004410290238,7.717,-0.1272017508,7.733,-0.0889936462,
4.76,0.004423149045,7.742,-0.1272017512,7.767,-0.09516012669,
4.78,0.0044349233,7.775,-0.1310619926,7.808,-0.1008131802,
4.8,0.004447585417,7.808,-0.131061993,7.83,-0.1029031351,
4.82,0.004464019595,7.843,-0.1502660958,7.859,-0.1076500043,
4.84,0.004478701471,7.875,-0.1502660963,7.878,-0.111002028,
4.86,0.0044934783,7.913,-0.1544640747,7.933,-0.1159638539,
4.88,0.004508045967,7.942,-0.1661034431,7.969,-0.120208405,
4.9,0.004524096512,7.975,-0.1661034434,8.004,-0.1229557917,
4.92,0.004539162901,8.007,-0.1692639213,8.039,-0.1241580769,
4.94,0.004549955552,8.041,-0.1692639218,8.073,-0.1280405074,
4.96,0.004555581747,8.075,-0.202317999,8.091,-0.1300747842,
4.98,0.004561214,8.108,-0.2023179997,8.136,-0.1334713548,
5,0.004565205116,8.141,-0.2023180002,8.154,-0.1344651431,
5.02,0.004572385296,8.177,-0.2067685819,8.198,-0.1355406493,
5.04,0.004581438006,8.212,-0.1676182561,8.234,-0.1349581182,
5.06,0.004586968376,8.242,-0.1676182566,8.266,-0.1384416223,
5.08,0.004584251747,8.274,-0.1676182568,8.306,-0.1420574486,
5.1,0.004585571149,8.305,-0.2184108324,8.327,-0.143301934,
5.12,0.004583910185,8.34,-0.2184108327,8.372,-0.1448132098,
5.14,0.004586246679,8.375,-0.2184108331,8.386,-0.1447939277,
5.16,0.004595107218,8.407,-0.2225508975,8.438,-0.143814221,
5.18,0.004595195943,8.442,-0.218410834,8.454,-0.1428352296,
5.2,0.004593299419,8.478,-0.1875304698,8.497,-0.1475440115,
5.22,0.004591150828,8.507,-0.1894034794,8.516,-0.1494258642,
5.24,0.004587140615,8.542,-0.1894034797,8.559,-0.1516384333,
5.26,0.004578766142,8.581,-0.1894034799,8.592,-0.1523485333,
5.28,0.004572064271,8.605,-0.18940348,8.62,-0.1524678469,
5.3,0.004566192936,8.652,-0.1894034803,8.661,-0.151681602,
5.32,0.004559414836,8.676,-0.204910869,8.703,-0.158373937,
5.34,0.004551198261,8.712,-0.2049108691,8.74,-0.1619770527,
5.36,0.004542425284,8.745,-0.2073323858,8.775,-0.1653095633,
5.38,0.004538485872,8.775,-0.207332386,8.792,-0.1659595072,
5.4,0.00452816549,8.808,-0.2073323864,8.836,-0.1655044258,
5.42,0.004516580929,8.841,-0.2324243298,8.854,-0.164923355,
5.44,0.004504683025,8.873,-0.23242433,8.897,-0.1717038155,
5.46,0.004493249324,8.911,-0.2355195341,8.938,-0.1745644957,
5.48,0.004484978159,8.941,-0.2355195346,8.955,-0.1761533916,
5.5,0.004478905554,8.974,-0.2355195348,8.996,-0.1762254685,
5.52,0.004473750243,9.007,-0.2508267613,9.032,-0.1748440564,
5.54,0.004465889972,9.049,-0.2508267619,9.07,-0.176228404,
5.56,0.004457014292,9.074,-0.2508267621,9.105,-0.1816878915,
5.58,0.004447248208,9.108,-0.2541970358,9.121,-0.1819490194,
5.6,0.0044387144,9.141,-0.2541970362,9.163,-0.183402583,
5.62,0.004434560207,9.175,-0.2466252192,9.201,-0.1822128147,
5.64,0.004431382282,9.207,-0.2466252194,9.241,-0.1792243421,
5.66,0.004435008065,9.241,-0.2466252197,9.258,-0.1828150898,
5.68,0.004444598135,9.275,-0.24662522,9.3,-0.1882387102,
5.7,0.004458679503,9.308,-0.2466252201,9.339,-0.1905782223,
5.72,0.004476479592,9.341,-0.2492100613,9.36,-0.1910406053,
5.74,0.004495472213,9.374,-0.2492100615,9.397,-0.1907518208,
5.76,0.004514467507,9.407,-0.2693115366,9.433,-0.1879326403,
5.78,0.004532909158,9.443,-0.2662023661,9.467,-0.1835204661,
5.8,0.004550681421,9.487,-0.2662023664,9.498,-0.184673965,
5.82,0.004569559358,9.507,-0.2662023665,9.534,-0.1890671253,
5.84,0.004589194616,9.542,-0.2693115377,9.569,-0.1897857785,
5.86,0.004608276318,9.574,-0.2817117056,9.588,-0.1900802106,
5.88,0.004627805971,9.613,-0.2817117058,9.628,-0.1876962334,
5.9,0.004648002275,9.641,-0.2782161555,9.675,-0.1897329986,
5.92,0.004666533916,9.67,-0.2817117063,9.688,-0.1915556192,
5.94,0.004682275622,9.709,-0.2701925248,9.731,-0.1942029595,
5.96,0.00469799561,9.738,-0.2701925249,9.772,-0.1936408281,
5.98,0.00471727716,9.786,-0.2701925251,9.772,-0.1936408281,
6,0.004738717714,9.811,-0.2701925252,9.837,-0.1914670616,
6.02,0.004760659887,9.838,-0.2701925253,9.873,-0.1886385381,
6.04,0.004783786123,9.873,-0.2675357423,9.89,-0.1916736215,
6.06,0.00480709472,9.908,-0.2695131889,9.929,-0.1951529533,
6.08,0.004829998905,9.94,-0.269513189,9.967,-0.195726499,
6.1,0.004850519544,9.973,-0.2695131891,9.991,-0.1958641559,
6.12,0.004869822233,10.009,-0.285387178,10.036,-0.1942290664,
6.14,0.004891040122,10.043,-0.2853871781,10.07,-0.1967282593,
6.16,0.004911377347,10.073,-0.2853871783,10.092,-0.1991049796,
6.18,0.004932004784,10.115,-0.2853871784,10.142,-0.2032982111,
6.2,0.004953124745,10.142,-0.2883760476,10.16,-0.2035653442,
6.22,0.004974878513,10.176,-0.2796192746,10.206,-0.2019440085,
6.24,0.004995880627,10.206,-0.2796192747,10.242,-0.1991206706,
6.26,0.005016857347,10.242,-0.2796192747,10.259,-0.1960656941,
6.28,0.005037775173,10.276,-0.2775458093,10.3,-0.1995315105,
6.3,0.00505843993,10.308,-0.2775458094,10.339,-0.2002266496,
6.32,0.005078476676,10.341,-0.2863077237,10.358,-0.2001540363,
6.34,0.005096747619,10.373,-0.2890084194,10.401,-0.1981754154,
6.36,0.005115798045,10.406,-0.2863077239,10.437,-0.193568781,
6.38,0.005135045862,10.441,-0.2863077239,10.452,-0.1936496347,
6.4,0.005152802299,10.473,-0.2762371732,10.498,-0.1957426816,
6.42,0.005170376497,10.508,-0.2762371732,10.538,-0.196741581,
6.44,0.005188284525,10.542,-0.2762371733,10.554,-0.1967479289,
6.46,0.005206330579,10.58,-0.2762371734,10.604,-0.192845121,
6.48,0.005214595148,10.618,-0.2762371734,10.636,-0.1872848868,
6.5,0.005221811977,10.644,-0.2762371735,10.661,-0.1835036576,
6.52,0.005234334593,10.676,-0.2743902569,10.698,-0.1848297119,
6.54,0.005249694851,10.711,-0.2681989861,10.739,-0.1844204962,
6.56,0.005265942895,10.741,-0.2681989861,10.764,-0.1834387183,
6.58,0.00528231749,10.78,-0.2681989862,10.802,-0.1793472618,
6.6,0.005298618406,10.811,-0.2681989862,10.822,-0.1765423417,
6.62,0.00531758278,10.846,-0.2723537773,10.862,-0.1698909402,
6.64,0.005339874197,10.88,-0.2723537773,10.901,-0.1675869226,
6.66,0.005364026979,10.919,-0.2702393118,10.925,-0.1693112403,
6.68,0.005391164043,10.951,-0.2723537774,10.959,-0.168112129,
6.7,0.005421832431,10.981,-0.2662444841,11.003,-0.1650442779,
6.72,0.005457013155,11.024,-0.2645224695,11.04,-0.1598345786,
6.74,0.005490424015,11.048,-0.2645224696,11.071,-0.1549569368,
6.76,0.005524973139,11.081,-0.262800455,11.092,-0.1569705307,
6.78,0.0055737165,11.111,-0.2645224696,11.142,-0.1556940079,
6.8,0.00572236696,11.147,-0.2645224696,11.173,-0.1508356333,
6.82,0.005812452955,11.179,-0.2877618207,11.195,-0.1479227841,
6.84,0.005593373046,11.212,-0.2877618207,11.23,-0.141418308,
6.86,0.005144377884,11.242,-0.2541976037,11.264,-0.1364123076,
6.88,0.004596607432,11.274,-0.2541976037,11.287,-0.1371594518,
6.9,0.003966684558,11.307,-0.2541976038,11.323,-0.1369642168,
6.92,0.003246551944,11.342,-0.2477168068,11.352,-0.1355093122,
6.94,0.002411726393,11.379,-0.2477168068,11.398,-0.1325012743,
6.96,0.001428566121,11.407,-0.2460175198,11.42,-0.1299805641,
6.98,0.0002707170136,11.443,-0.2460175198,11.443,-0.1269123256,
7,-0.001064177854,11.481,-0.2460175198,11.496,-0.1246078163,
7.02,-0.002561914941,11.517,-0.2460175198,11.525,-0.1249134988,
7.04,-0.004207730788,11.546,-0.2460175198,11.575,-0.1234432086,
7.06,-0.00599186878,11.579,-0.2562478791,11.593,-0.1220814735,
7.08,-0.0079212953,11.611,-0.252893463,11.64,-0.1139573902,
7.1,-0.01000114026,11.64,-0.2528934631,11.675,-0.1148133352,
7.12,-0.0122194625,11.675,-0.2625233648,11.694,-0.1144886911,
7.14,-0.01456034025,11.707,-0.2625233649,11.729,-0.1133125573,
7.16,-0.01701062439,11.741,-0.2625233649,11.766,-0.1096342951,
7.18,-0.0195667445,11.774,-0.2580137864,11.803,-0.105625093,
7.2,-0.02221652969,11.807,-0.249027076,11.84,-0.09941727668,
7.22,-0.0249436681,11.842,-0.249027076,11.855,-0.09558616579,
7.24,-0.02773375229,11.872,-0.2449953568,11.894,-0.09227057546,
7.26,-0.03057559265,11.908,-0.2351954398,11.925,-0.09089694172,
7.28,-0.03346503089,11.941,-0.2351954398,11.962,-0.08917374909,
7.3,-0.03639827087,11.976,-0.2351954398,12.005,-0.08396059275,
7.32,-0.03936832943,12.007,-0.2319989654,12.028,-0.08089648932,
7.34,-0.04236745159,12.037,-0.2301837102,12.075,-0.07354836166,
7.36,-0.04538893404,12.077,-0.2267675911,12.092,-0.06861272454,
7.38,-0.0484293762,12.108,-0.2267675911,12.131,-0.06789048761,
7.4,-0.05148421273,12.142,-0.2267675911,12.168,-0.06718826294,
7.42,-0.05454859945,12.174,-0.2267675911,12.185,-0.06567023695,
7.44,-0.05761816789,12.208,-0.223351472,12.235,-0.05911731347,
7.46,-0.06068911008,12.251,-0.2184132158,12.268,-0.05603569001,
7.48,-0.0637583361,12.283,-0.2184132158,12.291,-0.05200276151,
7.5,-0.06682159382,12.307,-0.214813391,12.337,-0.0505586192,
7.52,-0.06987451349,12.34,-0.214813391,12.353,-0.05076844618,
7.54,-0.07291355995,12.373,-0.2118101929,12.406,-0.0477117151,
7.56,-0.07593598499,12.409,-0.2118101929,12.44,-0.04347738251,
7.58,-0.07893925844,12.439,-0.2118101929,12.455,-0.04086472839,
7.6,-0.08192117177,12.478,-0.2081968838,12.506,-0.04148893431,
7.62,-0.08488012959,12.507,-0.2081968838,12.519,-0.04304461926,
7.64,-0.08781539176,12.542,-0.2081968838,12.565,-0.04130028561,
7.66,-0.09072642457,12.576,-0.2081968837,12.606,-0.03961183876,
7.68,-0.09361268709,12.608,-0.2037533136,12.64,-0.03529941291,
7.7,-0.09647429047,12.64,-0.2037533136,12.674,-0.03001926281,
7.72,-0.09931186293,12.674,-0.1998321514,12.69,-0.03157333285,
7.74,-0.1021259886,12.711,-0.1998321514,12.727,-0.03318542987,
7.76,-0.1049168286,12.741,-0.1946862744,12.764,-0.03219927102,
7.78,-0.1076841214,12.775,-0.1946862744,12.8,-0.02894550748,
7.8,-0.1104278047,12.807,-0.1946862744,12.842,-0.02498945221,
7.82,-0.113147936,12.841,-0.1946862744,12.855,-0.02175944485,
7.84,-0.1158442855,12.873,-0.1795643935,12.892,-0.01729870588,
7.86,-0.1185161686,12.906,-0.1795643935,12.93,-0.01768753119,
7.88,-0.1211623074,12.945,-0.1795643935,12.966,-0.016963562,
7.9,-0.1237817031,12.978,-0.1795643935,12.987,-0.0152135985,
7.92,-0.1263735817,13.015,-0.1811470843,13.03,-0.01128229126,
7.94,-0.1289373726,13.051,-0.1777667002,13.067,-0.005995448679,
7.96,-0.1314724954,13.079,-0.1777667002,13.101,-0.006942420267,
7.98,-0.133978201,13.109,-0.1777667002,13.137,-0.006258851849,
8,-0.1364543227,13.144,-0.1693726408,13.173,-0.003444903297,
