"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y"
0.679,0.001734835598,0.699,0.00153199631,0.719,0.3000000002,
0.699,0.001733557958,0.719,0.001531996206,0.739,0.3000000002,
0.719,0.001733557426,0.739,0.001531996916,0.759,0.3000000002,
0.739,0.001733557447,0.759,0.001531997748,0.779,0.3000000002,
0.759,0.001733558252,0.779,0.001531999587,0.799,0.3000000002,
0.779,0.001733559375,0.799,0.001532000963,0.819,0.3000000002,
0.799,0.001733559948,0.819,0.001532003622,0.839,0.3000000001,
0.819,0.001733560831,0.839,0.001532005233,0.859,0.3000000001,
0.839,0.001733562132,0.859,0.001532006577,0.879,0.3000000001,
0.859,0.001733562792,0.879,0.001532008315,0.899,0.3,
0.879,0.001733563315,0.899,0.001532010317,0.919,0.3,
0.899,0.00173356391,0.919,0.001532011354,0.939,0.3,
0.919,0.001733563005,0.939,0.001532011903,0.959,0.3,
0.939,0.001733562237,0.959,0.00153201229,0.979,0.3,
0.959,0.001733561661,0.979,0.001532012389,0.999,0.3000000001,
0.979,0.001733561811,0.999,0.001532012759,1.019,0.3000000001,
0.999,0.001733561136,1.019,0.00153201277,1.039,0.3000000001,
1.019,0.001733560581,1.039,0.001532013115,1.059,0.3000000002,
1.039,0.001733560147,1.059,0.001532013868,1.079,0.3000000001,
1.059,0.001733560354,1.079,0.001532014981,1.099,0.3000000001,
1.079,0.001733561259,1.099,0.00153201652,1.119,0.3000000001,
1.099,0.001733562172,1.119,0.001532018418,1.139,0.3000000001,
1.119,0.001733562861,1.139,0.001532020657,1.159,0.3000000001,
1.139,0.001733563824,1.159,0.001532022032,1.179,0.3000000001,
1.159,0.001733565042,1.179,0.001532023361,1.199,0.3,
1.179,0.001733565376,1.199,0.001532025224,1.219,0.2999999999,
1.199,0.001733565917,1.219,0.001532028778,1.239,0.2999999999,
1.219,0.001733564828,1.239,0.001532035207,1.259,0.2999999999,
1.239,0.00173355977,1.259,0.001532040493,1.279,0.2999937512,
1.259,0.00173355411,1.279,0.001531031225,1.299,0.2999937923,
1.279,0.001732761599,1.299,0.001533503953,1.319,0.2999937992,
1.299,0.001735754571,1.319,0.001536286167,1.339,0.2999938337,
1.319,0.001739310385,1.339,0.001539078949,1.359,0.2999938121,
1.339,0.001743253086,1.359,0.001542104281,1.379,0.2999938003,
1.359,0.001747760742,1.379,0.001545261204,1.399,0.2999938013,
1.379,0.00175186684,1.399,0.001547776816,1.419,0.2999938001,
1.399,0.001755559623,1.419,0.001550223323,1.439,0.2999937974,
1.419,0.001759528611,1.439,0.001552971461,1.459,0.2999937907,
1.439,0.001763593786,1.459,0.001555852806,1.479,0.2999937897,
1.459,0.001767469578,1.479,0.001558846241,1.499,0.2999943888,
1.479,0.001771227546,1.499,0.001562051169,1.519,0.2999947005,
1.499,0.001774993952,1.519,0.00157495897,1.539,0.2999979871,
1.519,0.001784986692,1.539,0.001591177148,1.559,0.2999979393,
1.539,0.001792754222,1.559,0.001599916317,1.579,0.2999979796,
1.559,0.001799645512,1.579,0.001605404437,1.599,0.2999980722,
1.579,0.001806741165,1.599,0.001610832151,1.619,0.2999980172,
1.599,0.001816509417,1.619,0.001616663425,1.639,0.2999978904,
1.619,0.001827807159,1.639,0.001624018318,1.659,0.2999976982,
1.639,0.001839259969,1.659,0.001630781127,1.679,0.2999975441,
1.659,0.001854712057,1.679,0.001638028491,1.699,0.2999974003,
1.679,0.001869830255,1.699,0.001647388614,1.719,0.2999974464,
1.699,0.001881915619,1.719,0.001656093225,1.739,0.2999973554,
1.719,0.001893525038,1.739,0.001664811337,1.759,0.2999972335,
1.739,0.001905296397,1.759,0.001676143166,1.779,0.2999971005,
1.759,0.001914024586,1.779,0.001687392233,1.799,0.2999969556,
1.779,0.001922097108,1.799,0.001698601599,1.819,0.2999969902,
1.799,0.001931154712,1.819,0.001710781605,1.839,0.299997005,
1.819,0.001939354697,1.839,0.001725018978,1.859,0.3000003884,
1.839,0.001944377295,1.859,0.001737684087,1.879,0.2999970811,
1.859,0.001948407777,1.879,0.00175435268,1.899,0.3,
1.879,0.001955859161,1.899,0.001764364585,1.919,0.2999959785,
1.899,0.001956626892,1.919,0.001774735649,1.939,0.3,
1.919,0.001958216982,1.939,0.00179546165,1.959,0.3,
1.939,0.001974399794,1.959,0.001811679012,1.979,0.3,
1.959,0.0019904761,1.979,0.001816806054,1.999,0.299995076,
1.979,0.001995309487,1.999,0.001825831479,2.019,0.2999972022,
1.999,0.00200258308,2.019,0.001837318187,2.039,0.2999961403,
2.019,0.002010067249,2.039,0.001844178987,2.059,0.2999929352,
2.039,0.002014133272,2.059,0.00186177352,2.079,0.2999999611,
2.059,0.002025636493,2.079,0.001887418674,2.099,0.3000000002,
2.079,0.002042818637,2.099,0.001899617404,2.119,0.3000000002,
2.099,0.002055653177,2.119,0.001915370508,2.139,0.3000000002,
2.119,0.002071656171,2.139,0.001929223942,2.159,0.3000000001,
2.139,0.002084581631,2.159,0.0019370887,2.179,0.3000000001,
2.159,0.00208884565,2.179,0.001942040149,2.199,0.3000000001,
2.179,0.002088413008,2.199,0.001954231444,2.219,0.3000000001,
2.199,0.002094185074,2.219,0.001966031964,2.239,0.3000000001,
2.219,0.002099609192,2.239,0.001976572437,2.259,0.3000000001,
2.239,0.00210393597,2.259,0.001988695431,2.279,0.3000000001,
2.259,0.002110014943,2.279,0.00200143826,2.299,0.3000000002,
2.279,0.002116401602,2.299,0.002014830161,2.319,0.3000000001,
2.299,0.002123802483,2.319,0.002029383069,2.339,0.3,
2.319,0.002132714798,2.339,0.002042907967,2.359,0.2999970776,
2.339,0.002141616762,2.359,0.002056151837,2.379,0.3000000001,
2.359,0.002154007531,2.379,0.0020773473,2.399,0.3000000001,
2.379,0.002162817874,2.399,0.002098766034,2.419,0.3000000001,
2.399,0.002175899667,2.419,0.002119435788,2.439,0.3000000001,
2.419,0.002188527728,2.439,0.002140909225,2.459,0.3000000001,
2.439,0.002198928589,2.459,0.002162864572,2.479,0.2999977894,
2.459,0.002205768799,2.479,0.002181247666,2.499,0.2999985029,
2.479,0.002209977724,2.499,0.00219114511,2.519,0.2999986431,
2.499,0.002210614514,2.519,0.002199704862,2.539,0.3000000001,
2.519,0.002210503651,2.539,0.002210691216,2.559,0.3000000001,
2.539,0.002213447951,2.559,0.002234923076,2.579,0.3000005631,
2.559,0.002231867343,2.579,0.002253659563,2.599,0.3000014226,
2.579,0.002246608951,2.599,0.002293304909,2.619,0.3000131371,
2.599,0.002272706365,2.619,0.002384684712,2.639,0.3000070665,
2.619,0.00233601222,2.639,0.002545301889,2.659,0.300139897,
2.639,0.002455621484,2.659,0.00274593799,2.679,0.3002798256,
2.659,0.002601724295,2.679,0.002773096312,2.699,0.3005781174,
2.679,0.002637518747,2.699,0.002618940654,2.719,0.3010049247,
2.699,0.002560105595,2.719,0.002339335607,2.739,0.3015306018,
2.719,0.002401325148,2.739,0.002022240901,2.759,0.3021065439,
2.739,0.002212224767,2.759,0.001670552572,2.779,0.3027509392,
2.759,0.001999308395,2.779,0.001271427883,2.799,0.3035067673,
2.779,0.001762366561,2.799,0.0008009048041,2.819,0.3043707839,
2.799,0.00147274765,2.819,0.0002660631945,2.839,0.3052828891,
2.819,0.001120012683,2.839,-0.0002984571245,2.859,0.3061768245,
2.839,0.000734920062,2.859,-0.0008538184299,2.879,0.3070595931,
2.859,0.000353783929,2.879,-0.001412142147,2.899,0.3079878306,
2.879,-1.927998468e-05,2.899,-0.002007841757,2.919,0.3089631139,
2.899,-0.0004050957107,2.919,-0.002641559928,2.939,0.3099609065,
2.919,-0.0008106292096,2.939,-0.003287114418,2.959,0.3109578133,
2.939,-0.001241211107,2.959,-0.003935609492,2.979,0.3120080496,
2.959,-0.001678061448,2.979,-0.004625067939,2.999,0.3131561306,
2.979,-0.002141961969,2.999,-0.005386269568,3.019,0.3143756736,
2.999,-0.002652911,3.019,-0.006207372458,3.039,0.3156066736,
3.019,-0.003194443405,3.039,-0.007070046254,3.059,0.3167778602,
3.039,-0.003749919204,3.059,-0.008005610854,3.079,0.3179893152,
3.059,-0.004343834316,3.079,-0.009072848235,3.099,0.3193689575,
3.079,-0.005019437032,3.099,-0.01028340054,3.119,0.320890468,
3.099,-0.005783110782,3.119,-0.01164183707,3.139,0.322467544,
3.119,-0.006636438044,3.139,-0.01314857052,3.159,0.3240038398,
3.139,-0.007578035918,3.159,-0.0148014911,3.179,0.3256068971,
3.159,-0.008604741522,3.179,-0.01660464168,3.199,0.3274541974,
3.179,-0.009717000943,3.199,-0.01856242998,3.219,0.3294980674,
3.199,-0.01091576132,3.219,-0.02066848894,3.239,0.3316071502,
3.219,-0.01219634907,3.239,-0.02291197707,3.259,0.3336778124,
3.239,-0.01355228554,3.259,-0.02528263465,3.279,0.3358464547,
3.259,-0.01497835164,3.279,-0.02777828945,3.299,0.3382557178,
3.279,-0.0164746879,3.299,-0.03039614388,3.319,0.3408237367,
3.299,-0.01804203373,3.319,-0.03312575837,3.339,0.3434340591,
3.319,-0.01967679104,3.339,-0.03595594071,3.359,0.3459802392,
3.339,-0.02137452776,3.359,-0.03887619946,3.379,0.3485196341,
3.359,-0.02313046338,3.379,-0.04188088086,3.399,0.3513261727,
3.379,-0.02494185418,3.399,-0.04496972702,3.419,0.3544244928,
3.399,-0.02680875942,3.419,-0.0481364267,3.439,0.3576998654,
3.419,-0.02872683722,3.439,-0.0513716968,3.459,0.3610141559,
3.439,-0.03069004583,3.459,-0.05466592296,3.479,0.3644550078,
3.459,-0.03269282476,3.479,-0.05801374993,3.499,0.3682420277,
3.479,-0.03473294599,3.499,-0.06141204459,3.519,0.3723180259,
3.499,-0.03680997323,3.519,-0.06485329701,3.539,0.3765329972,
3.519,-0.03892041957,3.539,-0.06832950296,3.559,0.3807420064,
3.539,-0.04105998429,3.559,-0.07183362594,3.579,0.3851310204,
3.559,-0.04322480701,3.579,-0.07536336069,3.599,0.3898899427,
3.579,-0.04541429786,3.599,-0.0789168345,3.619,0.3949441475,
3.599,-0.04762795184,3.619,-0.08248993068,3.639,0.4001606746,
3.619,-0.04986288421,3.639,-0.08607826261,3.659,0.4054207671,
3.639,-0.05211592112,3.659,-0.08967731475,3.679,0.4107739992,
3.659,-0.05438410908,3.679,-0.09328313896,3.699,0.416524439,
3.679,-0.05666584312,3.699,-0.09689283095,3.719,0.422721086,
3.699,-0.05896114938,3.719,-0.1005017933,3.739,0.4292213945,
3.719,-0.06126840152,3.739,-0.1041055015,3.759,0.4358371954,
3.739,-0.0635849444,3.759,-0.1077001908,3.779,0.4426715128,
3.759,-0.06590800643,3.779,-0.1112837149,3.799,0.4499628719,
3.779,-0.06823643157,3.799,-0.1148551619,3.819,0.4576280464,
3.799,-0.0705700206,3.819,-0.1184142676,3.839,0.4654812984,
3.819,-0.07290777361,3.839,-0.1219617767,3.859,0.4733301586,
3.839,-0.07524866446,3.859,-0.1254988483,3.879,0.481254571,
3.859,-0.07759152268,3.879,-0.1290269937,3.899,0.4896079121,
3.879,-0.07993589234,3.899,-0.1325478859,3.919,0.4984209634,
3.899,-0.08228182646,3.919,-0.1360618337,3.939,0.507573479,
3.919,-0.08462818407,3.939,-0.139568566,3.959,0.516856805,
3.939,-0.08697351223,3.959,-0.1430674857,3.979,0.5263283955,
3.959,-0.08931626001,3.979,-0.146558551,3.999,0.536249291,
3.979,-0.09165545997,3.999,-0.1500420511,4.019,0.5465450558,
3.999,-0.09399065129,4.019,-0.1535175089,4.039,0.5569879475,
4.019,-0.09632097857,4.039,-0.1569839729,4.059,0.567376122,
4.039,-0.09864568816,4.059,-0.1604401871,4.079,0.577742941,
4.059,-0.1009640656,4.079,-0.1638848636,4.099,0.5884609008,
4.079,-0.1032753793,4.099,-0.1673168936,4.119,0.5995749296,
4.099,-0.1055793325,4.119,-0.1707346855,4.139,0.610950651,
4.119,-0.1078753236,4.139,-0.1741367021,4.159,0.6224242079,
4.139,-0.1101630439,4.159,-0.1775212606,4.179,0.6340006373,
4.159,-0.1124427851,4.179,-0.1808866863,4.199,0.6459892584,
4.179,-0.1147152402,4.199,-0.1842312849,4.219,0.6583535241,
4.199,-0.1169817226,4.219,-0.1875540128,4.239,0.6708849555,
4.219,-0.1192427512,4.239,-0.1908545836,4.259,0.683377757,
4.239,-0.1214982231,4.259,-0.1941329244,4.279,0.6959563135,
4.259,-0.1237477292,4.279,-0.1973885414,4.299,0.708919116,
4.279,-0.1259911553,4.299,-0.2006205768,4.319,0.7221871507,
4.299,-0.1282283597,4.319,-0.2038285108,4.339,0.7355695526,
4.319,-0.1304583917,4.339,-0.2070118761,4.359,0.748883115,
4.339,-0.1326799805,4.359,-0.2101700007,4.379,0.7622748025,
4.359,-0.1348915764,4.379,-0.2133012547,4.399,0.7760007821,
4.379,-0.1370912698,4.399,-0.2164035638,4.419,0.789987683,
4.399,-0.1392765472,4.419,-0.2194759841,4.439,0.8040570443,
4.419,-0.1414448073,4.439,-0.2225183265,4.459,0.8180419523,
4.439,-0.1435939078,4.459,-0.2255307411,4.479,0.8320704999,
4.459,-0.1457220496,4.479,-0.2285124605,4.499,0.8464378067,
4.479,-0.1478266658,4.499,-0.2314623265,4.519,0.861104458,
4.499,-0.1499049622,4.519,-0.2343812523,4.539,0.8758786816,
4.519,-0.1519559504,4.539,-0.2372711892,4.559,0.8905733801,
4.539,-0.1539803649,4.559,-0.2401339583,4.579,0.9053308412,
4.559,-0.1559797497,4.579,-0.2429694056,4.599,0.9203318522,
4.579,-0.1579549155,4.599,-0.2457761823,4.619,0.9354946093,
4.599,-0.1599069509,4.619,-0.2485530221,4.639,0.9506595415,
4.619,-0.1618379309,4.639,-0.2512990188,4.659,0.9656931649,
4.639,-0.1637500428,4.659,-0.2540133195,4.679,0.9807285271,
4.659,-0.1656451769,4.679,-0.2566940236,4.699,0.9959813821,
4.679,-0.167524607,4.699,-0.2593389284,4.719,1.011400953,
4.699,-0.1693894608,4.719,-0.2619476335,4.739,1.026854918,
4.719,-0.1712412175,4.739,-0.2645206469,4.759,1.042199574,
4.739,-0.173081019,4.759,-0.2670587511,4.779,1.057510404,
4.759,-0.1749095492,4.779,-0.2695614612,4.799,1.072987499,
4.779,-0.1767268195,4.799,-0.2720275109,4.819,1.088596866,
4.799,-0.1785324211,4.819,-0.2744570757,4.839,1.104227317,
4.819,-0.1803259339,4.839,-0.2768508042,4.859,1.119749728,
4.839,-0.1821069259,4.859,-0.2792094952,4.879,1.13525292,
4.859,-0.183874938,4.879,-0.2815327188,4.899,1.15091895,
4.879,-0.1856290427,4.899,-0.2838195668,4.919,1.166718019,
4.899,-0.1873680715,4.919,-0.286071017,4.939,1.182546746,
4.919,-0.1890908394,4.939,-0.2882888357,4.959,1.198281011,
4.939,-0.1907963446,4.959,-0.2904752991,4.979,1.213964255,
4.959,-0.192483659,4.979,-0.2926315426,4.999,1.229754982,
4.979,-0.1941518212,4.999,-0.2947576941,5.019,1.245608931,
4.999,-0.1958000689,5.019,-0.2968541363,5.039,1.261404341,
5.019,-0.1974286149,5.039,-0.2989213951,5.059,1.277036637,
5.039,-0.1990380603,5.059,-0.3009598861,5.079,1.292579354,
5.059,-0.2006286887,5.079,-0.3029692555,5.099,1.30816774,
5.079,-0.2021999476,5.099,-0.3049487757,5.119,1.32378672,
5.099,-0.2037507375,5.119,-0.3068982904,5.139,1.339364178,
5.119,-0.2052802496,5.139,-0.3088178378,5.159,1.354820728,
5.139,-0.206787864,5.159,-0.3107074531,5.179,1.370209176,
5.159,-0.2082730266,5.179,-0.3125665916,5.199,1.385651474,
5.179,-0.2097348774,5.199,-0.3143944751,5.219,1.401120171,
5.199,-0.2111725435,5.219,-0.3161912644,5.239,1.416551772,
5.219,-0.2125861739,5.239,-0.317957365,5.259,1.431892731,
5.239,-0.213976295,5.259,-0.3196932564,5.279,1.447207693,
5.259,-0.2153432853,5.279,-0.3213991393,5.299,1.462574548,
5.279,-0.2166869199,5.299,-0.3230756272,5.319,1.477957451,
5.299,-0.2180069569,5.319,-0.3247242668,5.339,1.493283156,
5.319,-0.2193036501,5.339,-0.3263466183,5.359,1.508477448,
5.339,-0.2205776086,5.359,-0.3279436832,5.379,1.523571159,
5.359,-0.221829293,5.379,-0.3295155415,5.399,1.538654737,
5.379,-0.2230586225,5.399,-0.3310616552,5.419,1.553713635,
5.399,-0.2242653204,5.419,-0.3325818108,5.439,1.568672996,
5.419,-0.2254494822,5.439,-0.3340760586,5.459,1.583465048,
5.439,-0.226611485,5.459,-0.3355443498,5.479,1.598103066,
5.459,-0.2277514518,5.479,-0.3369862373,5.499,1.612656873,
5.479,-0.2288692931,5.499,-0.3384009415,5.519,1.627131468,
5.499,-0.2299648974,5.519,-0.3397880307,5.539,1.641498585,
5.519,-0.2310389329,5.539,-0.3411471642,5.559,1.655715947,
5.539,-0.2320925379,5.559,-0.3424780748,5.579,1.669812883,
5.559,-0.2331269825,5.579,-0.3437800108,5.599,1.683821571,
5.579,-0.2341430506,5.599,-0.3450521829,5.619,1.697718999,
5.599,-0.2351409866,5.619,-0.3462943035,5.639,1.711465566,
5.619,-0.2361205458,5.639,-0.3475064594,5.659,1.725040368,
5.639,-0.237081121,5.659,-0.3486890029,5.679,1.738469714,
5.659,-0.2380217025,5.679,-0.3498423512,5.699,1.751767206,
5.679,-0.2389410253,5.699,-0.3509671566,5.719,1.764915091,
5.699,-0.2398379481,5.719,-0.3520642137,5.739,1.777897524,
5.719,-0.2407118537,5.739,-0.3531342252,5.759,1.790692303,
5.739,-0.2415624653,5.759,-0.3541778433,5.779,1.803294152,
5.759,-0.2423897743,5.779,-0.3551955769,5.799,1.815710715,
5.779,-0.243193667,5.799,-0.3561879012,5.819,1.827946396,
5.799,-0.2439738129,5.819,-0.3571553548,5.839,1.8400086,
5.819,-0.2447297882,5.839,-0.3580986783,5.859,1.851907515,
5.839,-0.2454612677,5.859,-0.3590186579,5.879,1.86364299,
5.859,-0.2461683937,5.879,-0.3599159911,5.899,1.875206968,
5.879,-0.2468520185,5.899,-0.3607912797,5.919,1.88659901,
5.899,-0.2475135915,5.919,-0.3616451268,5.939,1.897817313,
5.919,-0.2481544578,5.939,-0.3624783584,5.959,1.908849818,
5.939,-0.2487754038,5.959,-0.3632918676,5.979,1.919695916,
5.959,-0.2493767625,5.979,-0.364086348,5.999,1.930366615,
5.979,-0.2499584348,5.999,-0.3648623053,6.019,1.940871564,
5.999,-0.2505200849,6.019,-0.3656198377,6.039,1.951217454,
6.019,-0.2510611452,6.039,-0.3663582798,6.059,1.961413579,
6.039,-0.2515803069,6.059,-0.3670763351,6.079,1.971464372,
6.059,-0.2520760136,6.079,-0.3677723528,6.099,1.981362514,
6.079,-0.2525467653,6.099,-0.3684451812,6.119,1.991107615,
6.099,-0.2529918732,6.119,-0.3690938485,6.139,2.00070206,
6.119,-0.2534112741,6.139,-0.3697174456,6.159,2.010143724,
6.139,-0.2538053388,6.159,-0.3703149883,6.179,2.019443233,
6.159,-0.2541746631,6.179,-0.3708854582,6.199,2.028607486,
6.179,-0.2545197817,6.199,-0.3714281904,6.219,2.037633403,
6.199,-0.2548413208,6.219,-0.3719430273,6.239,2.046517301,
6.219,-0.2551398761,6.239,-0.3724303522,6.259,2.055250373,
6.239,-0.2554160055,6.259,-0.3728909146,6.279,2.063837892,
6.259,-0.2556703631,6.279,-0.3733256398,6.299,2.072283684,
6.279,-0.2559038742,6.299,-0.3737356429,6.319,2.080584601,
6.299,-0.2561179816,6.319,-0.3741221947,6.339,2.088753644,
6.319,-0.2563145135,6.339,-0.3744866148,6.359,2.096799276,
6.339,-0.2564952591,6.359,-0.3748300621,6.379,2.104736506,
6.359,-0.2566616081,6.379,-0.3751531871,6.399,2.112571501,
6.379,-0.2568144041,6.399,-0.3754563571,6.419,2.120307557,
6.399,-0.2569539219,6.419,-0.3757397424,6.439,2.127938371,
6.419,-0.2570797882,6.439,-0.3760034793,6.459,2.135474994,
6.439,-0.2571913738,6.459,-0.3762475299,6.479,2.142916629,
6.459,-0.2572876733,6.479,-0.3764716469,6.499,2.150248121,
6.479,-0.2573679358,6.499,-0.3766754592,6.519,2.15746748,
6.499,-0.2574316604,6.519,-0.3768584612,6.539,2.164598357,
6.519,-0.257478863,6.539,-0.3770199037,6.559,2.171651736,
6.539,-0.2575100211,6.559,-0.3771592313,6.579,2.178626926,
6.559,-0.2575261539,6.579,-0.377276016,6.599,2.185522999,
6.579,-0.2575285481,6.599,-0.3773695487,6.619,2.192328264,
6.599,-0.2575185249,6.619,-0.3774390192,6.639,2.199034115,
6.619,-0.2574971152,6.639,-0.37748334,6.659,2.205639073,
6.639,-0.2574649053,6.659,-0.3775015138,6.679,2.212147281,
6.659,-0.2574218017,6.679,-0.377492789,6.699,2.218567498,
6.679,-0.2573674527,6.699,-0.3774566761,6.719,2.22489756,
6.699,-0.2573014714,6.719,-0.3773931412,6.739,2.231126207,
6.719,-0.2572236172,6.739,-0.3773027853,6.759,2.237238041,
6.739,-0.257133855,6.759,-0.3771866153,6.779,2.243227312,
6.759,-0.2570323193,6.779,-0.3770457352,6.799,2.249101103,
6.779,-0.2569191007,6.799,-0.3768811239,6.819,2.254871513,
6.799,-0.2567941342,6.819,-0.3766939292,6.839,2.260548019,
6.819,-0.2566568568,6.839,-0.376485598,6.859,2.266130833,
6.839,-0.2565065376,6.859,-0.376257805,6.879,2.271622704,
6.859,-0.2563424306,6.879,-0.3760118839,6.899,2.277034151,
6.879,-0.2561640152,6.899,-0.3757488016,6.919,2.282361464,
6.899,-0.2559706722,6.919,-0.3754693369,6.939,2.287606105,
6.919,-0.255761872,6.939,-0.3751743059,6.959,2.292777999,
6.939,-0.2555371085,6.959,-0.3748644599,6.979,2.297887692,
6.959,-0.2552961835,6.979,-0.3745404523,6.999,2.302937487,
6.979,-0.2550393714,6.999,-0.3742027463,7.019,2.307929641,
6.999,-0.2547672638,7.019,-0.3738516588,7.039,2.312868069,
7.019,-0.2544805792,7.039,-0.37348706,7.059,2.317749581,
7.039,-0.2541798414,7.059,-0.3731084055,7.079,2.322580729,
7.059,-0.2538656139,7.079,-0.3727144553,7.099,2.32736796,
7.079,-0.2535385741,7.099,-0.3723036284,7.119,2.332117554,
7.099,-0.2531996191,7.119,-0.3718744009,7.139,2.336840678,
7.119,-0.2528495708,7.139,-0.3714257002,7.159,2.341537867,
7.139,-0.2524889704,7.159,-0.370957093,7.179,2.346208639,
7.159,-0.2521178743,7.179,-0.3704681974,7.199,2.350851046,
7.179,-0.2517356994,7.199,-0.3699583534,7.219,2.355448985,
7.199,-0.2513412574,7.219,-0.3694268206,7.239,2.359991265,
7.219,-0.2509331129,7.239,-0.3688730614,7.259,2.364477032,
7.239,-0.2505100657,7.259,-0.3682970589,7.279,2.368917141,
7.259,-0.2500712874,7.279,-0.3676993556,7.299,2.373330226,
7.279,-0.2496162947,7.299,-0.3670807802,7.319,2.377726383,
7.299,-0.2491449484,7.319,-0.3664425409,7.339,2.382096792,
7.319,-0.2486578153,7.339,-0.3657855458,7.359,2.386428735,
7.339,-0.2481561719,7.359,-0.3651101473,7.379,2.39071092,
7.359,-0.247641676,7.379,-0.3644161793,7.399,2.39494596,
7.379,-0.2471159792,7.399,-0.3637033453,7.419,2.399146564,
7.399,-0.2465803586,7.419,-0.3629718475,7.439,2.403323706,
7.419,-0.2460361521,7.439,-0.3622224383,7.459,2.407484359,
7.439,-0.2454847465,7.459,-0.3614561806,7.479,2.411634114,
7.459,-0.2449275988,7.479,-0.3606749232,7.499,2.415766261,
7.479,-0.2443660767,7.499,-0.3598808904,7.519,2.419865405,
7.499,-0.2438015728,7.519,-0.3590766685,7.539,2.423914047,
7.519,-0.2432353732,7.539,-0.3582642722,7.559,2.42791634,
7.539,-0.2426686842,7.559,-0.3574446023,7.579,2.431878685,
7.559,-0.2421024882,7.579,-0.3566175097,7.599,2.435815615,
7.579,-0.2415375568,7.599,-0.3557819781,7.619,2.439728154,
7.599,-0.2409744824,7.619,-0.3549365395,7.639,2.44361093,
7.619,-0.2404134935,7.639,-0.3540795403,7.659,2.447448561,
7.639,-0.2398544074,7.659,-0.3532095614,7.679,2.451236179,
7.659,-0.239296643,7.679,-0.3523253626,7.699,2.454982618,
7.679,-0.238739279,7.699,-0.3514262682,7.719,2.458702871,
7.699,-0.2381812953,7.719,-0.3505122695,7.739,2.462385149,
7.719,-0.2376212523,7.739,-0.3495842968,7.759,2.466013699,
7.739,-0.2370577043,7.759,-0.3486438708,7.779,2.469587787,
7.759,-0.2364891014,7.779,-0.3476924788,7.799,2.473105904,
7.779,-0.2359139629,7.799,-0.3467311071,7.819,2.476562722,
7.799,-0.2353309093,7.819,-0.3457598995,7.839,2.479965379,
7.819,-0.2347387248,7.839,-0.3447780823,7.859,2.483326008,
7.839,-0.2341362917,7.859,-0.3437843961,7.879,2.486644029,
7.859,-0.2335229099,7.879,-0.3427776578,7.899,2.489921517,
7.879,-0.2328984964,7.899,-0.3417570589,7.919,2.493181028,
7.899,-0.2322636178,7.919,-0.3407220335,7.939,2.496440641,
7.919,-0.2316190711,7.939,-0.3396722645,7.959,2.499691982,
7.939,-0.2309652683,7.959,-0.338607739,7.979,2.502911254,
