"/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/del_uav/KF_pose/y_y","/ual/pose/pose/position/y_y"
2.465,0.0003767507686,0.08316034145,0.0830559507,
2.485,0.0003792127414,0.08207837915,0.08101876825,
2.505,0.0003817645877,0.07830204033,0.06726779789,
2.525,0.0003843520494,0.07199353282,0.06337112933,
2.545,0.0003869136618,0.06738836519,0.05589471757,
2.565,0.0003893085521,0.06104012568,0.05331995711,
2.585,0.0003923963907,0.05640621241,0.05047357827,
2.605,0.0003951826273,0.0503586061,0.04224113002,
2.625,0.0003977829784,0.04594348781,0.03708396107,
2.645,0.0004004221153,0.03674659297,0.02919699438,
2.665,0.0004032551258,0.02704322638,0.01051889732,
2.685,0.0004059767883,0.0169738192,-0.008585446514,
2.705,0.0004086095365,0.006456833549,-0.02467336878,
2.725,0.000411113633,-0.001218857865,-0.03167748451,
2.745,0.0004134368747,-0.01279110662,-0.04447801039,
2.765,0.0004159461555,-0.02123654981,-0.05218821391,
2.785,0.0004182948911,-0.03072126536,-0.05737795681,
2.805,0.0004208183807,-0.04063308546,-0.06658067554,
2.825,0.0004233075665,-0.04786762124,-0.06973164529,
2.845,0.0004256874935,-0.05581862509,-0.07757075131,
2.865,0.0004264399032,-0.06162481479,-0.07878597826,
2.885,0.0004322902028,-0.06586755,-0.07916648686,
2.905,0.0004349518003,-0.06872377414,-0.08101603389,
2.925,0.0004404709331,-0.07080430128,-0.08485539258,
2.945,0.0004417226051,-0.07232236002,-0.08702586591,
2.965,0.0004401655382,-0.07641331162,-0.09007947147,
2.985,0.0004444206615,-0.07641135784,-0.08938118815,
3.005,0.0004464768519,-0.07693179863,-0.08767216653,
3.025,0.0004488801301,-0.07731108735,-0.08367340267,
3.045,0.0004486316648,-0.07711830746,-0.07928214967,
3.065,0.0004524445733,-0.07697768139,-0.07899246365,
3.085,0.0004545861672,-0.07687507145,-0.07908540219,
3.105,0.0004564147893,-0.0768001572,-0.07981003821,
3.125,0.0004585732214,-0.07410465038,-0.07702698559,
3.145,0.0004595232792,-0.0721362091,-0.0766826123,
3.165,0.0004620189308,-0.07368659053,-0.0768769756,
3.185,0.0004639963444,-0.07481755369,-0.07889047265,
3.205,0.0004640824521,-0.0749681186,-0.08128614724,
3.225,0.0004648526073,-0.07507804618,-0.08263245225,
3.245,0.0004649046522,-0.07515812768,-0.08408357948,
3.265,0.000466944211,-0.07558614237,-0.08214247972,
3.285,0.0004687530876,-0.07589615192,-0.08260565996,
3.305,0.0004703699155,-0.07612234864,-0.08581340313,
3.325,0.0004722012026,-0.07927115882,-0.09144519269,
3.345,0.0004741137438,-0.08156907604,-0.09490889311,
3.365,0.0004761026584,-0.08402917157,-0.09204802662,
3.385,0.0004783272397,-0.08283714877,-0.08982101828,
3.405,0.000479480997,-0.08196728952,-0.08533199131,
3.425,0.0004813343503,-0.08135220178,-0.08316256851,
3.445,0.0004832160561,-0.08090356053,-0.08532188833,
3.465,0.0004848560414,-0.07906405084,-0.08808255196,
3.485,0.0004866243564,-0.08071081728,-0.08997789025,
3.505,0.0004885466722,-0.08191303841,-0.09166768193,
3.525,0.0004901902078,-0.08377431891,-0.09678649157,
3.545,0.0004919288213,-0.08811080201,-0.09991066903,
3.565,0.0004936825634,-0.09127498961,-0.1084923148,
3.585,0.0004955705464,-0.09657171536,-0.1146502569,
3.605,0.0004971254512,-0.1001016368,-0.1148675159,
3.625,0.0004983807593,-0.1026781732,-0.1191258058,
3.645,0.0004997767369,-0.1075459235,-0.1218515113,
3.665,0.0005012481984,-0.111548492,-0.1239217743,
3.685,0.0005028459443,-0.1144697135,-0.1309755147,
3.705,0.000504431921,-0.1166015774,-0.1316553056,
3.725,0.0005061913501,-0.1181579255,-0.1264936924,
3.745,0.0005077389431,-0.1198808469,-0.1258707643,
3.765,0.0005091270405,-0.1211380035,-0.1288115233,
3.785,0.000510668055,-0.1250421579,-0.1347811818,
3.805,0.0005120552413,-0.1297305907,-0.1446296871,
3.825,0.0005133614394,-0.1331561276,-0.1499139369,
3.845,0.0005151761172,-0.135656499,-0.1503773481,
3.865,0.0005171144659,-0.1344941008,-0.1452924907,
3.885,0.0005201017935,-0.1336484941,-0.1437892616,
3.905,0.0005235607693,-0.1360213252,-0.1457046717,
3.925,0.0005247486792,-0.1384838651,-0.1513565928,
3.945,0.0005255636647,-0.1402797837,-0.1520112902,
3.965,0.0005267585974,-0.1415899488,-0.1518321186,
3.985,0.0005279572401,-0.1425455313,-0.1500945538,
4.005,0.0005297551692,-0.1432423022,-0.1520656347,
4.025,0.0005316639628,-0.1455607652,-0.1564089656,
4.045,0.0005331349935,-0.1472532141,-0.1668759733,
4.065,0.0005342930463,-0.1514761267,-0.1717697531,
4.085,0.0005354356941,-0.1515714311,-0.1699634492,
4.105,0.0005368320242,-0.1526058377,-0.162376523,
4.125,0.0005379385502,-0.1533585079,-0.1606007218,
4.145,0.0005392264834,-0.1539074906,-0.1609071493,
4.165,0.0005403245286,-0.1538993867,-0.1604706943,
4.185,0.0005413588881,-0.1538939899,-0.1624729931,
4.205,0.0005423239175,-0.1538973312,-0.1569072902,
4.225,0.0005434078888,-0.1509130994,-0.1477221698,
4.245,0.0005444272088,-0.1465258283,-0.1444607675,
4.265,0.0005454487573,-0.1433224752,-0.1400679648,
4.285,0.0005463661818,-0.1409669939,-0.1357405484,
4.305,0.0005473782904,-0.1357995416,-0.1288807839,
4.325,0.000545297328,-0.1290424454,-0.1178513914,
4.345,0.0005459593032,-0.1211423927,-0.1094144061,
4.365,0.0005466524985,-0.1119245508,-0.100394249,
4.385,0.0005476081931,-0.1051963078,-0.09791991115,
4.405,0.0005484572735,-0.1002812901,-0.09242862463,
4.425,0.0005493833617,-0.09366701894,-0.09077370912,
4.445,0.00055036143,-0.0888334462,-0.08576694876,
4.465,0.0005511208257,-0.08530074918,-0.08260583878,
4.485,0.0005519028206,-0.08364447269,-0.08058601618,
4.505,0.000552897704,-0.08244013912,-0.0810886994,
4.525,0.0005537806004,-0.08156158572,-0.08586813509,
4.545,0.0005547317225,-0.08092087101,-0.08961166441,
4.565,0.0005557820328,-0.08018534494,-0.08903510869,
4.585,0.0005572175305,-0.07965115292,-0.08791312575,
4.605,0.0005551217597,-0.08225214346,-0.08925766498,
4.625,0.0005564645544,-0.08478782016,-0.09238088876,
4.645,0.0005576681219,-0.08664068699,-0.09641703218,
4.665,0.0005612183318,-0.08799321779,-0.09380479902,
4.685,0.0005648191497,-0.08415145577,-0.08386602253,
4.705,0.0005659657512,-0.07836044048,-0.07890170068,
4.725,0.0005674775686,-0.07413561153,-0.06906094402,
4.745,0.0005688626376,-0.06798396346,-0.06013733521,
4.765,0.0005698566841,-0.06050614588,-0.05385921896,
4.785,0.0005709300449,-0.05680250433,-0.05083677173,
4.805,0.0005690119701,-0.05409888467,-0.04143126309,
4.825,0.0005700385245,-0.04614435005,-0.03217896819,
4.845,0.000571469852,-0.04033812558,-0.02860260755,
4.865,0.0005734145102,-0.03310720707,-0.02480683662,
4.885,0.0005755860274,-0.02782917189,-0.01621501334,
4.905,0.0005770920511,-0.02098601227,-0.005789146759,
4.925,0.0005784174372,-0.01519167596,-3.001571167e-05,
4.945,0.0005796144519,-0.0109645264,0.008687150665,
4.965,0.0005810936643,-0.001905375766,0.02469557524,
4.985,0.000582449549,0.0076911229,0.04012997448,
5.005,0.000583575877,0.01768165399,0.05460502207,
5.025,0.0005847841752,0.02737871012,0.06051796675,
5.045,0.0005860293035,0.0344514685,0.06427133828,
5.065,0.0005873104137,0.04260002825,0.06907206774,
5.085,0.0005880971435,0.04854403698,0.07766619325,
5.105,0.000591139345,0.05665902022,0.08353997022,
5.125,0.0005864063242,0.06557088416,0.09752808511,
5.145,0.0005876205352,0.07506250505,0.1051338464,
5.165,0.000588846475,0.08090873608,0.1079140082,
5.185,0.0005905773787,0.08816300401,0.1099627316,
5.205,0.0005919885883,0.09345788998,0.1166095659,
5.225,0.0005935183722,0.1010559992,0.1285427064,
5.245,0.0005943182352,0.110081818,0.134263739,
5.265,0.0005955002477,0.1196566341,0.1466726214,
5.285,0.0005968804232,0.1236577292,0.1440047026,
5.305,0.0005982392263,0.1265774347,0.1400686204,
5.325,0.0005994015324,0.1287085099,0.1408556253,
5.345,0.0006003419809,0.1302616553,0.1433863491,
5.365,0.0006017146543,0.1314002781,0.1436038762,
5.385,0.0006035286128,0.1352184806,0.1438560784,
5.405,0.0006049958822,0.1320303742,0.1336780041,
5.425,0.0006054649274,0.1284064047,0.1305894554,
5.445,0.0006062991712,0.1257639943,0.1251923293,
5.465,0.0006072059912,0.1208484837,0.1220939383,
5.485,0.0006082583548,0.1202524158,0.1223774701,
5.505,0.0006143513697,0.1208591257,0.1251030117,
5.525,0.000615756798,0.1183058245,0.1237390488,
5.545,0.0006171510865,0.1163429881,0.1199257672,
5.565,0.0006184858712,0.1149115588,0.1213038638,
5.585,0.000619775364,0.1168541491,0.1245361492,
5.605,0.0006210845288,0.1182719483,0.1285612732,
5.625,0.000621296441,0.1222939117,0.135148406,
5.645,0.0006196591222,0.1223614906,0.1367708594,
5.665,0.0006207144551,0.1253989734,0.1334118247,
5.685,0.0006193652865,0.1239115838,0.1326999664,
5.705,0.0006206597307,0.1258128976,0.135549888,
5.725,0.0006222164989,0.1271901486,0.1397754699,
5.745,0.0006237590552,0.1281944719,0.146834448,
5.765,0.0006254247549,0.12879236,0.1386345029,
5.785,0.000626781465,0.1292291208,0.1356972754,
5.805,0.0006279638157,0.1295550627,0.1354122162,
5.825,0.0006292187546,0.1310530377,0.1351960897,
5.845,0.0006304759892,0.1321459381,0.1385903358,
5.865,0.0006319253238,0.1329431798,0.134449333,
5.885,0.0006335999477,0.1296525027,0.1301020533,
5.905,0.0006352496721,0.1280267503,0.1237388253,
5.925,0.0006380991623,0.123853491,0.1209332049,
5.945,0.0006392996343,0.120803842,0.1156711727,
5.965,0.0006407799786,0.1185782589,0.1124841422,
5.985,0.000642333215,0.113960874,0.1097285599,
6.005,0.0006438224798,0.1076034315,0.1014646962,
6.025,0.0006452547212,0.1029576987,0.09071731567,
6.045,0.0006464977616,0.09677677173,0.08836525679,
6.065,0.000647939049,0.09132696503,0.08719469607,
6.085,0.0006493189914,0.09033984619,0.0938039124,
6.105,0.0006506471408,0.09260688341,0.1032483354,
6.125,0.0006519599508,0.09426402151,0.105741635,
6.145,0.0006530584513,0.09525881407,0.1096348315,
6.165,0.0006543758893,0.09897342188,0.1124266461,
6.185,0.00065190359,0.1016860318,0.1139085665,
6.205,0.0006564374673,0.1044730786,0.1164275408,
6.225,0.0006577290919,0.1065049847,0.1211276278,
6.245,0.0006589867313,0.1043652412,0.1114041805,
6.265,0.0006604286374,0.1028042552,0.1087749749,
6.285,0.0006615605523,0.1017404159,0.1104057729,
6.305,0.0006628844608,0.1039512023,0.1121468544,
6.325,0.0006643718404,0.1055646136,0.1168654934,
6.345,0.0006656667297,0.1067420767,0.1233253479,
6.365,0.0006673185802,0.108278163,0.1217067391,
6.385,0.0006690656008,0.1093992002,0.1123911142,
6.405,0.0006698520565,0.1072298332,0.1029975116,
6.425,0.0006701395322,0.102455415,0.0984434858,
6.445,0.0006702566916,0.09801640578,0.09243852645,
6.465,0.0006703080983,0.09178950982,0.08836055547,
6.485,0.000670331055,0.08724469501,0.08570328355,
6.505,0.0006703406466,0.08094058662,0.07513733953,
6.525,0.0006703459275,0.07335221937,0.06551953405,
6.545,0.0006703496108,0.06781419648,0.06156764552,
6.565,0.0006703515018,0.06078541829,0.0512714982,
6.585,0.0006703526864,0.05439890895,0.04249580204,
6.605,0.0006703536424,0.04973844396,0.03728888556,
6.625,0.0006703543582,0.04335003885,0.0312413387,
6.645,0.0006703550116,0.03653169718,0.02663141675,
6.665,0.0006703558988,0.03154940731,0.02631494403,
6.685,0.0006703556996,0.02791254222,0.02810334042,
6.705,0.0006703564298,0.0252533725,0.0287587326,
6.725,0.0006703572176,0.02417630654,0.02826846205,
6.745,0.0006703587524,0.02339358007,0.02577302791,
6.765,0.0006703609295,0.0198353508,0.01822225377,
6.785,0.0006703630666,0.01425431996,0.01030432899,
6.805,0.00067036382,0.01018128979,0.006943491288,
6.825,0.0006703641061,0.007386817229,-0.0002607548668,
6.845,0.0006703654175,0.005348517657,-0.005205900874,
6.865,0.0006703669823,0.00386104885,-0.004167460836,
6.885,0.0006705904955,0.002776360518,-0.003399372566,
6.905,0.0006717904693,0.001984890568,-0.00294811558,
6.925,0.0006730038696,0.001408035315,-0.002841657959,
6.945,0.0006769025998,0.001410503248,-0.003508342896,
6.965,0.0006787354222,0.001412761111,-0.003186696908,
6.985,0.0006803682681,0.001419724623,-0.001936355955,
7.005,0.0006821200815,0.002034879479,-0.001744056935,
7.025,0.0006835114811,0.002480654407,-0.001492982963,
7.045,0.0006854051676,0.002800393799,-0.0007699837442,
7.065,0.0006870414313,0.001093952899,-0.001615937101,
7.085,0.0006890696502,-0.0001513405062,-0.00251108082,
7.105,0.0006909854087,-0.001060060989,-0.00246752915,
7.125,0.0006930382187,-0.001721885785,-0.002760331379,
7.145,0.0006949742687,-0.001585562268,-0.003166402923,
7.165,0.0006967527869,-0.001487236701,-0.001016648486,
7.185,0.0006985453941,-0.00141681192,0.006502434146,
7.205,0.0007006518585,0.001621088861,0.01076078322,
7.225,0.0007027247863,0.004800291684,0.0186691191,
7.245,0.0007044304228,0.01010905043,0.02590960823,
7.265,0.000706176874,0.01399133723,0.03124873154,
7.285,0.000707940535,0.01860846703,0.03619948775,
7.305,0.0007098724497,0.02197427697,0.03953019902,
7.325,0.0007123661822,0.02442373275,0.03939643875,
7.345,0.0007103169635,0.0267651793,0.03830652311,
7.365,0.0007103179855,0.02847139827,0.03583007678,
7.385,0.0007118024729,0.02672719579,0.03073602542,
7.405,0.0007134692238,0.0227817428,0.023383867,
7.425,0.0007155006833,0.01990330559,0.01745247096,
7.445,0.0007178831698,0.01481585689,0.005998280831,
7.465,0.0007202430551,0.01090253843,0.001525505912,
7.485,0.0007225196662,0.00805244926,-0.006180990953,
7.505,0.0007248132014,0.005972790436,-0.00872463081,
7.525,0.0007270953175,0.001687937209,-0.01265013404,
7.545,0.0007293106714,-0.001440004202,-0.01695398986,
7.565,0.0007316455913,-0.006717644647,-0.02267514728,
7.585,0.0007336462087,-0.01094098501,-0.02479125746,
7.605,0.0007358981521,-0.01401836978,-0.02570978925,
7.625,0.0007384713074,-0.0169618411,-0.02641814388,
7.645,0.000740375499,-0.01911072114,-0.02639781311,
7.665,0.000741964123,-0.02067696724,-0.02636084892,
7.685,0.0007420060402,-0.02182000224,-0.02819606848,
7.705,0.0007441411273,-0.02563267934,-0.03299339861,
7.725,0.0007463491947,-0.02841465085,-0.03514975682,
7.745,0.0007491364175,-0.02948215954,-0.03738566861,
7.765,0.0007515406647,-0.03026107369,-0.04263320193,
7.785,0.0007540312631,-0.03381471246,-0.04700127244,
7.805,0.0007564233158,-0.03702162366,-0.04762065411,
7.825,0.0007588344136,-0.03936677436,-0.04596599936,
7.845,0.0007615768162,-0.04108374978,-0.04565662891,
7.865,0.0007639843128,-0.04233724473,-0.04555537924,
7.885,0.0007664533411,-0.04325207723,-0.04505228251,
7.905,0.0007687730164,-0.04392459902,-0.04601372406,
7.925,0.0007712613295,-0.04357244836,-0.04694952443,
7.945,0.0007736476741,-0.04332786708,-0.04737174883,
7.965,0.0007762047912,-0.04415388085,-0.04882090166,
7.985,0.0007786781667,-0.04475332649,-0.05134928599,
8.005,0.0007809935945,-0.04817732793,-0.05564061925,
8.025,0.0007832985157,-0.04956893007,-0.06002848968,
8.045,0.0007856242199,-0.05058775179,-0.06053883955,
8.065,0.0007857799429,-0.05133162434,-0.05979420617,
8.085,0.000787525383,-0.05234330422,-0.06002322957,
8.105,0.0007911944564,-0.05307817875,-0.06092716008,
8.125,0.0007936549371,-0.05361423438,-0.06390926242,
8.145,0.00079583136,-0.05670931496,-0.06932126731,
8.165,0.0007980839058,-0.05896790596,-0.07260561734,
8.185,0.0008003278049,-0.06360059553,-0.08130914718,
8.205,0.0008029233624,-0.06996867459,-0.0937949717,
8.225,0.0008053967304,-0.07760173406,-0.1001084298,
8.245,0.0008077408704,-0.08676499159,-0.1173783541,
8.265,0.0008100817719,-0.09903292858,-0.1327393055,
8.285,0.0008123792278,-0.1079865049,-0.1384503096,
8.305,0.000814845745,-0.1145211203,-0.1402415782,
8.325,0.0008172726084,-0.119586184,-0.1411017776,
8.345,0.000819703141,-0.1262705799,-0.1452552527,
8.365,0.0008221323877,-0.1311490506,-0.153125897,
8.385,0.0008245362812,-0.1376998176,-0.1588840485,
8.405,0.0008266469895,-0.1417747962,-0.1666577011,
8.425,0.0008286354852,-0.1447423718,-0.1659801155,
8.445,0.0008304477385,-0.1498893093,-0.1669128984,
8.465,0.0008323931834,-0.1546883762,-0.1730570644,
8.485,0.0008344624723,-0.1611780145,-0.1765165776,
8.505,0.000837312196,-0.1659144056,-0.1849731803,
8.525,0.00083970471,-0.1693711773,-0.1913859397,
8.545,0.00084175934,-0.170883855,-0.1811171919,
8.565,0.0008428599148,-0.1719895435,-0.1755627245,
8.585,0.0008443763052,-0.1698096016,-0.1751156598,
8.605,0.0008464800589,-0.1682186438,-0.1739471555,
8.625,0.0008484567867,-0.1717399602,-0.1774564683,
8.645,0.0008499608534,-0.1713206021,-0.1709448248,
8.665,0.0008516851906,-0.1692711609,-0.1684981138,
8.685,0.000853303144,-0.1677710264,-0.1682111174,
8.705,0.0008543667237,-0.1666760287,-0.1678243726,
8.725,0.0008565089697,-0.162885827,-0.1650176495,
8.745,0.0008586040969,-0.1601192527,-0.1655432135,
8.765,0.0008604944979,-0.1581843009,-0.1662628651,
8.785,0.0008621781905,-0.1537936557,-0.1509684622,
8.805,0.0008641753843,-0.1476029076,-0.1420915276,
8.825,0.0008658916956,-0.1430937651,-0.138416633,
8.845,0.0008677381158,-0.1378681916,-0.1327843815,
8.865,0.0008698818405,-0.134053577,-0.1309109032,
8.885,0.0008719978906,-0.1312617143,-0.1257543713,
8.905,0.0008740408544,-0.125982669,-0.1161681414,
8.925,0.0008759803752,-0.1191361271,-0.1138851792,
8.945,0.0008778351809,-0.1141347309,-0.107315585,
8.965,0.0008796806157,-0.1099926954,-0.1021414846,
8.985,0.00088201923,-0.1039901617,-0.09846942872,
9.005,0.0008812246054,-0.0996099911,-0.09545494616,
9.025,0.0008829494899,-0.09345930476,-0.0878784135,
9.045,0.0008847306625,-0.0889701454,-0.08501632512,
9.065,0.0008865958233,-0.08569366804,-0.08423032612,
9.085,0.0008886871604,-0.08313833274,-0.08419002593,
9.105,0.0008905010449,-0.08127269189,-0.08587442338,
9.125,0.0008923135552,-0.07991310086,-0.08732479811,
9.145,0.0008941164755,-0.07892098588,-0.08401723951,
9.165,0.0008954748679,-0.0790807867,-0.07975582033,
9.185,0.0008960321564,-0.07620903401,-0.07769972086,
9.205,0.0008942710118,-0.07312022439,-0.07479479909,
9.225,0.0008961435954,-0.07086114889,-0.07039555907,
9.245,0.0008982261441,-0.06921215037,-0.0687276423,
9.265,0.0009000118347,-0.06502149226,-0.06334091723,
9.285,0.0009018001559,-0.06220413043,-0.05655057728,
9.305,0.0009036775527,-0.05716550031,-0.05307530239,
9.325,0.0009053460941,-0.05348562826,-0.0505134128,
9.345,0.0009065239552,-0.05078929482,-0.04772144929,
9.365,0.0009082060437,-0.04882050654,-0.04497300833,
9.385,0.0009099600392,-0.04438509438,-0.04344924539,
9.405,0.0009112645597,-0.04142975476,-0.04350354522,
9.425,0.000912973202,-0.04227065352,-0.04401859641,
9.445,0.0009146036672,-0.0428852732,-0.0464287512,
9.465,0.0009157852759,-0.04334631922,-0.04964208603,
9.485,0.0009192012028,-0.04667104877,-0.05793705955,
9.505,0.0009182691097,-0.04896765875,-0.05985183269,
9.525,0.0009196959409,-0.05064362376,-0.06018476933,
9.545,0.0009212472025,-0.05186519516,-0.06049398333,
9.565,0.0009231275255,-0.0527566127,-0.05825758725,
9.585,0.0009248246523,-0.05357081808,-0.05646580458,
9.605,0.0009264554092,-0.05117787162,-0.05523286015,
9.625,0.0009280181632,-0.0494313655,-0.05004580319,
9.645,0.0009293709646,-0.04496200181,-0.04420491308,
9.665,0.0009311388551,-0.04129626316,-0.03864491731,
9.685,0.0009329423052,-0.03862107098,-0.0343587324,
9.705,0.0009345698196,-0.03450307385,-0.02978899702,
9.725,0.0009360655148,-0.03149764343,-0.02744198777,
9.745,0.0009370167587,-0.02631754018,-0.0229778327,
9.765,0.0009395751079,-0.02253815125,-0.01796217635,
9.785,0.0009404007986,-0.01628815676,-0.01235432085,
9.805,0.0009386073818,-0.01172668952,-0.00827740971,
9.825,0.0009392191728,-0.009343378213,-0.003642583033,
9.845,0.0009410912942,-0.007604467014,-0.0009159715846,
9.865,0.0009429657496,-0.005713470627,0.005270646885,
9.885,0.0009445788223,-0.004332170649,0.01186121441,
9.905,0.0009463229174,-0.0003345030732,0.01426314935,
9.925,0.0009478105397,0.002582962065,0.01608636789,
9.945,0.0009494019897,0.004715486521,0.01763367839,
9.965,0.0009511645767,0.006271965843,0.01985155419,
9.985,0.0009530383394,0.01114029744,0.02314851992,
10.005,0.0009545817571,0.01469349821,0.0261669755,
10.025,0.000956135028,0.02027316541,0.03740075603,
10.045,0.000957607732,0.02434545344,0.04158740118,
10.065,0.0009591905072,0.03030413468,0.04792303964,
10.085,0.0009607790779,0.03366472772,0.0487880744,
10.105,0.0009625366081,0.03312862589,0.04023622349,
10.125,0.0009641670735,0.02974788658,0.03123001009,
10.145,0.0009655908199,0.0283958463,0.02762733772,
10.165,0.0009670755772,0.02740789924,0.02281513065,
