"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
5.301,0.002502323483,8.605,0.01759033549,8.597,0.01977933757,
5.321,0.002505950089,8.638,0.02536973137,8.638,0.02277978882,
5.341,0.002509619033,8.671,0.02834448606,8.67,0.02534195036,
5.361,0.002513775164,8.704,0.03052560665,8.71,0.02871727943,
5.381,0.002517808603,8.74,0.03211818612,8.728,0.03017301299,
5.401,0.00252156243,8.77,0.03329153018,8.766,0.03333836794,
5.421,0.002525260974,8.804,0.04385526687,8.804,0.03825514764,
5.441,0.00252882704,8.837,0.05157485538,8.837,0.04219818115,
5.461,0.002532218713,8.87,0.05727415643,8.86,0.0440842472,
5.481,0.002535619638,8.904,0.06444641008,8.896,0.04821338132,
5.501,0.002539380113,8.937,0.07417694894,8.941,0.05171970651,
5.521,0.002543080598,8.97,0.08132052106,8.976,0.05538312718,
5.541,0.002546810386,9.004,0.08981376334,8.996,0.05711144209,
5.561,0.002550264832,9.035,0.08878359748,9.039,0.05988192931,
5.581,0.002553698219,9.07,0.08804614145,9.058,0.06166585907,
5.601,0.002557142932,9.105,0.08763868434,9.103,0.06407278776,
5.621,0.002560512,9.135,0.09855211981,9.132,0.06660564244,
5.641,0.002564103613,9.17,0.1094742541,9.172,0.06868074834,
5.661,0.002567256556,9.204,0.1174397644,9.195,0.06992872059,
5.681,0.002569801752,9.237,0.1232090552,9.234,0.07316251844,
5.701,0.002573420594,9.269,0.1105820897,9.268,0.07560882717,
5.721,0.002576162868,9.307,0.1013521796,9.31,0.0778465718,
5.741,0.002579745338,9.343,0.09761458538,9.329,0.07906048,
5.761,0.002582775391,9.373,0.09487697596,9.368,0.08063522726,
5.781,0.002585890218,9.406,0.09287367564,9.406,0.0842359215,
5.801,0.002589184698,9.457,0.06199957481,9.423,0.08621599525,
5.821,0.002592418428,9.47,0.0385819146,9.449,0.08756155521,
5.841,0.002595761036,9.506,0.0244268364,9.493,0.08984097093,
5.861,0.002599205789,9.543,0.01313926731,9.529,0.09198136628,
5.881,0.002602678016,9.571,0.003917279038,9.57,0.09338437766,
5.901,0.002606046385,9.613,0.03321212,9.608,0.09560581297,
5.921,0.002609667908,9.637,0.05453270142,9.626,0.09672411531,
5.941,0.002612946488,9.683,0.07009325682,9.668,0.09935601056,
5.961,0.002616371413,9.704,0.08440447976,9.692,0.1004064009,
5.981,0.002619698357,9.745,0.09098198125,9.735,0.1021104008,
6.001,0.002622942452,9.767,0.09575646686,9.775,0.1037076563,
6.021,0.002626216181,9.804,0.09923910994,9.81,0.1058101729,
6.041,0.002629909557,9.84,0.1017508674,9.827,0.1073335707,
6.061,0.002631984677,9.872,0.1057818647,9.863,0.1100446507,
6.081,0.002635290853,9.906,0.1087248955,9.885,0.1109830812,
6.101,0.002638540611,9.959,0.1138921066,9.936,0.1122673601,
6.121,0.002640972574,9.969,0.1176642564,9.964,0.1127155423,
6.141,0.002641845197,10.004,0.120428827,9.987,0.1128683835,
6.161,0.00264218298,10.049,0.1224474435,10.028,0.114766255,
6.181,0.002642324391,10.075,0.123932661,10.065,0.1165361553,
6.201,0.0026423863,10.106,0.1250179243,10.101,0.1185461581,
6.221,0.0026424149,10.137,0.1273359931,10.121,0.1187878177,
6.241,0.002642428408,10.177,0.1290271638,10.174,0.1198617667,
6.261,0.002642434732,10.204,0.1302754488,10.195,0.1200325117,
6.281,0.002642436856,10.245,0.1341940463,10.234,0.1235187203,
6.301,0.002642438188,10.27,0.1370679879,10.274,0.1254469603,
6.321,0.002642438911,10.304,0.1391654841,10.297,0.1263551563,
6.341,0.002642438734,10.34,0.1407100419,10.343,0.1268865168,
6.361,0.002642438039,10.371,0.1418378836,10.366,0.1271347255,
6.381,0.002642437915,10.405,0.1536177524,10.41,0.12780267,
6.401,0.002642437173,10.438,0.1622588423,10.431,0.1284087002,
6.421,0.002642432572,10.474,0.168716686,10.473,0.1305146664,
6.441,0.002642425136,10.503,0.1734448813,10.496,0.1309229881,
6.461,0.002642420322,10.539,0.1770387897,10.542,0.1314700544,
6.481,0.00264241664,10.571,0.1674729958,10.559,0.1314248294,
6.501,0.002642408322,10.603,0.1604585189,10.594,0.1330066323,
6.521,0.002643855285,10.637,0.1583038738,10.63,0.1356953979,
6.541,0.002643823623,10.672,0.1567277583,10.666,0.1377959996,
6.561,0.002643824602,10.706,0.159199692,10.699,0.1384582222,
6.581,0.002643823234,10.748,0.1610388524,10.719,0.1388863623,
6.601,0.002643810456,10.773,0.1623842812,10.769,0.1386588514,
6.621,0.002642416383,10.806,0.1633957543,10.81,0.1380227655,
6.641,0.002640073101,10.837,0.16413655,10.829,0.1394522488,
6.661,0.002646025216,10.87,0.1647042906,10.868,0.1427828223,
6.681,0.002656187763,10.905,0.1651211175,10.904,0.1452913582,
6.701,0.002668796208,10.937,0.1684603252,10.918,0.1459376216,
6.721,0.002699191821,10.971,0.165458662,10.968,0.1464798152,
6.741,0.002836306008,11.005,0.1632705315,11.005,0.1488701701,
6.761,0.002893992866,11.041,0.1616740551,11.026,0.1507805437,
6.781,0.003060617329,11.078,0.1605111881,11.053,0.1529309899,
6.801,0.003214130256,11.104,0.1683673582,11.094,0.1556158662,
6.821,0.003302853872,11.137,0.1740865767,11.132,0.1565435976,
6.841,0.00347785837,11.172,0.1782463477,11.172,0.1563705653,
6.861,0.003549942257,11.204,0.1812802536,11.204,0.1597297788,
6.881,0.003746365175,11.237,0.1784667721,11.233,0.1635881513,
6.901,0.003829193678,11.277,0.1764181017,11.275,0.1659675092,
6.921,0.003951827736,11.312,0.1779309822,11.294,0.1668522954,
6.941,0.004059224407,11.35,0.1790387928,11.328,0.1670234799,
6.961,0.00414400965,11.375,0.1768404417,11.373,0.1661295593,
6.981,0.004145829512,11.411,0.176348116,11.395,0.1654932797,
7.001,0.0041042281,11.441,0.1789960742,11.443,0.1679920852,
7.021,0.004045177506,11.471,0.1809295755,11.461,0.1690042168,
7.041,0.003961896768,11.503,0.1823407302,11.509,0.1732560545,
7.061,0.003866658519,11.537,0.1833715118,11.538,0.1742341071,
7.081,0.003759436526,11.57,0.1841246963,11.558,0.1743184179,
7.101,0.003635308311,11.603,0.1830836799,11.6,0.1761132479,
7.121,0.003489383802,11.636,0.1823059264,11.621,0.177898854,
7.141,0.003317650076,11.675,0.1847436259,11.666,0.1808772087,
7.161,0.003117770973,11.703,0.1865080897,11.693,0.1823986024,
7.181,0.002889274682,11.74,0.1877939616,11.73,0.1837276369,
7.201,0.002633353947,11.781,0.1931590294,11.77,0.1837974936,
7.221,0.00235311866,11.804,0.1970737066,11.808,0.1873799562,
7.241,0.002052990983,11.837,0.1999301658,11.827,0.1891257614,
7.261,0.001738082392,11.875,0.2050211044,11.87,0.1912758052,
7.281,0.001413669849,11.904,0.2087358914,11.892,0.1919933408,
7.301,0.001084969808,11.937,0.2114464048,11.937,0.1927819699,
7.321,0.0007569934338,11.97,0.2123911869,11.956,0.1925951838,
7.341,0.000434343249,11.997,0.2130811218,12,0.1949953586,
7.361,0.0001210553368,12.038,0.2135844393,12.019,0.1970842779,
7.381,-0.0001793423954,12.07,0.2139520037,12.067,0.2006519288,
7.401,-0.0004637394214,12.105,0.2172275327,12.109,0.2025753707,
7.421,-0.0007294602741,12.138,0.2145753699,12.143,0.2028400153,
7.441,-0.0009743119153,12.17,0.2126403668,12.161,0.202706337,
7.461,-0.001196216555,12.204,0.2112263083,12.202,0.2016842067,
7.481,-0.001393295401,12.237,0.2101918911,12.236,0.2067398727,
7.501,-0.001563899672,12.272,0.2094369999,12.275,0.2090409398,
7.521,-0.001707009613,12.304,0.2144624164,12.305,0.2098843753,
7.541,-0.00182224027,12.335,0.2181298489,12.335,0.2096736729,
7.561,-0.001908864195,12.37,0.2208068897,12.365,0.2091041058,
7.581,-0.001966890896,12.408,0.2152872825,12.382,0.2083308548,
7.601,-0.001997491623,12.438,0.2112588315,12.434,0.21053496,
7.621,-0.00200148592,12.471,0.2113260664,12.472,0.2141023278,
7.641,-0.001978661108,12.504,0.2113751373,12.505,0.2167460471,
7.661,-0.001926315144,12.537,0.2114109514,12.505,0.2167460471,
7.681,-0.001842010128,12.571,0.2114370902,12.571,0.2172689289,
7.701,-0.001725151237,12.61,0.2174371955,12.593,0.2168933302,
7.721,-0.001575980825,12.638,0.2218150481,12.633,0.2216173261,
7.741,-0.001394791882,12.67,0.2280163894,12.664,0.2239842117,
7.761,-0.001180062922,12.714,0.2325405313,12.708,0.2255856246,
7.781,-0.0009310990272,12.737,0.2321146802,12.73,0.226016134,
7.801,-0.0006497657785,12.769,0.2318039744,12.768,0.2261939198,
7.821,-0.0003380734745,12.803,0.2315770583,12.791,0.225560382,
7.841,3.13154345e-06,12.845,0.2314111969,12.833,0.2304598391,
7.861,0.0003759047683,12.864,0.2290095082,12.869,0.2320349962,
7.881,0.0007813423248,12.907,0.227256482,12.894,0.2327536196,
7.901,0.001217469148,12.936,0.2289845131,12.932,0.2338778973,
7.921,0.00168165375,12.969,0.2302461137,12.961,0.23418504,
7.941,0.002172141877,13.009,0.2281596381,12.995,0.2326308787,
7.961,0.002689904744,13.039,0.2329591286,13.034,0.2368308902,
7.981,0.003234237494,13.071,0.2364637851,13.069,0.2396843433,
8.001,0.003802817126,13.104,0.239022147,13.104,0.2402514815,
8.021,0.004393439595,13.137,0.2422184444,13.129,0.2404265106,
8.041,0.005004795615,13.173,0.2445517341,13.155,0.2399707586,
8.061,0.005638179468,13.203,0.2462547185,13.201,0.2380629331,
8.081,0.006294188954,13.237,0.2474979145,13.241,0.2416886836,
8.101,0.006971542245,13.27,0.24840514,13.275,0.2452969104,
8.121,0.007668567934,13.304,0.2512496839,13.3,0.2464587837,
8.141,0.00838357967,13.338,0.2533260195,13.338,0.2464514524,
8.161,0.009116567578,13.374,0.2548411699,13.35,0.2460302263,
8.181,0.009867155692,13.41,0.2559474223,13.399,0.2447000444,
8.201,0.0106332867,13.437,0.2567572755,13.438,0.2472608089,
8.221,0.01141289126,13.469,0.2555594119,13.471,0.2496009022,
8.241,0.01220478048,13.502,0.2546837128,13.509,0.2497658432,
