"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
32.963,4.082347991e-05,
32.993,4.082347991e-05,
33.03,5.318002715e-05,
33.062,5.318002715e-05,
33.096,5.318002715e-05,
33.126,4.127981757e-05,
33.162,4.127981757e-05,
33.194,4.127981757e-05,
33.234,4.127981757e-05,
33.261,4.127981757e-05,
33.294,4.86050923e-05,
33.333,4.86050923e-05,
33.365,4.86050923e-05,
33.394,4.86050923e-05,
33.434,4.244413235e-05,
33.461,4.244413235e-05,
33.495,4.244413235e-05,
33.526,4.244413235e-05,
33.561,4.800925689e-05,
33.595,4.800925689e-05,
33.626,4.800925689e-05,
33.662,4.441153241e-05,
33.694,4.441153241e-05,
33.727,4.441153241e-05,
33.761,4.441153241e-05,
33.799,4.441153241e-05,
33.827,4.499967351e-05,
33.862,4.499967351e-05,
33.893,4.499967351e-05,
33.927,4.499967351e-05,
33.961,4.40097646e-05,
33.994,4.40097646e-05,
34.027,4.40097646e-05,
34.061,5.675277737e-05,
34.095,5.675277737e-05,
34.134,5.675277737e-05,
34.161,5.675277737e-05,
34.195,4.479241133e-05,
34.229,4.861933398e-05,
34.261,4.861933398e-05,
34.294,4.861933398e-05,
34.329,4.861933398e-05,
34.363,5.348786698e-05,
34.396,5.348786698e-05,
34.427,5.348786698e-05,
34.461,5.348786698e-05,
34.499,5.348786698e-05,
34.526,4.906856962e-05,
34.561,4.906856962e-05,
34.601,4.906856962e-05,
34.627,4.980914061e-05,
34.663,4.980914061e-05,
34.697,4.980914061e-05,
34.727,3.795808786e-05,
34.76,3.795808786e-05,
34.795,3.795808786e-05,
34.828,3.795808786e-05,
34.867,3.821320054e-05,
34.9,3.821320054e-05,
34.932,3.821320054e-05,
34.963,3.821320054e-05,
34.994,3.821320054e-05,
35.027,4.9523435e-05,
35.062,4.9523435e-05,
35.095,4.9523435e-05,
35.135,4.9523435e-05,
35.161,4.844609968e-05,
35.197,4.844609968e-05,
35.23,4.844609968e-05,
35.262,6.238059837e-05,
35.295,6.238059837e-05,
35.327,6.238059837e-05,
35.361,6.238059837e-05,
35.391,4.198196875e-05,
35.432,4.198196875e-05,
35.476,4.198196875e-05,
35.497,4.198196875e-05,
35.532,4.198196875e-05,
35.566,6.399971998e-05,
35.601,6.399971998e-05,
35.629,6.399971998e-05,
35.661,6.399971998e-05,
35.692,6.399971998e-05,
35.728,4.108494807e-05,
35.766,4.108494807e-05,
35.796,4.108494807e-05,
35.83,4.108494807e-05,
35.862,4.519433406e-05,
35.894,4.519433406e-05,
35.927,4.519433406e-05,
35.962,5.561377422e-05,
35.994,5.561377422e-05,
36.03,4.340020791e-05,
36.061,4.340020791e-05,
36.101,4.340020791e-05,
36.133,4.48814767e-05,
36.164,4.48814767e-05,
36.195,4.48814767e-05,
36.23,4.48814767e-05,
36.268,4.54153587e-05,
36.299,4.54153587e-05,
36.332,4.5742402e-05,
36.361,4.5742402e-05,
36.395,4.5742402e-05,
36.426,4.5742402e-05,
36.461,4.5742402e-05,
36.494,4.474420581e-05,
36.531,4.474420581e-05,
36.571,4.474420581e-05,
36.607,4.431759402e-05,
36.637,4.431759402e-05,
36.668,4.431759402e-05,
36.694,4.431759402e-05,
36.728,4.655561914e-05,
36.761,4.655561914e-05,
36.795,4.655561914e-05,
36.826,4.569499171e-05,
36.862,4.569499171e-05,
36.894,4.569499171e-05,
36.927,4.467521897e-05,
36.961,4.467521897e-05,
36.994,4.467521897e-05,
37.028,4.633773308e-05,
37.061,4.633773308e-05,
37.095,4.633773308e-05,
37.128,4.633773308e-05,
37.164,4.633773308e-05,
37.196,4.574743763e-05,
37.228,4.574743763e-05,
37.265,4.574743763e-05,
37.307,4.009881439e-05,
37.332,4.009881439e-05,
37.362,4.009881439e-05,
37.394,4.009881439e-05,
37.428,4.009881439e-05,
37.461,4.009881439e-05,
37.503,4.469915474e-05,
37.528,4.469915474e-05,
37.562,4.469915474e-05,
37.594,4.630598638e-05,
37.63,4.630598638e-05,
37.662,4.630598638e-05,
37.694,4.32718867e-05,
37.727,4.32718867e-05,
37.763,4.32718867e-05,
37.798,4.32718867e-05,
37.829,4.32718867e-05,
37.861,4.40114488e-05,
37.895,4.40114488e-05,
37.934,4.40114488e-05,
37.961,4.40114488e-05,
37.993,4.40114488e-05,
38.027,3.482422698e-05,
38.061,3.482422698e-05,
38.098,3.482422698e-05,
38.127,3.482422698e-05,
38.161,3.603676688e-05,
38.195,3.603676688e-05,
38.227,4.27152554e-05,
38.262,4.27152554e-05,
38.298,4.27152554e-05,
38.332,4.27152554e-05,
38.36,4.439145036e-05,
38.396,4.439145036e-05,
38.427,4.296650422e-05,
38.46,4.296650422e-05,
38.495,4.296650422e-05,
38.524,4.296650422e-05,
38.561,4.645293419e-05,
38.594,4.645293419e-05,
38.628,4.645293419e-05,
38.661,3.91208436e-05,
38.7,3.91208436e-05,
38.727,3.91208436e-05,
38.763,4.04978977e-05,
38.794,4.04978977e-05,
38.827,4.04978977e-05,
38.862,3.830253603e-05,
38.9,3.830253603e-05,
38.927,3.350385941e-05,
38.961,3.350385941e-05,
38.997,3.350385941e-05,
39.027,3.350385941e-05,
39.062,3.350385941e-05,
39.104,3.674729581e-05,
39.13,3.674729581e-05,
39.162,3.674729581e-05,
39.194,3.674729581e-05,
39.228,3.375565717e-05,
39.264,3.375565717e-05,
39.296,3.375565717e-05,
39.327,3.375565717e-05,
39.362,4.261995553e-05,
39.394,4.261995553e-05,
39.427,4.261995553e-05,
39.462,4.261995553e-05,
39.494,3.171697657e-05,
39.527,3.171697657e-05,
39.562,3.171697657e-05,
39.598,3.171697657e-05,
39.627,3.062567737e-05,
39.661,3.062567737e-05,
39.694,3.062567737e-05,
39.727,3.062567737e-05,
39.761,3.374516003e-05,
39.808,3.374516003e-05,
39.827,3.374516003e-05,
39.862,2.805123835e-05,
39.904,2.805123835e-05,
39.927,2.805123835e-05,
39.961,2.805123835e-05,
39.992,3.487555e-05,
40.039,3.487555e-05,
40.064,3.487555e-05,
40.1,3.487555e-05,
40.127,3.487555e-05,
40.17,3.487555e-05,
40.189,3.642055537e-05,
40.227,3.642055537e-05,
40.261,3.642055537e-05,
40.298,3.642055537e-05,
40.329,3.642055537e-05,
40.362,3.642055537e-05,
40.39,4.378417259e-05,
40.431,4.378417259e-05,
40.466,4.378417259e-05,
40.508,4.378417259e-05,
40.53,4.378417259e-05,
40.559,3.888225343e-05,
40.598,3.888225343e-05,
40.638,3.888225343e-05,
40.661,3.888225343e-05,
40.698,3.888225343e-05,
40.734,3.888225343e-05,
40.766,4.075521284e-05,
40.796,4.075521284e-05,
40.828,4.075521284e-05,
40.863,4.075521284e-05,
40.899,4.454939578e-05,
40.935,4.454939578e-05,
40.962,4.454939578e-05,
40.995,4.454939578e-05,
41.027,2.432185821e-05,
41.072,2.432185821e-05,
41.123,2.432185821e-05,
41.135,3.989727306e-05,
41.17,3.989727306e-05,
41.197,3.989727306e-05,
41.231,3.989727306e-05,
41.261,3.989727306e-05,
41.293,3.989727306e-05,
41.327,3.158227932e-05,
41.36,3.158227932e-05,
41.397,3.158227932e-05,
41.429,3.158227932e-05,
41.462,4.082832763e-05,
41.495,4.082832763e-05,
41.522,4.082832763e-05,
41.561,4.082832763e-05,
41.595,4.082832763e-05,
41.622,2.939244827e-05,
41.661,2.939244827e-05,
41.695,2.939244827e-05,
41.728,2.939244827e-05,
41.761,3.675978572e-05,
41.794,3.675978572e-05,
41.827,3.675978572e-05,
41.861,3.675978572e-05,
41.895,3.675978572e-05,
41.928,3.087225454e-05,
41.967,3.087225454e-05,
41.996,3.087225454e-05,
42.028,3.087225454e-05,
42.061,3.087225454e-05,
42.098,3.389653281e-05,
42.129,3.389653281e-05,
42.161,3.389653281e-05,
42.194,3.389653281e-05,
42.227,3.389653281e-05,
42.261,3.389653281e-05,
42.297,3.434329676e-05,
42.328,3.434329676e-05,
42.365,3.434329676e-05,
42.402,3.434329676e-05,
42.43,3.434329676e-05,
42.471,2.993146235e-05,
42.496,2.993146235e-05,
42.528,2.993146235e-05,
42.563,2.993146235e-05,
42.598,2.993146235e-05,
42.636,4.420661976e-05,
42.661,4.420661976e-05,
42.694,4.420661976e-05,
42.731,4.406033104e-05,
42.768,4.406033104e-05,
42.797,4.406033104e-05,
42.827,4.406033104e-05,
42.861,4.406033104e-05,
42.894,3.163066578e-05,
42.928,3.163066578e-05,
42.961,3.163066578e-05,
42.995,3.163066578e-05,
43.029,3.163066578e-05,
43.063,3.163066578e-05,
43.097,3.350341968e-05,
43.13,3.350341968e-05,
43.163,3.350341968e-05,
43.194,3.350341968e-05,
43.228,3.350341968e-05,
43.264,3.927310422e-05,
43.296,3.927310422e-05,
43.328,3.927310422e-05,
43.363,4.520641989e-05,
43.397,4.520641989e-05,
43.428,4.520641989e-05,
43.464,4.520641989e-05,
43.494,4.520641989e-05,
43.527,4.520641989e-05,
43.561,3.0148269e-05,
43.594,3.0148269e-05,
43.626,3.872206381e-05,
43.66,3.872206381e-05,
43.694,3.872206381e-05,
43.729,3.632158353e-05,
43.772,3.26872878e-05,
43.795,3.26872878e-05,
43.827,3.26872878e-05,
43.862,3.26872878e-05,
43.895,3.26872878e-05,
43.926,4.11710876e-05,
43.961,4.11710876e-05,
43.995,4.11710876e-05,
44.027,3.59241598e-05,
44.061,3.59241598e-05,
44.096,3.712697833e-05,
44.126,3.712697833e-05,
44.161,3.712697833e-05,
44.198,3.712697833e-05,
44.227,4.056489158e-05,
44.261,4.056489158e-05,
44.294,4.056489158e-05,
44.327,3.539800735e-05,
44.361,3.539800735e-05,
44.395,3.539800735e-05,
44.429,4.780658077e-05,
44.481,3.084757576e-05,
44.497,3.084757576e-05,
44.528,3.084757576e-05,
44.561,3.084757576e-05,
44.596,3.084757576e-05,
44.628,3.084757576e-05,
44.662,3.084757576e-05,
44.697,3.625835586e-05,
44.728,3.625835586e-05,
44.763,3.625835586e-05,
44.794,3.625835586e-05,
44.829,3.625835586e-05,
44.87,3.625835586e-05,
44.895,3.625835586e-05,
44.928,4.925244441e-05,
44.971,4.925244441e-05,
45,4.925244441e-05,
45.027,4.925244441e-05,
45.06,4.925244441e-05,
45.093,4.890218252e-05,
45.127,4.890218252e-05,
45.165,4.890218252e-05,
45.195,4.890218252e-05,
45.231,4.890218252e-05,
45.272,4.330000988e-05,
45.294,4.330000988e-05,
45.319,4.330000988e-05,
45.371,3.993907006e-05,
45.394,4.344775675e-05,
45.43,4.344775675e-05,
45.461,4.344775675e-05,
45.493,4.344775675e-05,
45.528,4.344775675e-05,
45.572,3.965279228e-05,
45.595,3.965279228e-05,
45.627,3.965279228e-05,
45.664,3.965279228e-05,
45.696,4.645016575e-05,
45.726,4.645016575e-05,
45.764,4.645016575e-05,
45.794,4.645016575e-05,
45.829,4.053885459e-05,
45.862,4.053885459e-05,
45.893,4.053885459e-05,
45.927,5.250602143e-05,
45.965,5.250602143e-05,
45.993,5.250602143e-05,
46.027,4.36898368e-05,
46.067,4.36898368e-05,
46.095,4.36898368e-05,
46.127,4.36898368e-05,
46.161,4.36898368e-05,
46.194,3.943712745e-05,
46.227,3.943712745e-05,
46.264,3.943712745e-05,
46.293,4.674824656e-05,
46.328,4.674824656e-05,
46.361,4.674824656e-05,
46.394,4.987870488e-05,
46.427,4.987870488e-05,
46.46,4.987870488e-05,
46.493,4.446969834e-05,
46.528,4.446969834e-05,
46.562,4.446969834e-05,
46.604,4.446969834e-05,
46.628,4.511332828e-05,
46.662,4.511332828e-05,
46.695,4.511332828e-05,
46.727,4.511332828e-05,
46.761,4.495421392e-05,
46.793,4.495421392e-05,
46.827,4.495421392e-05,
46.861,4.495421392e-05,
46.896,4.298969726e-05,
46.927,4.298969726e-05,
46.961,4.298969726e-05,
46.994,4.298969726e-05,
47.028,4.298969726e-05,
47.061,4.298969726e-05,
47.094,4.298969726e-05,
47.127,4.131918697e-05,
47.168,4.131918697e-05,
47.194,4.131918697e-05,
47.244,4.753598838e-05,
47.271,4.753598838e-05,
47.301,4.753598838e-05,
47.333,4.753598838e-05,
47.376,4.762889781e-05,
47.398,4.762889781e-05,
47.429,4.762889781e-05,
47.461,4.762889781e-05,
47.494,4.712926611e-05,
47.529,4.712926611e-05,
47.565,4.712926611e-05,
47.596,4.712926611e-05,
47.629,4.701223523e-05,
47.663,4.701223523e-05,
47.695,4.701223523e-05,
47.727,4.701223523e-05,
47.763,4.701223523e-05,
47.809,4.220977637e-05,
47.831,4.220977637e-05,
47.863,4.220977637e-05,
47.898,4.220977637e-05,
47.927,4.220977637e-05,
47.961,3.910950975e-05,
47.993,3.910950975e-05,
48.019,3.910950975e-05,
48.061,3.965681354e-05,
48.099,3.965681354e-05,
48.129,3.965681354e-05,
48.165,3.965681354e-05,
48.2,3.965681354e-05,
48.233,3.965681354e-05,
48.261,4.261171483e-05,
48.294,4.261171483e-05,
48.329,4.261171483e-05,
48.363,6.235251717e-05,
48.397,6.235251717e-05,
48.427,5.734302809e-05,
48.461,5.734302809e-05,
48.498,3.469647493e-05,
48.531,3.469647493e-05,
48.567,3.469647493e-05,
48.595,3.469647493e-05,
48.627,3.469647493e-05,
48.662,3.795189139e-05,
48.695,3.795189139e-05,
48.732,3.795189139e-05,
48.761,3.919315979e-05,
48.796,3.919315979e-05,
48.827,3.919315979e-05,
48.864,3.919315979e-05,
48.898,4.206434751e-05,
48.928,4.206434751e-05,
48.961,4.033729553e-05,
48.998,4.033729553e-05,
49.029,4.033729553e-05,
49.073,3.882301416e-05,
49.097,3.882301416e-05,
49.13,3.882301416e-05,
49.163,4.380382587e-05,
49.194,4.380382587e-05,
49.229,4.380382587e-05,
49.266,4.117446808e-05,
49.293,4.117446808e-05,
49.337,4.117446808e-05,
49.372,4.117446808e-05,
49.393,4.42445127e-05,
49.428,4.42445127e-05,
49.461,4.42445127e-05,
49.494,4.42445127e-05,
49.526,3.864026708e-05,
49.562,3.864026708e-05,
49.597,3.864026708e-05,
49.629,3.864026708e-05,
49.662,4.454143218e-05,
49.695,4.454143218e-05,
49.732,4.454143218e-05,
49.763,4.454143218e-05,
49.794,3.871255978e-05,
49.828,3.871255978e-05,
49.862,3.871255978e-05,
49.894,4.364078351e-05,
49.928,4.364078351e-05,
49.961,4.364078351e-05,
49.994,3.951236114e-05,
50.028,3.951236114e-05,
50.062,3.951236114e-05,
50.094,3.951236114e-05,
50.127,4.665184759e-05,
50.165,4.665184759e-05,
50.194,4.665184759e-05,
50.227,4.665184759e-05,
50.259,4.665184759e-05,
50.309,3.961554475e-05,
50.332,3.961554475e-05,
50.363,3.961554475e-05,
50.394,3.685779378e-05,
50.438,3.685779378e-05,
50.468,3.685779378e-05,
50.495,3.685779378e-05,
50.527,3.685779378e-05,
50.562,3.685779378e-05,
50.594,5.484647492e-05,
50.627,5.484647492e-05,
50.661,5.484647492e-05,
50.694,5.484647492e-05,
50.726,3.598632469e-05,
50.764,3.598632469e-05,
50.794,3.598632469e-05,
50.829,4.383369626e-05,
50.861,4.383369626e-05,
50.898,4.383369626e-05,
50.929,3.363548515e-05,
50.966,3.363548515e-05,
50.999,3.363548515e-05,
51.027,4.596954825e-05,
51.063,4.596954825e-05,
51.094,4.596954825e-05,
51.131,4.596954825e-05,
51.166,3.343870992e-05,
51.195,3.343870992e-05,
51.226,3.343870992e-05,
51.261,3.343870992e-05,
51.303,4.411955622e-05,
51.328,4.411955622e-05,
51.359,4.411955622e-05,
51.394,4.411955622e-05,
51.427,5.05936116e-05,
51.461,5.05936116e-05,
51.494,5.05936116e-05,
51.526,3.438005767e-05,
51.558,3.438005767e-05,
51.594,3.438005767e-05,
51.627,3.438005767e-05,
51.661,3.438005767e-05,
51.694,5.121226703e-05,
51.728,5.121226703e-05,
51.76,5.121226703e-05,
51.794,3.831020743e-05,
51.827,3.831020743e-05,
51.861,3.831020743e-05,
51.895,3.831020743e-05,
51.928,3.297151556e-05,
51.961,3.297151556e-05,
51.995,3.297151556e-05,
52.025,5.504286129e-05,
52.069,5.504286129e-05,
52.093,5.504286129e-05,
52.127,5.504286129e-05,
52.161,5.504286129e-05,
52.193,3.388229979e-05,
52.227,3.388229979e-05,
52.265,3.388229979e-05,
52.3,4.728395113e-05,
52.334,4.728395113e-05,
52.365,4.728395113e-05,
52.399,4.728395113e-05,
52.429,4.728395113e-05,
52.462,4.728395113e-05,
52.497,4.353378692e-05,
52.533,4.353378692e-05,
52.563,4.353378692e-05,
52.594,4.606216241e-05,
52.627,4.606216241e-05,
52.66,4.606216241e-05,
52.694,4.606216241e-05,
52.728,4.606216241e-05,
52.762,3.878242149e-05,
52.801,3.878242149e-05,
52.827,3.878242149e-05,
52.866,4.530844589e-05,
52.895,4.530844589e-05,
52.928,4.530844589e-05,
52.961,4.530844589e-05,
52.995,4.325011053e-05,
53.027,4.325011053e-05,
53.063,4.325011053e-05,
53.094,3.985642513e-05,
53.126,3.985642513e-05,
53.161,3.985642513e-05,
53.195,3.85068005e-05,
53.227,3.85068005e-05,
53.261,3.85068005e-05,
53.293,4.113420674e-05,
53.327,4.113420674e-05,
53.36,4.113420674e-05,
53.394,3.644135546e-05,
53.427,3.644135546e-05,
53.461,3.644135546e-05,
53.494,4.09960914e-05,
53.527,4.09960914e-05,
53.559,4.22049985e-05,
53.593,4.22049985e-05,
53.627,4.22049985e-05,
53.661,4.22049985e-05,
53.693,3.973495571e-05,
53.727,3.973495571e-05,
53.761,3.623405939e-05,
53.794,3.623405939e-05,
53.829,3.623405939e-05,
53.861,3.491555449e-05,
53.895,3.491555449e-05,
53.927,3.491555449e-05,
53.961,3.096823717e-05,
53.999,3.096823717e-05,
54.028,3.096823717e-05,
54.065,3.096823717e-05,
54.094,2.895730456e-05,
54.128,2.895730456e-05,
54.165,2.895730456e-05,
54.194,2.318724119e-05,
54.227,2.318724119e-05,
54.263,2.318724119e-05,
54.306,2.318724119e-05,
54.331,2.318724119e-05,
54.379,2.318724119e-05,
54.403,2.318724119e-05,
54.43,2.318724119e-05,
54.467,2.371086116e-05,
54.508,2.371086116e-05,
54.555,2.371086116e-05,
54.562,2.371086116e-05,
54.609,2.371086116e-05,
54.629,2.371086116e-05,
54.66,2.371086116e-05,
