"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_y"
11.139,1.30532466,2.880884647,2.881532202,
11.159,1.315251074,2.881301403,2.881480756,
11.179,1.325129078,2.881758213,2.88205939,
11.199,1.334943099,2.882423401,2.882104938,
11.219,1.344688979,2.883957386,2.88423728,
11.239,1.354369313,2.885012627,2.884414132,
11.259,1.363992672,2.885835648,2.886205524,
11.279,1.373570859,2.885802984,2.886353993,
11.299,1.383125017,2.884924412,2.886824651,
11.319,1.392653237,2.884860277,2.886150038,
11.339,1.40214408,2.886366606,2.886093723,
11.359,1.411580433,2.886688948,2.887240924,
11.379,1.420959809,2.886997461,2.887337405,
11.399,1.430287246,2.88692379,2.887664815,
11.419,1.439574163,2.886305571,2.888317058,
11.439,1.448836293,2.8857162,2.887349383,
11.459,1.458092458,2.885074377,2.885873772,
11.479,1.467338781,2.884337425,2.885749151,
11.499,1.47656089,2.884369612,2.885780404,
11.519,1.485739743,2.885626078,2.885782756,
11.539,1.494869168,2.885532379,2.886516149,
11.559,1.503939748,2.885991573,2.887203035,
11.579,1.512953103,2.88627696,2.886952672,
11.599,1.521913903,2.887263298,2.887069653,
11.619,1.530820373,2.888304234,2.887079615,
11.639,1.53966958,2.890616417,2.890037589,
11.659,1.548460812,2.891563654,2.890285889,
11.679,1.557184769,2.892386913,2.891988694,
11.699,1.565847101,2.892611504,2.893091448,
11.719,1.574474289,2.891931057,2.893183942,
11.739,1.58306181,2.892899513,2.892904109,
11.759,1.591615927,2.891802549,2.892130633,
11.779,1.600134207,2.891545534,2.892065748,
11.799,1.608599258,2.891080618,2.891709338,
11.819,1.617002063,2.890951872,2.891679445,
11.839,1.625334234,2.891104221,2.891311374,
11.859,1.633581323,2.89144969,2.891576073,
11.879,1.641752791,2.891415358,2.891597259,
11.899,1.649863543,2.893010855,2.892520326,
11.919,1.657918642,2.893970728,2.892596867,
11.939,1.665911516,2.895077705,2.894623691,
11.959,1.673831821,2.896074057,2.894793141,
11.979,1.681672253,2.8984375,2.897588143,
11.999,1.68943581,2.898424387,2.89882259,
12.019,1.697124908,2.89942956,2.898926191,
12.039,1.704733103,2.898591757,2.899088214,
12.059,1.712267041,2.899114609,2.899143167,
12.079,1.719745344,2.899313927,2.899809238,
12.099,1.727172344,2.899035454,2.899865045,
12.119,1.734529611,2.899697781,2.900221295,
12.139,1.741803725,2.898844481,2.900251268,
12.159,1.748999331,2.897853851,2.89938654,
12.179,1.756122149,2.898217916,2.899314024,
12.199,1.763174711,2.898040056,2.898878504,
12.219,1.770176553,2.895689487,2.896526091,
12.239,1.777135896,2.893917799,2.896328992,
12.259,1.78405293,2.894451141,2.895303064,
12.279,1.790908114,2.894027233,2.895215163,
12.299,1.797684524,2.896691799,2.895815429,
12.319,1.804379806,2.897812605,2.89586455,
12.339,1.810997009,2.90005374,2.898281249,
12.359,1.817542815,2.900299788,2.900728256,
12.379,1.824028684,2.901482105,2.902050222,
12.399,1.830461432,2.902249575,2.902198725,
12.419,1.836854389,2.903592587,2.904144149,
12.439,1.843215444,2.904654741,2.904307153,
12.459,1.849546784,2.906055689,2.906041911,
12.479,1.855853685,2.906333685,2.906187314,
12.499,1.862138025,2.908034563,2.907575421,
12.519,1.868380946,2.91023469,2.907691787,
12.539,1.874557819,2.911116123,2.910586662,
12.559,1.880660327,2.913367271,2.910829524,
12.579,1.886700918,2.914898634,2.913719535,
12.599,1.892690787,2.917104244,2.913962012,
12.619,1.898628113,2.920735121,2.91739837,
12.639,1.904512393,2.922395229,2.922533517,
12.659,1.910356371,2.925243616,2.922964352,
12.679,1.916177625,2.926513433,2.926773021,
12.699,1.921985308,2.92946887,2.92709257,
12.719,1.927784555,2.930656195,2.931493026,
12.739,1.933577006,2.930881977,2.9318626,
12.759,1.939364576,2.932489395,2.932962828,
12.779,1.945149182,2.933874369,2.93511259,
12.799,1.950910436,2.936004877,2.934771213,
12.819,1.956641878,2.936850309,2.937468548,
12.839,1.962342133,2.938383579,2.937694729,
12.859,1.968008802,2.940552235,2.940236201,
12.879,1.973650815,2.941158056,2.940908142,
12.899,1.979252548,2.94116044,2.94238704,
12.919,1.984793253,2.942399025,2.942509982,
12.939,1.990261439,2.94491291,2.943656153,
12.959,1.995658756,2.947500706,2.947214208,
12.979,2.001000444,2.949126005,2.946855197,
12.999,2.006292772,2.952251196,2.950905399,
13.019,2.011528726,2.955929041,2.956095341,
13.039,2.016706837,2.959368944,2.956932288,
13.059,2.021826482,2.962307215,2.96189398,
13.079,2.026887154,2.965220928,2.962309585,
13.099,2.031896221,2.966577768,2.965963527,
13.119,2.036863256,2.968597651,2.968908774,
13.139,2.041776311,2.969677448,2.969155374,
13.159,2.046643858,2.971725702,2.972041233,
13.179,2.051493233,2.974223614,2.972283098,
13.199,2.056345164,2.975531578,2.975946298,
13.219,2.061202096,2.97894454,2.976253561,
13.239,2.066054405,2.979821682,2.979674288,
13.259,2.070887805,2.979990244,2.980926331,
13.279,2.075690595,2.979384661,2.980473941,
13.299,2.080459497,2.979073763,2.980433402,
13.319,2.085190903,2.978671789,2.97926131,
13.339,2.089889364,2.978610516,2.979162642,
13.359,2.094568215,2.976966381,2.97850668,
13.379,2.099229574,2.975168943,2.978451371,
13.399,2.103864717,2.971805334,2.974315933,
13.419,2.108468234,2.968979359,2.969706644,
13.439,2.113049824,2.966484785,2.969461922,
13.459,2.117631292,2.965708733,2.966445389,
13.479,2.122209648,2.964790583,2.966192373,
13.499,2.126782679,2.964183807,2.964774274,
13.519,2.131354468,2.962115049,2.964655391,
13.539,2.135921268,2.961727142,2.962448941,
13.559,2.140481397,2.961676359,2.962185669,
13.579,2.145035042,2.961839437,2.962212625,
13.599,2.149582937,2.961645126,2.962214991,
13.619,2.154128683,2.960759401,2.961225746,
13.639,2.15867663,2.960107327,2.961142522,
13.659,2.163217814,2.958745241,2.959290195,
13.679,2.16774898,2.957644939,2.959134439,
13.699,2.172255839,2.955947161,2.957831141,
13.719,2.176717379,2.95442915,2.954952169,
13.739,2.181120761,2.951530457,2.954532899,
13.759,2.185464814,2.950481653,2.95036227,
13.779,2.189762936,2.948977232,2.949878364,
13.799,2.194031405,2.948258638,2.949157927,
13.819,2.198280431,2.947417498,2.949094508,
13.839,2.202510239,2.945662975,2.946626378,
13.859,2.206718424,2.944196463,2.944497504,
13.879,2.210895159,2.943488359,2.944258895,
13.899,2.215032481,2.942404985,2.943298088,
13.919,2.219144022,2.941623211,2.941797735,
13.939,2.22324401,2.941015005,2.941651989,
13.959,2.227329674,2.940073013,2.940470324,
13.979,2.231405721,2.938926935,2.93942866,
13.999,2.235467921,2.93836236,2.939347109,
14.019,2.239516789,2.936582088,2.938464129,
14.039,2.243565609,2.934979439,2.935886453,
14.059,2.247611459,2.933290005,2.933502164,
14.079,2.251643652,2.932608128,2.933302003,
14.099,2.255639899,2.931792498,2.932113771,
14.119,2.259584253,2.930679798,2.932014781,
14.139,2.263473643,2.930786848,2.930708716,
14.159,2.267321027,2.930389643,2.930867256,
14.179,2.271136919,2.930734873,2.930878972,
14.199,2.274926155,2.930883646,2.930833814,
14.219,2.278680985,2.930862188,2.930841676,
14.239,2.282388506,2.930813074,2.930840862,
14.259,2.286036545,2.930631638,2.930629005,
14.279,2.289638713,2.930812836,2.930607839,
14.299,2.293206929,2.931078911,2.930788193,
14.319,2.296744184,2.930727482,2.93052359,
14.339,2.300262287,2.930952311,2.930825988,
14.359,2.303759085,2.930836201,2.930876123,
14.379,2.30723119,2.930915833,2.931021465,
14.399,2.310679227,2.930687189,2.931030164,
14.419,2.314104448,2.930505514,2.930854738,
14.439,2.317491642,2.930251122,2.930473853,
14.459,2.320843825,2.92996645,2.93016698,
14.479,2.324161035,2.929833174,2.9301375,
14.499,2.327439751,2.929722786,2.929647482,
14.519,2.330677345,2.928688526,2.929602964,
14.539,2.333881153,2.927937031,2.927963341,
14.559,2.337071415,2.927263498,2.927822397,
14.579,2.340242613,2.925247431,2.926363098,
14.599,2.34338537,2.924581528,2.926235981,
14.619,2.346482732,2.923504829,2.924754148,
14.639,2.349534242,2.921657324,2.924625522,
14.659,2.352557637,2.918037176,2.921916628,
14.679,2.35556645,2.915681839,2.917123702,
14.699,2.358560051,2.914060116,2.913796288,
14.719,2.361545604,2.911019564,2.913494823,
14.739,2.364531092,2.91048193,2.910591565,
14.759,2.367493432,2.909799337,2.909657998,
14.779,2.370424788,2.909551144,2.909575201,
14.799,2.3733269,2.909857988,2.909678491,
14.819,2.376199001,2.909641981,2.909767665,
14.839,2.379033104,2.908983469,2.909771957,
14.859,2.381840453,2.908234119,2.908479661,
14.879,2.384630974,2.908805847,2.908913637,
14.899,2.387425514,2.908807993,2.908945538,
14.919,2.390232582,2.905531168,2.90932776,
14.939,2.393049217,2.897455454,2.898589478,
14.959,2.395878221,2.892348528,2.897684983,
14.979,2.398712985,2.890774727,2.891702794,
14.999,2.401548498,2.889653206,2.891200797,
15.019,2.404392063,2.888510942,2.88973348,
15.039,2.407239038,2.888685226,2.889610205,
15.059,2.410076587,2.89023757,2.889337809,
15.079,2.4129198,2.892413378,2.892003223,
15.099,2.415766035,2.897404432,2.892205903,
15.119,2.418612073,2.899484873,2.896772305,
15.139,2.421459977,2.900924444,2.897134395,
15.159,2.424312926,2.903882742,2.90563583,
15.179,2.427169685,2.906325579,2.906349055,
15.199,2.43003251,2.908034086,2.907969989,
15.219,2.432892268,2.910138607,2.91061886,
15.239,2.435748449,2.911972284,2.910842397,
15.259,2.438599094,2.915585041,2.910506555,
15.279,2.441449712,2.918506622,2.913775502,
15.299,2.444296443,2.919679165,2.91778603,
15.319,2.44713032,2.922284365,2.9181091,
15.339,2.449940944,2.923582315,2.92169566,
15.359,2.452727255,2.92426157,2.921980729,
15.379,2.455496672,2.923074245,2.921012156,
15.399,2.458258497,2.921178341,2.920914213,
15.419,2.461037579,2.920468092,2.923562799,
15.439,2.463833028,2.918870926,2.923807022,
15.459,2.466625274,2.918660402,2.921609735,
15.479,2.469404393,2.918763876,2.92134543,
15.499,2.472180207,2.919589043,2.92059773,
15.519,2.474969958,2.920331478,2.922125894,
15.539,2.477759035,2.921162367,2.922409875,
15.559,2.480537746,2.921248913,2.922441014,
15.579,2.483294643,2.921964407,2.924130308,
15.599,2.48602871,2.923800468,2.926015175,
15.619,2.488751737,2.925922871,2.926174445,
15.639,2.491468498,2.925872803,2.926533322,
15.659,2.494170876,2.927154779,2.927146631,
15.679,2.496851555,2.928034067,2.927198627,
15.699,2.499512994,2.929083347,2.928555019,
15.719,2.502165105,2.929553032,2.930061379,
15.739,2.504812346,2.931129694,2.931329067,
15.759,2.507451266,2.932283401,2.933338713,
15.779,2.510083945,2.933265686,2.933509631,
15.799,2.512707267,2.935312986,2.935177266,
15.819,2.51533075,2.936380625,2.938021384,
15.839,2.51797028,2.937724113,2.93248175,
15.859,2.520625799,2.938415051,2.933383663,
15.879,2.523290998,2.938655138,2.93345608,
15.899,2.525945041,2.939554691,2.934843935,
15.919,2.528560931,2.939746141,2.934957942,
15.939,2.53114158,2.9401443,2.939414307,
15.959,2.533704469,2.941501379,2.941401147,
15.979,2.536251097,2.943146467,2.941572452,
15.999,2.538775028,2.943781614,2.943679657,
16.019,2.54126379,2.943005085,2.943859787,
16.039,2.5437236,2.942167044,2.942253404,
16.059,2.546176096,2.94186902,2.942127466,
16.079,2.548621006,2.942141533,2.941528182,
16.099,2.551061305,2.942941427,2.941483268,
16.119,2.553494127,2.942929745,2.942465525,
16.139,2.555910726,2.942020178,2.948433156,
16.159,2.558299449,2.942340136,2.948933559,
16.179,2.560655543,2.942574978,2.949230322,
16.199,2.562982619,2.942977428,2.9487301,
16.219,2.565284447,2.943916321,2.948688558,
16.239,2.567560277,2.945665359,2.950258906,
16.259,2.569798145,2.947185516,2.947892523,
16.279,2.571996107,2.949033737,2.947693834,
16.299,2.574162122,2.950735092,2.950266144,
16.319,2.576302213,2.95165801,2.950481938,
16.339,2.578421735,2.951781511,2.952008173,
16.359,2.580530726,2.953097343,2.949871355,
16.379,2.582644494,2.953855991,2.95101005,
16.399,2.584767326,2.956027031,2.953788914,
16.419,2.586900645,2.957040071,2.954021512,
16.439,2.589040249,2.957180023,2.955096676,
16.459,2.591181281,2.95732832,2.955186245,
16.479,2.593321553,2.958297968,2.957464315,
16.499,2.595461766,2.959036827,2.957655437,
16.519,2.597598254,2.95989275,2.958829644,
16.539,2.5997334,2.961176395,2.960670215,
16.559,2.601866815,2.962738991,2.962088511,
16.579,2.603992722,2.96445775,2.964420644,
16.599,2.606094441,2.966084003,2.966815752,
16.619,2.608172732,2.966558695,2.967024046,
16.639,2.610229686,2.967057943,2.967248773,
16.659,2.612254994,2.968086481,2.968629184,
16.679,2.614259015,2.969319582,2.968749353,
16.699,2.616249987,2.970606327,2.970370432,
16.719,2.618221777,2.971401453,2.973104761,
16.739,2.620168359,2.971771002,2.973331136,
16.759,2.622095667,2.97267437,2.974513651,
16.779,2.624002634,2.972853422,2.974611169,
16.799,2.62588641,2.973173857,2.974994459,
16.819,2.627746501,2.973308086,2.972934163,
16.839,2.629590629,2.973421574,2.972676376,
16.859,2.631426851,2.973511934,2.972768542,
16.879,2.633265905,2.973621368,2.972712318,
16.899,2.63509944,2.973563433,2.974114147,
16.919,2.636922218,2.97256422,2.974232154,
16.939,2.638742033,2.975671768,2.974200792,
16.959,2.640565169,2.979063034,2.974198282,
16.979,2.64239725,2.990901232,2.984367882,
16.999,2.644229124,2.993991613,2.995329378,
17.019,2.646048371,2.997427225,2.996247442,
17.039,2.647840411,2.997367859,2.998681918,
17.059,2.649606918,2.992893457,2.998886263,
17.079,2.651365768,2.988146067,2.992544837,
17.099,2.653122973,2.984021425,2.992013189,
17.119,2.654880258,2.982352972,3.005902947,
17.139,2.656632419,2.979773998,3.003169696,
17.159,2.658371459,2.978954792,3.002739444,
17.179,2.660109935,2.978818417,3.002241132,
17.199,2.661856337,2.978933096,2.991508869,
17.219,2.663607575,2.979510307,2.991868571,
17.239,2.665350108,2.980722427,2.99240531,
17.259,2.667077517,2.982549191,2.98149595,
17.279,2.66879759,2.984539747,2.983352638,
17.299,2.670513498,2.98447752,2.983601947,
17.319,2.672225067,2.983888388,2.972364475,
17.339,2.673921384,2.983453512,2.970218929,
17.359,2.675601879,2.983706713,2.969634738,
17.379,2.677278073,2.982815742,2.9838128,
17.399,2.678955672,2.981285334,2.983223195,
17.419,2.680638182,2.980573893,2.983158914,
17.439,2.682320216,2.980110884,2.980420737,
17.459,2.683986911,2.980091333,2.980190733,
17.479,2.685632035,2.980436802,2.980205378,
17.499,2.687265029,2.981177807,2.981102638,
17.519,2.688885548,2.981647968,2.981177303,
17.539,2.690499445,2.982439518,2.983132128,
17.559,2.692099591,2.983052492,2.983324153,
17.579,2.693675127,2.984075785,2.984270791,
17.599,2.695224318,2.985595465,2.986354415,
17.619,2.696739886,2.987065315,2.991707503,
17.639,2.698229264,2.988503933,2.994307492,
17.659,2.699694811,2.990102053,2.994685319,
17.679,2.70114341,2.991498947,2.991738064,
17.699,2.702593821,2.993153572,2.99358554,
17.719,2.704068149,2.994044304,2.993746277,
17.739,2.705559156,2.994535446,2.995588698,
17.759,2.707050156,2.994654655,2.992826896,
17.779,2.70853908,2.995029926,2.992595779,
17.799,2.710030283,2.99567771,2.993160974,
17.819,2.711528051,2.996723175,2.998571524,
17.839,2.713039715,2.997929811,2.999026523,
17.859,2.714557171,2.998503447,3.000827927,
17.879,2.71607268,2.999497414,3.000979991,
17.899,2.717582834,3.000508547,3.000542813,
17.919,2.719081108,3.001677752,3.000506192,
17.939,2.72056649,3.002803802,3.00209344,
17.959,2.722040192,3.003540754,3.003519896,
17.979,2.723500765,3.005093098,2.998588553,
17.999,2.724955827,3.005616665,2.999988371,
18.019,2.726408973,3.007390738,3.00219463,
18.039,2.727864934,3.009054422,3.002375536,
18.059,2.729319723,3.01025033,3.004636809,
18.079,2.730778394,3.012052298,2.992565689,
18.099,2.732247613,3.013950825,2.991183953,
18.119,2.733722456,3.014807463,2.993281097,
18.139,2.735202434,3.016490221,3.004951568,
18.159,2.736678682,3.018357277,3.007929951,
18.179,2.738130892,3.018886566,3.008004765,
18.199,2.73956214,3.019748926,3.010046683,
18.219,2.740998085,3.019750357,3.016103302,
18.239,2.742441103,3.019648314,3.016764866,
18.259,2.743877852,3.019663572,3.016884056,
18.279,2.745312428,3.019855976,3.016943389,
18.299,2.746743808,3.020965338,3.016989569,
18.319,2.74818705,3.021669388,3.020772549,
18.339,2.749655398,3.023034096,3.021081371,
18.359,2.751146897,3.024686813,3.022995223,
18.379,2.752647022,3.025626898,3.025525151,
18.399,2.754149379,3.026330709,3.025732897,
18.419,2.755650885,3.028040171,3.027957743,
18.439,2.757151869,3.029523611,3.029421423,
18.459,2.758651926,3.031380177,3.031946344,
18.479,2.760140255,3.033593893,3.034234496,
18.499,2.761606001,3.035186529,3.033397433,
18.519,2.763050555,3.036197662,3.035412872,
18.539,2.764495446,3.037523746,3.037631921,
18.559,2.765954503,3.036541224,3.037813242,
18.579,2.76741745,3.035302401,3.035643056,
18.599,2.768861291,3.034745216,3.035456133,
18.619,2.770274659,3.034050941,3.034111126,
18.639,2.771654984,3.034086227,3.033904825,
18.659,2.773022497,3.03434968,3.034524251,
18.679,2.774404008,3.034194708,3.034684146,
18.699,2.775807668,3.033899546,3.034384792,
18.719,2.777225424,3.034372091,3.034357694,
18.739,2.778654065,3.034956217,3.034460511,
18.759,2.780094553,3.035998821,3.035959186,
18.779,2.781538211,3.037540197,3.036084876,
18.799,2.782967313,3.039410353,3.037962809,
18.819,2.784373685,3.041798353,3.038120384,
18.839,2.785760406,3.044251919,3.043346026,
18.859,2.787141968,3.045277596,3.04696843,
18.879,2.788533281,3.047587633,3.047269777,
18.899,2.789936867,3.04967761,3.050170019,
18.919,2.791351176,3.050271988,3.048537671,
18.939,2.792776689,3.051004171,3.050313883,
18.959,2.794210834,3.051446199,3.051067005,
18.979,2.795640329,3.051674366,3.050963276,
18.999,2.797065733,3.052776575,3.051418664,
19.019,2.798490697,3.052595615,3.052544212,
19.039,2.799914492,3.052953005,3.052638653,
19.059,2.801342226,3.053369761,3.052671936,
19.079,2.80278091,3.053931952,3.052682415,
19.099,2.804226661,3.054295301,3.053317187,
19.119,2.805669789,3.054731846,3.053373752,
19.139,2.807100678,3.054834366,3.053598558,
19.159,2.80852186,3.055464745,3.059174205,
19.179,2.809922308,3.055900335,3.060493569,
19.199,2.81128948,3.055476665,3.060613296,
19.219,2.81263002,3.055568933,3.060621551,
19.239,2.813954738,3.055454016,3.058602758,
19.259,2.815263944,3.055911779,3.058435013,
19.279,2.81656036,3.056045771,3.059253536,
19.299,2.81786045,3.055441141,3.054074759,
19.319,2.819163992,3.054934263,3.053640688,
19.339,2.82047311,3.054710865,3.052935715,
19.359,2.821793677,3.055102587,3.052878315,
19.379,2.823131475,3.055512667,3.053395372,
19.399,2.824481987,3.055657148,3.053437841,
19.419,2.82583614,3.055384636,3.055792192,
19.439,2.82719338,3.05500555,3.055454965,
19.459,2.828552791,3.054499626,3.055424033,
19.479,2.829921785,3.054320574,3.054963204,
19.499,2.831300819,3.053729773,3.054611336,
19.519,2.832690897,3.053201437,3.054587128,
19.539,2.834098659,3.053283691,3.054262351,
19.559,2.835520284,3.053704977,3.054237969,
19.579,2.836956395,3.054357529,3.055056919,
19.599,2.838406512,3.053022385,3.053885071,
19.619,2.839865837,3.052626848,3.052201137,
19.639,2.841323243,3.050319433,3.052058804,
19.659,2.842762863,3.048131466,3.048853278,
19.679,2.844176812,3.045434952,3.047457805,
19.699,2.845571974,3.042492867,3.047335785,
19.719,2.846952229,3.040465117,3.043612896,
19.739,2.848319289,3.040277243,3.04329749,
19.759,2.849665107,3.040545702,3.041300186,
19.779,2.850995081,3.039692402,3.0411297,
19.799,2.852306794,3.039011717,3.040219836,
19.819,2.85360173,3.038236618,3.038897851,
19.839,2.854890514,3.039897919,3.040254694,
19.859,2.856192314,3.040487051,3.042431444,
19.879,2.857507043,3.040465832,3.042616858,
19.899,2.858834509,3.03935504,3.04218332,
19.919,2.860195877,3.037994862,3.040107021,
19.939,2.861596643,3.037362337,3.038100307,
19.959,2.863023553,3.036824703,3.037171962,
19.979,2.864474083,3.03655386,3.037093439,
19.999,2.865939255,3.036452293,3.036774576,
20.019,2.867410997,3.038127184,3.038185647,
20.039,2.868891639,3.039375067,3.03830096,
20.059,2.870386305,3.039755821,3.039799456,
20.079,2.871910108,3.040696621,3.03992215,
20.099,2.873470731,3.04123044,3.041208019,
20.119,2.875051719,3.042440653,3.040880194,
20.139,2.87663823,3.042346716,3.041948903,
20.159,2.878229338,3.042336226,3.042038606,
20.179,2.879827337,3.04207015,3.041901559,
20.199,2.88143928,3.0425632,3.041890454,
20.219,2.883082193,3.042575836,3.043837198,
20.239,2.884750196,3.042121172,3.043594499,
20.259,2.886444866,3.041710615,3.04357385,
20.279,2.888166824,3.042169571,3.043353472,
20.299,2.88990862,3.043070316,3.044305606,
20.319,2.891659112,3.04354763,3.043630594,
20.339,2.893397979,3.044399261,3.04459505,
20.359,2.895119835,3.045186043,3.044675082,
20.379,2.89682666,3.045746565,3.046226515,
20.399,2.898523779,3.046024561,3.046355981,
20.419,2.900220475,3.045993567,3.046306035,
20.439,2.901926107,3.046006441,3.046383968,
20.459,2.903650326,3.046323538,3.046831873,
20.479,2.905394928,3.047473907,3.046868181,
20.499,2.907155561,3.047492504,3.047941026,
20.519,2.908931034,3.04708147,3.048030169,
20.539,2.91070776,3.046653986,3.046614789,
20.559,2.912484108,3.047730446,3.04726712,
20.579,2.914260634,3.049032927,3.047321887,
20.599,2.916049987,3.048614264,3.049444191,
20.619,2.917855149,3.046710968,3.047494167,
20.639,2.919672284,3.047705173,3.047329251,
20.659,2.921500946,3.048549891,3.048999077,
20.679,2.923344745,3.048910618,3.050574872,
20.699,2.925197128,3.048344612,3.050611389,
20.719,2.927046425,3.047799826,3.050588304,
20.739,2.928893623,3.049599886,3.049940341,
20.759,2.93074661,3.049949646,3.051670799,
20.779,2.932608081,3.050153732,3.049916502,
20.799,2.934471363,3.050350428,3.050121996,
20.819,2.936337024,3.05194211,3.051777131,
20.839,2.938200405,3.053524971,3.051915694,
20.859,2.940047705,3.053180456,3.053061497,
20.879,2.941866476,3.052169323,3.054326509,
20.899,2.943653418,3.050697803,3.052582125,
20.919,2.945416514,3.050193787,3.052429413,
20.939,2.947167218,3.050158262,3.051607142,
20.959,2.948914447,3.050036669,3.051534054,
20.979,2.950654853,3.050435305,3.051415532,
20.999,2.952382518,3.0522089,3.051402751,
21.019,2.954095179,3.053366184,3.053094027,
21.039,2.955797272,3.054371119,3.053234296,
21.059,2.957496749,3.054022789,3.055033683,
21.079,2.959210108,3.053467751,3.052797252,
21.099,2.960933405,3.053750515,3.052610259,
21.119,2.962647964,3.054356337,3.053025857,
21.139,2.964347894,3.053672552,3.052419687,
21.159,2.966038467,3.053055763,3.052369531,
21.179,2.967725059,3.053206205,3.054216959,
21.199,2.969406636,3.053524256,3.054375076,
21.219,2.971073996,3.052997589,3.054846727,
21.239,2.972720725,3.05197835,3.051863355,
21.259,2.97434304,3.052245617,3.051611725,
21.279,2.975951718,3.053018093,3.052541977,
21.299,2.977553801,3.053861141,3.052619257,
21.319,2.979147061,3.053187132,3.052779924,
21.339,2.980729935,3.052113771,3.053920914,
21.359,2.982301184,3.049325705,3.051403081,
21.379,2.983868148,3.048587799,3.051191427,
21.399,2.9854191,3.046553373,3.04869889,
21.419,2.986948872,3.044347763,3.04537977,
21.439,2.988456957,3.042909145,3.046007115,
21.459,2.989937408,3.04287076,3.044793697,
21.479,2.991392777,3.042940617,3.044681,
21.499,2.992836332,3.042502403,3.044325035,
21.519,2.994264266,3.042543888,3.044287603,
21.539,2.995646211,3.04133153,3.042371205,
21.559,2.996970772,3.040416956,3.042210663,
21.579,2.998246888,3.038397789,3.039401563,
21.599,2.999494804,3.036929369,3.041311729,
21.619,3.000715509,3.036489248,3.041481975,
21.639,3.001910801,3.036495209,3.04150254,
21.659,3.00307306,3.035125256,3.041255293,
21.679,3.004208231,3.03392601,3.039343938,
21.699,3.005335825,3.033064842,3.039184725,
21.719,3.006471324,3.030554771,3.032477971,
21.739,3.007609101,3.027623415,3.028005179,
21.759,3.008752217,3.025415897,3.027631316,
21.779,3.009892713,3.024127483,3.02506165,
21.799,3.011012165,3.022892714,3.024845791,
21.819,3.012100651,3.019360781,3.022846778,
21.839,3.013142423,3.017575979,3.019405943,
21.859,3.014138918,3.015986919,3.019111368,
21.879,3.015105686,3.013121605,3.011723097,
21.899,3.01606069,3.013534069,3.011097125,
21.919,3.017010592,3.013237238,3.010147549,
21.939,3.017957767,3.011760235,3.014286105,
21.959,3.018901833,3.011373281,3.014627459,
21.979,3.019844975,3.011006832,3.013509496,
21.999,3.020785531,3.010458946,3.0094071,
22.019,3.021716538,3.012264729,3.009063604,
22.039,3.022615601,3.012636662,3.010431581,
22.059,3.023345559,3.012711287,3.010546555,
22.079,3.023824943,3.012341738,3.013361664,
22.099,3.024094329,3.012743473,3.013218145,
22.119,3.024248626,3.013598919,3.01319807,
22.139,3.024371283,3.014195204,3.015167274,
22.159,3.024512499,3.014419794,3.015882207,
22.179,3.02469639,3.012496948,3.015918003,
22.199,3.024899689,3.011098862,3.012856135,
22.219,3.025102986,3.008225679,3.012579005,
22.239,3.02531012,3.006850243,3.007982996,
22.259,3.025521716,3.004587412,3.007592297,
22.279,3.025747734,3.003275871,3.005482989,
22.299,3.025985752,2.999381542,3.000194036,
22.319,3.026216665,2.997067213,2.999747424,
22.339,3.026422079,2.997751474,2.995210593,
22.359,3.026595736,2.997748375,2.994849455,
22.379,3.026746065,2.996514559,2.99470018,
22.399,3.026878851,2.996629,2.994160336,
22.419,3.026996113,2.996579409,2.994127962,
22.439,3.027092467,2.996082067,2.996791991,
22.459,3.02715891,2.996219158,2.997016251,
22.479,3.027204271,2.996663332,2.997363634,
22.499,3.027230655,2.996449709,2.997392667,
22.519,3.027248693,2.997391701,2.997435085,
22.539,3.02726569,2.997891426,2.99888191,
22.559,3.02728408,2.997908831,2.998985548,
22.579,3.027302273,2.997377634,2.998455625,
22.599,3.027311827,2.996567249,2.998397489,
22.619,3.027308812,2.995642662,2.997309715,
22.639,3.027298118,2.993633986,2.997208575,
22.659,3.027291885,2.99280858,2.994898339,
22.679,3.027276317,2.992296219,2.994662028,
22.699,3.027241576,2.991044521,2.992881823,
22.719,3.027195562,2.990148306,2.992701471,
22.739,3.027148305,2.989364147,2.990592555,
22.759,3.027115088,2.989079475,2.990209361,
22.779,3.027099625,2.988077402,2.9892196,
22.799,3.027083103,2.986940622,2.98729447,
22.819,3.027049812,2.986903667,2.987129411,
22.839,3.027001861,2.986551285,2.986759322,
22.859,3.026962229,2.986120939,2.986005415,
22.879,3.026927133,2.986735344,2.983244152,
22.899,3.026887355,2.987744808,2.984496729,
22.919,3.026841866,2.989685297,2.984598407,
22.939,3.026804592,2.990496159,2.986381413,
22.959,3.026784702,2.991519928,2.988195062,
22.979,3.02678511,2.992471457,2.988344281,
22.999,3.026805639,2.993593931,2.994831114,
23.019,3.026836683,2.994416714,2.995390725,
23.039,3.02687905,2.995431662,2.997327285,
23.059,3.026920611,2.996863127,2.997498724,
23.079,3.026959896,2.997607231,2.994652141,
23.099,3.027003967,2.998648167,2.994425199,
23.119,3.027040322,2.999454021,2.995611306,
23.139,3.027071836,3.000992298,2.99808131,
23.159,3.027112813,3.003390551,2.998295853,
23.179,3.027168839,3.004584312,3.004602382,
23.199,3.027246118,3.006725311,3.005142798,
23.219,3.027330549,3.008981943,3.007929328,
