"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_y"
2.117,0.002004585183,-0.02441458897,-0.02128690854,
2.137,0.00200896504,-0.01819233754,-0.01962392032,
2.157,0.002012019429,-0.01300687994,-0.01701970585,
2.177,0.002015610454,-0.008685574325,-0.01393439807,
2.197,0.002019126631,-0.00596487098,-0.01263609808,
2.217,0.002022574703,-0.001842388985,-0.009503197856,
2.237,0.002026001467,0.002568981487,-0.005869385321,
2.257,0.002029560518,0.006245073537,-0.004952430259,
2.277,0.002033100997,0.009308346563,-0.006587465294,
2.297,0.002036750831,0.01133436897,-0.01182639599,
2.317,0.002040221083,0.01116671577,-0.01508593,
2.337,0.002043661625,0.009171356958,-0.02531010658,
2.357,0.002046414264,0.007507493296,-0.02958442457,
2.377,0.002048448317,0.004265110212,-0.03780549392,
2.397,0.002052353026,0.002017015825,-0.04657944292,
2.417,0.002054550546,-0.001710718125,-0.05611345544,
2.437,0.002057772777,-0.006672122415,-0.0610864386,
2.457,0.00206071878,-0.01244290828,-0.07039756328,
2.477,0.002063785682,-0.01725090853,-0.07498525828,
2.497,0.002067275513,-0.02125181775,-0.07731850445,
2.517,0.002070446423,-0.02643534509,-0.08025570214,
2.537,0.002073635319,-0.03075389878,-0.08221932501,
2.557,0.002076770191,-0.03537009787,-0.08485673368,
2.577,0.002079779408,-0.03921744474,-0.08820052445,
2.597,0.002082997886,-0.04242712508,-0.08634188771,
2.617,0.002086222828,-0.04199003383,-0.07653716207,
2.637,0.002090163563,-0.04163221435,-0.0695329085,
2.657,0.002092108296,-0.04133458672,-0.0650825724,
2.677,0.002091801231,-0.03923779996,-0.06364217401,
2.697,0.002095080497,-0.03931599583,-0.05937708169,
2.717,0.002098195387,-0.03752549605,-0.05440875515,
2.737,0.00210173263,-0.03603102294,-0.04713944718,
2.757,0.002105247954,-0.03185436056,-0.03564493358,
2.777,0.002108251382,-0.02651694139,-0.02990460768,
2.797,0.00211135362,-0.02021321484,-0.01759522408,
2.817,0.002114675049,-0.01310472877,-0.002730630338,
2.837,0.002117894903,-0.008187436969,0.006533919834,
2.857,0.002121089556,-0.002232925394,0.01449678186,
2.877,0.002123397983,0.004370396327,0.01931471936,
2.897,0.002128431388,0.0117292742,0.02651371434,
2.917,0.002131722851,0.01971746608,0.03276186064,
2.937,0.002135117098,0.02559205117,0.04045740142,
2.957,0.002138365338,0.03049172299,0.04297379777,
2.977,0.002141614706,0.03643063164,0.04676467553,
2.997,0.002144771975,0.04185518974,0.05010735616,
3.017,0.002143633157,0.04637504606,0.05219138786,
3.037,0.002146652894,0.05013688195,0.05406852812,
3.057,0.002150712808,0.05512670044,0.05979584903,
3.077,0.002154395388,0.05927975141,0.06020413712,
3.097,0.002157880829,0.06274021077,0.05660780147,
