"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
16.027,3.248080092,26.57,2.921924114,26.579,2.921456421,
16.047,3.247958186,26.591,2.92255497,26.62,2.923639197,
16.067,3.247810356,26.637,2.923805475,26.651,2.925540415,
16.087,3.247664417,26.655,2.924593925,26.681,2.925695417,
16.107,3.247550518,26.695,2.925608397,26.716,2.927355178,
16.127,3.247445796,26.736,2.926312447,26.749,2.927489637,
16.147,3.247331939,26.76,2.927237034,26.783,2.927740765,
16.167,3.247209427,26.801,2.927714109,26.817,2.927763778,
16.187,3.247087424,26.823,2.928122044,26.85,2.928578064,
16.207,3.246959926,26.86,2.929465055,26.882,2.928647744,
16.227,3.246820433,26.894,2.931966305,26.915,2.931196354,
16.247,3.246661384,26.932,2.934088945,26.948,2.934495229,
16.267,3.246486685,26.969,2.935163021,26.984,2.934477263,
16.287,3.246308271,27.004,2.935336113,27.016,2.935237352,
16.307,3.246147737,27.033,2.93757391,27.055,2.94925571,
16.327,3.245979589,27.045,2.939247847,27.083,2.950230232,
16.347,3.245794369,27.081,2.940443993,27.118,2.95378444,
16.367,3.245601313,27.127,2.942828417,27.149,2.953937477,
16.387,3.245395871,27.158,2.940562248,27.183,2.952363891,
16.407,3.245180841,27.196,2.937594891,27.226,2.952117059,
16.427,3.244960875,27.238,2.93620038,27.248,2.949229703,
16.447,3.244737624,27.255,2.935535431,27.282,2.944582542,
16.467,3.244520027,27.288,2.937191963,27.316,2.944278403,
16.487,3.24430346,27.331,2.939626455,27.349,2.947315016,
16.507,3.244079821,27.369,2.942303658,27.383,2.947623733,
16.527,3.243843474,27.39,2.943953276,27.418,2.951652423,
16.547,3.243577388,27.426,2.94721961,27.449,2.944997105,
16.567,3.243285354,27.465,2.951242447,27.483,2.949328656,
16.587,3.242991917,27.501,2.954684258,27.516,2.954752901,
16.607,3.242716966,27.538,2.958014488,27.551,2.955206829,
16.627,3.242438077,27.56,2.959908724,27.587,2.959183915,
16.647,3.242135028,27.602,2.962960958,27.615,2.959513806,
16.667,3.241809074,27.636,2.964949608,27.648,2.963312666,
16.687,3.241484398,27.655,2.9656744,27.683,2.965784839,
16.707,3.241182163,27.689,2.967095375,27.718,2.967497652,
16.727,3.240899945,27.732,2.968548298,27.75,2.969621701,
16.747,3.240617654,27.758,2.969236135,27.784,2.969796296,
16.767,3.240323848,27.793,2.969782114,27.814,2.970938138,
16.787,3.240025494,27.819,2.967043161,27.85,2.970060115,
16.807,3.23972547,27.858,2.960642099,27.883,2.961714124,
16.827,3.239375885,27.899,2.956865072,27.917,2.961013719,
16.847,3.238960068,27.938,2.955611944,27.949,2.957019477,
16.867,3.238498177,27.963,2.955802917,27.983,2.956684237,
16.887,3.238029327,28.001,2.95697546,28.016,2.956535368,
16.907,3.237581416,28.021,2.957873821,28.05,2.958755181,
16.927,3.23716777,28.057,2.958935261,28.083,2.958941413,
16.947,3.236783449,28.09,2.959882736,28.117,2.96036689,
16.967,3.236422464,28.13,2.961802959,28.149,2.960490296,
16.987,3.236083942,28.165,2.963291883,28.183,2.963070405,
17.007,3.235777818,28.197,2.964804649,28.217,2.965232159,
17.027,3.235507361,28.238,2.964893818,28.249,2.965423094,
17.047,3.235265812,28.252,2.966108322,28.286,2.966630577,
17.067,3.235061258,28.293,2.968436241,28.32,2.96672964,
17.087,3.234893614,28.328,2.969847918,28.348,2.969672563,
17.107,3.234753048,28.364,2.972058058,28.383,2.973299645,
17.127,3.234619639,28.401,2.974171638,28.416,2.97360081,
17.147,3.234480331,28.437,2.975163937,28.45,2.974757775,
17.167,3.234337388,28.458,2.975651503,28.482,2.974852218,
17.187,3.234195013,28.501,2.97621727,28.516,2.975972695,
17.207,3.234057431,28.536,2.978751898,28.549,2.978633185,
17.227,3.233921219,28.568,2.980743647,28.583,2.978266649,
17.247,3.233790848,28.603,2.981514931,28.614,2.980643795,
17.267,3.233661602,28.638,2.983556032,28.648,2.982829959,
17.287,3.233522647,28.657,2.984895706,28.684,2.983014884,
17.307,3.23337337,28.691,2.98598361,28.716,2.987171357,
17.327,3.233229966,28.724,2.985405922,28.75,2.987331436,
17.347,3.23310323,28.762,2.986274004,28.784,2.987344693,
17.367,3.232985512,28.796,2.987077475,28.816,2.988536237,
17.387,3.232878169,28.831,2.98709774,28.851,2.988636129,
17.407,3.23278201,28.856,2.987760544,28.89,2.986992442,
17.427,3.232683686,28.881,2.988613129,28.926,2.986852316,
17.447,3.232584418,28.93,2.989288568,28.95,2.988117526,
17.467,3.232484832,28.957,2.990284681,28.985,2.988222384,
17.487,3.232380451,28.996,2.992055178,29.013,2.990764519,
17.507,3.23227296,29.033,2.992091656,29.053,2.990976936,
17.527,3.232166387,29.057,2.991617203,29.084,2.990592269,
17.547,3.232056627,29.099,2.991093397,29.117,2.993775288,
17.567,3.231937907,29.121,2.990585566,29.149,2.993089894,
17.587,3.231803066,29.167,2.987645388,29.183,2.98887484,
17.607,3.231659777,29.181,2.986001015,29.216,2.988515939,
17.627,3.23151117,29.238,2.981860876,29.248,2.984639846,
17.647,3.231371883,29.257,2.981408358,29.284,2.984310574,
17.667,3.231253281,29.294,2.980679035,29.318,2.981872876,
17.687,3.231144077,29.337,2.979227781,29.349,2.981665708,
17.707,3.231034311,29.363,2.97804904,29.384,2.979665073,
17.727,3.230919867,29.398,2.979092598,29.416,2.980132803,
17.747,3.230801135,29.434,2.980232239,29.451,2.977839317,
17.767,3.2306998,29.467,2.980105877,29.483,2.978698778,
17.787,3.230626772,29.489,2.980465412,29.515,2.979584653,
17.807,3.230593322,29.528,2.982171535,29.548,2.979653292,
17.827,3.230595397,29.564,2.983408928,29.582,2.982423153,
17.847,3.230614602,29.595,2.983873844,29.616,2.983899575,
17.867,3.230635206,29.632,2.985641003,29.649,2.984023636,
17.887,3.230655904,29.67,2.987049103,29.682,2.988077386,
17.907,3.230674006,29.688,2.987524986,29.718,2.988431022,
17.927,3.230694185,29.725,2.989391804,29.751,2.990617995,
17.947,3.230701186,29.768,2.991592169,29.784,2.990810849,
17.967,3.23069201,29.791,2.991394043,29.811,2.992668747,
17.987,3.230659154,29.83,2.989590883,29.848,2.992087548,
18.007,3.230605647,29.871,2.989545345,29.882,2.990238545,
18.027,3.230534711,29.891,2.989498377,29.916,2.989902738,
18.047,3.230461764,29.925,2.989157677,29.95,2.98987333,
18.067,3.230409215,29.963,2.990056276,29.985,2.988887128,
18.087,3.230376253,30.004,2.990789652,30.016,2.988803465,
18.107,3.230347786,30.037,2.990067244,30.049,2.98916736,
18.127,3.230311704,30.06,2.989910603,30.082,2.989197244,
18.147,3.230257201,30.101,2.988361597,30.117,2.989017663,
18.167,3.230189079,30.123,2.986982346,30.149,2.985250886,
18.187,3.230114267,30.159,2.984268665,30.183,2.984935816,
18.207,3.230025786,30.193,2.98257041,30.216,2.982282702,
18.227,3.229926692,30.23,2.98200345,30.248,2.98299394,
18.247,3.229821904,30.251,2.981693745,30.281,2.982250429,
18.267,3.229706478,30.293,2.982522964,30.318,2.9834095,
18.287,3.229581726,30.334,2.9834373,30.348,2.9835094,
18.307,3.229447962,30.367,2.984148502,30.382,2.984483306,
18.327,3.229303594,30.386,2.984803438,30.41,2.984567331,
18.347,3.229153647,30.425,2.986461401,30.449,2.985645789,
18.367,3.229004323,30.461,2.987611055,30.483,2.987157615,
18.387,3.228841907,30.492,2.988771439,30.516,2.98727351,
18.407,3.228665522,30.533,2.98960042,30.547,2.988696833,
18.427,3.228489346,30.552,2.989780903,30.584,2.991661512,
18.447,3.228320589,30.604,2.990185738,30.614,2.992133552,
18.467,3.228153976,30.619,2.990902424,30.661,2.992165352,
18.487,3.227994979,30.659,2.991647959,30.689,2.993823598,
18.507,3.227843034,30.684,2.992237806,30.72,2.992860748,
18.527,3.22770451,30.733,2.993526697,30.752,2.994496408,
18.547,3.227583882,30.767,2.994325876,30.784,2.994630276,
18.567,3.22748565,30.788,2.994453669,30.82,2.995488303,
18.587,3.227411552,30.823,2.994820356,30.85,2.996060248,
18.607,3.22736316,30.862,2.995077372,30.887,2.996107232,
18.627,3.227327039,30.889,2.995001793,30.916,2.994847991,
18.647,3.227290302,30.935,2.994934082,30.945,2.994735637,
18.667,3.227258167,30.954,2.994694948,30.983,2.994472312,
18.687,3.227241007,31.004,2.993518591,31.016,2.993367415,
18.707,3.227242183,31.019,2.99348402,31.049,2.993738693,
18.727,3.227265964,31.066,2.993711472,31.084,2.993946525,
18.747,3.227309931,31.102,2.993145466,31.116,2.993964865,
18.767,3.227379412,31.133,2.992216349,31.15,2.992234039,
18.787,3.227467881,31.152,2.991748333,31.183,2.990970113,
18.807,3.227579804,31.195,2.990931988,31.215,2.990863704,
18.827,3.227707844,31.231,2.989476204,31.252,2.988982453,
18.847,3.227825527,31.256,2.988701582,31.282,2.990234057,
18.867,3.22791827,31.3,2.987038136,31.316,2.988072244,
18.887,3.227982243,31.332,2.985985279,31.351,2.987884789,
18.907,3.228022216,31.353,2.985923529,31.383,2.986259135,
18.927,3.228043195,31.387,2.985697508,31.415,2.985801733,
18.947,3.228052302,31.422,2.985728264,31.449,2.985761416,
18.967,3.228065746,31.465,2.986309767,31.483,2.985775781,
18.987,3.228094384,31.496,2.985744953,31.516,2.985774917,
19.007,3.22813174,31.533,2.984580517,31.549,2.984549593,
19.027,3.228187428,31.567,2.984135866,31.581,2.983677004,
19.047,3.228254565,31.597,2.983181477,31.616,2.98258877,
19.067,3.228324517,31.629,2.982768536,31.648,2.981405216,
19.087,3.228390698,31.668,2.982806921,31.682,2.98115481,
19.107,3.228452328,31.697,2.982195377,31.716,2.981124025,
19.127,3.228508815,31.733,2.982301474,31.749,2.982026153,
19.147,3.228562417,31.756,2.983083963,31.783,2.983301854,
19.167,3.228616264,31.779,2.983428001,31.818,2.983408769,
19.187,3.228668068,31.816,2.983430862,31.849,2.983417484,
19.207,3.228720616,31.858,2.983021736,31.883,2.983045968,
19.227,3.228787902,31.9,2.98319459,31.916,2.983460678,
19.247,3.228875063,31.92,2.98326087,31.95,2.983706681,
19.267,3.228970764,31.965,2.983599663,31.983,2.98372077,
19.287,3.229061175,31.988,2.984576464,32.016,2.984921797,
19.307,3.229140287,32.035,2.985634804,32.049,2.985018014,
19.327,3.229213053,32.054,2.985785723,32.084,2.988783081,
19.347,3.229292415,32.096,2.985167265,32.116,2.989076798,
19.367,3.229390663,32.129,2.98353219,32.148,2.987940753,
19.387,3.229522715,32.151,2.982015371,32.184,2.984533053,
19.407,3.229705335,32.191,2.979672432,32.219,2.980266745,
19.427,3.229936168,32.233,2.977437258,32.252,2.976608501,
19.447,3.23018533,32.269,2.97486639,32.284,2.976228107,
19.467,3.230419368,32.304,2.97377491,32.316,2.973012975,
19.487,3.230629357,32.322,2.973272562,32.353,2.972690404,
19.507,3.230825687,32.367,2.970993042,32.385,2.971000392,
19.527,3.230964914,32.402,2.969294071,32.416,2.969060095,
19.547,3.230881331,32.437,2.969029903,32.449,2.968892575,
19.567,3.230583279,32.457,2.96882844,32.483,2.968685244,
19.587,3.230213597,32.502,2.968304157,32.517,2.968184298,
19.607,3.230003939,32.538,2.967151642,32.55,2.968241365,
19.627,3.230010722,32.558,2.966043472,32.585,2.966166128,
19.647,3.230074244,32.592,2.964951754,32.616,2.965984086,
19.667,3.230054713,32.617,2.964124203,32.658,2.964204025,
19.687,3.229939136,32.667,2.963371038,32.683,2.964531918,
19.707,3.229900214,32.693,2.962687254,32.715,2.963467542,
19.727,3.230295706,32.727,2.962251186,32.748,2.962742572,
19.747,3.23124245,32.772,2.961204767,32.782,2.96247816,
19.767,3.232560839,32.798,2.960591793,32.816,2.961101906,
19.787,3.234051632,32.83,2.960758448,32.847,2.961239957,
19.807,3.235618539,32.859,2.961441517,32.879,2.960530258,
19.827,3.237225381,32.898,2.961091518,32.915,2.960351197,
19.847,3.238724827,32.93,2.960383415,32.95,2.959980057,
19.867,3.240408574,32.963,2.960490704,32.983,2.959943909,
19.887,3.242405371,33.004,2.960706711,33.016,2.961036852,
19.907,3.244541165,33.029,2.961002588,33.049,2.961121755,
19.927,3.246590465,33.052,2.961216211,33.082,2.961329378,
19.947,3.248420852,33.1,2.960638285,33.108,2.961342067,
19.967,3.250090626,33.124,2.960315704,33.149,2.961091946,
19.987,3.251871365,33.159,2.960754871,33.183,2.960877271,
20.007,3.253798609,33.194,2.96118331,33.217,2.961334003,
20.027,3.255707322,33.235,2.960730553,33.252,2.961369319,
20.047,3.257466779,33.255,2.960746527,33.283,2.960970226,
20.067,3.25907172,33.293,2.959939241,33.316,2.960180081,
20.087,3.260652811,33.332,2.959909439,33.349,2.960384129,
20.107,3.262205285,33.37,2.959639788,33.383,2.960124985,
20.127,3.263698783,33.391,2.959188223,33.415,2.960088681,
20.147,3.26516235,33.424,2.958754063,33.448,2.959262098,
20.167,3.266666532,33.459,2.959131002,33.483,2.959182605,
20.187,3.268169928,33.485,2.958852053,33.516,2.958790875,
20.207,3.269630251,33.522,2.958977699,33.552,2.958718577,
20.227,3.271053497,33.56,2.958708048,33.581,2.95871387,
20.247,3.272485498,33.583,2.958807707,33.616,2.957557902,
20.267,3.273917242,33.626,2.956795692,33.649,2.95746183,
20.287,3.27530358,33.644,2.955903053,33.685,2.955336604,
20.307,3.276608283,33.692,2.954812765,33.718,2.954652873,
20.327,3.277925104,33.732,2.954320669,33.748,2.953677189,
20.347,3.279271775,33.754,2.95402503,33.783,2.953591037,
20.367,3.280565354,33.795,2.954257011,33.816,2.953522245,
20.387,3.281815246,33.828,2.953891754,33.841,2.953513631,
20.407,3.283079485,33.855,2.953778505,33.883,2.953496255,
20.427,3.28422308,33.902,2.951933861,33.916,2.951795689,
20.447,3.285288154,33.937,2.952018261,33.949,2.951644563,
20.467,3.286405516,33.956,2.952281713,33.985,2.951763781,
20.487,3.287505289,33.994,2.953019381,34.015,2.951843178,
20.507,3.288567217,34.034,2.954198599,34.048,2.953207566,
20.527,3.289590268,34.054,2.954535723,34.084,2.954355474,
20.547,3.290596628,34.094,2.955239534,34.116,2.954451715,
20.567,3.291664601,34.134,2.956970453,34.149,2.956993919,
20.587,3.29278239,34.155,2.957773685,34.187,2.957207043,
20.607,3.293909497,34.201,2.95925498,34.216,2.959228443,
20.627,3.295028458,34.238,2.960974693,34.248,2.959397771,
20.647,3.296147275,34.254,2.961455345,34.283,2.961245326,
20.667,3.297292063,34.29,2.962613821,34.314,2.962735721,
20.687,3.2984184,34.323,2.963519812,34.349,2.962857505,
20.707,3.299490627,34.357,2.964030743,34.382,2.964628608,
20.727,3.300504814,34.394,2.962318182,34.416,2.964779979,
20.747,3.301500021,34.433,2.960391283,34.45,2.962160416,
20.767,3.302605296,34.45,2.959575891,34.483,2.960214133,
20.787,3.303749452,34.505,2.958821058,34.515,2.960052697,
20.807,3.304875077,34.531,2.958353519,34.55,2.960040734,
20.827,3.30595103,34.567,2.958893776,34.583,2.958151776,
20.847,3.307041068,34.588,2.959243774,34.616,2.958921036,
20.867,3.30817517,34.623,2.960378647,34.65,2.958984476,
20.887,3.309284718,34.66,2.962527514,34.7,2.961649878,
20.907,3.310340022,34.703,2.963330746,34.72,2.962191844,
20.927,3.311326844,34.734,2.965307236,34.749,2.964902775,
20.947,3.31231056,34.756,2.966592789,34.782,2.965129615,
20.967,3.313292862,34.792,2.969271183,34.817,2.968659595,
20.987,3.314261482,34.833,2.971517086,34.848,2.969592412,
21.007,3.315206999,34.857,2.972636938,34.883,2.972754186,
21.027,3.316139762,34.895,2.973386765,34.915,2.974091421,
21.047,3.317102909,34.934,2.974196196,34.947,2.974203907,
21.067,3.318093012,34.956,2.974781513,34.984,2.975743122,
21.087,3.31909059,34.996,2.976107359,35.017,2.975755373,
21.107,3.320075437,35.037,2.977385044,35.051,2.97754985,
21.127,3.321040084,35.056,2.977719307,35.084,2.977699231,
21.147,3.321982647,35.094,2.978573322,35.116,2.978800648,
21.167,3.322879694,35.128,2.979158163,35.154,2.97774965,
21.187,3.323786617,35.17,2.980029583,35.183,2.978499681,
21.207,3.324720316,35.188,2.980563879,35.216,2.979964693,
21.227,3.325642519,35.224,2.981504679,35.249,2.980087269,
21.247,3.326532835,35.271,2.98233366,35.283,2.981254976,
21.267,3.327373478,35.29,2.982908487,35.316,2.981352112,
21.287,3.328250241,35.325,2.983195782,35.349,2.983612215,
21.307,3.329179982,35.364,2.983289719,35.381,2.983801101,
21.327,3.330095506,35.399,2.983735085,35.417,2.984146322,
21.347,3.330972533,35.435,2.984242439,35.449,2.984804751,
21.367,3.331802795,35.46,2.984481812,35.483,2.984860629,
21.387,3.332747692,35.504,2.984796524,35.515,2.984104302,
21.407,3.333725435,35.525,2.985415459,35.549,2.984040126,
21.427,3.334639952,35.562,2.986860037,35.583,2.98598733,
21.447,3.335466318,35.599,2.988199949,35.616,2.986150992,
21.467,3.336219342,35.622,2.98875761,35.649,2.987840518,
21.487,3.337065703,35.665,2.990603685,35.683,2.990120742,
21.507,3.337911713,35.7,2.993166208,35.716,2.993117373,
21.527,3.338736967,35.735,2.995652199,35.749,2.996830228,
21.547,3.339636078,35.754,2.996233702,35.782,2.997122979,
21.567,3.340450979,35.789,2.996311188,35.816,3.004227815,
21.587,3.341141673,35.825,2.997270346,35.853,3.00605601,
21.607,3.341719557,35.865,2.997869015,35.883,2.99812834,
21.627,3.342273659,35.889,2.998003006,35.916,2.998306423,
21.647,3.342831534,35.925,2.999875546,35.951,2.998319407,
21.667,3.343370768,35.959,3.002655268,35.983,3.002320817,
21.687,3.343887377,36.001,3.004209757,36.017,3.002654999,
21.707,3.344368757,36.02,3.005143166,36.053,3.004960816,
21.727,3.344800776,36.065,3.006840706,36.084,3.005153362,
21.747,3.345170215,36.086,3.007253885,36.116,3.007191426,
21.767,3.345509881,36.125,3.007596731,36.152,3.007262194,
21.787,3.346059854,36.171,3.007370949,36.188,3.007266055,
21.807,3.346598906,36.192,3.008013487,36.215,3.008468964,
21.827,3.347017456,36.226,3.009298801,36.248,3.008568187,
21.847,3.347301618,36.262,3.009425163,36.285,3.009180728,
21.867,3.347510004,36.292,3.009168863,36.317,3.009456436,
21.887,3.347871213,36.328,3.00945425,36.349,3.009519546,
21.907,3.348233199,36.363,3.010366917,36.382,3.009522295,
21.927,3.348538069,36.401,3.010947227,36.417,3.010638008,
21.947,3.348763448,36.434,3.011294127,36.45,3.012681488,
21.967,3.348944715,36.471,3.013166428,36.482,3.012855549,
21.987,3.349165095,36.49,3.014274597,36.516,3.015602731,
22.007,3.349387857,36.526,3.015793324,36.549,3.017800346,
22.027,3.349562828,36.565,3.016852856,36.582,3.0157994,
22.047,3.349701781,36.602,3.019079924,36.615,3.018068392,
22.067,3.349772963,36.622,3.019754887,36.65,3.018258506,
22.087,3.349789043,36.659,3.02082634,36.685,3.019874066,
22.107,3.349758223,36.696,3.022731543,36.717,3.021935153,
22.127,3.349795381,36.731,3.025306463,36.749,3.022086005,
22.147,3.350029533,36.749,3.027385473,36.783,3.02718805,
22.167,3.350132024,36.791,3.031692743,36.817,3.027600554,
22.187,3.349996513,36.826,3.034996748,36.849,3.034085269,
22.207,3.349620061,36.849,3.037087202,36.887,3.034639232,
22.227,3.349056619,36.894,3.040910721,36.916,3.040165857,
22.247,3.348616686,36.922,3.041669369,36.948,3.041109651,
22.267,3.348214857,36.955,3.04142046,36.983,3.042513762,
22.287,3.347799518,36.982,3.041703939,37.015,3.043038872,
22.307,3.347337466,37.03,3.041738033,37.049,3.043077251,
22.327,3.346843841,37.064,3.041857243,37.083,3.043048433,
22.347,3.346629328,37.091,3.042623758,37.114,3.043042068,
22.367,3.346449513,37.131,3.044446468,37.149,3.045409995,
22.387,3.346103832,37.155,3.045234919,37.182,3.045606229,
22.407,3.345539939,37.198,3.046837091,37.216,3.047810439,
22.427,3.344767453,37.233,3.048546553,37.249,3.045453262,
22.447,3.343977223,37.258,3.049315214,37.283,3.047748973,
22.467,3.343274437,37.294,3.051348925,37.316,3.05056257,
22.487,3.342472644,37.33,3.053150654,37.349,3.050791598,
22.507,3.341540644,37.37,3.055788279,37.385,3.05387117,
22.527,3.34046315,37.402,3.057440281,37.416,3.052479183,
22.547,3.339331276,37.422,3.05788517,37.452,3.054290684,
22.567,3.338427268,37.466,3.058701277,37.483,3.054449176,
22.587,3.337473808,37.5,3.059096098,37.516,3.055394146,
22.607,3.336393808,37.522,3.059285879,37.549,3.056222949,
22.627,3.33518806,37.557,3.059357882,37.583,3.056297515,
22.647,3.333922421,37.597,3.058600187,37.617,3.050089947,
22.667,3.332919568,37.619,3.058306217,37.66,3.049323429,
22.687,3.331971386,37.648,3.057828188,37.689,3.049050409,
22.707,3.33096987,37.689,3.05758667,37.721,3.048004047,
22.727,3.32987407,37.732,3.056865931,37.749,3.047768069,
22.747,3.328700011,37.771,3.054949284,37.783,3.061018228,
22.767,3.32755575,37.801,3.053504467,37.817,3.059821446,
22.787,3.326407879,37.818,3.053029299,37.849,3.05961133,
22.807,3.325224596,37.86,3.052090883,37.885,3.058213034,
22.827,3.324042121,37.893,3.051120758,37.917,3.049410294,
22.847,3.322846899,37.933,3.05033493,37.949,3.048640869,
22.867,3.321615139,37.953,3.050603867,37.977,3.048550759,
22.887,3.320340895,37.976,3.05116272,38.016,3.049182947,
22.907,3.319090283,38.023,3.051509142,38.048,3.049717738,
22.927,3.31792682,38.059,3.05232811,38.084,3.049743121,
22.947,3.316762548,38.098,3.053851604,38.116,3.051562677,
22.967,3.315585465,38.129,3.05435729,38.15,3.052049115,
22.987,3.314449138,38.169,3.055435419,38.183,3.052937128,
23.007,3.313279103,38.199,3.056698799,38.218,3.054763579,
23.027,3.312055258,38.221,3.05718112,38.249,3.0549122,
23.047,3.310775242,38.26,3.057329178,38.28,3.05564905,
23.067,3.309584253,38.297,3.057175398,38.316,3.058352755,
23.087,3.308435127,38.331,3.057531595,38.347,3.05847245,
23.107,3.307263302,38.371,3.056822062,38.384,3.057868733,
23.127,3.306197755,38.388,3.056589127,38.416,3.057776467,
23.147,3.305108066,38.423,3.05641222,38.449,3.057583068,
23.167,3.303900477,38.46,3.056202888,38.484,3.057301474,
23.187,3.302579201,38.498,3.056064844,38.514,3.057280054,
23.207,3.301195459,38.534,3.055789471,38.55,3.056977263,
23.227,3.299849761,38.555,3.055759192,38.583,3.056952417,
23.247,3.298500588,38.596,3.054220438,38.614,3.054583805,
23.267,3.297137144,38.638,3.053740025,38.655,3.054381761,
23.287,3.295850469,38.659,3.053708315,38.686,3.05389273,
23.307,3.294563143,38.695,3.053891897,38.719,3.053815378,
23.327,3.293253937,38.731,3.053640366,38.752,3.053806635,
23.347,3.291906419,38.769,3.053621769,38.782,3.053758393,
23.367,3.290626123,38.787,3.054049492,38.815,3.053752425,
23.387,3.289422685,38.838,3.05570364,38.849,3.052490985,
23.407,3.288207009,38.859,3.055967569,38.878,3.052362884,
23.427,3.286988718,38.882,3.055891514,38.914,3.052890269,
23.447,3.285784437,38.926,3.055122614,38.952,3.052475052,
23.467,3.284510601,38.961,3.055493593,38.986,3.052423129,
23.487,3.283166736,38.999,3.055786371,39.015,3.052749345,
23.507,3.281782814,39.031,3.055508375,39.048,3.055447882,
23.527,3.280468401,39.069,3.055539608,39.083,3.05563119,
23.547,3.279154049,39.093,3.055776119,39.118,3.0551002,
23.567,3.277807236,39.135,3.054897308,39.15,3.055045898,
23.587,3.276482121,39.158,3.054860592,39.189,3.055032905,
23.607,3.275172711,39.189,3.054816723,39.218,3.052859945,
23.627,3.273863917,39.224,3.054481983,39.249,3.052402653,
23.647,3.272539128,39.257,3.05442977,39.283,3.052348678,
23.667,3.271245384,39.301,3.05376792,39.31,3.051627974,
23.687,3.270084827,39.32,3.053122282,39.35,3.052658111,
23.707,3.268870073,39.37,3.052905083,39.384,3.05193428,
23.727,3.267562771,39.401,3.053269148,39.415,3.052208939,
23.747,3.266261651,39.417,3.053409338,39.453,3.052609129,
23.767,3.264807594,39.459,3.053402662,39.483,3.052884656,
23.787,3.263198671,39.504,3.052790642,39.516,3.05222276,
23.807,3.261454701,39.531,3.053060055,39.549,3.051589397,
23.827,3.259663576,39.551,3.053742409,39.584,3.052408494,
23.847,3.25790188,39.59,3.053808451,39.619,3.053877943,
23.867,3.256149806,39.633,3.05345583,39.645,3.054000086,
23.887,3.254565767,39.655,3.05343318,39.684,3.053947995,
23.907,3.253069121,39.697,3.054300547,39.716,3.053943014,
23.927,3.251458591,39.717,3.054469109,39.75,3.055092205,
23.947,3.249715494,39.76,3.055222273,39.786,3.055188563,
23.967,3.247882435,39.791,3.055089474,39.817,3.052684573,
23.987,3.246113009,39.823,3.055054903,39.848,3.052455446,
24.007,3.244400179,39.871,3.05600667,39.882,3.05316772,
24.027,3.242696197,39.886,3.056020498,39.919,3.053408862,
24.047,3.241188336,39.928,3.056396008,39.949,3.053413763,
24.067,3.239662381,39.971,3.056460619,39.987,3.056173568,
24.087,3.238025422,39.99,3.056489229,40.015,3.056402289,
24.107,3.236297915,40.026,3.057031631,40.05,3.056941945,
24.127,3.234550957,40.059,3.055777311,40.088,3.053466391,
24.147,3.232862328,40.104,3.055230141,40.12,3.053154721,
24.167,3.231178992,40.137,3.054576635,40.149,3.052361,
24.187,3.229532641,40.158,3.053822041,40.183,3.052278468,
24.207,3.228095375,40.197,3.052801132,40.217,3.051689719,
24.227,3.226657859,40.234,3.05261755,40.249,3.051640295,
24.247,3.225180941,40.255,3.051975965,40.283,3.050879134,
24.267,3.223641025,40.299,3.050518274,40.316,3.050813771,
24.287,3.222137438,40.337,3.048873901,40.349,3.048509882,
24.307,3.220708204,40.357,3.047732115,40.39,3.045710577,
24.327,3.219240056,40.4,3.045957565,40.416,3.045471791,
24.347,3.217697671,40.435,3.044628382,40.448,3.043578049,
24.367,3.216112802,40.454,3.044101477,40.489,3.04341425,
24.387,3.214511645,40.495,3.043617725,40.511,3.042470591,
24.407,3.212922571,40.532,3.043945312,40.546,3.042678852,
24.427,3.211344767,40.553,3.044329166,40.59,3.043344402,
24.447,3.21001507,40.597,3.045170307,40.62,3.045009856,
24.467,3.208830595,40.631,3.046536446,40.649,3.045145019,
24.487,3.207596933,40.666,3.047246695,40.687,3.046210272,
24.507,3.206259847,40.688,3.046916008,40.717,3.048745971,
24.527,3.204847707,40.723,3.046929121,40.75,3.048650536,
24.547,3.203412575,40.763,3.046922922,40.78,3.048629344,
24.567,3.20197054,40.788,3.046168089,40.819,3.048149419,
24.587,3.200517101,40.825,3.044902325,40.849,3.046147797,
24.607,3.199354388,40.861,3.043983698,40.883,3.041139519,
24.627,3.19827795,40.904,3.042695999,40.917,3.039785873,
24.647,3.197116007,40.922,3.042591333,40.95,3.039010778,
24.667,3.195836785,40.958,3.04298687,40.984,3.038905692,
24.687,3.194450836,40.989,3.043302298,41.018,3.039460488,
24.707,3.193292195,41.019,3.043783665,41.055,3.039468971,
24.727,3.192277433,41.065,3.044428349,41.08,3.046174059,
24.747,3.191134783,41.086,3.044295311,41.115,3.046770836,
24.767,3.189800789,41.131,3.042064428,41.152,3.044851493,
24.787,3.188285868,41.158,3.041089058,41.193,3.044715527,
24.807,3.186803884,41.201,3.040132284,41.23,3.042796609,
24.827,3.185480089,41.225,3.039700747,41.252,3.042656728,
24.847,3.184211846,41.26,3.039031506,41.283,3.041817849,
24.867,3.182907512,41.301,3.039632559,41.316,3.042640997,
24.887,3.181536324,41.321,3.039791107,41.349,3.043400591,
24.907,3.180126205,41.368,3.04003191,41.386,3.043460209,
24.927,3.178722549,41.393,3.039954424,41.416,3.043611601,
24.947,3.177319532,41.435,3.039516211,41.455,3.041246514,
24.967,3.176093424,41.456,3.039226055,41.493,3.040400001,
