"/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/del_uav/KF_pose/y_x","/del_uav/KF_pose/y_y","/ual/pose/pose/position/y_x","/ual/pose/pose/position/y_y"
2.259,0.001555679091,3.615,0.132891205,3.635,0.1368663609,
2.279,0.001559119228,3.648,0.1341655525,3.668,0.1393399239,
2.299,0.001562416835,3.681,0.1352263685,3.701,0.1440149397,
2.319,0.0015657625,3.716,0.1336455997,3.728,0.1511897296,
2.339,0.001569164349,3.748,0.1341714037,3.758,0.1627337635,
2.359,0.001573148647,3.782,0.1405001418,3.792,0.1624353528,
2.379,0.001576841034,3.818,0.1439316424,3.833,0.159438625,
2.399,0.001580138885,3.856,0.1467916926,3.854,0.162120536,
2.419,0.001583097499,3.884,0.1477727782,3.895,0.1676156223,
2.439,0.001585997526,3.918,0.1504329595,3.934,0.178299129,
2.459,0.001589061088,3.951,0.1544923213,3.953,0.1855632067,
2.479,0.001592349498,3.986,0.1578748766,3.998,0.1914708316,
2.499,0.001595472121,4.021,0.1625359254,4.036,0.1863532066,
2.519,0.001598490069,4.056,0.1643794718,4.055,0.1855601519,
2.539,0.001601232691,4.096,0.1659159222,4.098,0.18404302,
2.559,0.001596546471,4.121,0.1671978585,4.12,0.1849761605,
2.579,0.001605166795,4.154,0.1682662388,4.164,0.196560517,
2.599,0.001606243865,4.183,0.1710478857,4.204,0.2092204541,
2.619,0.001607100279,4.215,0.1752082768,4.222,0.208691299,
2.639,0.00160998714,4.247,0.1786666835,4.261,0.2136644125,
2.659,0.001612614182,4.279,0.1839403359,4.292,0.2209619433,
2.679,0.001615643631,4.313,0.1901791774,4.333,0.2325332016,
2.699,0.001618740472,4.349,0.1953859442,4.361,0.2388297617,
2.719,0.001621998149,4.388,0.2050552266,4.396,0.2387475967,
2.739,0.00162530744,4.414,0.2077188344,4.429,0.238104552,
2.759,0.001628444228,4.45,0.2099382126,4.45,0.2367763817,
2.779,0.001631473872,4.474,0.2117890098,4.48,0.2342024148,
2.799,0.001634418827,4.516,0.2133313836,4.529,0.2400123328,
2.819,0.00163893316,4.549,0.2146186108,4.566,0.2478758246,
2.839,0.001641141864,4.591,0.2175343141,4.59,0.2527833879,
2.859,0.001644178679,4.615,0.2199673102,4.622,0.2491137981,
2.879,0.001647336929,4.649,0.2245643465,4.661,0.2430044115,
2.899,0.001650245534,4.684,0.2265517849,4.696,0.246504128,
2.919,0.001653185563,4.721,0.2300508494,4.732,0.2499555796,
2.939,0.001657088763,4.748,0.2329661026,4.757,0.2539997697,
2.959,0.001660547734,4.782,0.2360487991,4.796,0.2661120892,
2.979,0.001663594344,4.822,0.2394443993,4.814,0.2574266791,
2.999,0.001666545963,4.856,0.2404353394,4.851,0.2447393835,
3.019,0.001669395157,4.884,0.2394185584,4.892,0.2300785333,
3.039,0.001670192106,4.913,0.2367306835,4.93,0.2190047055,
3.059,0.001673122262,4.948,0.2326481299,4.963,0.2144996375,
3.079,0.001676064458,4.984,0.2292460397,5.003,0.2029708177,
3.099,0.001681341662,5.015,0.2236728967,5.022,0.1874297708,
3.119,0.001680529203,5.054,0.2153434798,5.063,0.1694133133,
3.139,0.001683323035,5.082,0.2047164459,5.093,0.1559281647,
3.159,0.001686030971,5.115,0.1947740836,5.131,0.1434526742,
3.179,0.001688880442,5.149,0.1846448848,5.167,0.1335855573,
3.199,0.001691645602,5.182,0.176205163,5.189,0.1293135285,
3.219,0.001694432779,5.215,0.1673339164,5.226,0.1189693138,
3.239,0.001696999162,5.248,0.1583537652,5.263,0.1061216146,
3.259,0.00169989828,5.282,0.1490243282,5.293,0.09482705593,
3.279,0.001702703969,5.316,0.139122555,5.326,0.08728842437,
3.299,0.001705425703,5.348,0.1290209551,5.358,0.08157254755,
3.319,0.001708032275,5.381,0.1205968892,5.388,0.07724564523,
3.339,0.001711045873,5.419,0.1099042426,5.421,0.0748219043,
3.359,0.001714266847,5.455,0.1009932765,5.467,0.06675976515,
3.379,0.001717284981,5.485,0.09172422767,5.486,0.06344585866,
3.399,0.00171999805,5.517,0.08751260844,5.518,0.05745214224,
3.419,0.001721155004,5.551,0.08215566142,5.555,0.0534212552,
3.439,0.001725023544,5.581,0.07577357896,5.591,0.05119772255,
3.459,0.001727700266,5.614,0.07046526953,5.625,0.04721056297,
3.479,0.001730377489,5.648,0.06605806543,5.669,0.04094423354,
3.499,0.00173326181,5.681,0.06397134578,5.69,0.0396906063,
3.519,0.001735837981,5.719,0.06223603503,5.728,0.03818424791,
3.539,0.001738425748,5.748,0.06079324416,5.759,0.03794972226,
3.559,0.001740879338,5.781,0.05959182111,5.788,0.03773565963,
3.579,0.001743621759,5.821,0.05859291287,5.834,0.03566365317,
3.599,0.001746556007,5.849,0.05401867002,5.855,0.03517836332,
3.619,0.001749380566,5.882,0.05020877106,5.886,0.03508545458,
3.639,0.001752377746,5.914,0.04705184785,5.935,0.03723637387,
3.659,0.00175488579,5.95,0.04442219367,5.954,0.03838783503,
3.679,0.001757237427,5.98,0.04392176774,5.993,0.04100265726,
3.699,0.001760610154,6.015,0.04359476265,6.032,0.03940923512,
3.719,0.001763306259,6.051,0.04332952788,6.058,0.03943594918,
3.739,0.001766407211,6.091,0.05252491264,6.099,0.03981750458,
3.759,0.001769519571,6.121,0.06020954945,6.123,0.04057521001,
3.779,0.001772130764,6.151,0.06673472238,6.169,0.04276159778,
3.799,0.001774650685,6.181,0.07218306824,6.185,0.04400061443,
3.819,0.001777694416,6.215,0.06884247149,6.225,0.04262162745,
3.839,0.001780365332,6.248,0.06607362602,6.26,0.0411507003,
3.859,0.001782955708,6.281,0.06388446487,6.302,0.04073882103,
3.879,0.001785627539,6.314,0.06207859848,6.32,0.04091938958,
3.899,0.00178844771,6.349,0.06069375631,6.355,0.04202436283,
3.919,0.001791207582,6.381,0.05708886634,6.388,0.04376064241,
3.939,0.001793992997,6.415,0.05410700953,6.426,0.04441028833,
3.959,0.001796582066,6.449,0.05180646934,6.458,0.04266257212,
3.979,0.001799429704,6.48,0.0523775212,6.501,0.04244321957,
3.999,0.001801560222,6.515,0.05287627293,6.519,0.04311934114,
4.019,0.0018040144,6.547,0.05348710904,6.554,0.04468140379,
4.039,0.001806496442,6.581,0.05585798627,6.593,0.04702965543,
4.059,0.00180755655,6.615,0.07079887456,6.632,0.04561530054,
4.079,0.001807955898,6.648,0.08327261404,6.667,0.04506220669,
4.099,0.001808121043,6.682,0.09380923909,6.686,0.045551043,
4.119,0.00180819211,6.716,0.1027535364,6.728,0.04697552696,
4.139,0.001808223378,6.749,0.08291898558,6.758,0.04927484319,
4.159,0.001808237992,6.781,0.06632132282,6.79,0.05221853405,
4.179,0.001808246392,6.815,0.0524121978,6.821,0.05279136822,
4.199,0.001808250485,6.853,0.05843195365,6.864,0.05369757861,
4.219,0.001808252315,6.886,0.06322368726,6.888,0.05450563133,
4.239,0.0018082538,6.915,0.06719367408,6.921,0.05656453595,
4.259,0.001808255332,6.945,0.07213463083,6.956,0.05964930356,
4.279,0.001808256561,6.979,0.07634883517,6.994,0.06368331611,
4.299,0.001808257413,7.011,0.07986500365,7.024,0.06578823179,
4.319,0.001808258146,7.047,0.08284119398,7.063,0.0665800944,
4.339,0.001808259707,7.082,0.08532436773,7.101,0.06618437916,
4.359,0.00180826062,7.114,0.08744302115,7.135,0.06713505089,
4.379,0.00180826138,7.148,0.09105505766,7.168,0.06854372472,
4.399,0.001808262058,7.181,0.1026485203,7.191,0.06972051412,
4.419,0.001808263378,7.214,0.1129611188,7.22,0.06883506477,
4.439,0.001808263908,7.248,0.1569281049,7.263,0.06821949035,
4.459,0.001808264168,7.295,0.1946550188,7.283,0.06838575006,
4.479,0.001808265516,7.318,0.2521425545,7.331,0.06907135248,
4.499,0.001808267593,7.35,0.3015066112,7.362,0.07064973563,
4.519,0.00180826927,7.381,0.3427526589,7.375,0.0719820112,
4.539,0.001808283409,7.416,0.3697668331,7.43,0.07293804735,
4.559,0.00180972988,7.448,0.393719076,7.47,0.07276063412,
4.579,0.001810780362,7.487,0.4137889219,7.49,0.07329791784,
4.599,0.001810763063,7.515,0.3616024591,7.527,0.07485455275,
4.619,0.001810742646,7.548,0.3181137777,7.564,0.0773730129,
4.639,0.001810712053,7.587,0.2837790805,7.588,0.07866992056,
4.659,0.001810682182,7.615,0.2551744841,7.622,0.0799645409,
4.679,0.001810655656,7.648,0.2294899628,7.667,0.08287950605,
4.699,0.001810630251,7.687,0.2080730116,7.692,0.08394770324,
4.719,0.001810599695,7.717,0.1902277809,7.723,0.08682832867,
4.739,0.001810575367,7.757,0.1753465976,7.762,0.09032507241,
4.759,0.001810550012,7.782,0.1624060745,7.782,0.09218542278,
4.779,0.001810514743,7.814,0.1516173646,7.826,0.09422143549,
4.799,0.001810476052,7.848,0.1425795846,7.857,0.09620912373,
4.819,0.001815517114,7.881,0.1350438408,7.902,0.09866797179,
4.839,0.001833363656,7.915,0.1287191826,7.922,0.1001091003,
4.859,0.001856391167,7.948,0.1329684104,7.957,0.1032544822,
4.879,0.001875972314,7.981,0.136479976,7.993,0.106794484,
4.899,0.001894168038,8.014,0.13940512,8.034,0.1101021022,
4.919,0.001912382706,8.046,0.1418147445,8.055,0.1107364297,
4.939,0.00192865061,8.079,0.1402513226,8.093,0.1123824865,
4.959,0.001943819436,8.115,0.1407933659,8.13,0.1143079028,
4.979,0.001953126873,8.148,0.141266329,8.169,0.1169637069,
4.999,0.001961328125,8.181,0.1416621258,8.187,0.1183205321,
5.019,0.001968208999,8.215,0.1447912194,8.229,0.1212084293,
5.039,0.001975491223,8.249,0.1473942938,8.259,0.1225602925,
5.059,0.001983942338,8.284,0.1514066893,8.294,0.1241705865,
5.079,0.001994439081,8.316,0.1547465753,8.331,0.1260916889,
5.099,0.002000822752,8.348,0.1528834557,8.365,0.1280066818,
5.119,0.002003282209,8.381,0.1513159194,8.385,0.129064247,
5.139,0.002004277807,8.415,0.1499941058,8.436,0.1313464791,
5.159,0.002006283589,8.448,0.1524933204,8.451,0.1320079565,
5.179,0.002009037548,8.481,0.1545844679,8.498,0.1333700716,
5.199,0.002010615992,8.515,0.1563355735,8.52,0.1342870891,
5.219,0.002012432281,8.551,0.1596383205,8.558,0.1360660344,
5.239,0.002014981493,8.58,0.1623987341,8.592,0.1380634755,
5.259,0.002016944845,8.618,0.1607277324,8.624,0.1391385496,
5.279,0.002018910245,8.652,0.1593263732,8.659,0.1397459507,
5.299,0.002017297729,8.676,0.1581577926,8.691,0.1403952986,
5.319,0.002043749559,8.715,0.1571748382,8.734,0.1421093196,
5.339,0.002047796377,8.746,0.1563549098,8.766,0.144239977,
5.359,0.002050744133,8.782,0.1556634553,8.78,0.1452564895,
5.379,0.002051885852,8.814,0.156929443,8.82,0.1477122456,
5.399,0.002050556456,8.849,0.1693890416,8.868,0.1507003307,
5.419,0.002046270301,8.88,0.1797904523,8.898,0.1529149413,
5.439,0.002038645958,8.915,0.1884601675,8.93,0.1552127451,
5.459,0.002027537971,8.948,0.197544196,8.968,0.1576777846,
5.479,0.00201306165,8.98,0.2063171484,8.984,0.1587529182,
5.499,0.001995842676,9.019,0.2136314656,9.029,0.1611667126,
5.519,0.001976882818,9.05,0.2197463725,9.064,0.1635544747,
5.539,0.001957301014,9.081,0.2248653234,9.103,0.1662786007,
5.559,0.001937834812,9.117,0.2291322132,9.127,0.1674349457,
5.579,0.001918946705,9.148,0.220316141,9.163,0.1703104079,
5.599,0.001901170233,9.181,0.2129730933,9.187,0.1716876775,
5.619,0.001885444914,9.214,0.2068329255,9.221,0.1743914783,
5.639,0.001873082033,9.255,0.2017143601,9.259,0.1775654554,
5.659,0.001865388571,9.286,0.2107804896,9.303,0.1807368994,
5.679,0.001863920104,9.312,0.2183381465,9.328,0.1824200302,
5.699,0.001870855926,9.348,0.2246442664,9.351,0.1837335527,
5.719,0.00188838165,9.381,0.2299000928,9.397,0.1865814924,
5.739,0.001918245096,9.412,0.2342878741,9.433,0.1894728541,
5.759,0.001961769008,9.449,0.2397880289,9.465,0.1925860345,
5.779,0.002020486368,9.471,0.246617524,9.5,0.1952901036,
5.799,0.002096392536,9.515,0.2523043494,9.536,0.1982783675,
5.819,0.002189645131,9.549,0.2570405945,9.567,0.2010375261,
5.839,0.002299477996,9.581,0.2628273535,9.599,0.2036921233,
5.859,0.002425069241,9.617,0.2559955718,9.619,0.2049526572,
5.879,0.002566255975,9.651,0.2503011314,9.662,0.2082386613,
5.899,0.002724423395,9.683,0.2455545559,9.687,0.2093999237,
5.919,0.002899720097,9.71,0.2415992747,9.734,0.2122138441,
5.939,0.003091100189,9.736,0.2401464372,9.756,0.2134436965,
5.959,0.003296981335,9.786,0.2453220331,9.8,0.2157655805,
5.979,0.003516493452,9.815,0.2496357217,9.82,0.2168860286,
5.999,0.003750132402,9.848,0.2532311769,9.865,0.2199788392,
6.019,0.00399733732,9.881,0.2562280078,9.886,0.2213673741,
6.039,0.004256358806,9.914,0.2587258745,9.931,0.223842293,
6.059,0.004525103656,9.948,0.2665156414,9.967,0.2259216458,
6.079,0.004802221911,9.981,0.2730076516,10.002,0.2276596427,
6.099,0.005087551181,10.009,0.2784181593,10.02,0.2285210788,
6.119,0.005380655248,10.049,0.2829273576,10.059,0.2312893867,
6.139,0.005680795911,10.081,0.2866853857,10.081,0.2321630865,
6.159,0.005987147999,10.115,0.2881062251,10.126,0.2344089299,
6.179,0.006299237006,10.148,0.2911359687,10.166,0.2362302095,
6.199,0.006617076123,10.183,0.2936632971,10.189,0.2369221449,
6.219,0.006940248404,10.216,0.2957715076,10.208,0.2378854901,
6.239,0.007268320163,10.247,0.2975301366,10.264,0.2403044254,
6.259,0.007601114544,10.286,0.2989971226,10.283,0.2410735935,
6.279,0.007939087062,10.315,0.3002209452,10.326,0.2432617843,
6.299,0.008283967809,10.348,0.2976118111,10.347,0.2439271063,
6.319,0.008637543643,10.389,0.295434991,10.394,0.2450240552,
6.339,0.009001237183,10.427,0.2954625428,10.418,0.2454485595,
6.359,0.009376150731,10.457,0.2954833995,10.466,0.2476021945,
6.379,0.009763734999,10.483,0.2954998192,10.498,0.2497474849,
6.399,0.01016665749,10.516,0.2955120539,10.519,0.2504415512,
6.419,0.01058583139,10.548,0.3033593325,10.558,0.2516558766,
6.439,0.01102078941,10.581,0.309900542,10.594,0.2523830831,
6.459,0.01147066413,10.614,0.315352225,10.636,0.2537737191,
6.479,0.01193498112,10.641,0.3198966161,10.67,0.2566896677,
6.499,0.01241495541,10.673,0.3188915793,10.701,0.2589640319,
6.519,0.01291002281,10.705,0.318051252,10.728,0.259886235,
6.539,0.01341835805,10.747,0.3173510671,10.766,0.261736244,
6.559,0.0139378723,10.769,0.3167661626,10.787,0.2623322904,
6.579,0.01446740801,10.815,0.3162794887,10.822,0.2628025413,
6.599,0.01500759685,10.844,0.3111420711,10.858,0.2639401555,
6.619,0.01555814325,10.888,0.3068606386,10.883,0.2655697167,
6.639,0.01611814799,10.915,0.3051356278,10.927,0.2686240375,
6.659,0.0166866882,10.948,0.3036978954,10.951,0.2696309388,
6.679,0.01726368452,10.981,0.3024997386,10.996,0.2714310884,
6.699,0.01785066187,11.014,0.3015010469,11.017,0.2722460032,
6.719,0.0184481986,11.054,0.3054188851,11.06,0.2734336555,
6.739,0.01905644325,11.081,0.3086845972,11.092,0.2765957415,
6.759,0.01967532457,11.116,0.3114070564,11.13,0.2785243988,
6.779,0.02030555957,11.152,0.3155196726,11.151,0.2795875371,
6.799,0.02094919813,11.191,0.3189483583,11.194,0.280813843,
6.819,0.021606265,11.216,0.3224238608,11.227,0.2810797691,
6.839,0.02227528428,11.251,0.3253202499,11.261,0.2841206789,
6.859,0.02295465288,11.281,0.3277340429,11.294,0.2858377397,
6.879,0.02364357797,11.326,0.3297455943,11.335,0.2867411077,
6.899,0.02434287817,11.35,0.3258427545,11.357,0.2869337797,
6.919,0.02505229431,11.387,0.3225901059,11.396,0.2868859768,
6.939,0.02577041636,11.419,0.3198782334,11.434,0.2862012088,
6.959,0.02649591629,11.443,0.317616725,11.456,0.2872571647,
6.979,0.02722842469,11.478,0.3120745424,11.502,0.2889282405,
6.999,0.02796902947,11.521,0.3074575822,11.522,0.2894171178,
7.019,0.02871811657,11.548,0.3054529577,11.57,0.2896582782,
7.039,0.02947554697,11.582,0.3037836461,11.601,0.2892534733,
7.059,0.03024105388,11.615,0.3023925281,11.636,0.2888045609,
7.079,0.03101470635,11.649,0.3012344765,11.66,0.2897741199,
7.099,0.03179774227,11.68,0.3084306738,11.693,0.2908734977,
7.119,0.03259038758,11.713,0.3144276175,11.728,0.2913896441,
7.139,0.03339194946,11.755,0.3194254072,11.766,0.2905537486,
7.159,0.03420150742,11.782,0.3235901124,11.797,0.2893148363,
7.179,0.03501882573,11.816,0.3270610772,11.828,0.2873116434,
7.199,0.03584559177,11.851,0.324413467,11.864,0.288503617,
7.219,0.03668359706,11.881,0.3222089793,11.897,0.2887111306,
7.239,0.03753431371,11.915,0.3203734924,11.931,0.2885313332,
7.259,0.03839859595,11.949,0.3188444873,11.951,0.288038224,
7.279,0.03927746195,11.982,0.3141328414,11.999,0.2854624391,
7.299,0.04017295353,12.015,0.310211038,12.028,0.2843283713,
7.319,0.04108561301,12.047,0.3069460667,12.06,0.288344115,
7.339,0.04201456072,12.082,0.310649893,12.093,0.2903931737,
7.359,0.04295927771,12.119,0.3155752439,12.124,0.2921657562,
7.379,0.04392017576,12.148,0.3196753415,12.16,0.2925394177,
7.399,0.04489638128,12.182,0.3230918923,12.192,0.2922299504,
7.419,0.04588649013,12.22,0.3184485232,12.228,0.2921408415,
7.439,0.04688917131,12.25,0.3145805488,12.27,0.2949455082,
7.459,0.04790331183,12.281,0.3113574963,12.281,0.29565382,
7.479,0.04892841866,12.312,0.308672639,12.333,0.2961402833,
7.499,0.04996521848,12.344,0.3082167337,12.363,0.2954493165,
7.519,0.05101358803,12.381,0.3078362504,12.395,0.2938438058,
7.539,0.05207270592,12.415,0.3075185449,12.426,0.2917213738,
7.559,0.05314165351,12.454,0.3072534459,12.461,0.2950784564,
7.579,0.05421996143,12.484,0.3070324903,12.499,0.2970072627,
7.599,0.05530791196,12.518,0.3068480138,12.521,0.2973673344,
7.619,0.05640520422,12.545,0.3064545947,12.556,0.2979401052,
7.639,0.05751086927,12.583,0.30613111,12.585,0.2982743382,
7.659,0.05862389262,12.615,0.3058619538,12.626,0.2986997366,
7.679,0.05974369339,12.648,0.3056425472,12.664,0.3011679649,
7.699,0.06087043829,12.661,0.3073078385,12.688,0.3033296466,
7.719,0.06200401126,12.716,0.3086960462,12.736,0.307203114,
7.739,0.06314413506,12.749,0.3098529473,12.754,0.3095372915,
7.759,0.0642906367,12.783,0.3121848299,12.802,0.3152270615,
7.779,0.0654436424,12.812,0.3159696994,12.826,0.3172560036,
7.799,0.06660378667,12.852,0.319123458,12.852,0.3202986419,
7.819,0.06777137049,12.88,0.3235934137,12.901,0.3287561834,
7.839,0.06894641435,12.91,0.3367781689,12.921,0.3318561316,
7.859,0.07012873805,12.952,0.3495988331,12.963,0.3368077576,
7.879,0.07131831927,12.981,0.3602718927,12.977,0.3394701779,
7.899,0.07251533154,13.013,0.3691647187,13.032,0.3438274264,
7.919,0.07371946415,13.057,0.376567003,13.063,0.3460162878,
7.939,0.07493019281,13.08,0.3772194272,13.093,0.349786967,
7.959,0.07614703075,13.115,0.3777660407,13.127,0.3532072604,
7.979,0.07736977371,13.147,0.3782235344,13.151,0.3549263775,
7.999,0.07859865239,13.181,0.380449285,13.188,0.3588053882,
8.019,0.0798336485,13.215,0.3740487668,13.227,0.3627317846,
8.039,0.08107451593,13.253,0.368719936,13.266,0.3671225905,
8.059,0.08232080163,13.28,0.3661276047,13.291,0.3711499274,
8.079,0.08357191655,13.317,0.3639677154,13.326,0.3759770393,
8.099,0.08482734119,13.341,0.3621718256,13.352,0.3785665929,
8.119,0.08608648628,13.379,0.3711031423,13.4,0.384159565,
8.139,0.08734889043,13.415,0.3785466757,13.431,0.3892965019,
8.159,0.0886143224,13.448,0.386594257,13.453,0.3913281262,
8.179,0.08988279616,13.482,0.3933014289,13.493,0.3971086144,
8.199,0.09115452301,13.508,0.3988918229,13.532,0.4025407732,
8.219,0.09242969929,13.547,0.4068860686,13.568,0.4090714157,
8.239,0.09370835111,13.582,0.4135422699,13.591,0.41236341,
8.259,0.0949903685,13.615,0.420931602,13.626,0.4198096991,
8.279,0.0962754693,13.644,0.4212575991,13.67,0.424469769,
8.299,0.09756327563,13.681,0.4233712244,13.701,0.4294340014,
