"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
7.957,0.1619689891,13.153,0.2581927284,13.165,0.2803503275,
7.977,0.1635446307,13.191,0.2563734173,13.204,0.2776503861,
7.997,0.1651203405,13.218,0.253008861,13.229,0.2752742171,
8.017,0.1666960161,13.255,0.2502057012,13.264,0.268196851,
8.037,0.1682719096,13.279,0.2478747974,13.29,0.2646458149,
8.057,0.1698485374,13.317,0.2422448207,13.338,0.2530830204,
8.077,0.1714265546,13.353,0.2357042525,13.369,0.2458529025,
8.097,0.1730067436,13.386,0.230256161,13.391,0.2461402118,
8.117,0.1745898781,13.42,0.2238662325,13.431,0.2406265885,
8.137,0.1761764263,13.446,0.2185465489,13.47,0.2314636111,
8.157,0.1777660016,13.485,0.218408173,13.506,0.2172280103,
8.177,0.1793574822,13.52,0.2164369486,13.529,0.210181728,
8.197,0.1809493005,13.553,0.2129391182,13.564,0.191740483,
8.217,0.1825398181,13.582,0.2047611185,13.608,0.1871547252,
8.237,0.1841277034,13.619,0.1960908478,13.639,0.1816179901,
8.257,0.1857120917,13.656,0.1888674845,13.66,0.1762784123,
8.277,0.1872927871,13.686,0.1809946224,13.7,0.1612257212,
8.297,0.1888702976,13.727,0.1725783947,13.73,0.1525495797,
8.317,0.1904457163,13.76,0.1508623688,13.769,0.1327631623,
8.337,0.1920205634,13.795,0.1290563568,13.806,0.1199262142,
8.357,0.193596451,13.821,0.1090363671,13.827,0.1205341369,
8.377,0.1951749477,13.853,0.09235528722,13.86,0.1093128622,
8.397,0.1967572017,13.887,0.07660625544,13.895,0.09651830792,
8.417,0.1983439051,13.921,0.07324007046,13.929,0.07705011964,
8.437,0.1999353333,13.952,0.06672465278,13.965,0.05320968479,
8.457,0.2015315527,13.985,0.05758304503,13.993,0.04308434203,
8.477,0.2031324833,14.019,0.03111618956,14.027,0.03451486304,
8.497,0.2047378223,14.057,0.007207578486,14.067,0.01839558408,
8.517,0.2063468804,14.086,-0.01456162381,14.102,-0.0008916566148,
8.537,0.2079585571,14.118,-0.03455534965,14.141,-0.02687518299,
8.557,0.2095713948,14.153,-0.05491872075,14.156,-0.04072772712,
8.577,0.2111838842,14.183,-0.06798335375,14.198,-0.04771334678,
8.597,0.2127948417,14.22,-0.07886967412,14.239,-0.05879950151,
8.617,0.2144032606,14.253,-0.08979410185,14.253,-0.06594314426,
8.637,0.2160084111,14.285,-0.1007528271,14.294,-0.08442879468,
8.657,0.2176096536,14.318,-0.1135918722,14.332,-0.1103264391,
8.677,0.2192064061,14.356,-0.1448304086,14.371,-0.1405004412,
8.697,0.2207983329,14.401,-0.1745761027,14.389,-0.1461493522,
8.717,0.22238524,14.427,-0.2012193529,14.428,-0.1560909599,
8.737,0.2239671437,14.454,-0.2252799288,14.459,-0.1697347611,
8.757,0.2255442205,14.485,-0.2471856058,14.492,-0.1900223345,
8.777,0.2271166632,14.525,-0.2569498868,14.534,-0.2189871818,
8.797,0.2286844992,14.564,-0.2669411477,14.559,-0.2368809283,
8.817,0.2302473014,14.586,-0.2789753331,14.6,-0.2738104165,
8.837,0.2318041879,14.619,-0.2945689659,14.634,-0.2779009938,
8.857,0.2333539414,14.654,-0.307560974,14.667,-0.2894467115,
8.877,0.2348953799,14.689,-0.3537732684,14.704,-0.3109918833,
8.897,0.2364277978,14.719,-0.3941120942,14.723,-0.3296044469,
8.917,0.2379509425,14.753,-0.4332710676,14.774,-0.3802752793,
8.937,0.2394649778,14.786,-0.4714562332,14.792,-0.3940347433,
8.957,0.240970225,14.821,-0.4844247853,14.84,-0.4128635228,
8.977,0.2424673075,14.853,-0.49893844,14.856,-0.4214417338,
8.997,0.2439572319,14.893,-0.5128876925,14.9,-0.442379266,
9.017,0.2454416737,14.92,-0.5282162483,14.938,-0.4722958207,
9.037,0.2469228045,14.953,-0.5709514265,14.958,-0.4919651151,
9.057,0.2484026827,14.988,-0.6139799762,14.997,-0.5106229186,
9.077,0.2498826171,15.02,-0.6516868715,15.036,-0.5179172754,
9.097,0.2513628297,15.057,-0.6831106985,15.061,-0.5245222449,
9.117,0.2528425708,15.091,-0.7130026809,15.102,-0.5490906835,
9.137,0.2543206228,15.118,-0.7397690424,15.124,-0.563128531,
9.157,0.2557955828,15.156,-0.7393274163,15.162,-0.5980872512,
9.177,0.2572660855,15.187,-0.7426696427,15.201,-0.6138772964,
9.197,0.2587309514,15.219,-0.749161472,15.224,-0.6154869795,
9.217,0.2601896947,15.255,-0.7545710009,15.271,-0.6373946071,
9.237,0.2616422914,15.295,-0.7646412639,15.303,-0.6611193419,
9.257,0.2630889718,15.319,-0.8097981179,15.323,-0.6769428849,
9.277,0.2645296871,15.355,-0.8529905785,15.364,-0.7180532217,
9.297,0.2659641291,15.386,-0.8908309035,15.402,-0.7584967017,
9.317,0.2673917717,15.419,-0.9316374903,15.424,-0.7598485351,
9.337,0.2688120384,15.454,-0.9656350266,15.46,-0.7698652744,
9.357,0.2702243777,15.486,-0.9958177993,15.5,-0.7962341905,
9.377,0.2716283882,15.521,-1.010593385,15.541,-0.8302200437,
9.397,0.2730238892,15.554,-1.026617765,15.559,-0.8502566218,
9.417,0.2744109862,15.587,-1.047362214,15.596,-0.8831909299,
9.437,0.2757897715,15.62,-1.06647823,15.63,-0.8921732306,
9.457,0.2771602623,15.652,-1.08426198,15.662,-0.9047853351,
9.477,0.2785222756,15.686,-1.100920438,15.697,-0.9365580678,
9.497,0.2798754989,15.717,-1.136460521,15.74,-0.9747317433,
9.517,0.2812196503,15.754,-1.171641039,15.759,-0.9990108609,
9.537,0.2825545119,15.786,-1.208382159,15.792,-1.039407969,
9.557,0.2838801705,15.825,-1.244564694,15.836,-1.05251658,
9.577,0.2851970484,15.852,-1.30179388,15.871,-1.068956137,
9.597,0.2865058062,15.884,-1.351350438,15.907,-1.092671752,
9.617,0.2878072526,15.921,-1.400078871,15.942,-1.132478952,
9.637,0.2891023148,15.953,-1.389340037,15.958,-1.153904557,
9.657,0.2903921408,15.986,-1.387810693,16.008,-1.190732837,
9.677,0.291678123,16.019,-1.39024627,16.028,-1.195516229,
9.697,0.2929616666,16.053,-1.409064599,16.07,-1.21434629,
9.717,0.2942440551,16.09,-1.426606319,16.095,-1.228718042,
9.737,0.2955262614,16.122,-1.44493572,16.112,-1.240486741,
9.757,0.2968091551,16.15,-1.46392502,16.161,-1.278696775,
9.777,0.2980935338,16.187,-1.483457869,16.181,-1.298932433,
9.797,0.2993801937,16.22,-1.503449966,16.232,-1.30086565,
9.817,0.3006697364,16.252,-1.505006269,16.27,-1.315624833,
9.837,0.3019625122,16.286,-1.508156019,16.291,-1.328324199,
9.857,0.3032584638,16.317,-1.51449175,16.326,-1.351481199,
9.877,0.304557242,16.353,-1.52347956,16.365,-1.391617656,
9.897,0.3058582239,16.385,-1.570456435,16.403,-1.406499147,
9.917,0.307160636,16.416,-1.611458073,16.427,-1.410971761,
9.937,0.3084637014,16.447,-1.626209914,16.466,-1.434134603,
9.957,0.3097668289,16.486,-1.642201693,16.503,-1.467391014,
9.977,0.311069681,16.52,-1.657376196,16.525,-1.488080621,
9.997,0.3123720974,16.554,-1.679289102,16.561,-1.526839495,
10.017,0.3136738983,16.587,-1.703108085,16.598,-1.551303864,
10.037,0.3149746618,16.619,-1.726500471,16.635,-1.567568898,
10.057,0.3162737771,16.652,-1.749705798,16.662,-1.595821261,
10.077,0.317570699,16.686,-1.774607338,16.704,-1.633671522,
10.097,0.3188648082,16.719,-1.803537778,16.738,-1.683582306,
10.117,0.3201555304,16.753,-1.835060041,16.765,-1.707946777,
10.137,0.3214421428,16.787,-1.866883398,16.785,-1.730931878,
10.157,0.3227241145,16.819,-1.897098804,16.833,-1.739230871,
10.177,0.3240010465,16.852,-1.89951689,16.874,-1.762933731,
10.197,0.3252728373,16.885,-1.9033894,16.906,-1.778701544,
10.217,0.3265392334,16.92,-1.910441707,16.929,-1.792803407,
10.237,0.3278000279,16.953,-1.923815697,16.963,-1.838573933,
10.257,0.3290549767,16.985,-1.940608665,16.989,-1.863246083,
10.277,0.3303040135,17.019,-1.982778251,17.029,-1.881396294,
10.297,0.3315471219,17.05,-2.019713413,17.064,-1.896636844,
10.317,0.3327843651,17.085,-2.05416802,17.102,-1.930093884,
10.337,0.3340158909,17.119,-2.08656413,17.138,-1.972200513,
10.357,0.3352419108,17.155,-2.122811966,17.159,-1.997267127,
10.377,0.3364627553,17.188,-2.156707283,17.198,-2.017966032,
10.397,0.3376786727,17.219,-2.186787025,17.24,-2.034045458,
10.417,0.3388897221,17.253,-2.219226255,17.255,-2.046194077,
10.437,0.340095822,17.286,-2.24809588,17.306,-2.082298994,
10.457,0.3412968387,17.319,-2.275855388,17.325,-2.101780653,
10.477,0.3424927066,17.354,-2.304542346,17.37,-2.140421152,
10.497,0.3436835221,17.386,-2.33400198,17.399,-2.153751373,
10.517,0.3448693671,17.419,-2.384754268,17.423,-2.161177397,
10.537,0.3460502086,17.453,-2.430658834,17.463,-2.183810711,
10.557,0.3472259428,17.487,-2.472624701,17.496,-2.215513229,
10.577,0.3483966162,17.52,-2.52790201,17.538,-2.25232029,
10.597,0.3495626906,17.552,-2.575798059,17.558,-2.274008751,
10.617,0.3507249603,17.586,-2.621226716,17.6,-2.31124711,
10.637,0.3518841657,17.62,-2.66414521,17.64,-2.320987225,
10.657,0.3530406953,17.652,-2.701760004,17.661,-2.326565027,
10.677,0.3541947106,17.686,-2.734958853,17.69,-2.347555876,
10.697,0.355346152,17.725,-2.766336961,17.719,-2.36040926,
10.717,0.3564948879,17.757,-2.796195146,17.764,-2.391276836,
10.737,0.3576405913,17.787,-2.821066241,17.797,-2.423276186,
10.757,0.3587828544,17.819,-2.845497898,17.818,-2.419497013,
10.777,0.3599212061,17.851,-2.865854064,17.87,-2.439379454,
10.797,0.3610551412,17.886,-2.881087713,17.896,-2.45038867,
10.817,0.3621844182,17.918,-2.895636719,17.937,-2.47551918,
10.837,0.3633093212,17.954,-2.913325797,17.971,-2.502578497,
10.857,0.3644306976,17.986,-2.931775549,18.002,-2.512021303,
10.877,0.3655496344,18.02,-2.949004541,18.024,-2.517891169,
10.897,0.3666669937,18.053,-3.000566787,18.06,-2.528583765,
10.917,0.3677830737,18.086,-3.047226042,18.093,-2.550495625,
10.937,0.3688975439,18.119,-3.087941076,18.128,-2.573740482,
10.957,0.3700096545,18.153,-3.064404086,18.164,-2.601833582,
10.977,0.371118512,18.186,-3.048521852,18.195,-2.612058878,
10.997,0.3722235408,18.217,-3.037159441,18.239,-2.61858511,
11.017,0.3733246463,18.252,-3.027706809,18.255,-2.627063751,
11.037,0.3744221861,18.288,-3.01304155,18.298,-2.644324303,
11.057,0.3755164103,18.322,-3.004521816,18.33,-2.668478251,
11.077,0.3766073189,18.356,-3.001132459,18.369,-2.694388151,
11.097,0.3776943349,18.38,-3.006728045,18.393,-2.708887815,
11.117,0.378776696,18.429,-3.015096695,18.416,-2.721261978,
11.137,0.3798535574,18.456,-3.02392287,18.463,-2.732792377,
11.157,0.380924211,18.486,-3.031274867,18.5,-2.743582487,
11.177,0.3819881185,18.519,-3.04111021,18.519,-2.749548197,
11.197,0.3830447678,18.553,-3.049302592,18.567,-2.766244173,
11.217,0.3840935811,18.587,-3.057982268,18.605,-2.77891016,
11.237,0.3851338179,18.624,-3.06892154,18.625,-2.782289267,
11.257,0.3861646253,18.655,-3.078034478,18.663,-2.791708231,
11.277,0.3871849681,18.688,-3.14138901,18.702,-2.804208279,
11.297,0.3881937286,18.725,-3.196027045,18.722,-2.811718702,
11.317,0.3891898979,18.755,-3.243403699,18.768,-2.827451944,
11.337,0.3901727637,18.783,-3.284732088,18.8,-2.843392849,
11.357,0.3911421344,18.82,-3.321019778,18.834,-2.851461887,
11.377,0.3920982119,18.853,-3.355701443,18.868,-2.864723444,
11.397,0.3930415831,18.885,-3.386403738,18.908,-2.878892899,
11.417,0.3939729842,18.919,-3.413802386,18.925,-2.887179852,
11.437,0.3948930148,18.953,-3.419570623,18.962,-2.904139519,
11.457,0.3958019696,18.987,-3.426203468,18.996,-2.920190096,
11.477,0.396699957,19.019,-3.433585731,19.041,-2.931508064,
11.497,0.3975871686,19.054,-3.402539328,19.062,-2.937809229,
11.517,0.3984639001,19.086,-3.37853133,19.095,-2.951167822,
11.537,0.3993304037,19.119,-3.360393824,19.129,-2.966387272,
11.557,0.4001867006,19.153,-3.347144533,19.163,-2.981841803,
11.577,0.4010328767,19.188,-3.323464605,19.183,-2.988938093,
11.597,0.4018693275,19.221,-3.305602987,19.232,-3.002615213,
11.617,0.4026966992,19.26,-3.292584801,19.258,-3.009260893,
11.637,0.4035156711,19.288,-3.283600957,19.293,-3.022438765,
11.657,0.4043268473,19.318,-3.292341249,19.326,-3.036780596,
11.677,0.4051306096,19.354,-3.301478326,19.372,-3.057582617,
11.697,0.4059270492,19.386,-3.312800967,19.404,-3.068204641,
11.717,0.4067159734,19.418,-3.380230326,19.426,-3.067542791,
11.737,0.4074970161,19.452,-3.436358564,19.469,-3.066671371,
11.757,0.4082699217,19.485,-3.483056709,19.495,-3.066346169,
11.777,0.4090346756,19.522,-3.521912038,19.535,-3.067259789,
11.797,0.4097914065,19.552,-3.554206493,19.567,-3.070358992,
11.817,0.4105401734,19.586,-3.52762089,19.599,-3.075810909,
11.837,0.4112809844,19.619,-3.507301113,19.641,-3.093397141,
11.857,0.4120139109,19.653,-3.492204064,19.658,-3.102180958,
11.877,0.4127391791,19.686,-3.368347426,19.708,-3.122836351,
11.897,0.413457044,19.719,-3.258073256,19.728,-3.127961159,
11.917,0.4141675933,19.756,-3.251012748,19.769,-3.139457703,
11.937,0.4148706617,19.786,-3.23449807,19.791,-3.144485235,
11.957,0.4155658881,19.819,-3.211981613,19.826,-3.164587021,
11.977,0.4162529884,19.855,-3.189041031,19.862,-3.182989597,
11.997,0.4169319755,19.886,-3.16646932,19.897,-3.197324514,
12.017,0.4176032502,19.922,-3.321176191,19.938,-3.208528757,
12.037,0.4182673989,19.954,-3.450095828,19.967,-3.217036009,
12.057,0.4189248787,19.985,-3.557851209,19.991,-3.220297813,
12.077,0.4195757161,20.019,-3.646317564,20.016,-3.224303961,
12.097,0.4202196162,20.035,-3.720777648,20.063,-3.240447044,
12.117,0.4208561797,20.088,-3.62360369,20.103,-3.251167536,
12.137,0.4214853091,20.119,-3.536977723,20.135,-3.260819435,
12.157,0.4221072184,20.153,-3.460515371,20.171,-3.26518321,
12.177,0.4227223083,20.186,-3.420440893,20.204,-3.273438692,
12.197,0.4233308695,20.219,-3.389441988,20.235,-3.293998003,
12.217,0.4239328935,20.254,-3.367766629,20.27,-3.306400537,
12.237,0.4245279621,20.286,-3.351931,20.304,-3.315460205,
12.257,0.4251153966,20.319,-3.292445331,20.335,-3.321279526,
12.277,0.4256944158,20.358,-3.243013137,20.362,-3.323712826,
12.297,0.4262643198,20.387,-3.201919373,20.395,-3.324620008,
12.317,0.4268247978,20.427,-3.169629058,20.434,-3.343414783,
12.337,0.4273759591,20.454,-3.160289669,20.472,-3.360569,
12.357,0.4279183048,20.486,-3.152582873,20.508,-3.376122952,
12.377,0.4284526062,20.521,-3.146683495,20.54,-3.384298086,
12.397,0.4289799948,20.554,-3.142527057,20.559,-3.386276722,
12.417,0.4295018954,20.586,-3.13813516,20.596,-3.391018152,
12.437,0.4300202473,20.621,-3.135516517,20.633,-3.42107439,
12.457,0.4305374552,20.654,-3.181440723,20.668,-3.437447786,
12.477,0.4310562024,20.686,-3.211856582,20.705,-3.455054998,
12.497,0.4315785011,20.722,-3.231233111,20.725,-3.461050987,
12.517,0.4321049718,20.752,-3.242603522,20.771,-3.471099854,
12.537,0.4326345119,20.786,-3.248327214,20.797,-3.473181248,
12.557,0.4331645718,20.819,-3.226073442,20.815,-3.48202467,
12.577,0.4336917268,20.855,-3.203108792,20.866,-3.507053137,
12.597,0.4342121491,20.892,-3.179465473,20.896,-3.516878366,
12.617,0.43472177,20.934,-3.156565446,20.933,-3.529275656,
12.637,0.435216378,20.954,-3.135214601,20.956,-3.53625226,
12.657,0.4356917311,20.989,-3.116014073,21,-3.545386076,
12.677,0.4361437409,21.022,-3.137970135,21.03,-3.555605888,
12.697,0.4365685028,21.057,-3.164239519,21.068,-3.589352369,
12.717,0.4369623793,21.086,-3.189942878,21.1,-3.609983206,
12.737,0.4373220878,21.118,-3.218543595,21.136,-3.628269911,
12.757,0.4376449731,21.153,-3.245657035,21.172,-3.637139559,
12.777,0.4379289602,21.186,-3.200517227,21.193,-3.641181946,
12.797,0.4381726425,21.219,-3.164564055,21.235,-3.664851665,
12.817,0.4383744133,21.254,-3.136511105,21.269,-3.682740211,
12.837,0.4385325492,21.286,-3.116831086,21.303,-3.69454813,
12.857,0.4386450521,21.318,-3.100480445,21.336,-3.700669289,
12.877,0.4387099278,21.353,-3.224641814,21.359,-3.703863144,
12.897,0.438725461,21.388,-3.329654845,21.405,-3.702506542,
12.917,0.4386901586,21.419,-3.415045782,21.426,-3.698883295,
12.937,0.4386024495,21.452,-3.487837614,21.466,-3.717642546,
12.957,0.4384605507,21.485,-3.562916392,21.506,-3.735485554,
12.977,0.43826277,21.518,-3.626592623,21.526,-3.743002176,
12.997,0.4380080998,21.553,-3.680871816,21.563,-3.746000051,
13.017,0.4376958449,21.586,-3.727391065,21.601,-3.743951321,
13.037,0.4373257092,21.618,-3.763814549,21.627,-3.740620613,
13.057,0.4368980884,21.653,-3.789093889,21.661,-3.764054537,
13.077,0.4364137065,21.686,-3.811971309,21.7,-3.77593708,
13.097,0.4358738162,21.72,-3.832844179,21.721,-3.778758049,
13.117,0.4352797316,21.754,-3.880024481,21.761,-3.782293797,
13.137,0.4346322777,21.786,-3.919297169,21.807,-3.775660992,
13.157,0.4339318474,21.819,-3.951987446,21.838,-3.800642967,
13.177,0.4331790381,21.853,-3.9498803,21.868,-3.811343431,
13.197,0.432374647,21.89,-3.949989918,21.903,-3.815111876,
13.217,0.4315192953,21.919,-3.951944409,21.926,-3.814382553,
13.237,0.4306130317,21.954,-3.942586121,21.962,-3.809319496,
13.257,0.429655532,21.986,-3.934768685,21.994,-3.798977613,
13.277,0.4286462632,22.019,-3.928238521,22.035,-3.817752123,
13.297,0.4275844737,22.053,-3.919617137,22.071,-3.826474667,
13.317,0.4264687459,22.085,-3.914216252,22.089,-3.827415466,
13.337,0.4252968793,22.119,-3.909649598,22.129,-3.824744701,
13.357,0.4240664413,22.153,-3.908514361,22.169,-3.817580462,
13.377,0.4227750703,22.186,-3.90571708,22.201,-3.804525375,
13.397,0.421420698,22.219,-3.899692053,22.224,-3.808813095,
13.417,0.4200017703,22.252,-3.898407817,22.263,-3.816466808,
13.437,0.4185168634,22.296,-3.897347697,22.293,-3.819724798,
13.457,0.4169648667,22.33,-3.896472154,22.325,-3.821659088,
13.477,0.4153452336,22.369,-3.859191256,22.374,-3.822274923,
13.497,0.4136581014,22.388,-3.828092998,22.392,-3.816314936,
13.517,0.4119036121,22.417,-3.800316878,22.429,-3.810235977,
13.537,0.4100818331,22.457,-3.780895379,22.466,-3.831579685,
13.557,0.4081929937,22.486,-3.764701027,22.501,-3.837899923,
13.577,0.4062382174,22.518,-3.784271444,22.526,-3.843090296,
13.597,0.4042189112,22.551,-3.800224389,22.566,-3.836466551,
13.617,0.4021366111,22.586,-3.813232163,22.608,-3.826063871,
13.637,0.3999922856,22.619,-3.821990865,22.629,-3.817310095,
13.657,0.3977862329,22.654,-3.827278663,22.67,-3.827732325,
13.677,0.3955180944,22.688,-3.833436417,22.706,-3.837036848,
13.697,0.3931873464,22.72,-3.844372798,22.723,-3.836171389,
13.717,0.3907932818,22.755,-3.851683869,22.762,-3.824650764,
13.737,0.3883349283,22.79,-3.855966756,22.807,-3.81086874,
13.757,0.3858112246,22.823,-3.857725882,22.831,-3.801968336,
13.777,0.3832215146,22.856,-3.857375281,22.874,-3.81139946,
13.797,0.3805657867,22.891,-3.858978438,22.896,-3.815109015,
13.817,0.3778437215,22.923,-3.860340337,22.932,-3.818632364,
13.837,0.3750544231,22.954,-3.863353337,22.952,-3.815977812,
13.857,0.3721966873,22.986,-3.872800161,22.993,-3.803866386,
13.877,0.3692691904,23.019,-3.878816813,23.034,-3.789051056,
13.897,0.3662705193,23.055,-3.88383123,23.055,-3.795969248,
13.917,0.3631997672,23.086,-3.888008741,23.095,-3.805328369,
13.937,0.360056186,23.12,-3.893348596,23.13,-3.801077127,
13.957,0.3568392988,23.155,-3.895947767,23.152,-3.795895338,
13.977,0.3535497122,23.188,-3.895399083,23.193,-3.783156633,
13.997,0.35018903,23.22,-3.891141748,23.227,-3.782305479,
14.017,0.3467583162,23.255,-3.889356648,23.269,-3.786993742,
14.037,0.3432579791,23.283,-3.887798324,23.291,-3.787391186,
14.057,0.3396881986,23.325,-3.886446186,23.333,-3.78111434,
14.077,0.3360491043,23.355,-3.891042031,23.37,-3.766891718,
14.097,0.3323408275,23.385,-3.892852515,23.402,-3.747939587,
14.117,0.3285635844,23.419,-3.892355856,23.423,-3.74985075,
14.137,0.3247166669,23.453,-3.873467848,23.463,-3.755180359,
14.157,0.3207993971,23.486,-3.857725428,23.498,-3.754235029,
14.177,0.3168120559,23.518,-3.844601792,23.532,-3.742010832,
14.197,0.3127560316,23.554,-3.825446648,23.553,-3.73450613,
14.217,0.3086327419,23.593,-3.805782824,23.601,-3.712305307,
14.237,0.304442637,23.631,-3.789407442,23.626,-3.699096918,
14.257,0.3001852781,23.655,-3.77020506,23.673,-3.690226555,
14.277,0.295859597,23.686,-3.750248025,23.7,-3.69354105,
14.297,0.2914644447,23.718,-3.733607391,23.726,-3.691264868,
14.317,0.2869986827,23.754,-3.719729395,23.766,-3.678286552,
14.337,0.28246074,23.78,-3.706302852,23.807,-3.660020351,
14.357,0.277848227,23.821,-3.693256305,23.827,-3.649148464,
14.377,0.2731594989,23.854,-3.682916039,23.862,-3.660932302,
14.397,0.2683941928,23.894,-3.67616774,23.9,-3.66256237,
14.417,0.2635523499,23.919,-3.670551491,23.931,-3.654690027,
14.437,0.2586339141,23.953,-3.664022275,23.966,-3.64465332,
14.457,0.2536379228,23.986,-3.657617996,24.003,-3.62719512,
14.477,0.2485637189,24.019,-3.650428589,24.02,-3.615105867,
14.497,0.2434108316,24.054,-3.642584909,24.074,-3.622157574,
14.517,0.2381785606,24.088,-3.636051138,24.088,-3.627648115,
14.537,0.2328655441,24.122,-3.632463579,24.121,-3.628360987,
14.557,0.2274706129,24.154,-3.627620237,24.165,-3.616269827,
14.577,0.2219931484,24.185,-3.612997238,24.202,-3.601719618,
14.597,0.2164339996,24.22,-3.598961966,24.237,-3.61097455,
14.617,0.2107947955,24.253,-3.589126936,24.257,-3.614359379,
14.637,0.2050773317,24.286,-3.589766475,24.293,-3.615229368,
14.657,0.1992828247,24.318,-3.588399652,24.323,-3.607699394,
14.677,0.1934120515,24.352,-3.587222078,24.372,-3.59484005,
14.697,0.1874656101,24.406,-3.579336294,24.396,-3.586364746,
14.717,0.1814429605,24.42,-3.572737522,24.429,-3.577132463,
14.737,0.1753418081,24.454,-3.565366545,24.451,-3.573646069,
14.757,0.1691591502,24.487,-3.559213581,24.499,-3.580392361,
14.777,0.1628932998,24.523,-3.555926285,24.541,-3.578675985,
14.797,0.1565445257,24.553,-3.551318282,24.558,-3.57567358,
14.817,0.1501137724,24.585,-3.54856643,24.597,-3.566923141,
14.837,0.1436017948,24.619,-3.544354514,24.638,-3.549566031,
14.857,0.1370099072,24.655,-3.538938435,24.668,-3.560341358,
14.877,0.1303401446,24.686,-3.536235502,24.69,-3.560559273,
14.897,0.1235947017,24.723,-3.521257271,24.731,-3.558855295,
14.917,0.1167743322,24.753,-3.508771518,24.765,-3.552212238,
14.937,0.1098778581,24.786,-3.496513666,24.803,-3.539909601,
14.957,0.1029027501,24.817,-3.482584852,24.833,-3.537417173,
14.977,0.09584676204,24.853,-3.472842084,24.868,-3.542316198,
14.997,0.08870888934,24.887,-3.501571149,24.892,-3.540988207,
15.017,0.08148831598,24.918,-3.525378162,24.93,-3.53138566,
15.037,0.07418362392,24.954,-3.543256371,24.968,-3.519194126,
15.057,0.06679312077,24.986,-3.556216774,24.989,-3.510059357,
15.077,0.0593149174,25.018,-3.526004758,25.041,-3.498007774,
15.097,0.05174723878,25.053,-3.500946143,25.057,-3.501455307,
15.117,0.04408814342,25.086,-3.480160683,25.098,-3.497238636,
15.137,0.03633563607,25.119,-3.475106186,25.136,-3.489129305,
15.157,0.02848815067,25.153,-3.468915343,25.169,-3.475286722,
15.177,0.02054531565,25.186,-3.461807665,25.193,-3.464843988,
15.197,0.01250799043,25.22,-3.43874412,25.231,-3.451663256,
15.217,0.004377866068,25.253,-3.41773113,25.274,-3.457940817,
15.237,-0.003843244402,25.286,-3.40027273,25.291,-3.458136082,
15.257,-0.01215317932,25.319,-3.385771743,25.324,-3.450841665,
15.277,-0.02055007836,25.36,-3.380483161,25.373,-3.439374685,
15.297,-0.0290322199,25.388,-3.374242895,25.4,-3.432882309,
15.317,-0.03759853952,25.419,-3.367202873,25.432,-3.419416904,
15.337,-0.04624843269,25.452,-3.359502733,25.461,-3.428270817,
15.357,-0.05498104318,25.487,-3.354959627,25.499,-3.425542355,
15.377,-0.06379435447,25.527,-3.356304547,25.525,-3.42179966,
15.397,-0.07268527938,25.554,-3.355564731,25.565,-3.412361383,
15.417,-0.08164999382,25.587,-3.353085589,25.6,-3.3999722,
15.437,-0.0906847976,25.619,-3.339714782,25.639,-3.391170263,
15.457,-0.09978605964,25.653,-3.326722782,25.66,-3.391930103,
15.477,-0.108950926,25.687,-3.317755549,25.706,-3.395086527,
15.497,-0.118177441,25.718,-3.325006879,25.726,-3.393264532,
15.517,-0.1274650654,25.753,-3.329045403,25.767,-3.385950804,
15.537,-0.1368145145,25.791,-3.332276292,25.8,-3.375010967,
15.557,-0.1462278463,25.84,-3.332994369,25.831,-3.368585825,
15.577,-0.1557071658,25.857,-3.327147088,25.865,-3.370202303,
15.597,-0.1652536915,25.9,-3.32406027,25.896,-3.37206459,
15.617,-0.1748677353,25.93,-3.321429014,25.926,-3.373121023,
15.637,-0.1845488751,25.961,-3.319187167,25.972,-3.370807886,
15.657,-0.1942959143,26.002,-3.317279426,26.006,-3.369256496,
15.677,-0.2041073297,26.021,-3.313792938,26.027,-3.365496635,
15.697,-0.2139815311,26.054,-3.313692849,26.065,-3.366071701,
15.717,-0.2239177631,26.091,-3.313560198,26.1,-3.370839357,
15.737,-0.2339165375,26.119,-3.315275067,26.133,-3.367830515,
15.757,-0.2439795589,26.15,-3.291393461,26.17,-3.361214876,
15.777,-0.2541088904,26.186,-3.270949606,26.207,-3.352597713,
15.797,-0.2643052402,26.219,-3.251596535,26.226,-3.34696269,
15.817,-0.2745680158,26.253,-3.235054745,26.259,-3.347785473,
15.837,-0.2848950696,26.286,-3.220925683,26.296,-3.346655607,
15.857,-0.2952833839,26.319,-3.22830758,26.33,-3.341175795,
15.877,-0.3057293133,26.352,-3.234525869,26.366,-3.333189964,
15.897,-0.3162298714,26.386,-3.237906275,26.402,-3.320877075,
15.917,-0.3267841131,26.419,-3.238900038,26.44,-3.313139915,
15.937,-0.3373928999,26.449,-3.237885546,26.461,-3.312643528,
15.957,-0.348058724,26.49,-3.239034562,26.507,-3.308596134,
15.977,-0.3587843332,26.521,-3.239927987,26.525,-3.3045578,
15.997,-0.3695704623,26.551,-3.238763575,26.565,-3.29728961,
16.017,-0.3804172313,26.586,-3.237742612,26.606,-3.288691044,
16.037,-0.3913245691,26.619,-3.234983588,26.63,-3.282594919,
