"/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/del_uav/KF_pose/y_x","/del_uav/KF_pose/y_y","/ual/pose/pose/position/y_x","/ual/pose/pose/position/y_y"
4.876,-0.009824337979,8.019,0.0916609586,7.989,0.07401229441,
4.896,-0.00970337462,8.05,0.09211686294,8.021,0.07435615361,
4.916,-0.00957010813,8.087,0.09246924814,8.066,0.07514876872,
4.936,-0.009424682556,8.119,0.09278792785,8.084,0.0755763948,
4.956,-0.009268008434,8.157,0.09307835551,8.13,0.07613708079,
4.976,-0.009100973183,8.19,0.09334019148,8.172,0.0765196532,
4.996,-0.008923821498,8.219,0.09357961092,8.192,0.07694156468,
5.016,-0.008735589028,8.252,0.0937954686,8.227,0.07771860063,
5.036,-0.008536440223,8.275,0.0994121075,8.261,0.0786645636,
5.056,-0.008327552829,8.319,0.1045010917,8.294,0.07975850254,
5.076,-0.00811019776,8.353,0.1091084173,8.333,0.08067149669,
5.096,-0.007885081638,8.385,0.1132859844,8.371,0.08150297403,
5.116,-0.007652344043,8.418,0.1170684081,8.393,0.08205004036,
5.136,-0.007413193827,8.455,0.1204988022,8.426,0.08300288767,
5.156,-0.007169024113,8.492,0.1146895503,8.47,0.08411703259,
5.176,-0.006920863082,8.518,0.1094307676,8.495,0.08474828303,
5.196,-0.006669072069,8.551,0.1046647765,8.536,0.08570483327,
5.216,-0.006413536125,8.585,0.1003514764,8.564,0.08586554974,
5.236,-0.006154722053,8.619,0.1026955639,8.585,0.0859939605,
5.256,-0.005893390685,8.652,0.104815693,8.635,0.08656939864,
5.276,-0.005630021535,8.686,0.1067344987,8.668,0.08701115847,
5.296,-0.005364515689,8.719,0.1045822283,8.7,0.08737886697,
5.316,-0.005096217472,8.751,0.1026341109,8.732,0.08747722954,
5.336,-0.004824591044,8.785,0.1008693204,8.763,0.08746208251,
5.356,-0.004548891816,8.818,0.1012901429,8.794,0.08760309219,
5.376,-0.004268379588,8.855,0.1016706178,8.825,0.0879708454,
5.396,-0.003981980158,8.888,0.1020148486,8.867,0.08852124214,
5.416,-0.003688215724,8.919,0.1033781703,8.888,0.08881732821,
5.436,-0.00338662298,8.952,0.1045007557,8.936,0.0900894329,
5.456,-0.003077526149,8.986,0.1055168752,8.958,0.09065072984,
5.476,-0.002761034308,9.019,0.1064349982,8.995,0.09170519561,
5.496,-0.002436457525,9.05,0.1072652929,9.03,0.09298344702,
5.516,-0.002102184772,9.084,0.11451468,9.065,0.09438148886,
5.536,-0.001757816703,9.119,0.1210736221,9.104,0.0956845656,
5.556,-0.001403848146,9.152,0.1270074154,9.121,0.09548590332,
5.576,-0.001040909326,9.19,0.1323760224,9.162,0.09513214976,
5.596,-0.0006689025204,9.221,0.1372329297,9.192,0.09525782615,
5.616,-0.0002867604029,9.259,0.1416255053,9.232,0.09548454732,
5.636,0.0001055988348,9.284,0.1366322925,9.258,0.09565790743,
5.656,0.0005077583822,9.322,0.1321143379,9.303,0.09676785767,
5.676,0.0009191857549,9.361,0.1280271213,9.323,0.09645213932,
5.696,0.001339968203,9.388,0.124329269,9.37,0.09594529122,
5.716,0.001770775316,9.423,0.1209858384,9.404,0.09570603073,
5.736,0.00221125421,9.454,0.1179615909,9.428,0.09568234533,
