"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_y"
4.008,0.002746475427,0.13102318,-0.06043937802,
4.028,0.002752879188,0.1281734441,-0.06181878597,
4.048,0.002759370807,0.124365813,-0.06835880876,
4.068,0.002765789623,0.1198612919,-0.07744135708,
4.088,0.002772324197,0.1152796856,-0.08193993568,
4.108,0.002778803203,0.11007473,-0.089992553,
4.128,0.002785284345,0.1053612626,-0.09804567695,
4.148,0.002791266671,0.1000369438,-0.09553080052,
4.168,0.002797724052,0.095168974,-0.09451089054,
4.188,0.00280441917,0.09076392916,-0.09759755433,
4.208,0.002809144518,0.0867778968,-0.1021588445,
4.228,0.002814960366,0.08365210832,-0.106127888,
4.248,0.002821731767,0.08082386726,-0.1164923087,
4.268,0.00282885063,0.07720771264,-0.1256638765,
4.288,0.002835133417,0.07287448855,-0.124453716,
4.308,0.002841603349,0.06855987134,-0.1230133846,
4.328,0.002848003239,0.06465548034,-0.1255680323,
4.348,0.002854781044,0.06112227818,-0.1306026578,
4.368,0.002861480523,0.05800654757,-0.1351167858,
4.388,0.00286809509,0.05344406277,-0.1380369067,
4.408,0.00287491003,0.0493158297,-0.1394400895,
4.428,0.002881647521,0.0455819185,-0.1406484246,
4.448,0.002888842755,0.04220336579,-0.1419735104,
4.468,0.002896423069,0.03912673236,-0.1437908709,
4.488,0.00290378764,0.03634271212,-0.1472142637,
4.508,0.002911523509,0.03276113772,-0.1494207978,
4.528,0.002918626691,0.02952008477,-0.1520200521,
4.548,0.002925372102,0.02658303802,-0.1434732378,
4.568,0.002933207217,0.02397860902,-0.1414514631,
4.588,0.002940662086,0.02270038613,-0.140227139,
4.608,0.002947933527,0.02154540163,-0.1389946043,
4.628,0.002951367019,0.02051607794,-0.129527986,
4.648,0.002958493283,0.01997406408,-0.1229731813,
4.668,0.0029651251,0.02054143157,-0.1115179285,
4.688,0.002971726869,0.02211354687,-0.102591455,
4.708,0.002978394294,0.0245849756,-0.09477217495,
4.728,0.002985336964,0.02788037967,-0.09119516611,
4.748,0.002992527244,0.03001673782,-0.08515263349,
4.768,0.002999806373,0.031947962,-0.08188722283,
4.788,0.003007213456,0.03475426359,-0.07595321536,
4.808,0.003014333625,0.03835147228,-0.07399526983,
4.828,0.003021722048,0.04193214264,-0.0696913898,
4.848,0.003029010195,0.04517218846,-0.07023035735,
4.868,0.003034338647,0.0481039626,-0.07135271281,
4.888,0.003040591334,0.050758198,-0.07289060205,
4.908,0.003047716987,0.05316165414,-0.07272384316,
4.928,0.003055017535,0.05533646784,-0.07449848205,
4.948,0.003062450792,0.05730594649,-0.07646661252,
4.968,0.003069259585,0.05914067606,-0.08016812056,
4.988,0.003076029452,0.05974075631,-0.08255385607,
5.008,0.00308297643,0.06028370358,-0.08541153371,
5.028,0.003090282752,0.0607736694,-0.08937811852,
5.048,0.00309732884,0.06111364689,-0.0901460126,
5.068,0.003105017613,0.06035818001,-0.0929384008,
5.088,0.00311198723,0.05967285155,-0.09441521019,
5.108,0.00311650905,0.05905268118,-0.09025496989,
5.128,0.003123323335,0.05882513775,-0.08803901821,
5.148,0.003130472014,0.05967960072,-0.0827011764,
5.168,0.003137598009,0.06046198622,-0.07663954794,
5.188,0.003146444418,0.06117619701,-0.07261417061,
5.208,0.003154271657,0.06330294212,-0.06986506283,
5.228,0.003162785201,0.06522552992,-0.06685294211,
5.248,0.003170594056,0.06696575109,-0.06271611154,
5.268,0.003178686829,0.06960349833,-0.05893580243,
5.288,0.003186433298,0.07161445407,-0.05458211899,
5.308,0.003193895585,0.07343269864,-0.05347700045,
5.328,0.003201158331,0.07613651401,-0.05086318776,
5.348,0.003208423441,0.07841527537,-0.0503266044,
5.368,0.003215425057,0.08047744079,-0.04997069016,
5.388,0.003222572542,0.08234629177,-0.0505198203,
5.408,0.003230275804,0.08438591804,-0.05535209179,
5.428,0.003239456401,0.08623221974,-0.06066372991,
5.448,0.003248039883,0.08722507319,-0.06424824893,
5.468,0.003255760731,0.0881233767,-0.06892026216,
5.488,0.00325953893,0.08893591228,-0.06761649996,
5.508,0.003267231458,0.08861207722,-0.06560952961,
5.528,0.003274592934,0.0893779348,-0.06493201852,
5.548,0.003282099409,0.08850259226,-0.0623440668,
5.568,0.0032892886,0.08770950099,-0.05993426964,
5.588,0.00329662853,0.0869917677,-0.05516168475,
5.608,0.003303884812,0.08739996756,-0.05007073283,
5.628,0.003311452144,0.08776923435,-0.0473549962,
5.648,0.003319670515,0.08943274189,-0.04305065796,
5.668,0.003328420705,0.09199702656,-0.03991696984,
5.688,0.003336192412,0.09431858957,-0.03371891007,
5.708,0.003343234489,0.09641939978,-0.02589373849,
5.728,0.003350746217,0.09773606777,-0.02197274938,
5.748,0.003357922125,0.09893736744,-0.0156245064,
5.768,0.003365206481,0.1010841211,-0.008771009743,
5.788,0.003372557021,0.1030352521,-0.004481201526,
5.808,0.003379739892,0.1058604863,0.007257289253,
5.828,0.003383525803,0.1097623699,0.01736073196,
5.848,0.003391117504,0.1143411496,0.02145893872,
5.868,0.003398547903,0.1184833774,0.03089917451,
5.888,0.003405750706,0.1232758006,0.03746892139,
5.908,0.003412968866,0.1285216415,0.04451940581,
5.928,0.003420199604,0.1332610153,0.0488380976,
5.948,0.003427516137,0.1386080384,0.05680572242,
5.968,0.00343501779,0.1443318649,0.0625801757,
5.988,0.003443193944,0.15057048,0.06984701008,
6.008,0.003451241786,0.1572780937,0.07498785108,
6.028,0.00345873256,0.1619816794,0.08779710531,
6.048,0.003466165556,0.1672979666,0.105950363,
6.068,0.003473466127,0.1742335745,0.1137784794,
6.088,0.003480592384,0.1824618169,0.1229083836,
6.108,0.003488369777,0.1899076387,0.1344111562,
6.128,0.003496373905,0.1977044502,0.1460321993,
6.148,0.003504182432,0.2058188074,0.1508966237,
6.168,0.00351184688,0.2135843148,0.1585526466,
6.188,0.003519487755,0.2206105648,0.1678039581,
6.208,0.003526975176,0.2290868547,0.1674016565,
6.228,0.003534645056,0.2368626133,0.17058146,
6.248,0.003542146821,0.2438985583,0.1795811206,
6.268,0.00354967405,0.2502648355,0.1910718381,
6.288,0.003557723951,0.2570851087,0.2057782859,
6.308,0.003566522835,0.2643162651,0.2184269279,
6.328,0.003574752318,0.2729809974,0.2183720022,
6.348,0.003582331228,0.2808225345,0.2222677767,
6.368,0.003589766728,0.288251121,0.2197610438,
6.388,0.003597325554,0.2949735952,0.2163069248,
6.408,0.003604822993,0.3007684726,0.2204231024,
6.428,0.003612348031,0.3060147529,0.2213813961,
6.448,0.003619271868,0.3107608758,0.2135110348,
6.468,0.003626972663,0.3150580841,0.2105628252,
6.488,0.003634883592,0.3189454794,0.210015744,
6.508,0.003642829972,0.3222425463,0.2137166858,
6.528,0.003650764788,0.3262846267,0.2169384062,
6.548,0.003658586001,0.3299406162,0.2239278257,
6.568,0.003666519267,0.3343074488,0.2166767418,
6.588,0.003674234673,0.3382582723,0.2101746202,
6.608,0.003682627609,0.3392030887,0.2032411098,
6.628,0.003691106818,0.3390005886,0.2006478906,
6.648,0.003699173379,0.3388174849,0.2031031102,
6.668,0.003707964023,0.3398277606,0.2032041103,
6.688,0.003717010906,0.3407451719,0.1950490028,
6.708,0.003725292366,0.3405165548,0.1900757849,
6.728,0.003733377446,0.3397911602,0.1900564581,
6.748,0.003741585448,0.3391346336,0.1887643188,
6.768,0.00374960624,0.3377159563,0.190870136,
6.788,0.00375786567,0.3374904486,0.1937749982,
6.808,0.003766166216,0.3372861924,0.1902152747,
6.828,0.003774411998,0.3373126959,0.1919651777,
6.848,0.003782792829,0.3373365381,0.1957274973,
6.868,0.003791241412,0.3373563494,0.1989312768,
6.888,0.003799165377,0.3373747575,0.2033024132,
6.908,0.003807387481,0.3374264919,0.2130540311,
6.928,0.003809698042,0.3374729703,0.2049558163,
6.948,0.003815557654,0.3375072315,0.198311314,
6.968,0.003824003957,0.3383267727,0.1933764368,
6.988,0.003832422503,0.3390710668,0.1907621473,
7.008,0.003840807429,0.3397447805,0.1929337829,
7.028,0.003847249139,0.340355756,0.192925781,
7.048,0.003855993066,0.339147322,0.1908922493,
7.068,0.003864419922,0.3380538971,0.18790555,
7.088,0.003872808103,0.3376892721,0.1869711429,
7.108,0.003881096792,0.3363004029,0.1874828488,
7.128,0.003889468324,0.3350431905,0.18869479,
7.148,0.003898414363,0.3349630623,0.1931877732,
7.168,0.003907784512,0.3346424839,0.1830708981,
7.188,0.003916681213,0.3332933657,0.174020648,
7.208,0.003925474097,0.331013583,0.1698876917,
7.228,0.00393421526,0.3298057242,0.1686112881,
7.248,0.003943127301,0.32871466,0.1691770554,
7.268,0.003952039641,0.3277275658,0.1649953723,
7.288,0.0039608131,0.3268372099,0.1617192775,
7.308,0.003969523442,0.324166453,0.1576083601,
7.328,0.003978748534,0.3217481932,0.1570742577,
7.348,0.003988000678,0.3195586255,0.1554191858,
7.368,0.003996863643,0.3175771971,0.1551191956,
7.388,0.004005481418,0.3147251305,0.1550432444,
7.408,0.004014364601,0.3133748601,0.1437651068,
7.428,0.004023200544,0.3121530424,0.1370998323,
7.448,0.004031374738,0.3099886224,0.1346464306,
7.468,0.00403388634,0.3080301337,0.1343360841,
7.488,0.004043412576,0.3062580485,0.1330207139,
7.508,0.004047748105,0.3046546424,0.1322984546,
7.528,0.004059461928,0.3021449403,0.1222732067,
7.548,0.004068762747,0.2988152168,0.1097638756,
7.568,0.00407784079,0.294415185,0.09730877727,
7.588,0.004087110044,0.289374772,0.09233227372,
7.608,0.004096293452,0.2837549034,0.08299545199,
7.628,0.00410536887,0.2776106769,0.07577296346,
7.648,0.004114751193,0.2733023841,0.07168930024,
7.668,0.004124070777,0.2683449002,0.06581311673,
7.688,0.004133639614,0.2638588918,0.06229153275,
7.708,0.004143096411,0.2587405823,0.05969437212,
7.728,0.00415259337,0.2541090696,0.05509782955,
7.748,0.004162313489,0.2488591077,0.05215292796,
7.768,0.004171844661,0.2441084622,0.04742837325,
7.788,0.004181248112,0.2394147752,0.04556579143,
7.808,0.004190794948,0.2351677798,0.0438202396,
7.828,0.0042000417,0.2302660634,0.04026392475,
7.848,0.004209466849,0.2258312498,0.03885674477,
7.868,0.004218648876,0.221819253,0.03654431924,
7.888,0.004227926561,0.2181891644,0.035731107,
7.908,0.004237413622,0.2149055542,0.0349913165,
7.928,0.004247129817,0.2119345449,0.03221901134,
7.948,0.00425663614,0.2081873805,0.03035703488,
7.968,0.004261730586,0.2038064859,0.02953363024,
7.988,0.004269842774,0.1998319641,0.02884729765,
8.008,0.004280120556,0.1962348778,0.02760322951,
8.028,0.004289585577,0.1897149407,0.02578261308,
8.048,0.004299007568,0.1838045393,0.02357085049,
8.068,0.004308860704,0.1783278768,0.02088791132,
8.088,0.004318716216,0.1723046434,0.01678249054,
8.108,0.004328264593,0.1667316776,0.01447367948,
8.128,0.004337886172,0.1633853101,0.00732905278,
8.148,0.004347425656,0.1603350732,0.002452589106,
8.168,0.004356589611,0.1563034799,-0.007771979552,
8.188,0.004365583132,0.1526358228,-0.01292508189,
8.208,0.004374706661,0.1480523531,-0.02489587851,
8.228,0.004384150285,0.1428269159,-0.03678975999,
8.248,0.004393660376,0.1316964936,-0.0429392904,
8.268,0.004403231883,0.1216098154,-0.05128894001,
8.288,0.004412871771,0.1112062592,-0.06049910188,
8.308,0.00441585591,0.1004665059,-0.06567839533,
8.328,0.004424337767,0.09072660385,-0.07525008917,
8.348,0.004433671313,0.08060219463,-0.08626141399,
8.368,0.004443499081,0.07598316239,-0.0899437815,
8.388,0.004453307038,0.0706229918,-0.09782997519,
8.408,0.004463207369,0.06576253432,-0.1007884964,
8.428,0.00447311066,0.06015560458,-0.1092224717,
8.448,0.00448266235,0.05506949143,-0.1179108992,
8.468,0.004492333035,0.04621665289,-0.1252634823,
8.488,0.004502026413,0.03719993176,-0.128857404,
8.508,0.004511732302,0.02953159042,-0.1364014894,
8.528,0.004521722293,0.02209509989,-0.1392091215,
8.548,0.004531504282,0.005821456179,-0.1438328773,
8.568,0.004541221777,-0.008174822821,-0.1481573135,
8.588,0.004550807703,-0.02182149786,-0.1512976289,
8.608,0.004559576774,-0.03342314798,-0.1534577459,
8.628,0.004569789175,-0.05542432414,-0.1552142948,
8.648,0.004577010738,-0.07530878564,-0.1567988396,
8.668,0.004581805711,-0.09426231859,-0.1594457775,
8.688,0.00459085486,-0.1113939891,-0.1605854183,
8.708,0.004600543336,-0.1267943764,-0.1615606248,
8.728,0.004608632307,-0.1274137463,-0.1651783139,
8.748,0.004616171425,-0.1278768826,-0.167146951,
8.768,0.004626190244,-0.1282894043,-0.167584002,
8.788,0.004635658008,-0.1295929808,-0.1675067842,
8.808,0.004645110716,-0.139128091,-0.1660468727,
8.828,0.00465274286,-0.1477474554,-0.165105179,
8.848,0.004664147197,-0.1545390955,-0.1634148359,
8.868,0.004670600512,-0.1606741455,-0.1645360142,
8.888,0.004680750365,-0.1560050115,-0.1663519144,
8.908,0.004690814318,-0.1517753713,-0.167390123,
8.928,0.004700982017,-0.148873752,-0.1666058302,
8.948,0.004711300626,-0.1462365528,-0.1640809476,
8.968,0.004721424337,-0.1453715923,-0.1665179729,
8.988,0.004731361907,-0.1445884323,-0.168509692,
9.008,0.004741524045,-0.1449149613,-0.1710103154,
9.028,0.004751736495,-0.1452083769,-0.1714420468,
9.048,0.004762009899,-0.1454521008,-0.1693204641,
9.068,0.004772711129,-0.2241174343,-0.1679651588,
9.088,0.004782826631,-0.2955867907,-0.1682312638,
9.108,0.004792995041,-0.3604970082,-0.1749839783,
9.128,0.004802239092,-0.3421014404,-0.1783507466,
9.148,0.004812200688,-0.3254598731,-0.1780774444,
9.168,0.004822465913,-0.3114640156,-0.1752296239,
9.188,0.004833214581,-0.2933361551,-0.1731761545,
9.208,0.004843552734,-0.2769154052,-0.1674399525,
9.228,0.004853810733,-0.2609953243,-0.1715033799,
9.248,0.004863779997,-0.2476334131,-0.1760246754,
9.268,0.00487396318,-0.2355405535,-0.1784665585,
9.288,0.004885432835,-0.2298400284,-0.1762314439,
9.308,0.004892063869,-0.2246504835,-0.175212875,
9.328,0.004905612546,-0.2188937557,-0.1741895676,
9.348,0.004925397553,-0.2136488494,-0.1835725904,
9.368,0.004944495017,-0.2099592038,-0.1901509464,
9.388,0.004951364108,-0.2092579023,-0.1905683726,
9.408,0.004961015186,-0.2096632887,-0.1889212132,
9.428,0.00497057064,-0.2100193459,-0.1833150387,
9.448,0.004980211483,-0.2092653911,-0.1848142296,
9.468,0.004989970784,-0.2085746848,-0.1973530352,
9.488,0.005000115806,-0.2065404575,-0.2040977627,
9.508,0.005010235791,-0.2057585582,-0.2049495727,
9.528,0.005020655426,-0.2050510775,-0.2034198642,
9.548,0.00503067845,-0.2044108072,-0.198653385,
9.568,0.005040522464,-0.2027725467,-0.2024465352,
9.588,0.005050471323,-0.2082486473,-0.2143083662,
9.608,0.005060592709,-0.2142627467,-0.2171711922,
9.628,0.005070863959,-0.2207347255,-0.2188360989,
9.648,0.005080639563,-0.2265637625,-0.2189268321,
9.668,0.005090391448,-0.2318379224,-0.2159870416,
9.688,0.005100546938,-0.236586325,-0.216753915,
9.708,0.005110678882,-0.2419059995,-0.2253964692,
9.728,0.005120419737,-0.2467047174,-0.229373008,
9.748,0.005130120998,-0.2521040517,-0.2333640903,
9.768,0.005140082466,-0.2569727734,-0.2346192598,
9.788,0.005150090831,-0.2613762886,-0.2320596576,
9.808,0.00516034711,-0.2664030321,-0.2251787782,
9.828,0.00517060536,-0.2698909365,-0.2328719199,
9.848,0.005180920762,-0.2730332058,-0.2403207868,
9.868,0.005191258351,-0.2760553081,-0.2409607321,
9.888,0.005201276373,-0.2787707852,-0.2433396131,
9.908,0.005211514218,-0.2812065669,-0.2370630205,
9.928,0.005217903922,-0.2834084316,-0.2398924679,
9.948,0.005228524259,-0.2815754104,-0.2520866096,
9.968,0.005238711423,-0.280960762,-0.2590029538,
9.988,0.005248873464,-0.2814059196,-0.2595388889,
10.008,0.005256787946,-0.2818028622,-0.2565172613,
10.028,0.005266437022,-0.2909947726,-0.2484988123,
10.048,0.005276063521,-0.298260275,-0.247157827,
10.068,0.005285537453,-0.3037762884,-0.255769521,
10.088,0.005295167171,-0.3108945223,-0.2603406012,
10.108,0.005301609018,-0.2998359549,-0.2593324482,
10.128,0.005314856542,-0.2898240458,-0.2542920411,
10.148,0.005320458685,-0.2807500473,-0.2456174344,
10.168,0.005327784727,-0.2714779311,-0.2361230552,
10.188,0.005338096802,-0.2620168135,-0.2361230552,
10.208,0.005348354013,-0.2544496576,-0.2513821721,
10.228,0.005358359373,-0.2486438023,-0.2545488775,
10.248,0.00536841491,-0.2433876249,-0.2520250678,
10.268,0.005384429755,-0.2386148215,-0.2519213557,
10.288,0.005395354345,-0.2342936881,-0.2545821369,
10.308,0.005405374507,-0.2439530393,-0.2613759041,
10.328,0.005415041599,-0.2537400366,-0.2724768817,
10.348,0.005424475966,-0.2636537913,-0.2741648853,
10.368,0.005434384947,-0.2726112862,-0.2717536688,
10.388,0.005444759201,-0.2807154508,-0.2646445632,
10.408,0.005455346582,-0.2869775586,-0.2536310852,
10.428,0.005465826799,-0.2937099417,-0.2707630396,
10.448,0.005476320115,-0.2998112404,-0.2710215151,
10.468,0.005486871712,-0.3063928847,-0.2740204632,
10.488,0.005496835491,-0.3123599314,-0.2762307227,
10.508,0.005506535681,-0.3059553096,-0.2704285979,
10.528,0.005516821763,-0.3001079661,-0.274974972,
10.548,0.00552714829,-0.2947825636,-0.2901055515,
10.568,0.005536810393,-0.2910174601,-0.2933426499,
10.588,0.005546420206,-0.2965107949,-0.2908400297,
10.608,0.005556148948,-0.3014779083,-0.2871248126,
10.628,0.005566150083,-0.3059721368,-0.2847809792,
10.648,0.005576313049,-0.3089737838,-0.2714594305,
