"/ual/velocity/twist/linear/x_x","/ual/velocity/twist/linear/x_y","/uav_ground_truth/twist/twist/linear/x_y"
35.829,1.38212204,-0.02658112958,
35.874,1.417906404,-0.02484386946,
35.897,1.437720656,-0.02274961624,
35.932,1.432997942,-0.0423670265,
35.976,1.437914133,-0.02518792629,
36.009,1.448529124,-0.0267322839,
36.042,1.466043115,-0.03354304547,
36.067,1.4909693,-0.01937298026,
36.105,1.517870188,-0.03428304333,
36.137,1.491676569,-0.03649768481,
36.175,1.481365681,-0.01857779173,
36.204,1.485703707,-0.03824563384,
36.234,1.50359726,-0.032686664,
36.27,1.526885033,-0.03772598901,
36.302,1.534970045,-0.03966552535,
36.334,1.496604919,-0.02513577548,
36.37,1.472213984,-0.02788517702,
36.402,1.467890143,-0.0373475377,
36.441,1.47820437,-0.03201938287,
36.459,1.486302257,-0.03547670798,
36.506,1.493058801,-0.04611731751,
36.534,1.473372579,-0.03949739489,
36.569,1.453568578,-0.04608117911,
36.601,1.438161373,-0.04386096256,
36.63,1.437356591,-0.03348835211,
36.668,1.450716615,-0.05120782933,
36.696,1.470912933,-0.04823464559,
36.742,1.413280845,-0.03101324844,
36.77,1.411910653,-0.04598998906,
36.791,1.402752399,-0.05397053215,
36.837,1.409533858,-0.03699567345,
36.871,1.419108152,-0.05465944022,
36.892,1.434832335,-0.05079502842,
36.936,1.388432622,-0.04439515568,
36.95,1.381305218,-0.0429046184,
37.008,1.377362251,-0.06891916346,
37.04,1.382434249,-0.05852832569,
37.072,1.396883488,-0.06579256536,
37.102,1.419670224,-0.03948964776,
37.14,1.391702771,-0.04995796095,
37.175,1.377232075,-0.03863097756,
37.192,1.369658589,-0.06088860494,
37.242,1.381731033,-0.05561186818,
37.275,1.395534873,-0.05052187616,
37.308,1.384734869,-0.04354220062,
37.337,1.365099192,-0.05578623315,
37.365,1.358981013,-0.05722799551,
37.403,1.357307673,-0.05764261051,
37.43,1.381211996,-0.05661379764,
37.466,1.402860522,-0.05545820277,
37.505,1.412667155,-0.05564894369,
37.542,1.379616261,-0.05259987786,
37.576,1.375484228,-0.07173037895,
37.609,1.379597425,-0.06214757928,
37.641,1.394982934,-0.06831484073,
37.673,1.414855957,-0.06288718891,
37.704,1.434786797,-0.0638863084,
37.739,1.407077432,-0.06481631765,
37.769,1.401706338,-0.06051774612,
37.798,1.399848104,-0.06529538128,
37.831,1.401664853,-0.08777643145,
37.864,1.414394975,-0.06455096355,
37.88,1.426588058,-0.05601246829,
37.937,1.425793767,-0.07397529235,
37.975,1.400828123,-0.05711338228,
38.003,1.393499613,-0.05640408278,
38.032,1.388373613,-0.0515973667,
38.063,1.395439982,-0.06039396877,
38.095,1.40891242,-0.0793487571,
38.137,1.395720363,-0.06755756555,
38.168,1.38144505,-0.06297947773,
38.203,1.378411412,-0.06405919225,
38.225,1.3848598,-0.06674394243,
38.275,1.399026155,-0.06750031481,
38.302,1.419747591,-0.05660488265,
38.337,1.389947414,-0.05848536958,
38.364,1.378339291,-0.07873337654,
38.393,1.384337783,-0.08269607059,
38.439,1.396812439,-0.07017045444,
38.451,1.404202819,-0.06969344719,
38.506,1.426445246,-0.0613325632,
38.538,1.439356208,-0.07546822972,
38.57,1.421143293,-0.07803846962,
38.609,1.412497282,-0.06403998033,
38.642,1.414744735,-0.05555023116,
38.673,1.422714949,-0.08619564499,
38.702,1.434995651,-0.07043315566,
38.735,1.420597315,-0.06998557966,
38.769,1.402469516,-0.07019971885,
38.806,1.396785736,-0.06624588198,
38.819,1.401574254,-0.0757990904,
38.869,1.412433863,-0.0563223934,
38.902,1.430446267,-0.08586506044,
38.933,1.426578283,-0.07408119656,
38.975,1.413998842,-0.07317945595,
39.005,1.413459778,-0.07153097661,
39.037,1.414712548,-0.06705230049,
39.073,1.42262578,-0.06223552458,
39.105,1.43435812,-0.07047175495,
39.132,1.43819356,-0.0831115616,
39.172,1.417455912,-0.07361651814,
39.191,1.410824418,-0.06434521833,
39.227,1.411008716,-0.08045178319,
39.261,1.415236115,-0.07534878605,
39.298,1.428154349,-0.08109286409,
39.338,1.43354547,-0.07024918324,
39.371,1.412537456,-0.08114167406,
39.406,1.407870412,-0.04506563442,
39.435,1.409620285,-0.08194413922,
39.473,1.411089897,-0.08517850276,
39.503,1.423306227,-0.06870954365,
39.54,1.420369625,-0.08049181113,
39.574,1.412573576,-0.07892251798,
39.589,1.413938999,-0.0641742702,
39.63,1.414920092,-0.07938883759,
39.657,1.422571182,-0.06884270348,
39.696,1.434938431,-0.06273909924,
39.738,1.446190476,-0.06060234969,
39.77,1.439772725,-0.07637327574,
39.796,1.426787496,-0.07252798522,
39.836,1.430665493,-0.07530607015,
39.874,1.437207937,-0.07074751924,
39.894,1.441429377,-0.08393514954,
39.928,1.456133008,-0.06321934692,
39.969,1.443148851,-0.08108161315,
40.009,1.435725331,-0.05971897546,
40.027,1.432608724,-0.0766099068,
40.074,1.43736434,-0.06885767045,
40.095,1.444064617,-0.08858155021,
40.13,1.459824085,-0.07110065709,
40.169,1.444584846,-0.08174674277,
40.202,1.440214157,-0.07166406113,
40.238,1.438332438,-0.06218846048,
40.264,1.437748909,-0.07462354586,
40.304,1.446839571,-0.07740471968,
40.337,1.438561797,-0.0738899557,
40.357,1.430329204,-0.08300580689,
40.402,1.422952771,-0.07518361506,
40.44,1.426148295,-0.06982412753,
40.456,1.428025126,-0.07012539818,
40.499,1.43620646,-0.0673927099,
40.538,1.44619596,-0.06161129854,
40.552,1.442204714,-0.07447551187,
40.594,1.435125232,-0.08319632707,
40.639,1.433030367,-0.07823139012,
40.67,1.435953498,-0.08148224863,
40.709,1.44449079,-0.08723630156,
40.723,1.450586557,-0.06585189055,
40.765,1.441468835,-0.06490947921,
40.808,1.431546092,-0.05792582017,
40.836,1.428634882,-0.07570830488,
40.869,1.435579419,-0.07261190978,
40.908,1.439762712,-0.06956343633,
40.939,1.447971463,-0.06795644151,
40.976,1.442275643,-0.06430774926,
40.99,1.440880775,-0.07920827387,
41.027,1.442037344,-0.07258541629,
41.064,1.445573211,-0.07410788135,
41.101,1.452658772,-0.07473792831,
41.135,1.46530354,-0.08087111257,
41.175,1.45664835,-0.07857104797,
41.199,1.451859117,-0.06091032522,
41.237,1.452835798,-0.0846333117,
41.275,1.453182936,-0.0742912765,
41.299,1.456889391,-0.03762879474,
41.339,1.454468608,-0.08730551514,
41.372,1.451626897,-0.07912835267,
41.409,1.446366191,-0.07433353991,
41.441,1.449395537,-0.07459067901,
41.472,1.461265802,-0.07213088138,
41.499,1.467388749,-0.07734681318,
41.53,1.470875978,-0.07313176398,
41.575,1.461784124,-0.06256172254,
41.601,1.457813621,-0.06563262236,
41.638,1.456831813,-0.07400965005,
41.675,1.45909822,-0.06934061234,
41.698,1.461078167,-0.05834841307,
41.742,1.456010461,-0.06224905453,
41.775,1.448177457,-0.05273784083,
41.796,1.447764635,-0.07071371271,
41.842,1.445319176,-0.06204370906,
41.874,1.447367549,-0.07115467094,
41.894,1.447903395,-0.05748040063,
41.929,1.452446103,-0.06624240451,
41.969,1.448197246,-0.07962829133,
42.007,1.441499352,-0.06232836788,
42.026,1.440335035,-0.05379265585,
42.07,1.442392468,-0.07927596733,
42.104,1.447296619,-0.06791001793,
42.124,1.453041077,-0.04964708453,
42.167,1.44557178,-0.0622050107,
42.202,1.439602017,-0.0679535253,
42.241,1.44037962,-0.07507653754,
42.266,1.441786528,-0.07462510134,
42.302,1.452168465,-0.06703068254,
42.338,1.459457517,-0.06150511054,
42.372,1.462170243,-0.07311769573,
42.393,1.457969069,-0.08008365142,
42.429,1.453250408,-0.07322658445,
42.459,1.451549292,-0.06677216316,
42.503,1.448991895,-0.07083728952,
42.541,1.456266999,-0.05562436595,
42.554,1.44863677,-0.0779579106,
42.595,1.441942692,-0.05209207946,
42.633,1.437469959,-0.07958621776,
42.674,1.43693471,-0.06648793205,
42.692,1.435501814,-0.0699330255,
42.724,1.442137361,-0.05934835233,
42.776,1.430400252,-0.08097315255,
42.802,1.428660393,-0.08494797808,
42.833,1.42881906,-0.08098436995,
42.864,1.434508204,-0.0542396051,
42.902,1.442197204,-0.06812855804,
42.936,1.44936502,-0.07682775029,
42.974,1.44276011,-0.08439189978,
43.007,1.443483829,-0.0710769217,
43.041,1.443483353,-0.06143821672,
43.06,1.445800304,-0.07475835662,
43.091,1.450687528,-0.07925163941,
43.132,1.456891656,-0.07469625636,
43.176,1.448646784,-0.07025165389,
43.198,1.447264194,-0.07905109992,
43.227,1.449444532,-0.0669877173,
43.276,1.453747988,-0.06010047702,
43.298,1.457465529,-0.05573483575,
43.335,1.465617061,-0.06399871254,
43.368,1.464348674,-0.05418887546,
43.404,1.45864737,-0.06193923299,
43.423,1.455355048,-0.07673519335,
43.469,1.456745267,-0.05013878182,
43.504,1.455395222,-0.05239184197,
43.533,1.458852053,-0.08103455706,
43.574,1.453540802,-0.06675931868,
43.608,1.446113586,-0.04629869871,
43.629,1.443582058,-0.07116371598,
43.675,1.443836689,-0.05524914686,
43.703,1.451667547,-0.05084281844,
43.742,1.456294179,-0.06568424231,
43.775,1.455459833,-0.0495051772,
43.79,1.453566551,-0.06505641991,
43.835,1.454284191,-0.06805678936,
43.863,1.453227162,-0.06110878745,
43.895,1.453491092,-0.07313416676,
43.936,1.456509113,-0.0532022058,
43.976,1.451733828,-0.04794826859,
43.993,1.44920969,-0.07052760305,
44.038,1.44750309,-0.06546021419,
44.075,1.448385835,-0.08665826708,
44.096,1.449584365,-0.06350347197,
44.127,1.454682469,-0.04763399811,
44.174,1.454323649,-0.06144777147,
44.204,1.456039667,-0.04926207135,
44.229,1.456801414,-0.0435725937,
44.264,1.459823489,-0.04245896106,
44.264,1.459823489,-0.04650789638,
44.327,1.466561198,-0.06401907351,
44.375,1.471293569,-0.07140204816,
44.396,1.469067574,-0.07244293544,
44.433,1.469508171,-0.04692730258,
44.474,1.471039534,-0.06137961633,
44.49,1.469434261,-0.06018741314,
44.538,1.469271421,-0.06449061878,
44.57,1.466823101,-0.06604893824,
44.585,1.4655509,-0.04625474569,
44.642,1.46719873,-0.06351904474,
44.661,1.468644381,-0.07101589652,
44.699,1.472832084,-0.07040145813,
44.724,1.477653146,-0.05984414327,
44.767,1.479057908,-0.0766093696,
44.801,1.471222997,-0.06457195064,
44.826,1.471996784,-0.06683758047,
44.866,1.470867753,-0.08213931667,
44.884,1.471025348,-0.05067919205,
44.934,1.471575379,-0.05161539013,
44.963,1.470701218,-0.06259382833,
44.993,1.468921781,-0.07883856313,
45.03,1.466339707,-0.06327393118,
45.067,1.466462612,-0.06610173091,
45.091,1.467412114,-0.07686837613,
45.133,1.473425746,-0.07415698254,
45.162,1.474871159,-0.07806313002,
45.202,1.458018303,-0.073203638,
45.241,1.420051813,-0.07157929104,
45.273,1.348442912,-0.0596275143,
45.295,1.287642598,-0.07960641016,
45.332,1.174527407,-0.05528746236,
45.372,1.03982532,-0.04634535352,
45.406,0.9165064692,-0.05291711395,
45.435,0.8022637367,-0.04873554306,
45.476,0.7069752216,-0.05852833246,
45.509,0.62384516,-0.02925930791,
45.527,0.5908682346,-0.01975029844,
45.569,0.5313916802,0.01088765472,
45.603,0.4864701033,0.004422019585,
45.642,0.4424653947,0.0316646356,
45.671,0.4062273204,0.03672885077,
45.703,0.3689609766,0.07607573269,
45.74,0.3343522847,0.0834731999,
45.774,0.3047352433,0.1033525701,
45.806,0.284127146,0.108649714,
45.828,0.2747456133,0.1220133642,
45.868,0.2488102019,0.1360155102,
45.906,0.2278574705,0.1620421138,
45.938,0.1968720853,0.1582370021,
45.971,0.1780967265,0.155820894,
46.004,0.1670135707,0.152223392,
46.039,0.1544680893,0.1691787321,
46.07,0.1392994672,0.1527629644,
46.09,0.1306387484,0.1602775889,
46.131,0.1158803329,0.1832259005,
46.173,0.1180328876,0.1743464913,
46.201,0.1108135954,0.1694107881,
46.237,0.1081960425,0.1691295586,
46.274,0.09931704402,0.1778335481,
46.291,0.09208931774,0.1910620453,
46.334,0.08118586987,0.1651265314,
46.363,0.07789058983,0.1635616066,
46.409,0.08813118935,0.1671021504,
46.441,0.09032939374,0.1852864554,
46.475,0.08327006549,0.1814028668,
46.499,0.07872399688,0.1679713824,
46.537,0.06685739756,0.1820859339,
46.571,0.05605784431,0.1937400193,
46.606,0.05649263412,0.181996679,
46.634,0.05853822455,0.1835469383,
46.665,0.05731153488,0.1680894126,
46.704,0.05558828264,0.1811175944,
46.714,0.05703874677,0.1644693421,
46.774,0.04702882469,0.1930203268,
46.796,0.05324409902,0.2078134378,
46.834,0.06035287678,0.1861679157,
46.875,0.05844687298,0.1924147414,
46.905,0.05393086001,0.1812569756,
46.936,0.05100512132,0.2039665576,
46.968,0.04971207678,0.1807182184,
46.999,0.06028500944,0.1869086221,
47.041,0.06579257548,0.1854324634,
47.074,0.06383491307,0.1999144486,
47.101,0.05931691825,0.1749078091,
47.138,0.04788542166,0.1804191057,
47.158,0.04515903071,0.1983412108,
47.208,0.05295530334,0.1832205233,
47.241,0.05458056182,0.1981882987,
47.261,0.05695319176,0.1680249075,
47.295,0.05692323297,0.1835383666,
47.33,0.04916867241,0.1713426278,
47.363,0.03813921288,0.1667596757,
47.397,0.04760698602,0.1785025175,
47.438,0.05374717712,0.1907938419,
47.462,0.06015627459,0.1931723356,
47.493,0.05493326485,0.2096374837,
47.527,0.05179407075,0.1964872263,
47.56,0.04460569844,0.2104504288,
47.607,0.06246437877,0.2085501601,
47.617,0.06608460099,0.1896168992,
47.66,0.06934913248,0.1798366773,
47.706,0.0621493198,0.1779498218,
47.723,0.05958582088,0.1990459781,
47.759,0.04401658103,0.2043676934,
47.79,0.04519141465,0.2075391655,
47.824,0.04929627106,0.2149421548,
47.874,0.05455991253,0.1935501712,
47.893,0.05718997493,0.2011424948,
47.939,0.0550692305,0.2114430964,
47.969,0.05537745729,0.2182875976,
48.006,0.066206716,0.2053789744,
48.019,0.07123947144,0.2154030256,
48.061,0.07006680965,0.2086487785,
48.1,0.0671589151,0.2208838463,
48.133,0.0548539795,0.2221570661,
48.168,0.04666346312,0.2218884299,
48.208,0.05965841934,0.2280034684,
48.24,0.06587254256,0.2231191816,
48.273,0.06030524522,0.2299164,
48.291,0.05770801753,0.2149300285,
48.328,0.05071399361,0.2306243452,
48.375,0.03228678927,0.2518521454,
48.396,0.03628847748,0.2258757684,
48.435,0.04393709078,0.2392181464,
48.471,0.05018864945,0.2570889724,
48.49,0.0505002439,0.2525311283,
48.542,0.04563392699,0.2596408937,
48.558,0.04534736276,0.2464821959,
48.594,0.06297430396,0.268923094,
48.638,0.06757105887,0.2575879527,
48.666,0.06910482049,0.2742732561,
48.7,0.06798494607,0.2639830553,
48.735,0.06386683881,0.2779993494,
48.768,0.05292630568,0.2812007708,
48.787,0.06328127533,0.2791116635,
48.826,0.07337404042,0.2773036245,
48.87,0.07138068229,0.2854485396,
48.898,0.06581926346,0.2903354709,
48.937,0.05309135467,0.2936048578,
48.968,0.04712818563,0.3149849996,
48.997,0.05528666452,0.2967583029,
49.028,0.05535005406,0.302852586,
49.075,0.05891135335,0.2977924978,
49.096,0.0569819659,0.3122221651,
49.133,0.05174018443,0.3186090235,
49.161,0.04472481459,0.3049984122,
49.193,0.05408354476,0.3248797325,
49.228,0.05933283642,0.3151513463,
49.259,0.06142289937,0.335705196,
49.298,0.0610556826,0.3285639232,
49.34,0.05322166905,0.3391408588,
49.376,0.04320717975,0.3417519193,
49.392,0.04949663579,0.3498847083,
49.435,0.0629805997,0.3454743597,
49.463,0.06527370214,0.3578244837,
49.498,0.06101837754,0.3579869749,
49.53,0.05448399112,0.3607996519,
49.563,0.04163151979,0.3597942287,
49.599,0.0523256287,0.3836836683,
49.632,0.05680396035,0.3816858618,
49.665,0.05610339716,0.3832644999,
49.7,0.05737008899,0.3793951486,
49.728,0.04475002363,0.3790359406,
49.769,0.03893044591,0.4094201725,
49.806,0.03709330037,0.3852297169,
49.842,0.04496650398,0.3930552592,
49.859,0.04878912121,0.3812484057,
49.89,0.05054476857,0.3958040581,
49.929,0.04934518039,0.3942521747,
49.965,0.04216754809,0.4164403341,
50,0.05583719164,0.4071737722,
50.038,0.0616148822,0.4169661983,
50.073,0.06154516712,0.427279243,
50.107,0.05565077439,0.430151812,
50.13,0.04927206039,0.4388674032,
50.175,0.04048681259,0.4340147888,
50.191,0.04702243209,0.4472895148,
50.231,0.05369742215,0.4400224777,
50.272,0.05868676305,0.4415021951,
50.302,0.05838975683,0.4402926583,
50.33,0.05044344068,0.4583307779,
50.376,0.05422900245,0.4758642265,
50.395,0.05932034925,0.4602064104,
50.426,0.06266654283,0.4786914023,
50.458,0.06413694471,0.4689278755,
50.504,0.05955865979,0.4951976818,
50.536,0.05462234095,0.4647075479,
50.566,0.04981831461,0.4872903393,
50.604,0.05749960244,0.4935121593,
50.637,0.06526733935,0.5005373095,
50.672,0.06679529697,0.5180475322,
50.704,0.06320294738,0.5084673414,
50.739,0.0590332225,0.5050532783,
50.773,0.0533599034,0.5027049146,
50.808,0.06471669674,0.5157949375,
50.823,0.06557662785,0.5341957542,
50.866,0.06286474317,0.5306110069,
50.907,0.05253864825,0.5361173696,
50.94,0.04577558115,0.5256709797,
50.974,0.03547877818,0.5358412877,
50.989,0.04049577191,0.5453789139,
51.042,0.05158271268,0.54044977,
51.057,0.05384191498,0.5337836646,
51.105,0.05294705182,0.5511018974,
51.139,0.05149528757,0.5650751652,
51.176,0.04527591914,0.5594455267,
51.208,0.04631910473,0.5693925912,
51.235,0.05099114776,0.5710376671,
51.262,0.05099107325,0.5744355181,
51.297,0.05216931179,0.6018011896,
51.326,0.04816856608,0.5904923563,
51.371,0.03785055131,0.587002339,
51.409,0.04958169535,0.5868999698,
51.422,0.05232328922,0.5905010087,
51.467,0.05312966183,0.6010035553,
51.507,0.04945569858,0.6073071016,
51.523,0.04808400571,0.6210029624,
51.561,0.04587265104,0.6128834052,
51.597,0.04698742554,0.6104931901,
51.626,0.05303645507,0.6100887518,
51.67,0.05923313648,0.6256819606,
51.704,0.06115062535,0.6449615413,
51.741,0.05746598169,0.6320939066,
51.76,0.04958785325,0.6431655596,
51.798,0.05035969988,0.6507569555,
51.836,0.05670657009,0.6623412578,
51.873,0.05650007725,0.6498633415,
51.908,0.05620976165,0.6529932953,
51.927,0.05446794629,0.6665577119,
51.963,0.04626361281,0.6625975363,
51.987,0.04155734181,0.6691855568,
52.027,0.04841882735,0.6690663611,
52.065,0.05523469672,0.6848175393,
52.103,0.05272784084,0.6792475332,
52.141,0.05045419559,0.6799585377,
52.176,0.0470074527,0.6779910787,
52.195,0.05062370375,0.6949260984,
52.236,0.05431671813,0.6903375485,
52.273,0.05386057496,0.7065753599,
52.306,0.05263464525,0.6981686594,
52.317,0.0510092862,0.7029251232,
52.363,0.04615882784,0.7296169394,
52.397,0.05126477778,0.7233748928,
52.428,0.06067065522,0.7184640624,
52.466,0.06136129797,0.7212223566,
52.506,0.0596791245,0.7322823206,
52.529,0.05777816474,0.7336581778,
52.564,0.05096817017,0.748834771,
52.594,0.04983919114,0.7531194631,
52.629,0.05624556169,0.7429135523,
52.674,0.05554204807,0.7529948445,
52.708,0.05350591242,0.7504554969,
52.727,0.05138234422,0.7432234274,
52.766,0.04334244132,0.7693878446,
52.801,0.0464981012,0.7745821017,
52.819,0.04906975105,0.7585176236,
52.855,0.05168210715,0.7758511713,
52.904,0.05361761153,0.767437588,
52.923,0.0469744578,0.7838850989,
52.969,0.04422430694,0.7743434759,
53.003,0.05142991245,0.7922559994,
53.038,0.0562242642,0.7909908293,
53.05,0.05928117037,0.8066685414,
53.094,0.0617069453,0.7926907952,
53.131,0.05460715666,0.8215482179,
53.166,0.04851712286,0.8057365705,
53.208,0.04655798525,0.8050910209,
53.24,0.05492278188,0.8019908716,
53.276,0.06017961353,0.8089318283,
53.308,0.06290197372,0.8170792969,
53.323,0.06281037629,0.8360008671,
53.365,0.05652061477,0.8160336712,
53.4,0.05599107966,0.8280739156,
53.44,0.06150112301,0.838321878,
53.476,0.06711399555,0.8671088696,
53.508,0.06444460899,0.8428892362,
53.542,0.06413445622,0.8583447109,
53.562,0.06275187433,0.8520155828,
53.603,0.0686603114,0.8565839408,
53.637,0.07664681226,0.8551389837,
53.668,0.07548332214,0.8607382392,
53.708,0.06697751582,0.8657788381,
53.722,0.06437319517,0.877005394,
53.76,0.0557214655,0.8592831346,
53.804,0.0538251549,0.8745232685,
53.83,0.05504087731,0.8824519416,
53.872,0.05653920397,0.900437003,
53.909,0.05694823712,0.8882261887,
53.942,0.05685216188,0.8863810329,
53.974,0.05293113738,0.8903910478,
54.002,0.05661180988,0.9140267169,
54.041,0.06532567739,0.9168473851,
54.066,0.06391032785,0.9144127735,
54.103,0.06530946493,0.9274512361,
54.138,0.0628381893,0.9110311164,
54.174,0.05976565182,0.9278211395,
54.209,0.05463039503,0.9376073852,
54.243,0.06025120988,0.936676045,
54.271,0.0666378215,0.9605601532,
54.302,0.06727761775,0.9387272754,
54.333,0.06457844377,0.9567156152,
54.371,0.05828082189,0.9385666466,
54.408,0.05154239386,0.9485644692,
54.44,0.05330644175,0.9731807508,
54.472,0.05221924558,0.9836848673,
54.507,0.05159256607,0.9607654727,
54.527,0.05054700747,0.9821197687,
54.568,0.04731456563,0.9838316146,
54.602,0.04276473075,0.9692704322,
54.638,0.05339278281,0.9909130023,
54.638,0.05339278281,1.010125813,
54.694,0.06047381088,0.9967336541,
54.718,0.06089353934,0.9969623098,
54.766,0.05886489153,0.9988048822,
54.802,0.05564545095,1.003346849,
54.84,0.05762335658,1.001284687,
54.87,0.05796641111,1.010944913,
54.904,0.05667987093,1.032055183,
54.942,0.05733526871,1.007273412,
54.963,0.05474783853,1.037718248,
54.983,0.0534545444,1.021515963,
55.03,0.05497704819,1.035120589,
55.066,0.0611798279,1.022700563,
55.098,0.06562107801,1.035643745,
55.136,0.0666134581,1.036516854,
55.175,0.06696529686,1.031404994,
55.207,0.06358416378,1.056488333,
55.227,0.06438831985,1.067187776,
55.27,0.06899470091,1.063410162,
55.295,0.0714552477,1.071910056,
55.331,0.07177322358,1.067897724,
55.366,0.07174566388,1.090832281,
55.399,0.07216723263,1.072993708,
55.424,0.07207799703,1.08039369,
55.462,0.07329629362,1.090687317,
55.508,0.07334391028,1.094960591,
55.542,0.0659193024,1.101931627,
55.558,0.06462269276,1.092978518,
55.602,0.06138543785,1.094815876,
55.638,0.06218694523,1.115809269,
55.673,0.06656767428,1.113956575,
55.708,0.06797449291,1.107540629,
55.74,0.07010433078,1.124539786,
55.774,0.06747492403,1.130479698,
55.807,0.06930003315,1.133370314,
55.824,0.07032570988,1.127697594,
55.866,0.07275238633,1.132294706,
55.903,0.07260202616,1.151641085,
55.937,0.07117563486,1.143806193,
55.969,0.06546159834,1.141736647,
56.004,0.06391147524,1.136546698,
56.038,0.06589729339,1.15875634,
56.072,0.06540991366,1.156535066,
56.087,0.06556930393,1.165385152,
56.127,0.06466717273,1.176598424,
56.161,0.06310027093,1.159782916,
56.195,0.06105827913,1.177081768,
56.227,0.06463138014,1.185274481,
56.27,0.06840159744,1.17459142,
56.309,0.06739501655,1.190748988,
56.323,0.06934478134,1.196008305,
56.365,0.06730843335,1.189814268,
56.408,0.06464150548,1.161839868,
56.426,0.06918419152,1.180673438,
56.475,0.06727439165,1.203793815,
56.49,0.06824591756,1.198954566,
56.526,0.0697394833,1.225631319,
56.56,0.06620189548,1.208327995,
56.598,0.06759344786,1.213374046,
56.629,0.07335846126,1.225208568,
56.672,0.07854574174,1.227497934,
56.693,0.08227641881,1.22036902,
56.733,0.08127328753,1.224765308,
56.768,0.07918444276,1.246448489,
56.799,0.074935399,1.241754706,
56.837,0.07583168149,1.235479757,
56.868,0.07096813619,1.240628707,
56.902,0.06581886858,1.254868251,
56.938,0.06478249282,1.250512344,
56.974,0.06709523499,1.278489981,
57.009,0.06309782714,1.27266506,
57.027,0.06511021405,1.281441753,
57.062,0.06805049628,1.276470228,
57.093,0.06782976538,1.304108149,
57.125,0.06788023561,1.276510869,
57.168,0.06866303831,1.287751621,
57.208,0.06765678525,1.298108837,
57.221,0.06748230755,1.299542611,
57.274,0.07594833523,1.301764798,
57.303,0.07390529662,1.320421657,
57.324,0.07592435181,1.326871999,
57.372,0.07231026143,1.312826414,
57.393,0.07085439563,1.315164824,
57.427,0.06699302047,1.311801978,
57.476,0.06759237498,1.329722372,
57.506,0.07395350188,1.306642335,
57.524,0.07795125991,1.339465647,
57.567,0.07713801414,1.335757773,
57.603,0.07883871347,1.339580925,
57.634,0.0761622116,1.34843383,
57.669,0.07669593394,1.363795471,
57.704,0.07683225721,1.362927506,
57.742,0.07647144049,1.353958131,
57.761,0.0757714659,1.361340203,
57.795,0.07203996181,1.360482088,
57.838,0.07170966268,1.362188046,
57.853,0.0751010254,1.370294389,
57.879,0.0751491487,1.367599184,
57.928,0.07418230176,1.394149937,
57.952,0.07262046635,1.390082875,
58.005,0.06485405564,1.389166981,
58.021,0.06452721357,1.405338733,
58.057,0.06298051029,1.408194367,
58.103,0.06160291284,1.390938928,
58.142,0.06004608423,1.405630992,
58.165,0.05939129367,1.424840042,
58.203,0.05836460739,1.416082476,
58.239,0.06138307601,1.408603102,
58.261,0.06272603571,1.434338473,
58.291,0.06519260257,1.422913396,
58.333,0.06732616574,1.426220351,
58.369,0.06525205821,1.4354553,
58.386,0.06408693641,1.433405904,
58.431,0.06426050514,1.435579066,
58.463,0.06558478624,1.454406701,
58.505,0.06424494088,1.43769614,
58.533,0.06324709207,1.473591373,
58.57,0.06281420588,1.465102333,
58.603,0.05977736413,1.463437817,
58.637,0.06284791976,1.470106124,
58.668,0.06283326447,1.478543479,
58.709,0.06517341733,1.45057042,
58.739,0.06523127854,1.478798882,
58.773,0.0604457669,1.486754468,
58.795,0.06021495536,1.48963482,
58.836,0.05632449687,1.510240588,
58.868,0.0575113371,1.492979275,
58.904,0.05397352576,1.506222458,
58.939,0.05398836359,1.490735709,
58.974,0.05313809961,1.50491362,
58.997,0.05613994971,1.516469034,
59.032,0.05822018161,1.510718221,
59.065,0.06141197309,1.517130043,
59.096,0.06331183016,1.525905248,
59.139,0.0658525154,1.536905192,
59.174,0.06373298913,1.510942754,
59.197,0.06358873844,1.532075662,
59.225,0.06320575625,1.553317876,
59.266,0.06190077215,1.54861125,
59.304,0.06447818875,1.558747113,
59.315,0.06231227517,1.555561344,
59.374,0.0581599623,1.55621145,
59.405,0.06216841564,1.547214003,
59.42,0.060803812,1.556299951,
59.473,0.06444236636,1.561114417,
59.491,0.06678336859,1.580778865,
59.528,0.06719307601,1.570548092,
59.569,0.0681720376,1.57645527,
59.607,0.07270510495,1.581505634,
59.639,0.07476750761,1.5907246,
59.673,0.07352174819,1.585592396,
59.693,0.07451415062,1.592498888,
59.726,0.07218653709,1.583559466,
59.766,0.07313997298,1.570558855,
59.809,0.07296060026,1.605049098,
59.84,0.06860271841,1.604842292,
59.871,0.06392522156,1.599958923,
59.905,0.0612597838,1.608823362,
59.921,0.05788256973,1.609025836,
59.975,0.05811819807,1.625737591,
60.007,0.05792334676,1.626999214,
60.023,0.05848571658,1.609335416,
60.059,0.06003972143,1.647963822,
60.091,0.0601599589,1.652256363,
60.139,0.05950715393,1.617817305,
60.169,0.06155827269,1.61963677,
60.194,0.06419806927,1.639392191,
60.228,0.06091367081,1.652293631,
60.269,0.05903118104,1.677148487,
60.292,0.06052462757,1.663029999,
60.339,0.05761467665,1.669669326,
60.372,0.05844203755,1.655916495,
60.385,0.0574879609,1.674365568,
60.437,0.06018298119,1.671134695,
60.457,0.06068240106,1.672837592,
60.497,0.06015953794,1.663076532,
60.529,0.06088602915,1.66748231,
60.575,0.05580043793,1.682065698,
60.605,0.05440139398,1.684043493,
